Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=edible_indominus_rexes,The Oppressed Peoples of Edible Indominus Rexes,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=trunk,The Queen's State of Trunk,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=angelika_charmer,The State of Angelika Charmer,Anarchy,Frightening,Strong,Corrupted
nation=bundesstadt,The State of Bundesstadt,Anarchy,Frightening,Strong,Corrupted
nation=straumfjord,The Queen's State of Straumfjord,Anarchy,Frightening,Strong,Corrupted
nation=iccos,The Queen's State of Iccos,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=iscos,The Queendom of Iscos,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=cromethius,The Queen's State of Cromethius,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=cherner,The Queen's State of Cherner,Anarchy,Frightening,Strong,Corrupted
nation=cardinal_north,The Queen's State of Cardinal North,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=mandag,The Queen's State of Mandag,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=onsdag,The Queendom of Onsdag,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=sydney_anne_bristow,The Queendom of Sydney Anne Bristow,Anarchy,Frightening,Strong,Corrupted
nation=young_baldr,The Queendom of Young Baldr,Anarchy,Frightening,Strong,Corrupted
nation=cogma,The Queendom of Cogma,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ukire,The Queen's State of UKIre,Anarchy,Frightening,Strong,Corrupted
nation=rathgannon,The State of Rathgannon,Anarchy,Frightening,Strong,Corrupted
nation=luighne,The Queendom of Luighne,Anarchy,Frightening,Strong,Corrupted
nation=bentley_black,The Queen's State of Bentley Black,Anarchy,Frightening,Strong,Corrupted
nation=tusseks,The State of Tusseks,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_valley_center,The Queendom of The Valley Center,Anarchy,Frightening,Strong,Corrupted
nation=a_severe_authoritarian_nation,The Chocola of A Severe Authoritarian Nation,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=alaine_christophe,The Queen's State of Alaine Christophe,Anarchy,Frightening,Strong,Corrupted
nation=cote_du_poivre,The State of Cote du Poivre,Anarchy,Frightening,Strong,Corrupted
nation=gerry_sorensen,The Queendom of Gerry Sorensen,Anarchy,Frightening,Strong,Corrupted
nation=tdpc,The Queendom of TDPC,Anarchy,Frightening,Strong,Corrupted
nation=nyxus,The Queen's State of Nyxus,Anarchy,Frightening,Strong,Corrupted
nation=entotre,The Queen's State of Entotre,Anarchy,Frightening,Strong,Corrupted
nation=chaguanas,The Queen's State of Chaguanas,Anarchy,Frightening,Strong,Corrupted
nation=votadini,The Queen's State of Votadini,Anarchy,Frightening,Strong,Corrupted
nation=sheitlein,The Republic of Sheitlein,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=anne_of_cleves_in_tnp,The Clevesian-Scottish Union of Anne of Cleves in TNP,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=banihal,The Queen's State of Banihal,Anarchy,Frightening,Thriving,Corrupted
nation=british_americas,The Queendom of British Americas,Anarchy,Frightening,Strong,Corrupted
nation=alg,The Queen's State of Alg,Anarchy,Frightening,Strong,Corrupted
nation=mount_rufus,The Queendom of Mount Rufus,Anarchy,Frightening,Strong,Corrupted
nation=berge_strome,The Queendom of Berge Strome,Anarchy,Frightening,Strong,Corrupted
nation=gbi,The State of GBI,Anarchy,Frightening,Strong,Corrupted
nation=dillon-ashton,The Queendom of Dillon-Ashton,Anarchy,Frightening,Strong,Corrupted
nation=cisnero,The Queendom of Cisnero,Anarchy,Frightening,Strong,Corrupted
nation=dba_xvii,The Queen's State of DBA xvii,Anarchy,Frightening,Strong,Corrupted
nation=caymen_city,The Queendom of Caymen City,Anarchy,Frightening,Strong,Corrupted
nation=forst,The State of Forst,Anarchy,Frightening,Strong,Corrupted
nation=lysel,The State of Lysel,Anarchy,Frightening,Strong,Corrupted
nation=sherbrook,The State of Sherbrook,Anarchy,Frightening,Strong,Corrupted
nation=ugolini,The State of Ugolini,Anarchy,Frightening,Strong,Corrupted
nation=cote_quaqua,The Queendom of Cote Quaqua,Anarchy,Frightening,Strong,Corrupted
nation=ouattara,The State of Ouattara,Anarchy,Frightening,Strong,Corrupted
nation=cimmer,The State of Cimmer,Anarchy,Frightening,Strong,Corrupted
nation=mswati,The State of Mswati,Anarchy,Frightening,Strong,Corrupted
nation=nos_toz_seus,The State of Nos Toz Seus,Anarchy,Frightening,Strong,Corrupted
nation=pratann,The Dictatorship of Pratann,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=flat_earth,The Finite Campsite of Flat Earth,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=jamm,The Colony of Jamm,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=njen,The Jingoistic States of Njen,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=xin_xang,The Protectorate of Xin Xang,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=you_too,The Empire of You Too,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=aaron_cross,The Queendom of Aaron Cross,Anarchy,Frightening,Strong,Corrupted
nation=chadley,The State of Chadley,Anarchy,Frightening,Strong,Corrupted
nation=arvin_sloan,The Queen's State of Arvin Sloan,Anarchy,Frightening,Strong,Corrupted
nation=nijmegen_scipio,The Queendom of Nijmegen Scipio,Anarchy,Frightening,Strong,Corrupted
nation=zyriastaat,The Queendom of Zyriastaat,Anarchy,Frightening,Strong,Corrupted
nation=whats,The Disputed Territories of Whats,Anarchy,Frightening,Strong,Corrupted
nation=wraigh,The Dominion of Wraigh,Anarchy,Frightening,Strong,Corrupted
nation=hallstatte,The Queen's State of Hallstatte,Anarchy,Frightening,Strong,Corrupted
nation=bani_utub,The Queen's State of Bani Utub,Anarchy,Frightening,Strong,Corrupted
nation=todmir,The Queendom of Todmir,Anarchy,Frightening,Strong,Corrupted
nation=ash_shama,The Queen's State of Ash Shama,Anarchy,Frightening,Thriving,Corrupted
nation=nijeriya,The Queen's State of Nijeriya,Anarchy,Frightening,Strong,Corrupted
nation=confoederatia_helvetica,The Queendom of Confoederatia Helvetica,Anarchy,Frightening,Strong,Corrupted
nation=diota,The State of Diota,Anarchy,Frightening,Strong,Corrupted
nation=notley,The Queendom of Notley,Anarchy,Frightening,Strong,Corrupted
nation=capital_heights,The State of Capital Heights,Anarchy,Frightening,Strong,Corrupted
nation=ymana,The Queen's State of Ymana,Anarchy,Frightening,Strong,Corrupted
nation=humi,The Queen's State of Humi,Anarchy,Frightening,Strong,Corrupted
nation=consulate,The Queendom of Consulate,Anarchy,Frightening,Strong,Corrupted
nation=the_america_state,The Queen's State of The America State,Anarchy,Frightening,Strong,Corrupted
nation=petraz,The Anarchy of Petraz,Anarchy,Frightening,Strong,Corrupted
nation=redonda_island,The Queendom of Redonda Island,Anarchy,Frightening,Strong,Corrupted
nation=sombrero_island,The Queendom of Sombrero Island,Anarchy,Frightening,Strong,Corrupted
nation=gordonaria,The Queendom of Gordonaria,Anarchy,Frightening,Strong,Corrupted
nation=cygnus_maximus,The Queendom of Cygnus Maximus,Anarchy,Frightening,Strong,Corrupted
nation=aghaidhealtachd,The Queen's State of AGhaidhealtachd,Anarchy,Frightening,Strong,Corrupted
nation=besi,The Queendom of BESI,Anarchy,Frightening,Strong,Corrupted
nation=vsir,The Queendom of Vsir,Anarchy,Frightening,Strong,Corrupted
nation=mantsu,The Queendom of Mantsu,Anarchy,Frightening,Strong,Corrupted
nation=blakeney_landing,The Queendom of Blakeney Landing,Anarchy,Frightening,Strong,Corrupted
nation=gilbert_colony,The Queendom of Gilbert Colony,Anarchy,Frightening,Strong,Corrupted
nation=lyham,The Queen's State of Lyham,Anarchy,Frightening,Strong,Corrupted
nation=de_gama,The Queendom of De Gama,Anarchy,Frightening,Strong,Corrupted
nation=rijil,The Queendom of Rijil,Anarchy,Frightening,Strong,Corrupted
nation=dba_xii,The State of DBA xii,Anarchy,Frightening,Strong,Corrupted
nation=dba_xiv,The Queendom of DBA xiv,Anarchy,Frightening,Strong,Corrupted
nation=dba_xvi,The Queendom of DBA xvi,Anarchy,Frightening,Strong,Corrupted
nation=castilla-lamancha,The Queendom of Castilla-LaMancha,Anarchy,Frightening,Strong,Corrupted
nation=dominic_guzman,The State of Dominic Guzman,Anarchy,Frightening,Strong,Corrupted
nation=vikurbrault,The Queen's State of Vikurbrault,Anarchy,Frightening,Strong,Corrupted
nation=pentusa,The Queen's State of Pentusa,Anarchy,Frightening,Strong,Corrupted
nation=bosna_banate,The State of Bosna Banate,Anarchy,Frightening,Strong,Corrupted
nation=tswanalander,The Queen's State of Tswanalander,Anarchy,Frightening,Strong,Corrupted
nation=los_arenales,The Queen's State of Los Arenales,Anarchy,Frightening,Strong,Corrupted
nation=caramona,The State of Caramona,Anarchy,Frightening,Strong,Corrupted
nation=italeli,The Queendom of Italeli,Anarchy,Frightening,Strong,Corrupted
nation=the_first_state,The Queen's State of The First State,Anarchy,Frightening,Strong,Corrupted
nation=york_landing,The Queendom of York Landing,Anarchy,Frightening,Strong,Corrupted
nation=hanga_roa_town,The Queendom of Hanga Roa Town,Anarchy,Frightening,Strong,Corrupted
nation=tuttleville,The State of Tuttleville,Anarchy,Frightening,Strong,Corrupted
nation=richard_spratly,The Queendom of Richard Spratly,Anarchy,Frightening,Strong,Corrupted
nation=thomaspark,The Queendom of Thomaspark,Anarchy,Frightening,Strong,Corrupted
nation=bluewood,The Queendom of Bluewood,Anarchy,Frightening,Strong,Corrupted
nation=elathe,The Queen's State of Elathe,Anarchy,Frightening,Strong,Corrupted
nation=van_dieman,The Queendom of Van Dieman,Anarchy,Frightening,Strong,Corrupted
nation=sharpeigh,The Queen's State of Sharpeigh,Anarchy,Frightening,Strong,Corrupted
nation=traverser,The Queendom of Traverser,Anarchy,Frightening,Strong,Corrupted
nation=mandro,The Empire of Mandro,Anarchy,Frightening,Strong,Corrupted
nation=buada,The Queen's State of Buada,Anarchy,Frightening,Strong,Corrupted
nation=khotso,The Queendom of Khotso,Anarchy,Frightening,Strong,Corrupted
nation=sebastose,The Queen's State of Sebastose,Anarchy,Frightening,Strong,Corrupted
nation=dawlat_el_qatar,The Queendom of Dawlat el Qatar,Anarchy,Frightening,Strong,Corrupted
nation=baltimaad,The Queen's State of Baltimaad,Anarchy,Frightening,Strong,Corrupted
nation=magyaro,The State of Magyaro,Anarchy,Frightening,Strong,Corrupted
nation=hvitramanna,The Queen's State of Hvitramanna,Anarchy,Frightening,Strong,Corrupted
nation=danmer,The Queen's State of Danmer,Anarchy,Frightening,Strong,Corrupted
nation=athanaz,The Queendom of Athanaz,Anarchy,Frightening,Strong,Corrupted
nation=albert_frederick_arthur_george,The Queen's State of Albert Frederick Arthur George,Anarchy,Frightening,Strong,Corrupted
nation=pacific_union_state,The State of Pacific Union State,Anarchy,Frightening,Strong,Corrupted
nation=federal_commonwealth_of_australia,The Queendom of Federal Commonwealth of Australia,Anarchy,Frightening,Strong,Corrupted
nation=redlander,The Queendom of Redlander,Anarchy,Frightening,Strong,Corrupted
nation=kirke,The Queendom of Kirke,Anarchy,Frightening,Strong,Corrupted
nation=rijna,The Queendom of Rijna,Anarchy,Frightening,Strong,Corrupted
nation=wahis,The Queen's State of Wahis,Anarchy,Frightening,Strong,Corrupted
nation=bristol_field,The State of Bristol Field,Anarchy,Frightening,Strong,Corrupted
nation=mowatta,The Queen's State of Mowatta,Anarchy,Frightening,Strong,Corrupted
nation=magna_prima,The Queen's State of Magna Prima,Anarchy,Frightening,Strong,Corrupted
nation=-saint_alessia-,The Shadowy Empire of -Saint Alessia-,Anarchy,Frightening,Strong,Corrupted
nation=wholocks,The Queen's State of WhoLocks,Anarchy,Frightening,Strong,Corrupted
nation=pyrra,The Free Land of Pyrra,Anarchy,Frightening,Strong,Corrupted
nation=thomas_west,The Queendom of Thomas West,Anarchy,Frightening,Strong,Corrupted
nation=guard_139,The Protectorate of Guard 139,Anarchy,Frightening,Strong,Corrupted
nation=eileanan_arcaibh,The Queendom of Eileanan Arcaibh,Anarchy,Frightening,Strong,Corrupted
nation=amigo_grande,The Queen's State of Amigo Grande,Anarchy,Frightening,Thriving,Corrupted
nation=porto_cayenne,The Queen's State of Porto Cayenne,Anarchy,Frightening,Powerhouse,Corrupted
nation=swan_river_colony,The Queendom of Swan River Colony,Anarchy,Frightening,Strong,Corrupted
nation=andaluce,The Queen's State of Andaluce,Anarchy,Frightening,Strong,Corrupted
nation=elpis_zion,The Queendom of Elpis Zion,Anarchy,Frightening,Strong,Corrupted
nation=tod_stiles,The Queen's State of Tod Stiles,Anarchy,Frightening,Strong,Corrupted
nation=west-farlands,The Federation of West-Farlands,Anarchy,Frightening,Strong,Corrupted
nation=mohrona,The State of Mohrona,Anarchy,Frightening,Strong,Corrupted
nation=lapida,The Queendom of Lapida,Anarchy,Frightening,Strong,Corrupted
nation=nimu,The Queen's State of Nimu,Anarchy,Frightening,Strong,Corrupted
nation=bouvetoya,The Queendom of Bouvetoya,Anarchy,Frightening,Strong,Corrupted
nation=cedarridge,The Queen's State of CedarRidge,Anarchy,Frightening,Strong,Corrupted
nation=hardenedwarriors,The Federation of HardenedWarriors,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=katidral,The Queendom of Katidral,Anarchy,Frightening,Strong,Corrupted
nation=inaclete,The Queen's State of Inaclete,Anarchy,Frightening,Strong,Corrupted
nation=guard_108,The Protectorate of Guard 108,Anarchy,Frightening,Strong,Corrupted
nation=ellenor,The State of Ellenor,Anarchy,Frightening,Strong,Corrupted
nation=mendana,The Queendom of Mendana,Anarchy,Frightening,Strong,Corrupted
nation=mount_elbert,The State of Mount Elbert,Anarchy,Frightening,Strong,Corrupted
nation=pago_pago_common,The Queen's State of Pago Pago Common,Anarchy,Frightening,Strong,Corrupted
nation=manama_state,The State of Manama State,Anarchy,Frightening,Strong,Corrupted
nation=yreka_city,The State of Yreka City,Anarchy,Frightening,Strong,Corrupted
nation=ps_puppet_5,The Republic of PS Puppet 5,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=rice_and_beans,The Dictatorship of Rice and Beans,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=fear_itself,The Only Thing There Is to Fear of Fear Itself,Psychotic Dictatorship,Outlawed,Basket Case,Outlawed
nation=dixon_reef,The Queen's State of Dixon Reef,Anarchy,Frightening,Very Strong,Corrupted
nation=margiana,The Queen's State of Margiana,Anarchy,Frightening,Strong,Corrupted
nation=harold_finch,The Queendom of Harold Finch,Anarchy,Frightening,Strong,Corrupted
nation=twihard,The Federation of Twihard,Anarchy,Frightening,Strong,Corrupted
nation=kaimeran,The Empire of Kaimeran,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=sovereign_flanders,The Republic of Sovereign Flanders,Anarchy,Frightening,Strong,Corrupted
nation=anarchic_government_type,The Republic of Anarchic Government Type,Anarchy,Frightening,Strong,Corrupted
nation=evil_government_type,The Republic of Evil Government Type,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_109,The Protectorate of Guard 109,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_118,The Protectorate of Guard 118,Anarchy,Frightening,Strong,Corrupted
nation=guard_128,The Protectorate of Guard 128,Anarchy,Frightening,Strong,Corrupted
nation=guard_129,The Protectorate of Guard 129,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=arfire,The Queen's State of Arfire,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=west_lebatuck,The Queen's State of West Lebatuck,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=4channy,The Borderlands of 4channy,Anarchy,Frightening,Strong,Corrupted
nation=the_yellow_pentagram,The Protectorate of The Yellow Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_red_pentagram,The Protectorate of The Red Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_purple_pentagram,The Protectorate of The Purple Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_green_pentagram,The Protectorate of The Green Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_pink_pentagram,The Protectorate of The Pink Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_black_pentagram,The Protectorate of The Black Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=grant_ward,The Hive Mind of Grant Ward,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_best_queendom,The Queendom of The Best Queendom,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=big_waves,The Empire of Big Waves,Anarchy,Frightening,Strong,Corrupted
nation=red_shades,The Commonwealth of Red Shades,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=great_green_isles,The Confederacy of Great Green Isles,Anarchy,Frightening,Strong,Corrupted
nation=black_angel,The Holy Empire of Black Angel,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=black_sciences,The Borderlands of Black Sciences,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=black_lowland,The Dominion of Black Lowland,Anarchy,Frightening,Strong,Corrupted
nation=red_rogue,The Armed Republic of Red Rogue,Anarchy,Frightening,Strong,Corrupted
nation=white_warrior,The Armed Republic of White Warrior,Anarchy,Frightening,Strong,Corrupted
nation=oranjestade,The Queendom of Oranjestade,Anarchy,Frightening,Strong,Corrupted
nation=usumbura_city,The Queendom of Usumbura City,Anarchy,Frightening,Strong,Corrupted
nation=george_town_center,The Queendom of George Town Center,Anarchy,Frightening,Strong,Corrupted
nation=the_invaders_news_service,The Loyal Fervor of The Invaders News Service,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_140,The Protectorate of Guard 140,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=johann_schmidt,The Rogue Nation of Johann Schmidt,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=islington-barrow,The Commonwealth of Islington-Barrow,Anarchy,Frightening,Strong,Corrupted
nation=draeva-ishaik_heavy_industries,The Fallen Megaconglomerate of Draeva-Ishaik Heavy Industries,Anarchy,Frightening,Strong,Corrupted
nation=shabooya,The Dictatorship of Shabooya,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tutuilau,The Queen's State of Tutuilau,Anarchy,Frightening,Very Strong,Corrupted
nation=sari_iv,The Legacy of Sari IV,Anarchy,Frightening,Strong,Corrupted
nation=jack_bristow,The Queen's State of Jack Bristow,Anarchy,Frightening,Strong,Corrupted
nation=barccino,The Queendom of Barccino,Anarchy,Frightening,Strong,Corrupted
nation=unixia_nova,The Empire of Unixia Nova,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=hentzau,The Ruritanian Principality of Hentzau,Anarchy,Frightening,Strong,Corrupted
nation=united_iv,The Federation of United IV,Anarchy,Frightening,Strong,Corrupted
nation=sam_and_rosie_gamgee,The Republic of Sam And Rosie Gamgee,Anarchy,Frightening,Strong,Corrupted
nation=the_white_pentagram,The Protectorate of The White Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_orange_pentagram,The Protectorate of The Orange Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=waitakiri,The Dominion of Waitakiri,Anarchy,Frightening,Strong,Corrupted
nation=ouagaville,The Queendom of Ouagaville,Anarchy,Frightening,Strong,Corrupted
nation=kommuna_rabochki,The Workers' and Peasants' State of Kommuna Rabochki,Psychotic Dictatorship,Outlawed,Basket Case,Outlawed
nation=grafgebied,The Queen's State of Grafgebied,Anarchy,Frightening,Strong,Corrupted
nation=norse_god,The Kingdom of Norse God,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=rhw_xviii,The Queen's State of RHW xviii,Anarchy,Frightening,Very Strong,Corrupted
nation=rhw_xiv,The Queen's State of RHW xiv,Anarchy,Frightening,Very Strong,Corrupted
nation=rowan_i,The Mythical Queendom of Rowan I,Anarchy,Frightening,Strong,Corrupted
nation=the_scarlet_witch,The Reality Altering World of The Scarlet Witch,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_grey_shadow,The Empire of The Grey Shadow,Anarchy,Frightening,Strong,Corrupted
nation=cnax,The Jingoistic States of Cnax,Anarchy,Frightening,Strong,Corrupted
nation=lovelike,The Commonwealth of Lovelike,Anarchy,Frightening,Strong,Corrupted
nation=bolletjes_in_tomattesaus,The Onmogelijke frikadellen of Bolletjes in Tomattesaus,Anarchy,Frightening,Strong,Corrupted
nation=enter_shadow,The Dominion of Enter Shadow,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=ibe,The Queendom of Ibe,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=skyrim_warrior,The Fiefdom of Skyrim Warrior,Anarchy,Frightening,Strong,Corrupted
nation=panthers_united,The Principality of Panthers United,Anarchy,Frightening,Strong,Corrupted
nation=banta_banta,The Kingdom of Banta Banta,Anarchy,Frightening,Strong,Corrupted
nation=soul_soldier,The Armed Republic of Soul Soldier,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_black_parades,The Principality of The Black Parades,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=west-alberta,The Federation of West-Alberta,Anarchy,Frightening,Strong,Corrupted
nation=gehenna_zero,The Kingdom of Gehenna Zero,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tommanere,The Disputed Territories of Tommanere,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=vubohe,The Vubohe of Vubohe,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=darkvoxlands,The Confederacy of Darkvoxlands,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=zud-helvegen,The Constitutional Monarchy of Zud-Helvegen,Anarchy,Frightening,Strong,Corrupted
nation=nuclear_hellstorm,The Disputed Territories of Nuclear Hellstorm,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=raiderband,The Free Land of Raiderband,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=purity_party,The Protectorate of Purity Party,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=slavic_plains,The Dominion of Slavic Plains,Anarchy,Frightening,Strong,Corrupted
nation=yellow_dragon,The Jingoistic States of Yellow Dragon,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=darth_lupa,The Holy Empire of Darth Lupa,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=carajon,The Colony of Carajon,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=vuoto_amore,The Technicolor Voidwalker of Vuoto Amore,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tucc,The Commonwealth of TUCC,Anarchy,Frightening,Strong,Corrupted
nation=rumpelstiltskin_i,The Mysteries of Rumpelstiltskin I,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=south-sanctuary,The Empire of South-Sanctuary,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_new_founders,The Lost and Found of The New Founders,Anarchy,Frightening,Strong,Corrupted
nation=jiggmin,The Empire of Jiggmin,Anarchy,Frightening,Strong,Corrupted
nation=mind_potato,The Kingdom of Mind Potato,Anarchy,Frightening,Strong,Corrupted
nation=fereldens,The Commonwealth of Fereldens,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=roulers,The Dominion of Roulers,Anarchy,Frightening,Strong,Corrupted
nation=vampire_princess_miyu,The Dark Shadows of Vampire Princess Miyu,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tuitio_xxxviii,The Protectorate of Tuitio XXXVIII,Anarchy,Frightening,Strong,Corrupted
nation=tuitio_xxxix,The Protectorate of Tuitio XXXIX,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=quentin_compson,The Shadowy World of Quentin Compson,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=old_celtica,The Dominion of Old Celtica,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=-70-,The Dominion of -70-,Anarchy,Frightening,Strong,Corrupted
nation=martinis,The Queendom of Martinis,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_blue_pentagram,The Protectorate of The Blue Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=the_brown_pentagram,The Protectorate of The Brown Pentagram,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=tudai,The Queendom of Tudai,Anarchy,Frightening,Strong,Corrupted
nation=malabo_state,The Queen's State of Malabo State,Anarchy,Frightening,Strong,Corrupted
nation=king_edward_park,The Queen's State of King Edward Park,Anarchy,Frightening,Strong,Corrupted
nation=achigan_lake,The Queen's State of Achigan Lake,Anarchy,Frightening,Strong,Corrupted
nation=meadowpark,The State of Meadowpark,Anarchy,Frightening,Thriving,Corrupted
nation=ellis_foundation,The Queen's State of Ellis Foundation,Anarchy,Frightening,Very Strong,Corrupted
nation=ucr1,The Principality of UCR1,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=vicky_vale,The Queendom of Vicky Vale,Anarchy,Frightening,Strong,Corrupted
nation=ali_khamenei,The Ayatollah of Ali Khamenei,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=guard_119,The Protectorate of Guard 119,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=margoton,The Commonwealth of Margoton,Anarchy,Frightening,Strong,Corrupted
nation=gegus,The Dictatorship of Gegus,Psychotic Dictatorship,Outlawed,Imploded,Outlawed
nation=bailey_tyre,The Queen's State of Bailey Tyre,Anarchy,Frightening,Strong,Corrupted
nation=nana_hachi,The Faithfulness of Nana Hachi,Anarchy,Frightening,Strong,Corrupted
