Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=andaman_and_nicobar,The Incorporated States of Andaman and Nicobar,Capitalist Paradise,Average,Frightening,Below Average
nation=spamwich,The Federal Republic of Spamwich,Anarchy,Excellent,Frightening,Excellent
nation=the_dark_sun_campaign_setting,The Fantasy World of The Dark Sun Campaign Setting,Democratic Socialists,Very Good,Frightening,Average
nation=the_thing,The Cellular Chameleon of The Thing,Iron Fist Consumerists,Rare,Frightening,Outlawed
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Good
nation=ferret_civilization,The Coadunate Member State of Ferret Civilization,Anarchy,Frightening,Frightening,Corrupted
nation=anarchocapitalistan,The Snow Crash Dystopia of Anarchocapitalistan,Capitalizt,Superb,Frightening,Excellent
nation=rembrandt_van_rijn,The Painters Guild of Rembrandt van Rijn,Iron Fist Consumerists,Rare,Frightening,Rare
nation=drumpfpocalypse,The Jingoistic States of Drumpfpocalypse,Capitalist Paradise,Average,Frightening,Some
nation=neo_anarcho-canadian_empire,The Frozen Wasteland of Neo Anarcho-Canadian Empire,Corporate Bordello,Very Good,Frightening,Superb
nation=laidir,The Shogunal Margraviate of Laidir,New York Times Democracy,Excellent,Frightening,Excellent
nation=gorvenia,The Democratic States of Gorvenia,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=kabayong_malibog,The Holy Green Hotspots of Kabayong Malibog,Anarchy,World Benchmark,Frightening,Widely Abused
nation=iansisle,The Gull Flag Republic of Iansisle,Left-Leaning College State,Superb,Frightening,Below Average
nation=bright_stars,The Republic of Bright Stars,Anarchy,Excessive,Frightening,Excessive
nation=corfad,The Dictatorship of Corfad,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=old_wastelands,The Nuked landmass of Old Wastelands,Compulsory Consumerist State,Below Average,Frightening,Outlawed
nation=abu_ammar,The Holiest Flavor of ABU AMMAR,Father Knows Best State,Some,Frightening,Unheard Of
nation=dragyn,The Iron Mall of Dragyn,Capitalizt,Superb,Frightening,Good
nation=tenkistan,The Holy Empire of Tenkistan,Anarchy,Frightening,Frightening,Corrupted
nation=whereisthatistan,The Anarcho-Capitalist Ogre Fans of Whereisthatistan,Left-Leaning College State,Excellent,Frightening,Good
nation=misholand,The MACEDONIAN EMPIRE of Misholand,Father Knows Best State,Very Good,Strong,Few
nation=donttreadonmeistan,The Holy Empire of Donttreadonmeistan,Compulsory Consumerist State,Below Average,Frightening,Few
nation=fungoose,The Boyqueendom of Fungoose,Benevolent Dictatorship,Superb,Frightening,Rare
nation=nucular,The Confederate Corporations of Nucular,Corporate Bordello,Very Good,Frightening,Superb
nation=west_mattasia,The Unincorporated Community of West Mattasia,Anarchy,Frightening,Frightening,Excessive
nation=corsetopia,The Democratic States of Corsetopia,Corrupt Dictatorship,Very Good,Frightening,Unheard Of
nation=paviona,The Most Serene Republic of Paviona,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=obvious_extra_vote,The Corporate Divisions of Obvious Extra Vote,Corporate Police State,Rare,Frightening,Rare
nation=momstononistan,The Rogue Nation of Momstononistan,Compulsory Consumerist State,Some,Frightening,Outlawed
nation=r2cruiter,The 'Middle Earth' nation of R2Cruiter,Anarchy,Frightening,Frightening,World Benchmark
nation=new_owningland,The Imperatoria of New Owningland,Iron Fist Consumerists,Few,Frightening,Rare
nation=smitopbot44,The Republic of SmitopBot44,Iron Fist Consumerists,Some,Frightening,Outlawed
nation=iasonia,The Caffeineocracy of Iasonia,Anarchy,World Benchmark,Frightening,Excellent
nation=flanderlion,The Glorious Kingdom of Flanderlion,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=sehlysdre,The Incorporated States of Sehlysdre,Anarchy,World Benchmark,Frightening,Excessive
nation=the_police_state,The Federation of The police state,Iron Fist Consumerists,Few,Frightening,Rare
nation=tornado_queendom,The Nazbol Queendom of Tornado Queendom,Mother Knows Best State,Some,Frightening,Unheard Of
nation=paganblood,The Dominion of Paganblood,Compulsory Consumerist State,Average,Frightening,Rare
nation=weyr,The First Distributed Kingdom of Weyr,Anarchy,Frightening,Frightening,Superb
nation=the_baskervilles,The Hound of The Baskervilles,Anarchy,Superb,Frightening,Excessive
nation=economic_nirvana,The Corporate-Owned Kingdom of Economic Nirvana,Anarchy,Superb,Frightening,Superb
nation=united_corporate_unions,The Trade Federation of United Corporate Unions,Capitalizt,Superb,Frightening,Below Average
nation=huntfield-hackham_bogans,The Community of Huntfield-Hackham Bogans,Corporate Police State,Few,Frightening,Unheard Of
nation=free_jedi_knights,The Council of Free Jedi Knights,Left-Leaning College State,Superb,Frightening,Very Good
nation=corporate_investors,The Intergalactic Consortium of Corporate Investors,Anarchy,Superb,Frightening,Excellent
nation=rationem_mali,The Wastes of Rationem Mali,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=darussalam,The Eternal Phantasmagoria of Darussalam,Compulsory Consumerist State,Good,Frightening,Few
nation=blue_narcissus,The Dazzling Reflection of Blue Narcissus,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=pardenturn,The Confederacy of Pardenturn,Inoffensive Centrist Democracy,Below Average,All-Consuming,Some
nation=yummy_blubber,The Confederacy of Yummy Blubber,Iron Fist Consumerists,Few,Frightening,Few
nation=the_infernum,The Great Pit of The Infernum,Capitalist Paradise,Average,Frightening,Some
nation=pr_alien_rangers,The Sentai Team of PR Alien Rangers,Father Knows Best State,Some,Frightening,Rare
nation=socialist_communist_states,The Not Kokichi of Socialist Communist States,Corporate Police State,Outlawed,Frightening,Outlawed
nation=omicron_alpha,The Interstellar Wastelands of Omicron Alpha,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=radiatia,The Federation of Radiatia,Capitalizt,Excellent,Frightening,Very Good
nation=quaterthe_coopootopia,The Republic of Quaterthe Coopootopia,Father Knows Best State,Good,Frightening,Few
nation=gaia_nation,The Nomadic Peoples of Gaia Nation,Libertarian Police State,Superb,All-Consuming,Few
nation=cuspo,The Lawless State of Cuspo,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=cool_cats_club,The Holy Matriarchy of Cool Cats Club,Psychotic Dictatorship,Few,Frightening,Few
nation=skaveria,The Voluntary Confederacy of Skaveria,Corporate Bordello,Excellent,Frightening,Superb
nation=aku_city,The Akuist Empire of Aku City,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=chaos,The Vortex of Chaos,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=cassaria,The Free Society of Cassaria,Anarchy,Frightening,Frightening,Widely Abused
nation=besot_bucolic_of_brawn,The Zombiefied Animal Farm of Besot Bucolic of Brawn,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=the_paradimensional_ascendancy,The Enlightened Empire of The Paradimensional Ascendancy,Capitalist Paradise,Excellent,Frightening,Excellent
nation=honeydewistania,The Dictatorship of Honeydewistania,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=free_soviets,The Democratic Confederation of Free Soviets,Civil Rights Lovefest,Superb,Thriving,Corrupted
nation=cassaralla,The Grand Duchy of Cassaralla,Father Knows Best State,Average,Frightening,Few
nation=plugo,The Free Market Federation of Plugo,Capitalist Paradise,Very Good,Frightening,Very Good
nation=onderkelkia,The Empire of Onderkelkia,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=the_better_off_nation,The Dictatorship of The Better Off Nation,Corporate Police State,Few,Frightening,Unheard Of
nation=the_completly_oppressive_states,The Shadow Corporation of The Completly Oppressive States,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=zerentopia,The Plutocratic Banana Republic of Zerentopia,Corporate Police State,Few,Frightening,Rare
nation=new_norkadorf,The Holy Green Artifact Hunt of New Norkadorf,Capitalizt,Superb,Frightening,Excellent
nation=seagull,The Hotdog-craving birb of Seagull,Corporate Police State,Rare,Frightening,Rare
nation=the_cud,The CUP Imperial Province of The CUD,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=corruptionz,The Corrupted Corruption of Corruptionz,Anarchy,Frightening,Frightening,Corrupted
nation=oceanyka,The Syndicalist Confederation of Oceanyka,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=smitopbot111,The Republic of SmitopBot111,Corrupt Dictatorship,Below Average,Frightening,Rare
nation=noahs_second_country,The Second Best of Noahs Second Country,Anarchy,World Benchmark,Frightening,Corrupted
nation=sulaymaan,The United Republics of Sulaymaan,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=lovable_alien_overlord,The Celestial Empire of Lovable Alien Overlord,Compulsory Consumerist State,Very Good,Frightening,Few
nation=the_comedian,The Bitter and Disturbed Irony of The Comedian,Compulsory Consumerist State,Excellent,Frightening,Rare
nation=sapnu_puas,The Vtuber shill of Sapnu puas,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=nedea,The Syndicated Corporations of Nedea,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=flammania,The Archduchy of Flammania,Iron Fist Consumerists,Some,Frightening,Few
nation=leighty_engineering_co,The Constitutional Monarchy of Leighty Engineering Co,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=liberaltopia,The Republic of Liberaltopia,Capitalizt,World Benchmark,Very Strong,Few
nation=candain,The Mechanized Dominion of Candain,Capitalist Paradise,Good,Frightening,Good
nation=7-5,The GangLand of 7-5,Anarchy,Frightening,Frightening,Excessive
nation=estavia,The Royal Sovereignty of Estavia,Father Knows Best State,Below Average,Frightening,Outlawed
nation=starman_deluxe,The Kings are Terrible at Hockey of Starman Deluxe,Corporate Police State,Rare,All-Consuming,Outlawed
nation=armacor,The Conglomerate of Armacor,Capitalizt,Superb,Frightening,Good
nation=falapatorius,The Undead Zombie Empire of Falapatorius,Anarchy,Frightening,Frightening,World Benchmark
nation=lowell_leber,The Aristocratic Regime of Lowell Leber,Capitalist Paradise,Below Average,Frightening,Very Good
nation=harbitros,The Corporate Consortium of Harbitros,Capitalist Paradise,Average,Frightening,Average
nation=robbionia,The White Sands of Robbionia,Anarchy,Frightening,Frightening,Widely Abused
nation=chalian_islands,The Capitalistic Archipelago of Chalian Islands,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=nations_name,The NATION'S TYPE of NATIONS NAME,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=foneivive,The Unitary State of Foneivive,Capitalist Paradise,Excellent,Frightening,Few
nation=miencraft,The Framer of Miencraft,Anarchy,Frightening,All-Consuming,Excessive
nation=scuffleopolis,The Oppressed Peoples of Scuffleopolis,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=nullarni,The Democratic Judgeship of Nullarni,Anarchy,Frightening,Frightening,Corrupted
nation=greater_somewhere,The Dominion of Greater Somewhere,Corporate Police State,Few,Frightening,Unheard Of
nation=pale_mountains_of_klesh,The Bandit Kings of Pale Mountains of Klesh,Anarchy,Superb,Frightening,Superb
nation=freditoria,The Protectorate of Freditoria,Iron Fist Consumerists,Few,Frightening,Few
nation=molies69,The Nice of Molies69,Iron Fist Consumerists,Few,Frightening,Few
nation=a_post-apocalyptic_wasteland,The Nuclear Fallout of A Post-Apocalyptic Wasteland,Left-Leaning College State,Excessive,Frightening,Below Average
