Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=honeydewistania,The Dictatorship of Honeydewistania,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=largo_elemento,The Night Watchman State of Largo Elemento,Anarchy,Superb,Frightening,Superb
nation=dragonic_overlords,The Rogue Nation of Dragonic Overlords,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=vinceretius,The IRON FISTED DICTATORSHIP of Vinceretius,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=free_transhumanists,The Interstellar Coalition of Free Transhumanists,Capitalizt,Excellent,Frightening,Excellent
nation=geodesicdragon,The Apocalypse of GeodesicDragon,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=despoticania,The Despotic Dictatorship of Despoticania,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=fudgedup,The Hellhole of Fudgedup,Corporate Police State,Some,Frightening,Few
nation=cachexia,The Republic of Cachexia,Anarchy,World Benchmark,Frightening,Superb
nation=kornesia,The Fraud of Kornesia,Anarchy,World Benchmark,Frightening,Superb
nation=hilonko,The Incorporated States of Hilonko,Capitalist Paradise,Very Good,Frightening,Good
nation=corruptionz,The Corrupted Corruption of Corruptionz,Anarchy,Frightening,Frightening,Corrupted
nation=fascist_democracy,The United Democratic States of Fascist Democracy,Compulsory Consumerist State,Good,Frightening,Rare
nation=tobiasan,The Kingdom of Tobiasan,Capitalist Paradise,Good,Frightening,Average
nation=brandon,The Republic of Brandon,Father Knows Best State,Below Average,Frightening,Rare
nation=capitalist_bourgeois_states,The National Government of Capitalist Bourgeois States,Father Knows Best State,Some,Frightening,Rare
nation=ejorike,The Kingdom of Ejorike,Corporate Police State,Few,Frightening,Outlawed
nation=totoso_mussolini,The CIDAO of Totoso_Mussolini,Capitalist Paradise,Average,Frightening,Very Good
nation=las_tierras_imperiales,The Empire of Las Tierras Imperiales,Corporate Police State,Few,Frightening,Outlawed
nation=dementistan,The Unstable State of Dementistan,Father Knows Best State,Below Average,Frightening,Few
nation=chris_hall,The Free Land of Chris Hall,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=sealous,The Republic of Sealous,Iron Fist Consumerists,Few,Frightening,Few
nation=libertania123,The Grand Duchy of Libertania123,Capitalist Paradise,Good,Frightening,Below Average
nation=beelzenef,The Hand Puppet of Beelzenef,Capitalist Paradise,Average,Frightening,Average
nation=i_always_choose_the_last_option,The Federal Republic of I Always Choose The Last Option,Psychotic Dictatorship,Rare,Frightening,Rare
nation=candlewhisper_archive,The AI See You of Candlewhisper Archive,Anarchy,World Benchmark,Frightening,Superb
nation=cospania,The Directorial Republic of Cospania,Corporate Bordello,Below Average,Frightening,Superb
nation=northern_atlantic_republics,The Confederation of Northern Atlantic Republics,Compulsory Consumerist State,Very Good,Frightening,Few
nation=new_centurion,The Armed Republic of New Centurion,Left-Leaning College State,Superb,Frightening,Very Good
nation=cassaracen,The Federal Republic of Cassaracen,Corporate Police State,Few,Frightening,Rare
nation=edgemaster,The Infection of Edgemaster,Compulsory Consumerist State,Very Good,Frightening,Few
nation=cool_game_nation,The Dictatorship of Cool game nation,Compulsory Consumerist State,Some,Frightening,Few
nation=australian_republic,The Federation of Australian rePublic,Capitalist Paradise,Below Average,Frightening,Good
nation=terdiatlans,The Supreme High Imperium of Terdiatlans,Anarchy,Excellent,Frightening,Superb
nation=ironfistan,The Oppressed Peoples of Ironfistan,Compulsory Consumerist State,Average,Frightening,Rare
nation=psypheria,The Liberated Cartel of Psypheria,Capitalizt,Excellent,Frightening,Good
nation=boloshniya,The United Economic Republic of Boloshniya,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=the_strategic_air_command,The United Stratocratic States of The Strategic Air Command,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=ferret_civilization,The Coadunate Member State of Ferret Civilization,Anarchy,Frightening,Frightening,Corrupted
nation=dyzistrolux,The Corporate Imperium of Dyzistrolux,Anarchy,Superb,Frightening,Excellent
nation=nexxion,The Empire of NeXxion,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=coinflipistan,The Commonwealth of Coinflipistan,Inoffensive Centrist Democracy,Some,Frightening,Some
nation=flarbinia,The Galactic Empire of Flarbinia,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=affluens,The Free Land of Affluens,Corporate Bordello,Excellent,Frightening,Superb
nation=conservative_america_1776,The United States of Conservative America 1776,Liberal Democratic Socialists,Below Average,Frightening,Superb
nation=psykorea,The Community of Psykorea,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=aeshmadeva_land,The People's Jamahiriya of Aeshmadeva Land,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=gelben,The Paradise of Gelben,New York Times Democracy,Very Good,Frightening,Excellent
nation=new_caitarea,The Merchant Emirate of New Caitarea,Corporate Bordello,Good,Frightening,Excellent
nation=king_carl,The Mysterious Airship of King Carl,Iron Fist Consumerists,Rare,Frightening,Rare
nation=brexas9,The Kingdom of Brexas9,Anarchy,Frightening,Frightening,Corrupted
nation=de_hork,The Lil'Lebowski Urban Achievers of De HoRK,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=the_fyre_phoenix,The Rising Sun of The Fyre Phoenix,Anarchy,World Benchmark,Frightening,Superb
nation=trive_38,The United Ruthenian Empire of Trive 38,Anarchy,World Benchmark,Frightening,Superb
nation=haja-mishu,The Atrahasian Republic of Haja-Mishu,Capitalizt,Superb,Frightening,Excellent
nation=noahs_second_country,The Second Best of Noahs Second Country,Anarchy,World Benchmark,Frightening,Corrupted
nation=luna_free_state,The Republic of Luna Free State,Capitalizt,Excellent,Frightening,Very Good
nation=pandaland_ii,The Black and White Dynasty of Pandaland II,Left-Leaning College State,Superb,Frightening,Very Good
nation=erroria,The Joyless Shopping Malls of Erroria,Corporate Police State,Unheard Of,Frightening,Rare
nation=ordicius,The Constitutional Monarchy of Ordicius,Capitalizt,World Benchmark,Frightening,Very Good
nation=minnesotanwasteland,The Dystopian Future of MinnesotanWasteland,Libertarian Police State,Excessive,Frightening,Few
nation=gunorium,The Sociopathic Democracy of Gunorium,Capitalist Paradise,Very Good,Frightening,Very Good
nation=teufelvolk,The Dominion of Teufelvolk,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=obvious_extra_vote,The Corporate Divisions of Obvious Extra Vote,Corporate Police State,Rare,Frightening,Rare
nation=nak_nak,The Allmighty Power of Nak nak,Compulsory Consumerist State,Below Average,Frightening,Unheard Of
nation=syfenq,The Sultanate of Syfenq,New York Times Democracy,Good,Frightening,Excellent
nation=port_ember,The Republic of Port Ember,Capitalist Paradise,Very Good,Frightening,Excellent
nation=darkstar,The Demo-Socialist Federation of Darkstar,Left-wing Utopia,Excessive,Frightening,Widely Abused
nation=argorial,The Federation of Argorial,Compulsory Consumerist State,Some,Frightening,Rare
nation=michas,The Kingdom of Michas,Capitalist Paradise,Below Average,Frightening,Some
nation=god_fearing_devoted,The Theocracy of God Fearing Devoted,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=exxosia,The Imperial Provinces of Exxosia,Capitalizt,Superb,Frightening,Below Average
nation=owoistan,The Former UwU's republic of OwOistan,Compulsory Consumerist State,Very Good,Frightening,Few
nation=ter_voland,The Big Sky Country of Ter Voland,Capitalist Paradise,Average,Frightening,Average
nation=chasia,The Parliamentary Republic of Chasia,Anarchy,Frightening,Frightening,Widely Abused
nation=flora_formosa,The People's Republic of Flora Formosa,Left-Leaning College State,Superb,Frightening,Some
nation=ordenza,The Most Catholic City of Ordenza,Capitalist Paradise,Some,Frightening,Few
nation=the_happy_civilians,The Free and Holy Republic of The Happy Civilians,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=macassar,The Supercountry of Macassar,Anarchy,World Benchmark,Frightening,Excessive
nation=north_power,The North American Federation of North Power,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=the_vistoran_interstellar_trade_alliance,The Profitable Plutocracy of The Vistoran InterStellar Trade Alliance,Benevolent Dictatorship,Excessive,Frightening,Rare
nation=berhakonia,The Empire of Berhakonia,Capitalist Paradise,Excellent,Frightening,Excellent
nation=brocklandia,The Smash Hit Movie Version of Brocklandia,Anarchy,Frightening,Frightening,Corrupted
nation=harmonic_empire,The Grand Diarchy of Harmonic Empire,Corporate Police State,Few,Frightening,Rare
nation=bridgett,The Icy Blue Rage of Bridgett,Anarchy,Frightening,Frightening,Corrupted
nation=amytha_red,The Free Trade Consortium of Amytha red,Capitalist Paradise,Average,Frightening,Excellent
nation=emeseses,The Federal Republic of Emeseses,Corporate Bordello,Good,Frightening,Excellent
nation=new_makasta,The United Peoples Democratic RE of New Makasta,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=san_jose,The City of San Jose,Inoffensive Centrist Democracy,Good,Frightening,Average
nation=lillorainen,The Federation of Lillorainen,Capitalizt,Superb,Frightening,Good
nation=tzuland,The Military Dictatorship of Tzuland,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=momstononistan,The Rogue Nation of Momstononistan,Compulsory Consumerist State,Some,Frightening,Outlawed
nation=oumakokichi,The Ultimat Suprm Ladr of OumaKokichi,Moralistic Democracy,Some,Frightening,Some
nation=brakzil,The Banana Republic of Brakzil,Capitalist Paradise,Excellent,Frightening,Good
nation=olde_english_800,The Bottles Full of Olde English 800,Capitalist Paradise,Very Good,Frightening,Good
nation=willing_ignorance,The Theoretical Liberty of Willing Ignorance,Capitalist Paradise,Some,All-Consuming,Some
nation=estonul,The Sacred Kingdoms of Estonul,Father Knows Best State,Average,Frightening,Rare
nation=the_graemania_islands,The United Republics of The Graemania Islands,Compulsory Consumerist State,Excellent,Frightening,Few
nation=black_rebellion,The Principality of Black Rebellion,Father Knows Best State,Good,Frightening,Few
nation=mubaria,The People's Republic of Mubaria,Corrupt Dictatorship,Some,Frightening,Unheard Of
nation=vorlox_seventeen,The Territory of Vorlox Seventeen,Capitalist Paradise,Good,Frightening,Very Good
nation=brexas2,The Zombie Free Land of Brexas2,Anarchy,Frightening,Frightening,Corrupted
nation=dragtheria56,The Borderlands of Dragtheria56,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=fauntenheddo,The Corporatocracy of Fauntenheddo,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=canterburie,The Benevolent Dictatorship of Canterburie,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=the_united_american-isreali_empire,The Holy Empire of The united american-isreali empire,Capitalist Paradise,Excellent,Frightening,Good
nation=zombie_penguins,The Impending Doom of Zombie Penguins,Capitalizt,Frightening,Frightening,Very Good
nation=darussalam,The Eternal Phantasmagoria of Darussalam,Compulsory Consumerist State,Good,Frightening,Few
nation=anathema_armaments,The Creaking Casino Floors of Anathema Armaments,Corporate Bordello,Very Good,Frightening,Excellent
nation=immeel,The Empire of Immeel,Corporate Police State,Few,Frightening,Unheard Of
nation=chokoku,The Semi-Confederated Federation of Chokoku,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=sharafiah,The Emirate of Sharafiah,Corporate Police State,Few,Frightening,Rare
nation=shibutani,The Lucky Ricky Spanish of Shibutani,Capitalist Paradise,Very Good,Frightening,Average
nation=alexander_the_magnus,The Intergalatic Imperial Empire of Alexander the Magnus,Corporate Police State,Unheard Of,Frightening,Rare
nation=western_santos,The Republic of Western Santos,Anarchy,Excessive,Frightening,Excessive
nation=tigey,The Plushie Army of Tigey,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=little_flowers,The Empire of Little Flowers,Capitalizt,Excellent,Frightening,Below Average
nation=zerozero,The Serene Republic of ZeroZero,Capitalizt,Excellent,Frightening,Some
nation=the_endless_eventide,The Dreary Moonlit Imagination of The Endless Eventide,Anarchy,Superb,Frightening,Excessive
nation=aschenburg,The Imperial Free City of Aschenburg,Capitalizt,Superb,Frightening,Average
nation=atle_fan,The Plutocracy of Atle Fan,Capitalist Paradise,Excellent,Frightening,Good
nation=drumpfpocalypse,The Jingoistic States of Drumpfpocalypse,Capitalist Paradise,Average,Frightening,Some
nation=townsvalley,The Lololol of Townsvalley,Capitalizt,Superb,Frightening,Good
nation=olde_english_high_gravity_800,The Bottles Full of Olde English High Gravity 800,Anarchy,Excellent,Frightening,Excellent
nation=elcar,The Republic of Elcar,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=nouveaurich,The Federal Republic of Nouveaurich,Anarchy,Excessive,Frightening,World Benchmark
nation=synarchist_neminoetr,The Free Empire of Synarchist Neminoetr,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=hue_manatee,The Total Lack of Hue Manatee,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=gallade,The Méritocratique Qui Marchande of Gallade,Anarchy,Excessive,Frightening,Widely Abused
nation=sahin_k,The Coastal MPG Movie Republic of Sahin K,Capitalist Paradise,Very Good,Frightening,Good
nation=the_goggles,The Confederacy of The Goggles,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=wealthatonia,The Corporate Republic of Wealthatonia,Capitalizt,Excellent,Frightening,Excellent
nation=afghanystan,The Emirate of Afghanystan,Corporate Police State,Few,Frightening,Rare
nation=ixilia,The Imperial Autocracy of Ixilia,Corporate Police State,Few,Frightening,Rare
nation=overdosed_crackheads,The Dictatorship of Overdosed crackheads,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=yngir,The Empire of Yngir,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=mainze,The Commonwealth of Mainze,Capitalizt,World Benchmark,Frightening,Very Good
nation=manticore_utopia,The Republic of Manticore utopia,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=genistan,The Crony Republic of Genistan,Father Knows Best State,Some,Frightening,Few
nation=adaranthia,The Kingdom of Adaranthia,Compulsory Consumerist State,Average,Frightening,Few
nation=ciudad_mexico,The City of Ciudad Mexico,Capitalizt,World Benchmark,Frightening,Excellent
nation=donkervader,The Slow Loud Breathers of Donkervader,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=land_without_shrimp,The Springtime Glory of Land Without Shrimp,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=qazaq_eli,The Memleket of Qazaq Eli,Corporate Bordello,Very Good,Frightening,Superb
nation=the_stalker,The Mad King of Hell of The Stalker,Father Knows Best State,Below Average,Frightening,Few
nation=land_with_lots_of_shrimp,The Unwavering Love of Land With Lots of Shrimp,Anarchy,World Benchmark,Frightening,World Benchmark
nation=cheeseburrito,The Republic of CheeseBurrito,Anarchy,Frightening,Frightening,Excessive
nation=neo_anarcho-canadian_empire,The Frozen Wasteland of Neo Anarcho-Canadian Empire,Corporate Bordello,Very Good,Frightening,Superb
nation=kuroari,The Rogue Nation of Kuroari,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=freedonia_inc,The Free Land of Freedonia Inc,Capitalist Paradise,Average,Frightening,Good
nation=walter_heisenberg,The Dictatorship of Walter Heisenberg,Corporate Police State,Rare,Frightening,Rare
nation=moanapo,The SSR of Moanapo,Father Knows Best State,Very Good,Frightening,Few
nation=new_narag_empire,The United Coalition of New Narag Empire,Compulsory Consumerist State,Below Average,Frightening,Few
nation=kassaran,The Adynnic Federal Republic of Kassaran,Democratic Socialists,Average,Frightening,Below Average
nation=le_duche,The Grand Duchy Duchy Dutch of Le Duche,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=leser,The Republic of Leser,New York Times Democracy,Excellent,Frightening,Superb
nation=vincone_cae,The Presidential Democracy of Vincone Cae,Capitalizt,Superb,Frightening,Average
nation=furbish_islands,The Republic of Furbish Islands,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=foneivive,The Unitary State of Foneivive,Capitalist Paradise,Excellent,Frightening,Few
nation=purgatio,The Royaume de Nettoyage of Purgatio,Compulsory Consumerist State,Average,Frightening,Rare
nation=yansu,The Corgimancer and Mob Boss of Yansu,Anarchy,World Benchmark,Frightening,Excessive
nation=bongo_fury,The Fore-Shortened Corn Flakes of Bongo Fury,Anarchy,Frightening,Frightening,Corrupted
nation=shark-istan,The Imperial State of Shark-istan,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=gagium,The United Commonwealths of Gagium,Capitalist Paradise,Very Good,Frightening,Excellent
nation=the_imperial_nation,The Supreme State of The Imperial Nation,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=roadsackers,The Disputed Territories of Roadsackers,Anarchy,World Benchmark,Frightening,World Benchmark
nation=scardinius,The Holy Empire of Scardinius,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=geisler,The Confederacy of Geisler,Moralistic Democracy,Rare,Frightening,Some
nation=brexas6,The Zombie Free States of Brexas6,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=station_7,The Oppressed Peoples of Station 7,Compulsory Consumerist State,Good,Frightening,Unheard Of
nation=obstinacy,The Disputed Territories of Obstinacy,Democratic Socialists,Good,Frightening,Average
nation=west_phlebacite,The Republic of West Phlebacite,Capitalist Paradise,Excellent,Frightening,Excellent
nation=neventer,The Commune of Neventer,Democratic Socialists,Excellent,Frightening,Excellent
nation=east_islandian_states,The Confederacy of East Islandian States,Compulsory Consumerist State,Average,Frightening,Rare
nation=northern_rosary_isles,The Corporate Queendom of Northern Rosary Isles,Capitalist Paradise,Very Good,Frightening,Below Average
nation=orwellian_observers,The Unrepublic of Orwellian Observers,Anarchy,Frightening,Frightening,Corrupted
nation=new_mushroom_kingdom,The Shroom Empire of New Mushroom Kingdom,Compulsory Consumerist State,Very Good,Frightening,Few
nation=peterandia,The Shogunate of Peterandia,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=random_one,The GV Corporal of Random One,Iron Fist Consumerists,Few,Frightening,Rare
