Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=46566,The Grand Duchy of 46566,Corrupt Dictatorship,Some,Frightening,Rare
nation=kyldellian_coltra,The Third Social Alliance of Kyldellian Coltra,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=terenori,The Third Social Alliance of Terenori,Democratic Socialists,Average,Frightening,Very Good
nation=teufelvolk,The Dominion of Teufelvolk,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=farrakhan,The Holy Empire of Farrakhan,Democratic Socialists,Excellent,Frightening,Very Good
nation=hunck,The Imperium of Hunck,Father Knows Best State,Good,Frightening,Unheard Of
nation=freddland,The Evil Mad Scientists of Freddland,Iron Fist Consumerists,Few,Frightening,Rare
nation=sulaymaan,The United Republics of Sulaymaan,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=golanchia,The Socialist People's Democracy of Golanchia,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=kyldellian_skyland,The Third Social Alliance of Kyldellian Skyland,Democratic Socialists,Average,Frightening,Very Good
nation=iansisle,The Gull Flag Republic of Iansisle,Left-Leaning College State,Superb,Frightening,Below Average
nation=cyclodeom,The Third Social Alliance of Cyclodeom,Democratic Socialists,Some,Frightening,Very Good
nation=darkium,The Galactic Imperium Invictum of Darkium,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=stoklomolvi,The Liaoist Federation of Stoklomolvi,New York Times Democracy,Very Good,Frightening,Superb
nation=kyldellian_gervil,The Third Social Alliance of Kyldellian Gervil,Inoffensive Centrist Democracy,Below Average,Frightening,Very Good
nation=askatopia,The PS2 Puppet of Askatopia,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=alangrad,The People's Republic of Alangrad,Left-Leaning College State,Superb,Frightening,Excellent
nation=kassaran,The Adynnic Federal Republic of Kassaran,Democratic Socialists,Average,Frightening,Below Average
nation=kyldellian_julbelf,The Third Social Alliance of Kyldellian Julbelf,Democratic Socialists,Average,Frightening,Very Good
nation=kriegiersien,The Nomadic Peoples of Kriegiersien,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=darkstar,The Demo-Socialist Federation of Darkstar,Left-wing Utopia,Excessive,Frightening,Widely Abused
nation=kyldellian_bilge,The Third Social Alliance of Kyldellian Bilge,Democratic Socialists,Good,Frightening,Very Good
nation=scalesburg,The Armed Republic of Scalesburg,Iron Fist Consumerists,Few,Frightening,Rare
nation=nihilismicus,The Empire of Nihilismicus,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=the_iger_civilization,The Cosmopolitan State of The IGER Civilization,Left-wing Utopia,Excellent,Frightening,Superb
nation=soviet_federative_socialists,The Alien Nation of Soviet Federative Socialists,Left-Leaning College State,Superb,Frightening,Excellent
nation=united_nationalist_republic,The Empire of United Nationalist Republic,Left-Leaning College State,Superb,Frightening,Average
nation=edgemaster,The Infection of Edgemaster,Compulsory Consumerist State,Very Good,Frightening,Few
nation=universal_utopian_state,The Socialist Empire of Universal Utopian State,Democratic Socialists,Very Good,Frightening,Very Good
nation=twilight_town,The Magical Girl Haven of Twilight Town,Corrupt Dictatorship,Some,Frightening,Unheard Of
nation=miiros,The Consortium of Miiros,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=panaderia,The Reformed Revolution of Panaderia,Psychotic Dictatorship,Outlawed,Frightening,Rare
nation=albarusija,The Socialist Federal Republic of Albarusija,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=kyldellian_ancients,The Third Social Alliance of Kyldellian Ancients,Democratic Socialists,Good,Frightening,Very Good
nation=american_orion,The Greater Republic of American Orion,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=doperland,The Holy Dictatorship of Doperland,Iron Fist Consumerists,Some,Frightening,Rare
nation=point_blob,The Amorphous Mass of Point Blob,Left-Leaning College State,Superb,Frightening,Excellent
nation=jalliala,The Depressing Hellscape of Jalliala,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=the_ctan_species,The ExaCivilization of The Ctan Species,Democratic Socialists,Excellent,Frightening,Excellent
nation=xynlandia,The PS2 Puppet of Xynlandia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=kyldellian_dracoland,The Third Social Alliance of Kyldellian Dracoland,Democratic Socialists,Average,Frightening,Very Good
nation=alphacon,The Most Serene Republic of Alphacon,Democratic Socialists,Good,Frightening,Good
nation=ferrianona,The Green Regency of Ferrianona,Democratic Socialists,Some,Frightening,Average
nation=nation_of_quebec,The Free Secular Federation of Nation of Quebec,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=tyronian_socialist_state,The Flebeist Empire of Tyronian Socialist State,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=hobbitat,The Precious Taters of Hobbitat,Left-Leaning College State,Excellent,Frightening,Average
nation=uelvan,The Migratory Fleets of Uelvan,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=the_souless_damned,The Grim Wastelands of The Souless Damned,Father Knows Best State,Some,Frightening,Unheard Of
nation=frenequesta,The Scientific Collectives of Frenequesta,Left-wing Utopia,Excessive,Frightening,Superb
nation=kyldellian_berben,The Third Social Alliance of Kyldellian Berben,Democratic Socialists,Average,Frightening,Excellent
nation=whims,The Kingdom of Whims,Civil Rights Lovefest,Superb,Frightening,Superb
nation=new_owningland,The Imperatoria of New Owningland,Iron Fist Consumerists,Few,Frightening,Rare
nation=reedian,The Divine Republic of Reedian,Corrupt Dictatorship,Below Average,Frightening,Rare
nation=south_raznakova,The Armed Communist State of South Raznakova,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=minnesotanwasteland,The Dystopian Future of MinnesotanWasteland,Libertarian Police State,Excessive,Frightening,Few
nation=kazakh_astana,The Federal Commonwealth of Kazakh Astana,Democratic Socialists,Very Good,Frightening,Average
nation=kyldellian_xtugon,The Third Social Alliance of Kyldellian Xtugon,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=the_alicorns,The Celestial Imperium of The Alicorns,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=anon_zytose,The Academy of Anon Zytose,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=denathor,The Holy Edorian Empire of Denathor,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=ignis_states,The Republic of Ignis States,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=neo_prutenia,The Meritocratic Republic of Neo Prutenia,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=ratateague,The SLUthing of Ratateague,Left-wing Utopia,Superb,Frightening,Superb
nation=the_bloodbow_kollektive,The Glorious Red Gay Army of The Bloodbow Kollektive,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=thibor_ferenczy,The Verboten of Thibor Ferenczy,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=ludewa,The Nomadic Peoples of Ludewa,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=obstinacy,The Disputed Territories of Obstinacy,Democratic Socialists,Good,Frightening,Average
nation=humbledonia,The Democratic Republic of Humbledonia,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=minahasa,The Confederated Communes of Minahasa,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=kajal,The Federated Imperium of Kajal,Democratic Socialists,Good,Frightening,Good
nation=marthuania,The Federation of Marthuania,Democratic Socialists,Some,Frightening,Average
nation=imperio_de_jandira,The Technocracy of Imperio de Jandira,Democratic Socialists,Excellent,Frightening,Good
nation=max_empire,The Illuminated Autocracy of Max Empire,Father Knows Best State,Some,Frightening,Outlawed
nation=siegefire,The Totalitarian Hellhole of Siegefire,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=the_sinclarian_provinces,The United Socialist Republic of The Sinclarian Provinces,Libertarian Police State,Superb,Frightening,Rare
nation=the_sovereign_imperial_overlords,The Empire of The Sovereign Imperial Overlords,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=das-husland,The Think-Tank of Das-husland,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=neventer,The Commune of Neventer,Democratic Socialists,Excellent,Frightening,Very Good
nation=mindalia,The Pristine Redoubt of Mindalia,New York Times Democracy,Excellent,Frightening,Superb
nation=pautain,The Associated States of Pautain,Corrupt Dictatorship,Very Good,Frightening,Few
nation=countriopia,The Democratic Republic of Countriopia,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=great_liberal_land_of_true_serbia,The Surreal Wonderland of Great Liberal Land of True Serbia,Corrupt Dictatorship,Very Good,Frightening,Rare
nation=thama,The Nikopol Empire and Archoncy of Thama,Scandinavian Liberal Paradise,World Benchmark,Frightening,Below Average
nation=pepper_pepsi,The Imperial Federation of Pepper Pepsi,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=petzconfederation,The Multiversal Empire of PetzConfederation,Father Knows Best State,Some,Frightening,Outlawed
nation=complexo,The Numerical Set of Complexo,Democratic Socialists,Excellent,Frightening,Very Good
nation=malororia,The Awesomly Awesome Collective of Malororia,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=perrytopia,The Pristine Land of Perrytopia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=papajacky,The Dominion of PapaJacky,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=crimetopolis,The Free Armed Republic of Crimetopolis,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=elejamie,The Unified Tracts of Elejamie,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=dicko,The Federal Commonwealth of Dicko,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=ikv_nemesis,The Klingon Imperium of IKV Nemesis,Left-Leaning College State,Superb,Frightening,Good
nation=the_campbell_nation,The Peoples Federation of The Campbell Nation,Libertarian Police State,Superb,Frightening,Unheard Of
nation=krimera,The Federation of Krimera,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=kristallium,The Armed Republic of Kristallium,Democratic Socialists,Average,Frightening,Below Average
nation=holy_oranz,The Ecclesiocracy of Holy Oranz,Left-wing Utopia,Frightening,Frightening,Superb
nation=deamonopolis,The Territory of Deamonopolis,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=tropical_isles,The Interstellar Empire of Tropical Isles,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=venkara,The Glorious Empire of Venkara,Father Knows Best State,Very Good,Frightening,Rare
nation=the_world_of_ares,The Fact Is Marble Is Queen of The World of Ares,Corrupt Dictatorship,Very Good,Frightening,Unheard Of
nation=kherkov,The People's Empire of Kherkov,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=midshire,The Empire of Midshire,Civil Rights Lovefest,Frightening,Frightening,Excellent
nation=dragodon,The Dragonic Dictatorship of Dragodon,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=white_science,The Empire of White Science,Inoffensive Centrist Democracy,Some,Frightening,Below Average
nation=altlea,The National State of Altlea,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=gothic_vandelia,The Machiavellian State of Gothic Vandelia,Inoffensive Centrist Democracy,Good,Frightening,Average
nation=mercobia,The Socialist Alliance of Mercobia,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=zavea,The Federation of Zavea,Democratic Socialists,Good,Frightening,Average
nation=cquuzal,The Eternal Empire of Cquuzal,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=saltanyas,The Republic of Saltanyas,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=safj,The Serene Compassionate Utopia of Safj,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Excellent
nation=french_albania,The Exarchate of French Albania,Corrupt Dictatorship,Good,Frightening,Rare
nation=arumba,The Holy Empire of Arumba,Corrupt Dictatorship,Some,Frightening,Few
nation=soviet_felines,The Dominion of Soviet Felines,Iron Fist Consumerists,Rare,Frightening,Outlawed
nation=airstrip_malone,The Dictatorship of Airstrip Malone,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=cedoria,The People's Republic of Cedoria,Corrupt Dictatorship,Good,Frightening,Unheard Of
nation=franchina,The United Socialist Alliance of Franchina,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=virgolia,The Virgolia of Virgolia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=nelvana_iii,The People's Woodlands of Nelvana III,Democratic Socialists,Excellent,Frightening,Excellent
nation=divine_cervine,The Benevolent Queendom of Divine Cervine,Democratic Socialists,Below Average,Frightening,Good
nation=jamtopia,The Commonwealth of Jamtopia,Authoritarian Democracy,Some,Frightening,Below Average
nation=infinite_coscotlan,The Endless Atzoatlaxixcalnican of Infinite Coscotlan,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=absolutus,The People's Socialist Republic of Absolutus,Democratic Socialists,Good,Frightening,Good
nation=the_necrontyr,The Eternal Empire of The Necrontyr,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=fdryden,The Powerhouse State of Fdryden,Left-Leaning College State,Superb,Frightening,Average
nation=genesis_fifteen,The Socialist Federation of Genesis Fifteen,Left-wing Utopia,Frightening,Frightening,Superb
nation=ur-noxia,The People's Commonwealth of Ur-Noxia,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=drogmar,The Oppressed Peoples of Drogmar,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=outer_sparta,The Kingdom of Outer Sparta,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=domestic_corporate_america,The Commonwealth of Domestic Corporate America,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=drawkland,The Interstellar Empire of Drawkland,Inoffensive Centrist Democracy,Average,Frightening,Excellent
nation=arbat,The Confederal States of Arbat,Democratic Socialists,Some,Frightening,Very Good
nation=twente,The Archbishopric of Twente,Psychotic Dictatorship,Outlawed,Frightening,Rare
nation=krioval,The Imperial Chiefdom of Krioval,Left-wing Utopia,Frightening,Frightening,Superb
nation=croldai,The Theocracy of Croldai,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=lvk212,The Serbian Sprska Republic of LVK212,Psychotic Dictatorship,Few,Frightening,Rare
nation=odinburgh,The United Federation of Odinburgh,Father Knows Best State,Some,Frightening,Few
nation=trotterdam,The Principality of Trotterdam,Left-Leaning College State,Superb,Frightening,Excellent
nation=midlands,The United States of Midlands,Anarchy,Superb,Frightening,Widely Abused
nation=abslandia,The Republic of Abslandia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=socialist_xlyvania,The Imperial Empire of Socialist Xlyvania,Democratic Socialists,Below Average,Frightening,Very Good
nation=greater_istanistan,The Council Republic of Greater Istanistan,Civil Rights Lovefest,Superb,Frightening,Superb
nation=evilcia,The Zombie Prolife Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=the_three_states_of_fortuna,The Skadi Church of The Three States of Fortuna,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=alanis_star,The Clarissa's Vagrant Persona of Alanis Star,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=taineizbria,The Zombie Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=aigania,The Federal Republic of Aigania,Left-Leaning College State,Superb,Frightening,Excellent
nation=krich_aerd,The Dominatioun of Krich Aerd,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=sasten,The United Kingdom of Sasten,Scandinavian Liberal Paradise,Superb,Frightening,Some
nation=mexican_liberation,The Grand Imperium of Divinity of Mexican Liberation,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=mdrunie,The Dictatorship of MDRunie,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=novarain,The Republic of NovaRain,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=the_rhein_states,The E-Democracy of The Rhein States,Civil Rights Lovefest,Excellent,Frightening,World Benchmark
nation=the_kylromon_nazbol,The Kyldellian Nazbol Heartlands of The Kylromon Nazbol,Democratic Socialists,Below Average,Frightening,Average
nation=the_soylent_green_party,The Fresh Juicy Brains of The Soylent Green Party,Anarchy,Frightening,Frightening,Corrupted
nation=savsal,The Empire of Savsal,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=lordofsummer,The Dictatorship of Lordofsummer,Father Knows Best State,Below Average,Frightening,Rare
nation=sacred_reich,The Authoritarian Republic of Sacred Reich,Father Knows Best State,Some,Frightening,Rare
nation=kaigi,The Kingdom of Kaigi,Corrupt Dictatorship,Very Good,Frightening,Few
nation=emporer_pudu,The Pantokratic Dominate of Emporer Pudu,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=auceanznia,The Zombie Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=half-milers,The Classy Realm of Half-Milers,Civil Rights Lovefest,Frightening,Frightening,Widely Abused
nation=crazed_monkies,The Armed Republic of Crazed monkies,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=multiple_bounty,The Revisionist Republic of Multiple Bounty,Democratic Socialists,Very Good,Frightening,Very Good
nation=vladilan,The Parliamentary Federation of Vladilan,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=pq_forge,The Sovereign Corporation of PQ Forge,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=communist_saudi_arabia,The Glorious People's Republic of Communist Saudi Arabia,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=lunheizria,The Zombie Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=cthonian_wasteland,The Architeuthis Dux of Cthonian Wasteland,Inoffensive Centrist Democracy,Excellent,Frightening,Below Average
nation=g-tech_corporation,The Landsraad Hegemony of G-Tech Corporation,Democratic Socialists,Some,Frightening,Below Average
nation=repes,The Empire of Repes,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=hixoelop,The Grossherzogtum of Hixoelop,Benevolent Dictatorship,Superb,Frightening,Rare
nation=zaratov,The United Socialist States of Zaratov,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=lupinaz,The United Socialist States of Lupinaz,Father Knows Best State,Average,Frightening,Rare
nation=hugoland,The Senate and People of Hugoland,Capitalizt,Superb,Frightening,Good
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=xenan_kingdom,The Superstate of Xenan Kingdom,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=smen,The People's Republic of Smen,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=christ_triumphant,The Black Swan Hegemony of Christ Triumphant,Democratic Socialists,Very Good,Frightening,Excellent
nation=saganye,The Oil Painted Joy of Saganye,Democratic Socialists,Excellent,Frightening,Excellent
