Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=the_new_equestrian_federation,The Interplanetary Federation of The New Equestrian Federation,Mother Knows Best State,Good,Frightening,Unheard Of
nation=the_osperian_synarchy,The Martial Order of The Osperian Synarchy,Left-Leaning College State,Superb,Frightening,Good
nation=koem_kab,The Empire of Koem Kab,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=abslandia,The Republic of Abslandia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=yoriz,The Xenopolis of YoriZ,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=godular,The An'Kazar Control Framework of Godular,Civil Rights Lovefest,Excellent,Frightening,Excellent
nation=wentsworth,The United Republic States of Wentsworth,Father Knows Best State,Below Average,Frightening,Rare
nation=uan_aa_boa,The Green Technocracy of Uan aa Boa,Corrupt Dictatorship,Below Average,Frightening,Few
nation=exxosia,The Imperial Provinces of Exxosia,Capitalizt,Superb,Frightening,Below Average
nation=knootoss,The Dutch Democratic Republic of Knootoss,Civil Rights Lovefest,Superb,Frightening,Superb
nation=northwest_islands_of_peanuts,The Cybernetic autocratic utopia of Northwest Islands of peanuts,Father Knows Best State,Good,Frightening,Rare
nation=101110101000,The Cyber Technocracy of 101110101000,Corrupt Dictatorship,Some,Frightening,Rare
nation=the_crimean_enclave,The Democratic Republic of The Crimean Enclave,Civil Rights Lovefest,Superb,Frightening,Superb
nation=the_lost_imperial_fleet,The High Command of The Lost Imperial Fleet,Left-Leaning College State,Superb,Frightening,Some
nation=avalnier,The Helpdesk of Avalnier,Iron Fist Consumerists,Rare,Frightening,Rare
nation=ideotopia_alpha,The Commonwealth of Ideotopia Alpha,Democratic Socialists,Good,Frightening,Good
nation=moderium,The Federical Federations of Moderium,Corrupt Dictatorship,Good,Frightening,Few
nation=kahanistan,The Free Republic of Kahanistan,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=milostein,The Kingdom of Milostein,Democratic Socialists,Excellent,Frightening,Good
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=reqovia,The Empire of Reqovia,Psychotic Dictatorship,Rare,Frightening,Rare
nation=hugoland,The Senate and People of Hugoland,Capitalizt,Superb,Frightening,Good
nation=draconis_nightcrawlis,The Einherjers of Draconis Nightcrawlis,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=katima,The Empire of Katima,Democratic Socialists,Below Average,Frightening,Average
nation=ximea,The Scientific Technocracy of Ximea,Democratic Socialists,Very Good,Frightening,Very Good
nation=bread_and_bust,The Boredom of Bread and Bust,New York Times Democracy,Very Good,Frightening,Superb
nation=archd,The Dictatorship of ArchD,Father Knows Best State,Very Good,Frightening,Rare
nation=restartall,The Unified Lands of RestartAll,Capitalist Paradise,Very Good,Frightening,Some
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Good
nation=athretvari,The High-Technate of Athretvari,New York Times Democracy,Very Good,Frightening,Excellent
nation=scandrial,The Empire of Scandrial,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=ferroia,The Empire of Ferroia,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=wanabe,The Federation of Wanabe,Democratic Socialists,Very Good,Frightening,Below Average
nation=odinburgh,The United Federation of Odinburgh,Father Knows Best State,Below Average,Frightening,Few
nation=this_was_probably_a_bad_idea,The Republic of This was probably a bad idea,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=ur-noxia,The People's Commonwealth of Ur-Noxia,Left-Leaning College State,Superb,Frightening,Very Good
nation=privatore,The Free Land of Privatore,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=cecilly,The Queendom of Cecilly,Left-Leaning College State,Excellent,Frightening,Excellent
nation=pepper_pepsi,The Imperial Federation of Pepper Pepsi,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=obstinacy,The Disputed Territories of Obstinacy,Democratic Socialists,Good,Frightening,Average
nation=new_avalbane,The Kingdom of New Avalbane,Psychotic Dictatorship,Some,Frightening,Outlawed
nation=mundus_imperium,The Empire of Mundus Imperium,Iron Fist Consumerists,Rare,Frightening,Outlawed
nation=super_happy_land,The Social Democracy of Super Happy Land,New York Times Democracy,Very Good,Frightening,Superb
nation=delthorensdale,The Hive of Delthorensdale,Inoffensive Centrist Democracy,Excellent,Frightening,Good
nation=letteron,The High Imperium of Letteron,Corporate Police State,Few,Frightening,Few
nation=savage_frontier,The Wasteland of Savage Frontier,Left-Leaning College State,Superb,Frightening,Very Good
nation=perrytopia,The Pristine Land of Perrytopia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=the_city_of_guelph,The SybilSocialist Megacluster of The City of Guelph,Democratic Socialists,Good,Frightening,Below Average
nation=reedian,The Divine Republic of Reedian,Corrupt Dictatorship,Below Average,Frightening,Rare
nation=xiashu,The Peaceful collective of Xiashu,Liberal Democratic Socialists,Very Good,All-Consuming,Superb
nation=gothic_vandelia,The Machiavellian State of Gothic Vandelia,Inoffensive Centrist Democracy,Good,Frightening,Average
nation=celtician,The Armed Republic of Celtician,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=piedra_negra,The Pirates Cove of Piedra Negra,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=venkara,The Glorious Empire of Venkara,Father Knows Best State,Very Good,Frightening,Rare
nation=montination,The Black Ghoulish Autocracy of Montination,Libertarian Police State,Superb,Frightening,Rare
nation=woolitania,The Glorious Empire of Woolitania,New York Times Democracy,Good,Frightening,Superb
nation=hixoelop,The Grossherzogtum of Hixoelop,Benevolent Dictatorship,Superb,Frightening,Unheard Of
nation=jontopiary,The Uncompromising Decisions of Jontopiary,Democratic Socialists,Below Average,Frightening,Average
nation=brunssum,The White Dragon Republic of Brunssum,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=devernia,The Commonwealth of Devernia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=kotat,The Pink Kingdom of Kotat,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=arkzpan,The Imperial Territories of Arkzpan,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=the_cypher_nine,The Concordant Stratum of The Cypher Nine,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=the_bermudan_pentagram,The High Technocracy of The Bermudan Pentagram,Father Knows Best State,Below Average,Frightening,Rare
nation=kajstan,The Republic of Kajstan,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=megatokyo-3,The Republic of MegaTokyo-3,Inoffensive Centrist Democracy,Excellent,Frightening,Average
nation=stonestein,The Reignreich of Stonestein,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_campbell_nation,The Peoples Federation of The Campbell Nation,Libertarian Police State,Superb,Frightening,Unheard Of
nation=al_khem,The Drug Fueled Utopian Communes of Al Khem,Father Knows Best State,Very Good,Frightening,Rare
nation=synarchist_neminoetr,The Free Empire of Synarchist Neminoetr,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=the_peoples_communist_nation_of_cyprus,The Republic of The Peoples Communist Nation of Cyprus,Democratic Socialists,Average,Frightening,Excellent
nation=unielvan_millorvium,The United Directorate of Unielvan Millorvium,Corrupt Dictatorship,Average,Frightening,Unheard Of
nation=agorus,The Republic of Agorus,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=free_socialism,The Culture of Free Socialism,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=kornesia,The Fraud of Kornesia,Anarchy,World Benchmark,Frightening,Superb
nation=new_briantown,The Space Pirate Empire of New Briantown,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=pandaland_ii,The Black and White Dynasty of Pandaland II,Left-Leaning College State,Superb,Frightening,Very Good
nation=kyldellian_zereack,The Warzone States of Kyldellian Zereack,Democratic Socialists,Excellent,Frightening,Excellent
nation=thyrgga,The Holy Realm of Thyrgga,Iron Fist Consumerists,Rare,Frightening,Outlawed
nation=libertyca,The Paradise of Libertyca,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=thama,The Nikopol Empire and Archoncy of Thama,Scandinavian Liberal Paradise,World Benchmark,Frightening,Below Average
nation=guer_aike,The Accursed Dreamers of Guer Aike,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=piacentine,The People's Federation of Piacentine,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=imperial_akatsuki,The Greater Galactic Empire of Imperial Akatsuki,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=kyldellian_gilge,The Warzone States of Kyldellian Gilge,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=saugeen,The Frequently Inebriated Nation of Saugeen,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=allied_of_america,The Blue Lands of Allied of America,Iron Fist Socialists,Superb,Frightening,Rare
nation=szczuropolis,The Vermindom of Szczuropolis,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=al-aezam,The Vanguard State of Al-Aezam,Libertarian Police State,Superb,Frightening,Outlawed
nation=new_wonderland,The Dominion of New Wonderland,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=new_ciencia,The Republic of New Ciencia,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=the_gelseen_hegemony,The Congressional Republic of The Gelseen Hegemony,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=krimera,The Federation of Krimera,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=scirelibertas,The Armed Republic of Scirelibertas,Democratic Socialists,Very Good,Frightening,Few
nation=incindia_village,The Dictatorship of Incindia Village,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=liberstan_chekvya,The Technocratic Stratocracy of Liberstan Chekvya,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=heyzay,The Federal Unitary Stratocracy of HeyZay,Father Knows Best State,Average,Frightening,Rare
nation=silberfluss,The Königreich of Silberfluss,Father Knows Best State,Good,Frightening,Rare
nation=plutonium_mesa,The Radioactive Paradise of Plutonium Mesa,Benevolent Dictatorship,Excellent,Frightening,Unheard Of
nation=freedom_fascists,The Fanatical Federation of Freedom Fascists,Left-Leaning College State,Excellent,Frightening,Some
nation=risottia,The People's Grand Duchy of Risottia,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=hyper-kaiserreich,The Empire of Hyper-Kaiserreich,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=tarraya_vel,The Culture of Tarraya Vel,Father Knows Best State,Very Good,Frightening,Few
nation=mindalia,The Pristine Redoubt of Mindalia,New York Times Democracy,Excellent,Frightening,Superb
nation=grossvietnam,The Galactic Socialist Imperium of Grossvietnam,Father Knows Best State,Average,Frightening,Few
nation=exedra,The Benevolent Empire of Exedra,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=intergalactic_penguins,The Laser-Wielding Commune of Intergalactic Penguins,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=valensi,The United Technocratic States of Valensi,Democratic Socialists,Good,Frightening,Below Average
nation=alinghi_federal-democratic_republic,The 44 cantons of Alinghi Federal-Democratic Republic,Civil Rights Lovefest,Superb,Frightening,Superb
nation=rugelia,The Empire of Rugelia,Democratic Socialists,Excellent,Powerhouse,Very Good
nation=kazakh_astana,The Federal Commonwealth of Kazakh Astana,Democratic Socialists,Very Good,Frightening,Average
nation=papabellum,The Matriarchy of PapaBellum,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=lederland,The Eternal Dread Empire of Lederland,Father Knows Best State,Average,Frightening,Unheard Of
nation=tomzilla,The Imperial Republic of Tomzilla,Civil Rights Lovefest,Superb,Frightening,Superb
nation=ebon_citadel,The Weeping Halls of Ebon Citadel,Democratic Socialists,Good,Frightening,Average
nation=mimpinesia,The Holy Empire of Mimpinesia,Authoritarian Democracy,Some,Frightening,Very Good
nation=universal_utopian_state,The Socialist Empire of Universal Utopian State,Democratic Socialists,Very Good,Frightening,Very Good
nation=rommanda,The Holy Empire of Rommanda,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=krotfordamions,The Empire of Krotfordamions,Father Knows Best State,Below Average,Frightening,Unheard Of
nation=longweather,The Imperial Dominion of Longweather,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=partax,The Technocracy of Partax,Democratic Socialists,Below Average,Frightening,Good
nation=zolehen,The Confederacy of Zolehen,Father Knows Best State,Average,Frightening,Few
nation=soem,The Lucky Golden Holey People of Soem,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=arma_empitester,The Holy Federation of Arma Empitester,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=g_o_r,The Empire of G o R,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=murab,The Intermittent Republic of Murab,Civil Rights Lovefest,Excellent,Frightening,Excellent
nation=confederate_states_utopia,The Republic of Confederate states utopia,Father Knows Best State,Some,Frightening,Outlawed
nation=arithei,The Imperial Dominion of Arithei,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=ignis_states,The Republic of Ignis States,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=garbageword,The Holy Empire of Garbageword,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=multiple_bounty,The Revisionist Republic of Multiple Bounty,Democratic Socialists,Very Good,Frightening,Very Good
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Very Good
nation=maritzal,The Corporate Federation of Maritzal,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=merala,The FRR of Merala,Democratic Socialists,Good,Frightening,Excellent
nation=kyldellian_mencorp,The Warzone States of Kyldellian Mencorp,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=kowani,The Allied States of Kowani,Democratic Socialists,Average,Frightening,Good
nation=ukarist,The Mienazmoru of Ukarist,Capitalist Paradise,Good,Frightening,Good
nation=cquuzal,The Eternal Empire of Cquuzal,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=sciency_advancement,The Empire of Sciency Advancement,Civil Rights Lovefest,Superb,Frightening,Superb
nation=techoligia,The Democratic Union of Techoligia,Left-Leaning College State,Superb,Frightening,Average
nation=islantica,The Federal Republic of Islantica,Inoffensive Centrist Democracy,Some,Frightening,Good
nation=flandarz,The True Divine Empire of Flandarz,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=sharpanistan,The Common Sense Republic of Sharpanistan,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=karatengisa,The Efficient Corporation of Karatengisa,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=valerion,The Union of Valerion,Father Knows Best State,Good,Frightening,Outlawed
nation=destral_nui,The Republic of Destral nui,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=axorian,The Hippie slaying states of Axorian,Father Knows Best State,Average,Frightening,Outlawed
nation=federated_states_of_zootron,The Union of Federated States of Zootron,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=remulia,The Imperium of Remulia,Inoffensive Centrist Democracy,Some,Frightening,Below Average
nation=commonwealths_and_principalities,The Collective Combine of Commonwealths and Principalities,Inoffensive Centrist Democracy,Average,Frightening,Good
nation=terra_novam,The Federated Free State of Terra Novam,Father Knows Best State,Some,Frightening,Few
nation=lurusitania,The SK-J STATS of Lurusitania,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=aequalitia,The Democratic republic of Aequalitia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=the_clockwork_republic,The Technocracy of The Clockwork Republic,Democratic Socialists,Excellent,Frightening,Excellent
nation=settlement_of_dreams,The Republic of SETTLEMENT OF DREAMS,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=stekarus,The Greater Ascendancy of Stekarus,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=natopia,The Restored Empire of Natopia,Left-Leaning College State,Superb,Frightening,Good
nation=anozia,The Virtual Reality of Anozia,Democratic Socialists,Average,Frightening,Below Average
nation=that_guy_with_a_tail,The Disputed Territories of That guy with a tail,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=esmerel,The Neo-Kemalist Technocracy of Esmerel,Democratic Socialists,Very Good,Frightening,Average
nation=simolandia,The Ominous rumblings of Simolandia,Democratic Socialists,Excellent,All-Consuming,Average
nation=cerma,The American Commonwealth of Cerma,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=warpfire_9,The Rogue Nation of Warpfire 9,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=corp_nations,The Empire of Corp Nations,Left-Leaning College State,Superb,Frightening,Excellent
nation=ikv_nemesis,The Klingon Imperium of IKV Nemesis,Left-Leaning College State,Superb,Frightening,Good
nation=ballotonia,The Free Democracy of Ballotonia,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=wannaheim,The Bright Community of Wannaheim,Left-Leaning College State,Superb,Powerhouse,Average
nation=eleysa,The Illuminated Autocracy of Eleysa,Father Knows Best State,Some,Frightening,Rare
nation=one_nation_under_science,The Democratic Republic of One Nation Under Science,Father Knows Best State,Very Good,Frightening,Rare
nation=andoros,The Technocracy of Andoros,Father Knows Best State,Below Average,Frightening,Rare
nation=ragnaria,The Syndicalist Union of Ragnaria,Civil Rights Lovefest,Superb,Frightening,Superb
nation=kiasu-ism,The Republic of Kiasu-ism,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=christopolas,The Awkwardly Realistic Lugia of Christopolas,New York Times Democracy,Excellent,Frightening,Widely Abused
nation=erithian,The Federation of Erithian,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=tomie,The Funhouse of Terror of Tomie,Father Knows Best State,Below Average,Frightening,Rare
nation=zhava_awaik,The Technocratic Stratocracy of Zhava Awaik,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=sterkspruit,The Dynasty of Sterkspruit,Left-Leaning College State,Superb,Frightening,Very Good
nation=the_new_changeling_empire,The Grand Hive of The New Changeling Empire,Corrupt Dictatorship,Below Average,Frightening,Rare
nation=zakanda,The People's Republic of Zakanda,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=wysrod,The Republic of Wysrod,Anarchy,Excessive,Frightening,Widely Abused
nation=ascenon,The Imperial Empire of Ascenon,Father Knows Best State,Very Good,Frightening,Rare
nation=saganye,The Oil Painted Joy of Saganye,Democratic Socialists,Excellent,Frightening,Excellent
nation=the_united_republic_of_the_helghan_race,The Ascended Ultranationalists of The United Republic of the Helghan Race,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=west_green_israel,The Federal Republic of West green Israel,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=gorvania,The Federation of Gorvania,Capitalist Paradise,Some,Frightening,Below Average
nation=farrakhan,The Holy Empire of Farrakhan,Democratic Socialists,Excellent,Frightening,Very Good
nation=toneor,The Dominion of Toneor,Left-Leaning College State,Superb,Frightening,Excellent
nation=kriegiersien,The Nomadic Peoples of Kriegiersien,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=terasekai,The Kingdom of Terasekai,Left-Leaning College State,Superb,Frightening,Very Good
nation=novum_imperium_atlanticum,The Empire of Novum Imperium Atlanticum,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=aurora_islands,The Armed Corporations of Aurora Islands,Capitalist Paradise,Very Good,Frightening,Very Good
nation=max_empire,The Illuminated Autocracy of Max Empire,Father Knows Best State,Some,Frightening,Outlawed
