Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=pencil_sharpeners_2,The Panda of Pencil Sharpeners 2,Compulsory Consumerist State,Average,Frightening,Rare
nation=santa_is_satan,The Evil Empire of Santa Is Satan,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=iansisle,The Gull Flag Republic of Iansisle,Left-Leaning College State,Superb,Frightening,Below Average
nation=pallidonia,The PS2 Puppet of Pallidonia,Anarchy,Frightening,Frightening,Corrupted
nation=nak_nak,The Allmighty Power of Nak nak,Compulsory Consumerist State,Below Average,Frightening,Unheard Of
nation=the_vistoran_interstellar_trade_alliance,The Profitable Plutocracy of The Vistoran InterStellar Trade Alliance,Benevolent Dictatorship,Excessive,Frightening,Rare
nation=ceidtopia,The Holy Filesharing Empire of Ceidtopia,Capitalizt,Superb,Frightening,Some
nation=economic_invincibility,The ELF-Eladen Exchange Entrepôt of Economic Invincibility,Capitalist Paradise,Excellent,Frightening,Average
nation=reignment,The Socialist Republic of Reignment,Father Knows Best State,Below Average,Frightening,Outlawed
nation=inquista,The Most Blessed State of Inquista,Anarchy,World Benchmark,Frightening,World Benchmark
nation=the_zocalo,The Sexy Spacefaring Shogunate of The Zocalo,Capitalist Paradise,Good,Frightening,Average
nation=totoso_mussolini,The CIDAO of Totoso_Mussolini,Capitalist Paradise,Average,Frightening,Very Good
nation=corporate_investors,The Intergalactic Consortium of Corporate Investors,Anarchy,Superb,Frightening,Excellent
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=coldheartedbastards,The Cold Hearted Bastardy of ColdHeartedBastards,Civil Rights Lovefest,Superb,Frightening,Superb
nation=brakzil,The Banana Republic of Brakzil,Capitalist Paradise,Excellent,Frightening,Good
nation=the_knight_who_says_ni,The Allmighty Nak Nakian Colony of The knight who says NI,Compulsory Consumerist State,Good,Frightening,Rare
nation=kyldellian_gilge,The Warzone States of Kyldellian Gilge,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=the_cud,The CUP Imperial Province of The CUD,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=mackintosh,The Grotesque Playground of Mackintosh,Compulsory Consumerist State,Below Average,Frightening,Unheard Of
nation=despoticania,The Despotic Dictatorship of Despoticania,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=the_paradimensional_ascendancy,The Enlightened Empire of The Paradimensional Ascendancy,Capitalist Paradise,Excellent,Frightening,Excellent
nation=postapocalyptic_terror,The Corporate Dictatorship of Postapocalyptic Terror,Corporate Police State,Some,Frightening,Outlawed
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Good
nation=miiros,The Consortium of Miiros,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=koem_kab,The Empire of Koem Kab,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=the_colonial_fleet,The Dysfunctional Viper Pilots of The Colonial Fleet,Capitalist Paradise,Very Good,Frightening,Some
nation=gruenberg,The Goat-Enabled Plutocracy of Gruenberg,Compulsory Consumerist State,Below Average,Frightening,Few
nation=kyldellian_mencorp,The Warzone States of Kyldellian Mencorp,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=hassett,The Galactic Paradise of Hassett,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=kyldellian_zereack,The Warzone States of Kyldellian Zereack,Democratic Socialists,Excellent,Frightening,Excellent
nation=free_transhumanists,The Interstellar Coalition of Free Transhumanists,Capitalizt,Excellent,Frightening,Excellent
nation=kractero,The Empire of Kractero,Capitalist Paradise,Very Good,Frightening,Average
nation=euraustralasamerica,The Post-Communist Kleptocracy of Euraustralasamerica,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=the_utes,The Nomadic Peoples of The Utes,Anarchy,Frightening,Frightening,World Benchmark
nation=admiral_janeway,The Federal States of Admiral Janeway,Compulsory Consumerist State,Good,Frightening,Few
nation=vocenae,The Imperial Star Republic of Vocenae,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=the_merry_christmas,The Corporate Theocracy of The Merry Christmas,Corporate Police State,Some,Frightening,Rare
nation=the_fyre_phoenix,The Rising Sun of The Fyre Phoenix,Anarchy,World Benchmark,Frightening,Superb
nation=klaus_devestatorie,The Avengrynkhal Ascendant of Klaus Devestatorie,Compulsory Consumerist State,Good,Frightening,Rare
nation=noahs_second_country,The Second Best of Noahs Second Country,Anarchy,World Benchmark,Frightening,Corrupted
nation=mediobogdum,The Grumpy Old Sage of Mediobogdum,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=midlands,The United States of Midlands,Anarchy,Superb,Frightening,Widely Abused
nation=sulaymaan,The United Republics of Sulaymaan,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=libertania123,The Grand Duchy of Libertania123,Capitalist Paradise,Good,Frightening,Below Average
nation=hc_eredivisie,The Thirteen Zombie Hells of HC Eredivisie,Iron Fist Consumerists,Few,Frightening,Few
nation=pepsi_co,The Incorporated States of Pepsi Co,Compulsory Consumerist State,Good,Frightening,Rare
nation=treznor,The Empire of Treznor,Democratic Socialists,Good,Frightening,Very Good
nation=the_botched_pejazzle_of_the_studly_spud,The Half-Baked Abrogation of The Botched Pejazzle of the Studly Spud,New York Times Democracy,Good,Frightening,Superb
nation=amytha_red,The Free Trade Consortium of Amytha red,Capitalist Paradise,Average,Frightening,Excellent
nation=omigodtheykilledkenny,The Mysterion Rising of Omigodtheykilledkenny,Capitalizt,Superb,Frightening,Excellent
nation=gallade,The Méritocratique Qui Marchande of Gallade,Anarchy,Excessive,Frightening,Widely Abused
nation=yansu,The Corgimancer and Mob Boss of Yansu,Anarchy,World Benchmark,Frightening,Excessive
nation=eahland,The Cynerice of Eahland,Libertarian Police State,Superb,Frightening,Few
nation=neo_anarcho-canadian_empire,The Frozen Wasteland of Neo Anarcho-Canadian Empire,Corporate Bordello,Very Good,Frightening,Superb
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Very Good
nation=egzarkia,The Community of Egzarkia,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=liberated_republics,The Free Coalition of Liberated Republics,Capitalizt,Frightening,Frightening,Excellent
nation=the_lost_imperial_fleet,The High Command of The Lost Imperial Fleet,Left-Leaning College State,Superb,Frightening,Some
nation=zodhamitya,The Lucky Depraved Foolishness of Zodhamitya,Mother Knows Best State,Very Good,Frightening,Rare
nation=haven_of_wealth,The Corporate Conglomerate of Haven of wealth,Capitalizt,Superb,Frightening,Good
nation=klopstock,The Holy Apostolic Church of Klopstock,Capitalizt,Superb,All-Consuming,Excellent
nation=valrknut,The Clad in Gold Republic of Valrknut,Capitalist Paradise,Very Good,Frightening,Very Good
nation=the_souless_damned,The Grim Wastelands of The Souless Damned,Father Knows Best State,Some,Frightening,Unheard Of
nation=ponderosa,The Free Republic of Ponderosa,Anarchy,World Benchmark,Frightening,World Benchmark
nation=honeydewistania,The Dictatorship of Honeydewistania,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=darkstar,The Demo-Socialist Federation of Darkstar,Left-wing Utopia,Excessive,Frightening,Widely Abused
nation=meridiani_planum,The Free Domes of Meridiani Planum,Capitalizt,Excellent,Frightening,Very Good
nation=gray_mouser,The Decadent Opulence of Gray Mouser,Capitalizt,Excessive,Frightening,Very Good
nation=affluens,The Free Land of Affluens,Corporate Bordello,Excellent,Frightening,Superb
nation=uxorem_meam,The Jingoistic States of Uxorem meam,Anarchy,Superb,Frightening,World Benchmark
nation=corruptionz,The Corrupted Corruption of Corruptionz,Anarchy,Frightening,Frightening,Corrupted
nation=techno-titania,The Technocrati Thing of Techno-Titania,Anarchy,Superb,Frightening,World Benchmark
nation=vintage_teenagers,The City-State of Vintage Teenagers,Benevolent Dictatorship,Superb,Frightening,Rare
nation=willing_ignorance,The Theoretical Liberty of Willing Ignorance,Capitalist Paradise,Some,All-Consuming,Some
nation=uelvan,The Migratory Fleets of Uelvan,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=treadwellia,The Obesotocracy of Treadwellia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=good_good_good,The Legitimate Business League of Good good good,Capitalizt,Superb,Frightening,Very Good
nation=candain,The Mechanized Dominion of Candain,Capitalist Paradise,Good,Frightening,Good
nation=brotherhood_of_nod,The Dictatorship of Brotherhood of nod,Corporate Police State,Few,Frightening,Unheard Of
nation=techno,The Allmighty Nak Nakian Colony of Techno,Corporate Police State,Rare,Frightening,Unheard Of
nation=ordenza,The Most Catholic City of Ordenza,Capitalist Paradise,Some,Frightening,Few
nation=cr_oscilloscopes,The Island Republic of CR Oscilloscopes,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=spamwich,The Federal Republic of Spamwich,Anarchy,Excellent,Frightening,Excellent
nation=omicron_alpha,The Interstellar Wastelands of Omicron Alpha,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=ordicius,The Constitutional Monarchy of Ordicius,Capitalizt,World Benchmark,Frightening,Very Good
nation=cdland,The Republic of CDland,Anarchy,Superb,Frightening,Excessive
nation=the_iron_league,The Supreme Dictatorship of The Iron League,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=newtexas,The Big Tex Happy Taco Stands of NewTexas,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=the_soylent_green_party,The Fresh Juicy Brains of The Soylent Green Party,Anarchy,Frightening,Frightening,Corrupted
nation=israeli_airstrikes,The Oppressive Oppressors of Israeli Airstrikes,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=hamronica,The Empire of Hamronica,Benevolent Dictatorship,Frightening,Frightening,Outlawed
nation=lord_dominator,The Burning Trash Fire of Lord Dominator,Corporate Police State,Few,Frightening,Unheard Of
nation=teutionia,The Sovereign Covenant of Teutionia,Inoffensive Centrist Democracy,Very Good,Frightening,Few
nation=the_endless_eventide,The Dreary Moonlit Imagination of The Endless Eventide,Anarchy,Superb,Frightening,Excessive
nation=wysrod,The Republic of Wysrod,Anarchy,Excessive,Frightening,Widely Abused
nation=gaberel,The Empire of Gaberel,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=brexas,The Zombie Free Federal Republic of Brexas,Anarchy,Frightening,Frightening,Corrupted
nation=chicon,The Renmin Minzhu Zhuanzheng of ChiCon,Benevolent Dictatorship,Superb,Frightening,Few
nation=lower_phlebacite,The Free Land of Lower Phlebacite,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=bridgett,The Icy Blue Rage of Bridgett,Anarchy,Frightening,Frightening,Corrupted
nation=brocklandia,The Smash Hit Movie Version of Brocklandia,Anarchy,Frightening,Frightening,Corrupted
nation=clench,The Popsicle Pete Nation of Clench,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=aschenburg,The Imperial Free City of Aschenburg,Capitalizt,Superb,Frightening,Average
nation=weyr,The First Distributed Kingdom of Weyr,Anarchy,Frightening,Frightening,Superb
nation=nullarni,The Democratic Judgeship of Nullarni,Anarchy,Frightening,Frightening,Corrupted
nation=the_trilla_gang_mafia,The Eternal Forthright Republic of The Trilla Gang Mafia,Corporate Bordello,Very Good,Frightening,Superb
nation=zero-one,The Queendom of Zero-One,Capitalizt,Superb,Frightening,Some
nation=knootoss,The Dutch Democratic Republic of Knootoss,Civil Rights Lovefest,Superb,Frightening,Superb
nation=west_hempstead,The Free Market Republic of West Hempstead,Capitalist Paradise,Very Good,Frightening,Average
nation=beelzenef,The Hand Puppet of Beelzenef,Capitalist Paradise,Average,Frightening,Average
nation=donttreadonmeistan,The Holy Empire of Donttreadonmeistan,Compulsory Consumerist State,Below Average,Frightening,Few
nation=freebeerinakeg,The Grand Tavernate of Freebeerinakeg,Anarchy,World Benchmark,Frightening,Superb
nation=zombie_minion,The Nomadic Peoples of Zombie Minion,Corrupt Dictatorship,Some,Frightening,Few
nation=pigs_sheep_and_wolves,The Confederacy of Pigs Sheep and Wolves,Father Knows Best State,Very Good,Strong,Unheard Of
nation=teufelvolk,The Dominion of Teufelvolk,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=economic_nirvana,The Corporate-Owned Kingdom of Economic Nirvana,Anarchy,Superb,Frightening,Superb
nation=suzi_island,The Free Republic of Suzi Island,Anarchy,Excessive,Frightening,Excellent
nation=geckocidron,The Necropolis Tyranny of Geckocidron,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=tevehas,The Revanchist Ochlocracy of Tevehas,Capitalist Paradise,Very Good,Frightening,Good
nation=americad,The Unassuming Puppet State of Americad,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=brexas2,The Zombie Free Land of Brexas2,Anarchy,Frightening,Frightening,Corrupted
nation=native_inhabitants_of_antarctica,The Most Serene Conglomerate of Native Inhabitants of Antarctica,Anarchy,Superb,Frightening,Excellent
nation=olmedreca,The State of Olmedreca,Capitalizt,Excellent,Frightening,Excellent
nation=achaian_peloponnese,The Isaurian League of Achaian Peloponnese,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=new_dracora,The Heavily Industrialized State of New Dracora,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=empires_empire,The Imperial Fortress World of Empires Empire,Benevolent Dictatorship,Excessive,Frightening,Unheard Of
nation=cavaotina,The Rogue Nation of Cavaotina,Anarchy,World Benchmark,Frightening,Superb
nation=brexas5,The Zombie Free Colony of Brexas5,Anarchy,Frightening,Frightening,Corrupted
nation=shmoolandia_free_city,The Chaotic Sprawl of Shmoolandia Free City,Anarchy,Superb,Frightening,Widely Abused
nation=that_guy_with_a_tail,The Disputed Territories of That guy with a tail,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=pale_mountains_of_klesh,The Bandit Kings of Pale Mountains of Klesh,Anarchy,Superb,Frightening,Superb
nation=north_leichtenberg,The People's Republic of North Leichtenberg,Anarchy,Superb,Frightening,World Benchmark
nation=na-khonsu,The Nomadic Peoples of Na-Khonsu,Anarchy,Excellent,Frightening,Superb
nation=rindiania,The Rogue Nation of Rindiania,Corporate Police State,Rare,Frightening,Unheard Of
nation=vargr_corsairs,The Confederacy of Vargr Corsairs,New York Times Democracy,Excellent,Frightening,Superb
nation=orwellian_observers,The Unrepublic of Orwellian Observers,Anarchy,Frightening,Frightening,Corrupted
nation=brandon,The Republic of Brandon,Father Knows Best State,Below Average,Frightening,Rare
nation=the_rouge_christmas_state,The Dixieland Empire of The Rouge Christmas State,Corporate Bordello,Excellent,Frightening,Superb
nation=ucc_coffee_factory,The Building of UCC Coffee Factory,Capitalizt,World Benchmark,Frightening,Excellent
nation=falapatorius,The Undead Zombie Empire of Falapatorius,Anarchy,Frightening,Frightening,World Benchmark
nation=the_parthians,The Plutocratic Shahdom of The Parthians,Benevolent Dictatorship,World Benchmark,Frightening,Rare
nation=skydog,The Resenha Society of Skydog,Capitalist Paradise,Excellent,Frightening,Good
nation=fa_niente,The Donald Trump USA Dystopia of Fa Niente,Compulsory Consumerist State,Some,Frightening,Rare
nation=first_nation_inc,The Trade Empire of First Nation Inc,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=sheeptopia,The Grand Overkingdom of Sheeptopia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=zjaum,The A of the B of the C of the D of Zjaum,New York Times Democracy,Excellent,Frightening,Superb
nation=scanorama,The Federal Republic of Scanorama,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=freedonia_inc,The Free Land of Freedonia Inc,Capitalist Paradise,Average,Frightening,Good
nation=andaman_and_nicobar,The Incorporated States of Andaman and Nicobar,Capitalist Paradise,Average,Frightening,Below Average
nation=macassar,The Supercountry of Macassar,Anarchy,World Benchmark,Frightening,Excessive
nation=united_corporate_unions,The Trade Federation of United Corporate Unions,Capitalizt,Superb,Frightening,Below Average
nation=josephland,The Corporate Dictatorship of Josephland,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=gorvenia,The Democratic States of Gorvenia,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=cachexia,The Republic of Cachexia,Anarchy,World Benchmark,Frightening,Superb
nation=rallori,The Dystopian Corporate Republic of Rallori,Capitalist Paradise,Excellent,Frightening,Some
nation=kingdinium,The Dominion of Kingdinium,Iron Fist Consumerists,Few,Frightening,Rare
nation=brexas4,The Zombie Free Republic of Brexas4,Anarchy,World Benchmark,Frightening,Corrupted
nation=miraclia,The Miraculous Miracle of Miraclia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=kingdoms_of_cal,The Royal Commonwealth of Kingdoms of Cal,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=the_big_bad_boo,The Cattery of The Big Bad Boo,Democratic Socialists,Very Good,Frightening,Very Good
nation=fauntenheddo,The Corporatocracy of Fauntenheddo,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=violan,The Voluntarist Lands of Violan,Anarchy,World Benchmark,Frightening,Widely Abused
nation=klesh,The Holy Empire of Klesh,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=snowshoe,The Free Land of Snowshoe,Anarchy,Excessive,Frightening,Widely Abused
nation=hixoelop,The Grossherzogtum of Hixoelop,Benevolent Dictatorship,Superb,Frightening,Unheard Of
nation=fafhrd,The Barbaric Magnificence of Fafhrd,Compulsory Consumerist State,Very Good,Frightening,Few
nation=seagull,The Hotdog-craving birb of Seagull,Corporate Police State,Rare,Frightening,Rare
nation=freedombourg,The Libertarian Republic of Freedombourg,Left-Leaning College State,Superb,Frightening,Very Good
nation=zerozero,The Serene Republic of ZeroZero,Capitalizt,Excellent,Frightening,Some
nation=haja-mishu,The Atrahasian Republic of Haja-Mishu,Capitalizt,Superb,Frightening,Excellent
nation=the_real_matrix,The Little Brotherhood of The Real Matrix,Iron Fist Consumerists,Rare,Frightening,Outlawed
nation=corsoaua,The People's Kingdom of Corsoaua,Compulsory Consumerist State,Some,Frightening,Few
nation=the_comedian,The Bitter and Disturbed Irony of The Comedian,Compulsory Consumerist State,Excellent,Frightening,Rare
nation=east_borland,The Exalted Supremacy of East Borland,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=romarlania,The Colony of Romarlania,Compulsory Consumerist State,Average,Frightening,Outlawed
nation=rakipuland,The People's Trotskist Republic of Rakipuland,Civil Rights Lovefest,Superb,Powerhouse,Excellent
nation=falconias,The Democratic Anarchy of Falconias,Anarchy,Frightening,Frightening,World Benchmark
nation=tinhampton,The Self-Administrative City of Tinhampton,Anarchy,Frightening,Frightening,Widely Abused
nation=lund_elighton,The Commonwealth of Lund Elighton,Anarchy,Excellent,Frightening,Superb
nation=drakonian_imperium,The Grand Dominion of Drakonian Imperium,Anarchy,Frightening,Frightening,World Benchmark
nation=vorlox_seventeen,The Territory of Vorlox Seventeen,Capitalist Paradise,Good,Frightening,Very Good
nation=cappirt,The Corporatocracy of Cappirt,Anarchy,Superb,Frightening,Excessive
nation=bepu,The BEPU of BEPU,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=nation_of_quebec,The Free Secular Federation of Nation of Quebec,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=sweet_apple_strudel,The Holy Red Apples of Sweet Apple Strudel,Anarchy,World Benchmark,Frightening,Excessive
nation=new_chelel,The Matriarchy of New Chelel,Capitalizt,Superb,Frightening,Below Average
nation=obvious_extra_vote,The Corporate Divisions of Obvious Extra Vote,Corporate Police State,Rare,Frightening,Rare
nation=woollevia,The Academic Dominion of Woollevia,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=hobbitat,The Precious Taters of Hobbitat,Left-Leaning College State,Excellent,Frightening,Average
nation=drecq,The Lethadone Clinic of Drecq,Left-Leaning College State,Superb,Frightening,Very Good
nation=nakina_koreazu,The Mad Empire of Nakina Koreazu,Iron Fist Consumerists,Rare,Frightening,Rare
