Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=anon_zytose,The Academy of Anon Zytose,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=wentsworth,The United Republic States of Wentsworth,Father Knows Best State,Below Average,Frightening,Rare
nation=novarain,The Republic of NovaRain,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=benjamin_mark,The Second Commonwealth of Benjamin Mark,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=holy_oranz,The Ecclesiocracy of Holy Oranz,Left-wing Utopia,Frightening,Frightening,Superb
nation=le_duche,The Grand Duchy Duchy Dutch of Le Duche,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=buccaruu,The Great Emirate of BuccaRuu,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=lamebrainia,The Idiocracy of Lamebrainia,Capitalist Paradise,Below Average,Frightening,Good
nation=the_sinclarian_provinces,The United Socialist Republic of The Sinclarian Provinces,Libertarian Police State,Superb,Frightening,Rare
nation=gurkland,The Democratic Technomancy of Gurkland,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=gooutofhere,The Culture of Gooutofhere,Mother Knows Best State,Very Good,Frightening,Few
nation=46566,The Grand Duchy of 46566,Corrupt Dictatorship,Some,Frightening,Rare
nation=santa_is_satan,The Evil Empire of Santa Is Satan,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=monianoli,The Commonwealth of Monianoli,Capitalist Paradise,Average,Frightening,Average
nation=albarusija,The Socialist Federal Republic of Albarusija,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=kaigi,The Kingdom of Kaigi,Corrupt Dictatorship,Very Good,Frightening,Few
nation=cthonian_wasteland,The Architeuthis Dux of Cthonian Wasteland,Inoffensive Centrist Democracy,Excellent,Frightening,Below Average
nation=the_real_matrix,The Little Brotherhood of The Real Matrix,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=tenkistan,The Holy Empire of Tenkistan,Anarchy,Frightening,Frightening,Corrupted
nation=tremalkier,The Insatiable Economic Hitmen of Tremalkier,Capitalizt,Excellent,Frightening,Average
nation=inquista,The Most Blessed State of Inquista,Anarchy,World Benchmark,Frightening,World Benchmark
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Below Average
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Excellent
nation=free_socialism,The Culture of Free Socialism,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=united_phoenicia,The Free Land of United Phoenicia,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=singu1arity,The Scarlet Symphony of Singu1arity,Father Knows Best State,Average,Frightening,Few
nation=greater_somewhere,The Dominion of Greater Somewhere,Corporate Police State,Few,Frightening,Unheard Of
nation=particle,The Interdimensional Domain of Particle,Father Knows Best State,Good,Frightening,Rare
nation=equa_lib,The Classless Free Land of Equa Lib,Left-wing Utopia,World Benchmark,Frightening,Widely Abused
nation=cruciland,The Fascist Legion of Cruciland,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=feoras,The Ancient and Ethereal Lady of Feoras,Anarchy,Frightening,Frightening,Widely Abused
nation=cquuzal,The Eternal Empire of Cquuzal,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=midshire,The Empire of Midshire,Civil Rights Lovefest,Frightening,Frightening,Excellent
nation=new_chilokver,The Lucky of New Chilokver,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=greater_somalia,The United States of Greater Somalia,Liberal Democratic Socialists,Very Good,Frightening,Widely Abused
nation=basementees,The Burman Kakistocracy of Basementees,Democratic Socialists,Good,Frightening,Average
nation=the_campbell_nation,The Peoples Federation of The Campbell Nation,Libertarian Police State,Superb,Frightening,Unheard Of
nation=the_enduring_house_of_august,The Cardinal Bloodlines of The Enduring House of August,Benevolent Dictatorship,Superb,Frightening,Rare
nation=king_carl,The Mysterious Airship of King Carl,Iron Fist Consumerists,Rare,Frightening,Rare
nation=christ_triumphant,The Black Swan Hegemony of Christ Triumphant,Democratic Socialists,Very Good,Frightening,Excellent
nation=stoklomolvi,The Liaoist Federation of Stoklomolvi,New York Times Democracy,Very Good,Frightening,Superb
nation=escalan_corps-star_island,The Párnalen-Ístmenid of Escalan Corps-Star Island,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=wars_forever,The United States of Wars Forever,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=minroz,The Greater Qing Empire of Minroz,Inoffensive Centrist Democracy,Excellent,Frightening,Average
nation=gray_mouser,The Decadent Opulence of Gray Mouser,Capitalizt,Excessive,Frightening,Very Good
nation=mexican_liberation,The Grand Imperium of Divinity of Mexican Liberation,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=vipermartian,The KINGDOM of VIPERMARTIAN,Democratic Socialists,Average,Frightening,Few
nation=economic_invincibility,The ELF-Eladen Exchange Entrepôt of Economic Invincibility,Capitalist Paradise,Excellent,Frightening,Average
nation=ceidtopia,The Holy Filesharing Empire of Ceidtopia,Capitalizt,Superb,Frightening,Some
nation=clarkstan,The Federal Republic of Clarkstan,Tyranny by Majority,Some,Frightening,Superb
nation=herya,The Empire of Herya,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=zurkerx,The Constitutional Empire of Zurkerx,Anarchy,Excessive,Frightening,Excellent
nation=los_santos,The Very Large Safari Park of Los Santos,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=frostinia,The Senate and People of Frostinia,Mother Knows Best State,Below Average,Frightening,Rare
nation=omnistria,The Epic Revolution of Omnistria,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=peterandia,The Shogunate of Peterandia,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=cocaine,The Private Stash of Cocaine,Capitalist Paradise,Very Good,Frightening,Excellent
nation=cedoria,The People's Republic of Cedoria,Corrupt Dictatorship,Good,Frightening,Unheard Of
nation=vocenae,The Imperial Star Republic of Vocenae,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=evilcia,The Zombie Prolife Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=sirian,The Democratic Socialist States of Sirian,Left-Leaning College State,Superb,Frightening,Good
nation=admiral_janeway,The Federal States of Admiral Janeway,Compulsory Consumerist State,Good,Frightening,Few
nation=the_ctan_species,The ExaCivilization of The Ctan Species,Democratic Socialists,Excellent,Frightening,Excellent
nation=antanares,The Federation of Antanares,Left-Leaning College State,Excellent,Frightening,Average
nation=farrakhan,The Holy Empire of Farrakhan,Democratic Socialists,Excellent,Frightening,Very Good
nation=zerentopia,The Plutocratic Banana Republic of Zerentopia,Corporate Police State,Rare,Frightening,Rare
nation=goodnamesarerare,The People's Republic of Goodnamesarerare,Democratic Socialists,Very Good,Frightening,Below Average
nation=americad,The Unassuming Puppet State of Americad,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=auceanznia,The Zombie Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=erriburg,The Federation of ERRIBURG,Right-wing Utopia,Rare,Frightening,Average
nation=taineizbria,The Zombie Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=the_great_union_of_meridian,The Majesties Realm of The Great Union of Meridian,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=clench,The Popsicle Pete Nation of Clench,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=titananium,The Merchant Confederacy of Titananium,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=the_technocracy_of_mekanicus,The Armed Republic of The Technocracy of Mekanicus,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=shiya,The Empire of Shiya,Iron Fist Consumerists,Some,Frightening,Rare
nation=the_imperial_nation,The Supreme State of The Imperial Nation,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=the_necrontyr,The Eternal Empire of The Necrontyr,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=klaus_devestatorie,The Avengrynkhal Ascendant of Klaus Devestatorie,Compulsory Consumerist State,Good,Frightening,Rare
nation=aigania,The Federal Republic of Aigania,Left-Leaning College State,Superb,Frightening,Excellent
nation=the_police_state,The Federation of The police state,Iron Fist Consumerists,Few,Frightening,Rare
nation=united_states_of_vietnam,The Commonwealth of United States of Vietnam,Left-wing Utopia,Frightening,Frightening,Excessive
nation=papajacky,The Dominion of PapaJacky,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=the_tasmanian_islands,The Broken Isles of The Tasmanian Islands,New York Times Democracy,Good,Frightening,Superb
nation=ferrianona,The Green Regency of Ferrianona,Democratic Socialists,Some,Frightening,Average
nation=josephland,The Corporate Dictatorship of Josephland,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=mettzacanoa,The Capitalist Democracy of Mettzacanoa,Inoffensive Centrist Democracy,Very Good,Frightening,Few
nation=the_dunwich_dominion,The Esoteric Armed Forces of The Dunwich Dominion,Left-Leaning College State,Superb,Frightening,Good
nation=novum_imperium_atlanticum,The Empire of Novum Imperium Atlanticum,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=demmania,The Great Country of Demmania,Left-Leaning College State,Excellent,Frightening,Excellent
nation=san_jose,The City of San Jose,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=hatsunia,The State of Hatsunia,New York Times Democracy,Excellent,Frightening,Excellent
nation=israeli_airstrikes,The Oppressive Oppressors of Israeli Airstrikes,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=haedlia,The Holy Empire of Haedlia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=bolian_island,The People's Unions of Bolian island,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=lowsten,The Federation of Lowsten,Anarchy,Excellent,Frightening,Excellent
nation=talakmachen,The Grand Kingdom of TalAkMaChen,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=ikv_nemesis,The Klingon Imperium of IKV Nemesis,Left-Leaning College State,Superb,Frightening,Good
nation=the_new_centro_states_of_china_and_nk,The Lorasia Commonwealth States of The New Centro States of China and NK,Democratic Socialists,Good,Frightening,Excellent
nation=saugeen,The Frequently Inebriated Nation of Saugeen,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=bhrazjhia,The Zombie Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=croldai,The Theocracy of Croldai,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=automagfreek,The Dread Empire of Automagfreek,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=fantrum,The Rhodesian Literature Club of Fantrum,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=the_empire_of_rijelv,The Imperial Commonwealth of The Empire of Rijelv,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=darthstassen,The Infinite Empire of DarthStassen,Father Knows Best State,Average,Frightening,Rare
nation=alexandria_eschate,The Romance of Kipling's Orient of Alexandria Eschate,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=elwher,The Confederacy of Elwher,Capitalizt,Superb,Frightening,Very Good
nation=lakarian,The Galactic Federation of Lakarian,Father Knows Best State,Good,Frightening,Few
nation=rommanda,The Holy Empire of Rommanda,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=abslandia,The Republic of Abslandia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=perrytopia,The Pristine Land of Perrytopia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=lunheizria,The Zombie Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=the_osperian_synarchy,The Martial Order of The Osperian Synarchy,Left-Leaning College State,Superb,Frightening,Good
nation=urran,The Constitutional Republic of Urran,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=pterodoria,The PS2 Puppet of Pterodoria,Capitalist Paradise,Very Good,Frightening,Some
nation=argorial,The Federation of Argorial,Compulsory Consumerist State,Some,Frightening,Rare
nation=transhumanstan,The Cloud of Transhumanstan,Civil Rights Lovefest,Excellent,Frightening,Excessive
nation=alexanderian_macedonia,The Federal Republic of Alexanderian Macedonia,New York Times Democracy,Very Good,Frightening,Excellent
nation=dragodon,The Dragonic Dictatorship of Dragodon,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=athainia,The Illustrious Autocracy of Athainia,Father Knows Best State,Average,Frightening,Outlawed
nation=odrissia,The Technologist Enclave of Odrissia,Iron Fist Consumerists,Unheard Of,Frightening,Few
nation=s_diego,The Capitalistic Republic of S_diego,Left-Leaning College State,Superb,Frightening,Excellent
nation=alanis_star,The Clarissa's Vagrant Persona of Alanis Star,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=papadracky,The Galactic Trade Conglomerate of PapaDracky,Anarchy,World Benchmark,Frightening,Excellent
nation=lord_dominator,The Burning Trash Fire of Lord Dominator,Corporate Police State,Few,Frightening,Unheard Of
nation=frennierstan,The Republic of Frennierstan,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=coltpower,The Constitutional Monarchy of Coltpower,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=girania,The Technocracy United Kingdom of Girania,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=the_ascendant_hive,The Social Darwinist Imperium of The Ascendant Hive,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=neo_prutenia,The Meritocratic Republic of Neo Prutenia,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=dyzistrolux,The Corporate Imperium of Dyzistrolux,Capitalizt,Superb,Frightening,Excellent
nation=kylarnatia,The Ancient Empire of Kylarnatia,Left-Leaning College State,World Benchmark,Frightening,Good
nation=hesperonis,The Ur-Quan Masters of Hesperonis,Compulsory Consumerist State,Very Good,Frightening,Few
nation=independent_federation_of_croatia,The Dictatorship of Independent Federation of Croatia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=synturia,The Intermultiversal Nexus of Synturia,Father Knows Best State,Below Average,Frightening,Rare
nation=blancovia,The Dominion of Blancovia,Iron Fist Consumerists,Few,Frightening,Rare
nation=heliosphere,The PS2 Puppet of Heliosphere,Democratic Socialists,Some,Frightening,Average
nation=brexas3,The Zombie Free Republic of Brexas3,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=psypheria,The Liberated Cartel of Psypheria,Capitalizt,Excellent,Frightening,Good
nation=slaytania,The Union of Soviet States of Slaytania,Psychotic Dictatorship,Few,Frightening,Rare
nation=nelvana_iii,The People's Woodlands of Nelvana III,Democratic Socialists,Excellent,Frightening,Excellent
nation=simeringi,The Republic of SIMERINGI,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=arithei,The Imperial Dominion of Arithei,Civil Rights Lovefest,Superb,Frightening,World Benchmark
