Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=the_zocalo,The Sexy Spacefaring Shogunate of The Zocalo,Capitalist Paradise,Good,Frightening,Average
nation=calieda,The Theocracy of Calieda,Psychotic Dictatorship,Outlawed,Powerhouse,Unheard Of
nation=aurora_islands,The Armed Corporations of Aurora Islands,Capitalist Paradise,Very Good,Frightening,Very Good
nation=hrstrovokia,The Slavo-Serbian Republic of Hrstrovokia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=chronotopia,The Desolation Dominion of Chronotopia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=alemarenvelt,The Revanite Ecclesiocracy of Alemarenvelt,Inoffensive Centrist Democracy,Below Average,Frightening,Good
nation=pencil_sharpeners_2,The Panda of Pencil Sharpeners 2,Compulsory Consumerist State,Average,Frightening,Rare
nation=wars_forever,The United States of Wars Forever,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=lederland,The Eternal Dread Empire of Lederland,Father Knows Best State,Average,Frightening,Unheard Of
nation=bepu,The BEPU of BEPU,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=brandonedoists,The Almighty Holy Empire of Brandonedoists,Iron Fist Consumerists,Some,Frightening,Rare
nation=hirota,The Supremely Democratic States of Hirota,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=rindiania,The Rogue Nation of Rindiania,Corporate Police State,Rare,Frightening,Unheard Of
nation=the_sovereign_imperial_overlords,The Empire of The Sovereign Imperial Overlords,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=treadwellia,The Obesotocracy of Treadwellia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=nukls-andwicz,The Free Buffet of Nukls-Andwicz,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=mercobia,The Socialist Alliance of Mercobia,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=dimension_of_planets,The Federation of Dimension of Planets,Father Knows Best State,Some,Frightening,Few
nation=natopia,The Restored Empire of Natopia,Left-Leaning College State,Superb,Frightening,Good
nation=cidonia,The Most Glorious Dictatorship of Cidonia,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=santa_is_satan,The Evil Empire of Santa Is Satan,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=darkmen,The Kingdom of Darkmen,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=reqovia,The Empire of Reqovia,Psychotic Dictatorship,Rare,Frightening,Rare
nation=the_transpecos,The Free State of The TransPecos,Father Knows Best State,Some,Frightening,Rare
nation=miratejo,The Republic of Miratejo,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=first_marketing_and_export,The Old Fashioned Peanut Gallery of First Marketing and Export,Moralistic Democracy,Few,Very Strong,Some
nation=molson_iceland,The Zombie Dominion of Molson Iceland,Father Knows Best State,Good,Frightening,Rare
nation=the_bonum_commune_institute,The Technocracy of The Bonum commune Institute,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=basementees,The Burman Kakistocracy of Basementees,Democratic Socialists,Very Good,Frightening,Average
nation=dakrov,The Single Mind of Dakrov,Corporate Police State,Outlawed,Frightening,Outlawed
nation=densaner,The Union Republic of Densaner,Iron Fist Consumerists,Some,Frightening,Rare
nation=bretton,The Armed Fortress State of Bretton,Capitalist Paradise,Good,Frightening,Some
nation=rightwingconservatives,The CUP Federal Syndicrats of RightWingConservatives,Free-Market Paradise,Few,Frightening,Excessive
nation=peplesania,The Dictatorship of Peplesania,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=the_ascendant_hive,The Social Darwinist Imperium of The Ascendant Hive,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=miraclia,The Miraculous Miracle of Miraclia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=random_one,The GV Corporal of Random One,Iron Fist Consumerists,Few,Frightening,Rare
nation=valyrien,The Greater Stratocratic Empire of Valyrien,Father Knows Best State,Good,All-Consuming,Few
nation=alien_magic,The Rogue Nation of Alien Magic,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=democratic_republic_of_oppression,The Corrupt Dictatorship of Democratic Republic of Oppression,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=the_prussian_raumreich,The Inian Confederation of The Prussian Raumreich,Inoffensive Centrist Democracy,Average,Frightening,Excellent
nation=albarusija,The Socialist Federal Republic of Albarusija,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=krematoria,The All-Powerful Rogue Nation of Krematoria,Father Knows Best State,Below Average,Frightening,Rare
nation=human_alliances,The Holy Federation of Human Alliances,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=momstononistan,The Rogue Nation of Momstononistan,Compulsory Consumerist State,Some,Frightening,Outlawed
nation=riksland,The Polluted Glowing Wasteland of Riksland,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=american_orion,The Greater Republic of American Orion,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=machina_haruspex,The Sovereign Imperium of Machina Haruspex,Mother Knows Best State,Average,Frightening,Few
nation=child_care_workers,The Nasty Side of Child Care Workers,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=wwe_town,The Nation of Domination of WWE Town,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=firstaria,The Regno dell'Overlord of Firstaria,Corrupt Dictatorship,Some,Frightening,Unheard Of
nation=free4all,The Ambassadorial Office of Free4All,Father Knows Best State,Some,Frightening,Outlawed
nation=zero-one,The Queendom of Zero-One,Capitalizt,Superb,Frightening,Some
nation=rototornik,The Empire of Rototornik,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=cashdeer,The Libertarian Paradise of Cashdeer,Anarchy,Frightening,Frightening,World Benchmark
nation=nilthrias,The Grand Duchy of Nilthrias,Father Knows Best State,Good,Frightening,Unheard Of
nation=greatereastasia,The Armed Republic of GreaterEastasia,Psychotic Dictatorship,Outlawed,All-Consuming,Outlawed
nation=micron_prior,The Pandemic Threshhold of Micron Prior,New York Times Democracy,Very Good,Powerhouse,Superb
nation=sigma_octavus,The Great Desert of Sigma Octavus,Iron Fist Consumerists,Rare,All-Consuming,Rare
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Good
nation=shiya,The Empire of Shiya,Iron Fist Consumerists,Some,Frightening,Rare
nation=god_fearing_devoted,The Theocracy of God Fearing Devoted,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=gruenberg,The Goat-Enabled Plutocracy of Gruenberg,Compulsory Consumerist State,Below Average,Frightening,Few
nation=despoticania,The Despotic Dictatorship of Despoticania,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=engala,The Absolute Dictatorship of Engala,Father Knows Best State,Some,Frightening,Unheard Of
nation=integralism,The Holy Empire of Integralism,Moralistic Democracy,Some,Frightening,Some
nation=annihitor_the_incred,The Abominable Dreadstomp of Annihitor the Incred,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=theneodynasty,The Chinese Eastern Empire of TheNeoDynasty,Corporate Police State,Rare,Frightening,Outlawed
nation=slattsenw,The Federal States of Slattsenw,Iron Fist Consumerists,Few,Frightening,Rare
nation=nicorian,The Kingdom of Nicorian,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=frostinia,The Senate and People of Frostinia,Mother Knows Best State,Below Average,Frightening,Rare
nation=auman,The Co-Prosperity Sphere of Auman,Father Knows Best State,Some,Frightening,Unheard Of
nation=ghaunadaur,The Darn Toot'in Nation of GHAUNADAUR,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=the_pact_of_terra,The Empire of The Pact of Terra,Inoffensive Centrist Democracy,Below Average,Frightening,Some
nation=the_new_chinese_states,The Genetic Realm of The New Chinese States,Capitalist Paradise,Good,Frightening,Average
nation=gorvania,The Federation of Gorvania,Capitalist Paradise,Some,Frightening,Below Average
nation=automagfreek,The Dread Empire of Automagfreek,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=the_wellywood_colony_of_the_balckowain,The Republic of The Wellywood Colony of the Balckowain,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=iansisle,The Gull Flag Republic of Iansisle,Left-Leaning College State,Superb,Frightening,Below Average
nation=new_palimpsest,The Unified States of New Palimpsest,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=icy_manipulator,The Winterland of Icy Manipulator,Father Knows Best State,Some,Frightening,Rare
nation=9003,The Nation formally by the name of 9003,Father Knows Best State,Good,Frightening,Unheard Of
nation=the_police_state,The Federation of The police state,Iron Fist Consumerists,Few,Frightening,Rare
nation=ultimaweapon,The Holy Empire of UltimaWeapon,Mother Knows Best State,Below Average,Frightening,Rare
nation=the_woefully_uninformed_marx_followers,The Most Glorious Peoples of The Woefully Uninformed Marx Followers,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=flarbinia,The Galactic Empire of Flarbinia,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=pyromany,The Fascist Reich of Pyromany,Iron Fist Consumerists,Few,Frightening,Rare
nation=corrupted_countries,The Heavily Armed Empire of Corrupted Countries,Corporate Police State,Few,Frightening,Rare
nation=the_happy_civilians,The Free and Holy Republic of The Happy Civilians,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=cormal,The Dictatorship of Cormal,Iron Fist Consumerists,Outlawed,All-Consuming,Unheard Of
nation=reedian,The Divine Republic of Reedian,Corrupt Dictatorship,Below Average,Frightening,Rare
nation=trouble_nation,The Dominion of Trouble Nation,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=woonsocket,The Big Bull of Woonsocket,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=penthievre,The Ethereal Communion of Penthievre,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=vocenae,The Imperial Star Republic of Vocenae,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=kingdinium,The Dominion of Kingdinium,Iron Fist Consumerists,Few,Frightening,Rare
nation=jew_man,The Kingdom of Jew Man,Capitalizt,Excellent,Frightening,Average
nation=sehlysdre,The Incorporated States of Sehlysdre,Anarchy,World Benchmark,Frightening,Excessive
nation=farmina,The Democratic Republic of Farmina,Moralistic Democracy,Rare,Frightening,Some
nation=flibblers,The Morally Questionable People of Flibblers,Psychotic Dictatorship,Rare,Fair,Unheard Of
nation=sendo,The Republic of Sendo,Psychotic Dictatorship,Unheard Of,Frightening,Few
nation=doperland,The Holy Dictatorship of Doperland,Iron Fist Consumerists,Some,Frightening,Rare
nation=natvia,The Greater Republic of Natvia,Corporate Police State,Few,Frightening,Outlawed
nation=zerentopia,The Plutocratic Banana Republic of Zerentopia,Corporate Police State,Few,Frightening,Rare
nation=teutionia,The Sovereign Covenant of Teutionia,Inoffensive Centrist Democracy,Very Good,Frightening,Few
nation=oldamerica,The United Fascist States of OldAmerica,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=purdunamis,The Eigenstate of PurDunamis,Benevolent Dictatorship,Superb,Frightening,Few
nation=galactistan,The Holy Empire of Galactistan,Father Knows Best State,Some,Frightening,Few
nation=upska,The Laboratories of Upska,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=lame_country,The Card Slave of Lame Country,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=de_hork,The Lil'Lebowski Urban Achievers of De HoRK,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=transnapastain,The Theocratic Republic of Transnapastain,Compulsory Consumerist State,Below Average,Frightening,Few
nation=communist_saudi_arabia,The Glorious People's Republic of Communist Saudi Arabia,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=sulaymaan,The United Republics of Sulaymaan,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=supreme_lord_kane,The KINGDOM of Supreme Lord KANE,Democratic Socialists,Average,Frightening,Few
nation=hobbitat,The Precious Taters of Hobbitat,Left-Leaning College State,Excellent,Frightening,Average
nation=democratic_peoples_society_of_mechanisia,The Dictatorship of Democratic Peoples Society of Mechanisia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=airstrip_malone,The Dictatorship of Airstrip Malone,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=petan_empire,The Empire of Petan Empire,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=mukadastan,The Theocratic Caliphate of Mukadastan,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=cult_of_extinction,The Mechanism of Cult of Extinction,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=konzum_k-plus,The Shopping Mall Tyranny of Konzum K-plus,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=papadracky,The Galactic Trade Conglomerate of PapaDracky,Anarchy,World Benchmark,Frightening,Excellent
nation=sprinkler,The Armed Republic of Sprinkler,Corporate Police State,Few,Frightening,Rare
nation=newne_carriebean7,The Revolutionary Military Junta of Newne Carriebean7,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=corsican_provinces,The Empire of Corsican Provinces,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=admiral_janeway,The Federal States of Admiral Janeway,Compulsory Consumerist State,Good,Frightening,Few
nation=purple_empire,The Battle-Ready Legions of Purple Empire,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=siegrune,The Soviet Satellite State of Siegrune,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=legion_of_peace,The Wa'Ebe'Akth Doot-Hokdywa of Legion Of Peace,Corrupt Dictatorship,Good,Frightening,Unheard Of
nation=new_mesopelagia,The Three Holy Kingdoms of New Mesopelagia,Inoffensive Centrist Democracy,Average,Frightening,Excellent
nation=shoemannland,The Fascist Peoples of ShoemannLand,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=absolutly_terrible,The Failed Social Experiment of Absolutly Terrible,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=hesperonis,The Ur-Quan Masters of Hesperonis,Compulsory Consumerist State,Very Good,Frightening,Few
nation=winnipeg,The People's Republics of Winnipeg,Benevolent Dictatorship,Superb,Frightening,Outlawed
nation=anticountriopia,The Liberty Paradise of Anticountriopia,Corporate Police State,Unheard Of,Frightening,Rare
nation=particle,The Interdimensional Domain of Particle,Father Knows Best State,Good,Frightening,Rare
nation=kykl,The Elysium of Kykl,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=terpkoland,The United Socialist States of Terpkoland,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=njyrba,The Ecclesiocracy of Njyrba,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=the_colonial_fleet,The Dysfunctional Viper Pilots of The Colonial Fleet,Capitalist Paradise,Very Good,Frightening,Some
nation=versail,The Grand Republic of Versail,Father Knows Best State,Average,Frightening,Outlawed
nation=sniper_country,The Confederacy of Sniper Country,Iron Fist Consumerists,Rare,Frightening,Few
nation=basescustan,The Sultanate of Basescustan,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=mdrunie,The Dictatorship of MDRunie,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=new_caldari,The Patriotic Capitalist State of New Caldari,Corporate Police State,Few,Frightening,Rare
nation=fogonia,The Republic of Fogonia,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=i_am_batman,The Hallowed States of I am Batman,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=hun_land,The Hunnic Empire of Hun Land,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=kelanthia,The Free Republic of Kelanthia,Father Knows Best State,Good,Frightening,Rare
nation=the_tempest_of_taubate,The Holy Violetist Empire of The Tempest of Taubate,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=bolrieg,The Kingdom of Bolrieg,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=pickles_land,The Holy Green of Pickles Land,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=zamri1138,The Weirdo Empire of Zamri1138,Corrupt Dictatorship,Below Average,Frightening,Unheard Of
nation=devinsburg,The Empire of Devinsburg,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=dyelli_beybi,The United Holy Realms of Dyelli Beybi,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=new_moravia,The Democratic People's Republic of New Moravia,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=cthonian_wasteland,The Architeuthis Dux of Cthonian Wasteland,Inoffensive Centrist Democracy,Excellent,Frightening,Below Average
nation=psypheria,The Liberated Cartel of Psypheria,Capitalizt,Excellent,Frightening,Good
nation=abslandia,The Republic of Abslandia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=darthstassen,The Infinite Empire of DarthStassen,Father Knows Best State,Average,Frightening,Rare
