Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=south_st_maarten,The Constitutional Monarchy of South St Maarten,Left-Leaning College State,Superb,Frightening,Excellent
nation=the_united_socialist_republic_of_datlof,The Glorious Nation of The United Socialist Republic of Datlof,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=nardin,The Federal Kingdom of Nardin,Inoffensive Centrist Democracy,Some,Frightening,Average
nation=hirota,The Supremely Democratic States of Hirota,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=seantonia,The Pawky Gallimaufry of Seantonia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=prydania,The Kingdom of Prydania,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=kyrizstanislav,The Collective Republic of Kyrizstanislav,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=acario,The Grand Duchy of Acario,New York Times Democracy,Excellent,Very Strong,World Benchmark
nation=gooblaria,The Inestimably Holy Empire of Gooblaria,Capitalizt,Superb,Frightening,Very Good
nation=markanite,The Island Imperium of Markanite,Inoffensive Centrist Democracy,Good,Very Strong,Excellent
nation=1_very_fast_endotarter,The Click to endorse of 1 very fast endotarter,Father Knows Best State,Average,Frightening,Few
nation=quentenia,The Kingdom of Quentenia,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=wineclaw,The Collective of Wineclaw,Left-wing Utopia,Superb,Frightening,Superb
nation=republic_of_satherland,The RAWR SCAWY CATGIRL of Republic of Satherland,Left-Leaning College State,Superb,Frightening,Excellent
nation=spncrgmn,The Constitutionocracy of Spncrgmn,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=republica_guilleana,The Diamond Silvered Shores of Republica Guilleana,Anarchy,Superb,Frightening,World Benchmark
nation=maritzal,The Corporate Federation of Maritzal,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=pasargad,The Empire of Pasargad,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=popaholick,The Royaume of Popaholick,Left-Leaning College State,Superb,Frightening,Excellent
nation=pirataria,The Grand Duchy of Pirataria,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=xentherida,The Grand Federation of Xentherida,Democratic Socialists,Excellent,Frightening,Excellent
nation=sinclairtown,The All-night rave of Sinclairtown,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=zeklandia,The Free Union of Zeklandia,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=mikeswill,The MikesHope Essence of Mikeswill,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=umeria,The Content Peoples of Umeria,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=horsweden,The Kingdom of Horsweden,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=karlando,The Democratic Free Republic of Karlando,Scandinavian Liberal Paradise,World Benchmark,Frightening,Very Good
nation=old_atlantica,The Federation of Old Atlantica,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=bankowiata,The Republic of Bankowiata,New York Times Democracy,Excellent,Frightening,Superb
nation=oom,The Sultanate of Oom,Civil Rights Lovefest,Superb,Powerhouse,Excessive
nation=free_rosabell,The Great United Empire of Free Rosabell,Democratic Socialists,Good,Frightening,Very Good
nation=feria-alkaline,The White Hat Hacker of Feria-Alkaline,Inoffensive Centrist Democracy,Very Good,Frightening,Below Average
nation=brucklania,The United Kingdom of Brucklania,Civil Rights Lovefest,Superb,Frightening,Superb
nation=sybaritic_socialists,The Democratic Republic of Sybaritic Socialists,New York Times Democracy,Excellent,Very Strong,Excessive
nation=yaorozu,The Rising Sun's Land of Yaorozu,Authoritarian Democracy,Few,Frightening,Below Average
nation=jim_the_baptist,The Benevolent Church of Jim the Baptist,New York Times Democracy,Very Good,Frightening,Corrupted
nation=twilight_imperium,The Dominion of Twilight Imperium,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=ostermarch,The Holy Imperium of Ostermarch,Iron Fist Consumerists,Few,Frightening,Few
nation=settlement_of_dreams,The Republic of SETTLEMENT OF DREAMS,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=new_lakemba,The Commonwealth of New Lakemba,Left-wing Utopia,Superb,Frightening,Superb
nation=marxmeans,The Zombie of Marxmeans,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=venicea,The Imperial Crown of Venicea,Capitalist Paradise,Very Good,Frightening,Very Good
nation=almendron,The Democratic Republic of Almendron,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=chip_skylark,The Commonwealth of Chip Skylark,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=the_mongol_plain,The Nomadic Republic of The Mongol Plain,Civil Rights Lovefest,Superb,Frightening,Superb
nation=koda-land,The Sultanate of Koda-Land,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=notyoutopia,The Man With Red Right Hand of Notyoutopia,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=the_rhein_states,The E-Democracy of The Rhein States,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=imbarien,The Faceless Republic of Imbarien,Inoffensive Centrist Democracy,Very Good,Very Strong,Good
nation=wilkshire,The Republic of Wilkshire,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=omnistria,The Epic Revolution of Omnistria,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=canovia,The United Kingdom of Canovia,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=wessex_and_cornwall,The Union of Wessex and Cornwall,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=alympian_kingdom,The Federal States of Alympian Kingdom,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=shibutani,The Lucky Ricky Spanish of Shibutani,Capitalist Paradise,Very Good,Frightening,Average
nation=sunto,The Not so much Grumpy Colony of Sunto,Left-wing Utopia,Excessive,Frightening,Superb
nation=beepee,The Tastiest Parts of Beepee,Democratic Socialists,Very Good,Frightening,Good
nation=hn67,The Benevolency of HN67,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=orado,The Galactic Hub Federation of Orado,Left-Leaning College State,World Benchmark,Frightening,Excellent
nation=north_bratislava,The Holy Republic of North Bratislava,Liberal Democratic Socialists,Excellent,Frightening,Excessive
nation=shadowrik,The Republic of Shadowrik,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=dabarastan,The Caspian Commonwealth of Dabarastan,Conservative Democracy,Unheard Of,Frightening,Corrupted
nation=corfad,The Dictatorship of Corfad,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=ostehaar,The State of Ostehaar,Democratic Socialists,Very Good,Strong,Excellent
nation=interdimensional_zone,The Cosmic Contiguity of Interdimensional Zone,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=hamerica,The United States of Hamerica,Liberal Democratic Socialists,Some,Frightening,World Benchmark
nation=brakanistan,The Federal Republic of Brakanistan,Left-wing Utopia,Superb,Frightening,Superb
nation=selfgradatude,The Republic of Selfgradatude,Inoffensive Centrist Democracy,Very Good,All-Consuming,Excellent
nation=liberepublia,The Holy Monarchy of Liberepublia,Left-Leaning College State,World Benchmark,Frightening,Excellent
nation=ishmiel,The Protectorate of Ishmiel,Inoffensive Centrist Democracy,Good,Frightening,Average
nation=aerilia,The Unicorns have taken over of Aerilia,Anarchy,Frightening,Frightening,Widely Abused
nation=erinor,The One-Winged Rainbow Shark of Erinor,Left-wing Utopia,Excellent,Frightening,Excellent
nation=holy_oranz,The Ecclesiocracy of Holy Oranz,Left-wing Utopia,Frightening,Frightening,Superb
nation=fossekallen,The Constitutional Monarchy of Fossekallen,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=shrewllamaland,The Empire of ShrewLlamaLand,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=runeda,The Free Land of Runeda,Scandinavian Liberal Paradise,Superb,All-Consuming,Excellent
nation=benthamania,The Democratic Republic of Benthamania,Civil Rights Lovefest,Superb,Frightening,Superb
nation=paulotzia,The Imperial Republic of Paulotzia,Inoffensive Centrist Democracy,Some,Frightening,Good
nation=jocospor,The Shadow Cult of Jocospor,Father Knows Best State,Some,Frightening,Rare
nation=empy,The Autonomous Nation of Empy,Left-Leaning College State,Superb,Frightening,Very Good
nation=saiwania,The Nation of Saiwania,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=yugarritia,The Federal Republic of Yugarritia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=colonel_terrosit,The Empire of Colonel Terrosit,Inoffensive Centrist Democracy,Excellent,Frightening,Good
nation=libertanny,The Gold of Libertanny,Anarchy,Superb,Frightening,Superb
nation=purgatio,The Royaume de Nettoyage of Purgatio,Compulsory Consumerist State,Average,Frightening,Rare
nation=the_pantheons,The Republic of The Pantheons,Corporate Bordello,Excellent,Frightening,Superb
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=genistan,The Crony Republic of Genistan,Father Knows Best State,Some,Frightening,Few
nation=naifon,The Archaic Commune of Naifon,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=thracia_and_crimea,The Anarcho-Syndicalist Communes of Thracia and Crimea,Left-Leaning College State,Superb,Frightening,Excellent
nation=puerto_thelosia,The Free Land of Puerto Thelosia,Left-Leaning College State,World Benchmark,Frightening,Very Good
nation=votak_matim,The Republic of Votak Matim,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=guer_aike,The Accursed Dreamers of Guer Aike,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=the_tampa_bay_rays,The Poor Team of The Tampa Bay Rays,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=woonsocket,The Big Bull of Woonsocket,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=loutsland,The Eternal Land of Loutsland,Inoffensive Centrist Democracy,Some,Frightening,Below Average
nation=vincone_cae,The Presidential Democracy of Vincone Cae,Capitalizt,Superb,Frightening,Average
nation=yokciq_empire,The Corrupt States of Yokciq Empire,Libertarian Police State,World Benchmark,Frightening,Few
nation=eri-maqa-ena,The Holy Empire of Eri-Maqa-Ena,Democratic Socialists,Very Good,Frightening,Excellent
nation=the_democratic_kingdom_of_skaraborg,The Pacifist Hamsters of The Democratic Kingdom Of Skaraborg,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=northern_ravenlight,The Empire of Northern ravenlight,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=illusia_and_neverendia,The Genki of Illusia and Neverendia,Capitalizt,World Benchmark,Frightening,Excellent
nation=clan_spaniel,The Deep Periphery of Clan Spaniel,Left-wing Utopia,Superb,Frightening,Excellent
nation=perzische_keizer,The Empire of Perzische Keizer,Civil Rights Lovefest,Excellent,Frightening,Excessive
nation=uinted_communist_of_africa,The Democratic Union of Uinted Communist of Africa,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=newpromisedland,The Free Land of Newpromisedland,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=palman,The Rogue Isles of Palman,Democratic Socialists,Very Good,Powerhouse,Average
nation=simone_republic,The Christmas World of Simone Republic,Corporate Bordello,Very Good,Frightening,Superb
nation=kenmoria_wa_mission,The Colony of Kenmoria WA Mission,Civil Rights Lovefest,Superb,Strong,Superb
nation=weknow,The Nerdy Nuisance of WeKnow,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=louisistan,The Confederacy of Louisistan,Democratic Socialists,Average,Reasonable,Below Average
nation=hardscrabble,The Dissociative State of Hardscrabble,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=yellops,The Uncorruptable Nation of Yellops,Civil Rights Lovefest,Excellent,Strong,Excellent
nation=dangine,The Socialist Republic of Dangine,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=zakanda,The People's Republic of Zakanda,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=elaeria,The Constitutional Monarchy of Elaeria,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=zzozona,The Kingdom of Zzozona,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=sikol,The Colony of Sikol,Inoffensive Centrist Democracy,Excellent,Strong,Good
nation=maott,The Armed Republic of Maott,Left-Leaning College State,Superb,Frightening,Excellent
nation=devil_heart,The Familial Spirits of Devil Heart,Left-Leaning College State,Superb,Frightening,Excellent
nation=farengeto,The Propaganda Lord of Farengeto,Inoffensive Centrist Democracy,Below Average,Frightening,Below Average
nation=highton_islands,The Crowned Republic of Highton Islands,Left-Leaning College State,Superb,Frightening,Excellent
nation=qvait,The Valkyrian Republic of Qvait,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=acapais,The Peaceful Republic of Acapais,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=ravendi,The DRESS FIESTA of Ravendi,Left-Leaning College State,Superb,Frightening,Very Good
nation=xyrron,The Dechnocracy of Xyrron,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=drecq,The Lethadone Clinic of Drecq,Left-Leaning College State,Superb,Frightening,Very Good
nation=pazano,The Aspheterist Communes of Pazano,New York Times Democracy,Excellent,Frightening,Excellent
nation=bharathvarsh,The Democratic Republic of Bharathvarsh,Inoffensive Centrist Democracy,Below Average,Frightening,Good
nation=tsunamy,The Swiftly Tilting Land of Tsunamy,Civil Rights Lovefest,Superb,Powerhouse,Superb
nation=joodey,The United Federation of Joodey,Left-Leaning College State,Superb,Frightening,Very Good
nation=pazair,The Republic of Pazair,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=sandaoguo,The Federated Islands of Sandaoguo,Left-Leaning College State,Superb,Very Strong,Very Good
nation=east_akra,The We Like Gay Representation of East Akra,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=kragsgale,The Kingdom of Kragsgale,Corrupt Dictatorship,Very Good,Frightening,Few
nation=steampunk_ariel,The Cybernetic Utopia of Steampunk Ariel,Left-Leaning College State,Superb,Frightening,Very Good
nation=leranditale,The Hetalian FairyFriend Kingdom of Leranditale,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=united_northen_states_canada,The Kongeriket of United Northen States Canada,Democratic Socialists,Average,Frightening,Average
nation=isentran,The Federal Republic of Isentran,Left-Leaning College State,Superb,Frightening,Very Good
nation=the_iron_lions,The Allied States of The Iron Lions,Democratic Socialists,Some,Frightening,Some
nation=unsophisticate,The Borderlands of Unsophisticate,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=llorens,The Red and Gold Republic of Llorens,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=woodleland,The Democratic Republic of Woodleland,Democratic Socialists,Very Good,Frightening,Excellent
nation=chips_and_guac,The Republic of Chips and Guac,Anarchy,Frightening,Very Strong,World Benchmark
nation=merconitonitopia,The Magic and the Mystery of Merconitonitopia,Authoritarian Democracy,Unheard Of,Frightening,Very Good
nation=penguinpies,The Empress Queen Princess Lady of PenguinPies,Corrupt Dictatorship,Below Average,Strong,Outlawed
nation=vw53aland,The United Introverts of VW53Aland,New York Times Democracy,Excellent,Frightening,Superb
nation=apabeossie,The April Joy of Apabeossie,Civil Rights Lovefest,Superb,Frightening,Widely Abused
nation=malta_comino_gozo,The Kingdom of Malta Comino Gozo,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=brotherland,The Republic of Brotherland,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=potatofarmers,The Hot Potato of PotatoFarmers,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=kyupaa,The Republic of Kyupaa,Democratic Socialists,Very Good,Imploded,Very Good
nation=kringalia,The Random Pretitle of Kringalia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=anisopterra,The Commonwealth of Anisopterra,Left-wing Utopia,Superb,Frightening,Excellent
nation=draconian_progression,The Free Republic of Draconian Progression,Democratic Socialists,Very Good,Powerhouse,Good
nation=libertania_democratica,The Blue Imperia of Libertania Democratica,Left-wing Utopia,Superb,Frightening,Superb
nation=moubarakistan,The United Republics of Moubarakistan,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=kazoo_basin,The Republic of Kazoo Basin,Conservative Democracy,Few,Frightening,Superb
nation=redcommunist,The Communist State of RedCommunist,New York Times Democracy,Excellent,Frightening,Excellent
nation=planes,The Flying thing of Planes,Left-wing Utopia,Excellent,All-Consuming,Excellent
nation=ruinenlust,The April Showers of Ruinenlust,Civil Rights Lovefest,Excessive,All-Consuming,Excessive
