Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=dyzistrolux,The Corporate Imperium of Dyzistrolux,Anarchy,Superb,Frightening,Excellent
nation=mackintosh,The Grotesque Playground of Mackintosh,Compulsory Consumerist State,Below Average,Frightening,Unheard Of
nation=miratejo,The Republic of Miratejo,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=chris_hall,The Free Land of Chris Hall,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=anathema_armaments,The Creaking Casino Floors of Anathema Armaments,Corporate Bordello,Very Good,Frightening,Excellent
nation=momstononistan,The Rogue Nation of Momstononistan,Compulsory Consumerist State,Some,Frightening,Outlawed
nation=darkmen,The Kingdom of Darkmen,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=unthank,The Murabian Protectorate of Unthank,Capitalist Paradise,Average,Frightening,Below Average
nation=grave_raven,The Oppressed Peoples of Grave Raven,Capitalist Paradise,Average,Frightening,Below Average
nation=alien_magic,The Rogue Nation of Alien Magic,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=euraustralasamerica,The Post-Communist Kleptocracy of Euraustralasamerica,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=sehlysdre,The Incorporated States of Sehlysdre,Anarchy,World Benchmark,Frightening,Excessive
nation=the_stalker,The Mad King of Hell of The Stalker,Father Knows Best State,Below Average,Frightening,Few
nation=corfad,The Dictatorship of Corfad,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=ervarean_republic,The Failed States of Ervarëa not of ErVaReAn rEpUbLiC,Anarchy,Frightening,Frightening,Corrupted
nation=achaian_peloponnese,The Isaurian League of Achaian Peloponnese,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=the_blessed_and_holy_land,The Holy Matriarchy of The Blessed and Holy Land,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=wulfhelm,The Soul-Crushing Factories of Wulfhelm,Corporate Police State,Few,Frightening,Unheard Of
nation=the_iron_league,The Supreme Dictatorship of The Iron League,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=child_care_workers,The Nasty Side of Child Care Workers,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=the_objectivist_commonwealth,The Free Land of The Objectivist Commonwealth,Anarchy,Superb,Frightening,Widely Abused
nation=halbhalbha,The Confederacy of Halbhalbha,Anarchy,Excellent,Frightening,Superb
nation=inquista,The Most Blessed State of Inquista,Anarchy,World Benchmark,Frightening,World Benchmark
nation=valrknut,The Clad in Gold Republic of Valrknut,Capitalist Paradise,Very Good,Frightening,Very Good
nation=ferret_civilization,The Coadunate Member State of Ferret Civilization,Anarchy,Frightening,Frightening,Corrupted
nation=myrth,The NPO High Inquisitor of Myrth,Compulsory Consumerist State,Very Good,Frightening,Few
nation=klesh,The Holy Empire of Klesh,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=newtexas,The Big Tex Happy Taco Stands of NewTexas,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=greater_somewhere,The Dominion of Greater Somewhere,Corporate Police State,Few,Frightening,Unheard Of
nation=corporoat,The United Conglomerates of Corporoat,Anarchy,Excessive,Frightening,Widely Abused
nation=zaktoutr,The Reformed Demonic Assembly of Zaktoutr,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=eternal_dam_nation,The Christmas Planes of Eternal Dam Nation,Anarchy,Superb,Frightening,Corrupted
nation=isla_vista,The Godless Mercantile Nexus of Isla Vista,Compulsory Consumerist State,Average,Frightening,Few
nation=tenkistan,The Holy Empire of Tenkistan,Anarchy,Frightening,Frightening,Corrupted
nation=exxosia,The Imperial Provinces of Exxosia,Capitalizt,Superb,Frightening,Below Average
nation=terdiatlans,The Supreme High Imperium of Terdiatlans,Anarchy,Excellent,Frightening,Superb
nation=zombie_penguins,The Impending Doom of Zombie Penguins,Capitalizt,Frightening,Frightening,Very Good
nation=free_transhumanists,The Interstellar Coalition of Free Transhumanists,Capitalizt,Excellent,Frightening,Excellent
nation=santa_is_satan,The Evil Empire of Santa Is Satan,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=techno,The Allmighty Nak Nakian Colony of Techno,Corporate Police State,Rare,Frightening,Unheard Of
nation=monianoli,The Commonwealth of Monianoli,Capitalist Paradise,Average,Frightening,Average
nation=langersland,The Free State of Langersland,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=zerentopia,The Plutocratic Banana Republic of Zerentopia,Corporate Police State,Few,Frightening,Rare
nation=gruenberg,The Goat-Enabled Plutocracy of Gruenberg,Compulsory Consumerist State,Below Average,Frightening,Few
nation=god_fearing_devoted,The Theocracy of God Fearing Devoted,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=pencil_sharpeners,The PS2 Puppet of Pencil Sharpeners,Anarchy,Frightening,Imploded,Corrupted
nation=dementistan,The Unstable State of Dementistan,Father Knows Best State,Below Average,Frightening,Few
nation=anaxphonia,The Armed Republic of Anaxphonia,Anarchy,Superb,Frightening,Superb
nation=the_vistoran_interstellar_trade_alliance,The Profitable Plutocracy of The Vistoran InterStellar Trade Alliance,Benevolent Dictatorship,Excessive,Frightening,Rare
nation=sedgistan,The Oh My GOD! What were they thinking! He's a MODERATOR! of Sedgistan,Anarchy,Frightening,Imploded,Widely Abused
nation=candlewhisper_archive,The AI See You of Candlewhisper Archive,Anarchy,World Benchmark,Frightening,Superb
nation=dungeon,The Black Iron Prison State of Dungeon,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=the_goggles,The Confederacy of The Goggles,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=artoonia,The Artoonian Empire of Artoonia,Anarchy,Excessive,Frightening,Widely Abused
nation=violan,The Voluntarist Lands of Violan,Anarchy,World Benchmark,Frightening,Widely Abused
nation=obvious_extra_vote,The Corporate Divisions of Obvious Extra Vote,Corporate Police State,Rare,Frightening,Rare
nation=de_hork,The Lil'Lebowski Urban Achievers of De HoRK,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=molson_iceland,The Zombie Dominion of Molson Iceland,Father Knows Best State,Good,Frightening,Rare
nation=brocklandia,The Smash Hit Movie Version of Brocklandia,Anarchy,Frightening,Frightening,Corrupted
nation=restorza,The Holy Corporate Lottocracy of Restorza,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=krematoria,The All-Powerful Rogue Nation of Krematoria,Father Knows Best State,Below Average,Frightening,Rare
nation=ceidtopia,The Holy Filesharing Empire of Ceidtopia,Capitalizt,Superb,Frightening,Some
nation=win_mints,The Combined Corporations of Win Mints,Anarchy,Frightening,Frightening,Widely Abused
nation=economic_invincibility,The ELF-Eladen Exchange Entrepôt of Economic Invincibility,Capitalist Paradise,Excellent,Frightening,Average
nation=western_scientificum,The Holy Orange Primitocracy of Western Scientificum,Iron Fist Consumerists,Some,Frightening,Rare
nation=anar_land,The Democratic Republic of Anar land,Civil Rights Lovefest,Superb,Frightening,Superb
nation=owoistan,The Former UwU's republic of OwOistan,Compulsory Consumerist State,Very Good,Frightening,Few
nation=western_santos,The Republic of Western Santos,Anarchy,Excessive,Frightening,Excessive
nation=the_fyre_phoenix,The Rising Sun of The Fyre Phoenix,Anarchy,World Benchmark,Frightening,Superb
nation=the_commonwealth_of_aus,The Rogue Nation of The Commonwealth of Aus,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=vaktaria,The Unified Territories of Vaktaria,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=white_amazons,The Devastations of White Amazons,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=savage_frontier,The Wasteland of Savage Frontier,Left-Leaning College State,Superb,Frightening,Very Good
nation=anaxonia,The Greedland of Anaxonia,Compulsory Consumerist State,Very Good,Frightening,Unheard Of
nation=the_rouge_christmas_state,The Dixieland Empire of The Rouge Christmas State,Corporate Bordello,Excellent,Frightening,Superb
nation=argorial,The Federation of Argorial,Compulsory Consumerist State,Some,Frightening,Rare
nation=ordenza,The Most Catholic City of Ordenza,Capitalist Paradise,Some,Frightening,Few
nation=allanea,The Free Kingdom of Allanea,Capitalist Paradise,Excellent,Frightening,Good
nation=a_horde_of_demons,The Infernal Host of A Horde of Demons,Compulsory Consumerist State,Good,Frightening,Rare
nation=west_mattasia,The Unincorporated Community of West Mattasia,Anarchy,Frightening,Frightening,Excessive
nation=phlebacite,The Black Dog of Phlebacite,Iron Fist Consumerists,Rare,Frightening,Rare
nation=the_new_chinese_states,The Genetic Realm of The New Chinese States,Capitalist Paradise,Good,Frightening,Average
nation=bai_lung,The Republic of Bai Lung,Iron Fist Consumerists,Few,Frightening,Rare
nation=the_captain,The Dominion of The Captain,Corporate Police State,Some,Frightening,Rare
nation=heierlark,The Borderlands of Heierlark,Compulsory Consumerist State,Some,Frightening,Rare
nation=noahs_second_country,The Second Best of Noahs Second Country,Anarchy,World Benchmark,Frightening,Corrupted
nation=radiatia,The Federation of Radiatia,Capitalizt,Excellent,Frightening,Very Good
nation=awesomeland,The Robocracy of Awesomeland,Capitalizt,Superb,Frightening,Good
nation=haven_of_wealth,The Corporate Conglomerate of Haven of wealth,Capitalizt,Superb,Frightening,Good
nation=miraclia,The Miraculous Miracle of Miraclia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=wars_forever,The United States of Wars Forever,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=corruptionz,The Corrupted Corruption of Corruptionz,Anarchy,Frightening,Frightening,Corrupted
nation=coldheartedbastards,The Cold Hearted Bastardy of ColdHeartedBastards,Civil Rights Lovefest,Superb,Frightening,Superb
nation=bridgett,The Icy Blue Rage of Bridgett,Anarchy,Frightening,Frightening,Corrupted
nation=gorvania,The Federation of Gorvania,Capitalist Paradise,Some,Frightening,Below Average
nation=9003,The Nation formally by the name of 9003,Father Knows Best State,Good,Frightening,Unheard Of
nation=marnady,The Ultimate Evil Corporation of Marnady,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=omigodtheykilledkenny,The Mysterion Rising of Omigodtheykilledkenny,Capitalizt,Superb,Frightening,Excellent
nation=warson,The Juggernaught War State of Warson,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=the_zocalo,The Sexy Spacefaring Shogunate of The Zocalo,Capitalist Paradise,Good,Frightening,Average
nation=kitten-eaters,The Free Land of Kitten-eaters,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=geodesicdragon,The Apocalypse of GeodesicDragon,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=keyser_soze,The Huddled Terrified Masses of Keyser Soze,Capitalizt,Excellent,Frightening,Average
nation=suzi_island,The Free Republic of Suzi Island,Anarchy,Excessive,Frightening,Excellent
nation=dustwind,The Void of Dustwind,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=overdosed_crackheads,The Dictatorship of Overdosed crackheads,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=uelvan,The Migratory Fleets of Uelvan,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=kractero,The Empire of Kractero,Capitalist Paradise,Very Good,Frightening,Average
nation=laidir,The Shogunal Margraviate of Laidir,New York Times Democracy,Excellent,Frightening,Excellent
nation=hc_eredivisie,The Thirteen Zombie Hells of HC Eredivisie,Iron Fist Consumerists,Few,Frightening,Few
nation=weller_centennial,The Existential Quandry of Weller Centennial,Anarchy,World Benchmark,Frightening,Superb
nation=gallade,The Méritocratique Qui Marchande of Gallade,Anarchy,Excessive,Frightening,Widely Abused
nation=seagull,The Hotdog-craving birb of Seagull,Corporate Police State,Rare,Frightening,Rare
nation=vespertilia,The Cannibalicracy of Vespertilia,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=pencil_sharpeners_2,The Panda of Pencil Sharpeners 2,Compulsory Consumerist State,Average,Frightening,Rare
nation=prolonged_suffering,The Supreme new age nation of Prolonged Suffering,Iron Fist Consumerists,Few,Frightening,Rare
nation=anarchocapitalistan,The Snow Crash Dystopia of Anarchocapitalistan,Capitalizt,Superb,Frightening,Excellent
nation=libertania123,The Grand Duchy of Libertania123,Capitalist Paradise,Good,Frightening,Below Average
nation=ponderosa,The Free Republic of Ponderosa,Anarchy,World Benchmark,Frightening,World Benchmark
nation=clutch2,The Hellish Realm of Clutch2,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=rands_objectivity,The Very Masculine Nation of Rands Objectivity,Capitalizt,Superb,Frightening,Excellent
nation=the_better_off_nation,The Dictatorship of The Better Off Nation,Corporate Police State,Few,Frightening,Unheard Of
nation=egzarkia,The Community of Egzarkia,Anarchy,Excellent,Frightening,World Benchmark
nation=fungoose,The Boyqueendom of Fungoose,Benevolent Dictatorship,Superb,Frightening,Rare
nation=hollip,The Parent Company of Hollip,Capitalizt,Excellent,Frightening,Excellent
nation=the_colonial_fleet,The Dysfunctional Viper Pilots of The Colonial Fleet,Capitalist Paradise,Very Good,Frightening,Some
nation=ysarga,The Republic of Ysarga,Anarchy,Excellent,Frightening,Excessive
nation=ironfistan,The Oppressed Peoples of Ironfistan,Compulsory Consumerist State,Average,Frightening,Rare
nation=maysai,The New United Empire of Maysai,Father Knows Best State,Some,Frightening,Rare
nation=postapocalyptic_terror,The Corporate Dictatorship of Postapocalyptic Terror,Corporate Police State,Some,Frightening,Outlawed
nation=askatopia,The PS2 Puppet of Askatopia,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=spamwich,The Federal Republic of Spamwich,Anarchy,Excellent,Frightening,Excellent
nation=vargr_corsairs,The Confederacy of Vargr Corsairs,New York Times Democracy,Excellent,Frightening,Superb
nation=shark-istan,The Imperial State of Shark-istan,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=admiral_janeway,The Federal States of Admiral Janeway,Compulsory Consumerist State,Good,Frightening,Few
nation=treir,The Confederated Districts of Treir,Capitalizt,World Benchmark,Frightening,Excellent
nation=candain,The Mechanized Dominion of Candain,Capitalist Paradise,Good,Frightening,Good
nation=latamer,The Latamer of Latamer,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=affluens,The Free Land of Affluens,Corporate Bordello,Excellent,Frightening,Superb
nation=steveoville,The Police State of Steveoville,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=chavante,The Republic of Chavante,Anarchy,Superb,Frightening,Excessive
nation=riksland,The Polluted Glowing Wasteland of Riksland,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=burning_pants,The Glorious Empire of Burning Pants,Anarchy,Frightening,Frightening,Corrupted
nation=old_wastelands,The Nuked landmass of Old Wastelands,Compulsory Consumerist State,Below Average,Frightening,Outlawed
nation=cdland,The Republic of CDland,Anarchy,Superb,Frightening,Excessive
nation=corporate_investors,The Intergalactic Consortium of Corporate Investors,Anarchy,Superb,Frightening,Excellent
nation=petzconfederation,The Multiversal Empire of PetzConfederation,Father Knows Best State,Some,Frightening,Outlawed
nation=ejorike,The Kingdom of Ejorike,Corporate Police State,Few,Frightening,Outlawed
nation=pepsi_co,The Incorporated States of Pepsi Co,Compulsory Consumerist State,Good,Frightening,Rare
nation=tornado_queendom,The Nazbol Queendom of Tornado Queendom,Mother Knows Best State,Some,Frightening,Unheard Of
nation=united_canara,The Free Land of United Canara,Capitalist Paradise,Good,Frightening,Some
nation=particle,The Interdimensional Domain of Particle,Father Knows Best State,Good,Frightening,Rare
nation=teufelvolk,The Dominion of Teufelvolk,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=iansisle,The Gull Flag Republic of Iansisle,Left-Leaning College State,Superb,Frightening,Below Average
nation=walter_heisenberg,The Dictatorship of Walter Heisenberg,Corporate Police State,Rare,Frightening,Rare
nation=haedlia,The Holy Empire of Haedlia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=last_choicia,The Anomaly of Last Choicia,Psychotic Dictatorship,Few,Frightening,Few
nation=lucy_cavendish,The Heavenly Light of Salvation of Lucy Cavendish,Anarchy,Frightening,Frightening,Excessive
nation=pale_mountains_of_klesh,The Bandit Kings of Pale Mountains of Klesh,Anarchy,Superb,Frightening,Superb
nation=neventer,The Commune of Neventer,Democratic Socialists,Excellent,Frightening,Excellent
nation=west_hempstead,The Free Market Republic of West Hempstead,Capitalist Paradise,Very Good,Frightening,Average
nation=the_merry_christmas,The Corporate Theocracy of The Merry Christmas,Corporate Police State,Some,Frightening,Rare
nation=leighty_engineering_co,The Constitutional Monarchy of Leighty Engineering Co,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=gray_mouser,The Decadent Opulence of Gray Mouser,Capitalizt,Excessive,Frightening,Very Good
nation=trixmonia,The Ironwill Dictatorship of Trixmonia,Father Knows Best State,Some,Frightening,Unheard Of
nation=willing_ignorance,The Theoretical Liberty of Willing Ignorance,Capitalist Paradise,Below Average,All-Consuming,Some
nation=klaus_devestatorie,The Avengrynkhal Ascendant of Klaus Devestatorie,Compulsory Consumerist State,Good,Frightening,Rare
nation=neo_anarcho-canadian_empire,The Frozen Wasteland of Neo Anarcho-Canadian Empire,Corporate Bordello,Very Good,Frightening,Superb
nation=donttreadonmeistan,The Holy Empire of Donttreadonmeistan,Compulsory Consumerist State,Below Average,Frightening,Few
nation=michas,The Kingdom of Michas,Capitalist Paradise,Below Average,Frightening,Some
nation=liberated_republics,The Free Coalition of Liberated Republics,Capitalizt,Frightening,Frightening,Excellent
nation=first_nation_inc,The Trade Empire of First Nation Inc,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=amytha_red,The Free Trade Consortium of Amytha red,Capitalist Paradise,Average,Frightening,Excellent
nation=geckocidron,The Necropolis Tyranny of Geckocidron,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=unparalleled_lunacy,The All-Circumspect Confederacy of Unparalleled Lunacy,Capitalizt,Superb,Frightening,Very Good
nation=lowell_leber,The Aristocratic Regime of Lowell Leber,Capitalist Paradise,Below Average,Frightening,Very Good
nation=qpwo,The Christmas Golden Republic of Qpwo,Capitalist Paradise,Below Average,Frightening,Some
nation=rightwingconservatives,The CUP Federal Syndicrats of RightWingConservatives,Free-Market Paradise,Few,Frightening,Excessive
nation=zerozero,The Serene Republic of ZeroZero,Capitalizt,Excellent,Frightening,Some
nation=drakonian_imperium,The Grand Dominion of Drakonian Imperium,Anarchy,Frightening,Frightening,World Benchmark
nation=vintage_teenagers,The City-State of Vintage Teenagers,Benevolent Dictatorship,Superb,Frightening,Rare
nation=cachexia,The Republic of Cachexia,Anarchy,World Benchmark,Frightening,Superb
nation=purdunamis,The Eigenstate of PurDunamis,Benevolent Dictatorship,Superb,Frightening,Few
nation=hun_land,The Hunnic Empire of Hun Land,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=sulsuland,The Canon Destroyers of Sulsuland,Left-Leaning College State,World Benchmark,Thriving,Good
nation=i_always_choose_the_last_option,The Federal Republic of I Always Choose The Last Option,Psychotic Dictatorship,Rare,Frightening,Rare
nation=ghearmain,The Imperial Federation of Ghearmain,Moralistic Democracy,Few,Frightening,Some
nation=drunkerland,The Holly Red Drunken Tyranny of Drunkerland,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=nullarni,The Democratic Judgeship of Nullarni,Anarchy,Frightening,Frightening,Corrupted
nation=furious_butts,The Jingoistic States of Furious Butts,Corporate Police State,Rare,Frightening,Rare
nation=vocenae,The Imperial Star Republic of Vocenae,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=krampustown,The Democratic States of Krampustown,Compulsory Consumerist State,Excellent,Frightening,Few
nation=chicon,The Renmin Minzhu Zhuanzheng of ChiCon,Benevolent Dictatorship,Superb,Frightening,Few
nation=zjaum,The A of the B of the C of the D of Zjaum,New York Times Democracy,Excellent,Frightening,Superb
nation=conservative_christian_american_states,The United States of Conservative Christian American States,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Very Good
nation=the_parthians,The Plutocratic Shahdom of The Parthians,Benevolent Dictatorship,World Benchmark,Frightening,Rare
nation=the_imperial_nation,The Supreme State of The Imperial Nation,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=omicron_alpha,The Interstellar Wastelands of Omicron Alpha,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=wulkrieg,The Juggernaut War State of Wulkrieg,Corporate Police State,Unheard Of,Frightening,Rare
nation=honeydewistania,The Dictatorship of Honeydewistania,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=zetox,The Empire of Zetox,Corporate Police State,Unheard Of,Frightening,Rare
nation=fa_niente,The Donald Trump USA Dystopia of Fa Niente,Compulsory Consumerist State,Some,Frightening,Rare
nation=ordicius,The Constitutional Monarchy of Ordicius,Capitalizt,World Benchmark,Frightening,Very Good
nation=gaberel,The Empire of Gaberel,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=cavaotina,The Rogue Nation of Cavaotina,Anarchy,World Benchmark,Frightening,Superb
nation=superfluid_helium,The Dominion of Superfluid Helium,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=snowshoe,The Free Land of Snowshoe,Anarchy,Excessive,Frightening,Widely Abused
nation=point_blob,The Amorphous Mass of Point Blob,Left-Leaning College State,Superb,Frightening,Excellent
nation=scuffleopolis,The Oppressed Peoples of Scuffleopolis,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=economic_nirvana,The Corporate-Owned Kingdom of Economic Nirvana,Anarchy,Superb,Frightening,Superb
nation=the_dunwich_dominion,The Esoteric Armed Forces of The Dunwich Dominion,Left-Leaning College State,Superb,Frightening,Good
nation=solosania,The Free Land of Solosania,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=whereisthatistan,The Anarcho-Capitalist Ogre Fans of Whereisthatistan,Left-Leaning College State,Excellent,Frightening,Good
nation=7-5,The GangLand of 7-5,Anarchy,Frightening,Frightening,Excessive
nation=stachistan,The Grand Federation of Stachistan,Capitalist Paradise,Excellent,Frightening,Very Good
