Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=liberal_liberals,The CUP-Eladeni Isocracy of Liberal Liberals,Left-wing Utopia,World Benchmark,Fragile,Superb
nation=saltanyas,The Republic of Saltanyas,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=szczuropolis,The Vermindom of Szczuropolis,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=anaxphonia,The Armed Republic of Anaxphonia,Anarchy,Superb,Frightening,Superb
nation=kyldellian_skyland,The Third Social Alliance of Kyldellian Skyland,Democratic Socialists,Average,Frightening,Very Good
nation=menonten,The Third Social Alliance of Menonten,Democratic Socialists,Average,Frightening,Very Good
nation=yannia,The Nudist States of Yannia,Left-wing Utopia,Excessive,Frightening,Superb
nation=monterey_bay_aquarium,The Environmentalists of Monterey Bay Aquarium,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=coldheartedbastards,The Cold Hearted Bastardy of ColdHeartedBastards,Civil Rights Lovefest,Superb,Frightening,Superb
nation=lady_rose,The Fiefdom of Lady Rose,Civil Rights Lovefest,Superb,Frightening,Superb
nation=divine_cervine,The Benevolent Queendom of Divine Cervine,Democratic Socialists,Below Average,Frightening,Good
nation=mascorp,The Third Social Alliance of Mascorp,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=the_clockwork_republic,The Technocracy of The Clockwork Republic,Democratic Socialists,Excellent,Frightening,Excellent
nation=heliosphere,The PS2 Puppet of Heliosphere,Democratic Socialists,Some,Frightening,Good
nation=verben,The Third Social Alliance of Verben,Democratic Socialists,Good,Frightening,Average
nation=almonaster_nuevo,The Zombie Hunters of Almonaster Nuevo,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=aibohphobia,The Recursiveness of Aibohphobia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=saganye,The Oil Painted Joy of Saganye,Democratic Socialists,Excellent,Frightening,Excellent
nation=united_phoenicia,The Free Land of United Phoenicia,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=kyldellian_bilge,The Third Social Alliance of Kyldellian Bilge,Democratic Socialists,Good,Frightening,Very Good
nation=the_iger_civilization,The Cosmopolitan State of The IGER Civilization,Left-wing Utopia,Excellent,Frightening,Superb
nation=omegadrax,The Dystopic World Nation of Omegadrax,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=perrytopia,The Pristine Land of Perrytopia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=valerion,The Union of Valerion,Father Knows Best State,Good,Frightening,Outlawed
nation=herya,The Empire of Herya,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=pontbridge,The Republic of Pontbridge,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_soylent_green_party,The Fresh Juicy Brains of The Soylent Green Party,Anarchy,Frightening,Frightening,Corrupted
nation=awesomepotomia,The Intellectual Empire of Awesomepotomia,Left-Leaning College State,Superb,Frightening,Very Good
nation=outer_sparta,The Kingdom of Outer Sparta,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=isla_vista,The Godless Mercantile Nexus of Isla Vista,Compulsory Consumerist State,Average,Frightening,Few
nation=krptonist,The Nazbol-Marxist States of Krptonist,Democratic Socialists,Average,Frightening,Good
nation=crystal_palais,The Dominion of Crystal Palais,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=woolitania,The Glorious Empire of Woolitania,New York Times Democracy,Good,Frightening,Superb
nation=the_campbell_nation,The Peoples Federation of The Campbell Nation,Libertarian Police State,Superb,Frightening,Unheard Of
nation=whims,The Kingdom of Whims,Civil Rights Lovefest,Superb,Frightening,Superb
nation=kyldellian_xtugon,The Third Social Alliance of Kyldellian Xtugon,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Good
nation=brillnuck,The Federal Republic of Brillnuck,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=alphacon,The Most Serene Republic of Alphacon,Democratic Socialists,Good,Frightening,Good
nation=kyldellian_berben,The Third Social Alliance of Kyldellian Berben,Democratic Socialists,Average,Frightening,Excellent
nation=the_dark_system,The Mafian Economic Extremist of The Dark System,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=steam_and_clockwork,The Brazen Panoply of Steam and Clockwork,Corporate Bordello,Very Good,Frightening,Excessive
nation=greater_istanistan,The Council Republic of Greater Istanistan,Civil Rights Lovefest,Superb,Frightening,Superb
nation=ikv_nemesis,The Klingon Imperium of IKV Nemesis,Left-Leaning College State,Superb,Frightening,Good
nation=the_sinclarian_provinces,The United Socialist Republic of The Sinclarian Provinces,Libertarian Police State,Superb,Frightening,Rare
nation=demeter,The Mystery Cult of Demeter,Democratic Socialists,Good,Frightening,Very Good
nation=demmania,The Great Country of Demmania,Left-Leaning College State,Excellent,Frightening,Excellent
nation=gaberel,The Empire of Gaberel,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=xupqeu,The Federal Technocracy of Xupqeu,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=outer_utonixick_gollinican,The Kingdom of Outer Utonixick Gollinican,Democratic Socialists,Below Average,Frightening,Good
nation=kyldellian_paloxe,The Third Social Alliance of Kyldellian Paloxe,Democratic Socialists,Below Average,Frightening,Good
nation=rugelia,The Empire of Rugelia,Democratic Socialists,Excellent,Powerhouse,Very Good
nation=seranis,The Pristine Protectorate of Seranis,New York Times Democracy,Very Good,Frightening,Excessive
nation=chinese_confederacy,The Confucian Meritocracy of Chinese Confederacy,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=arutiise,The Nuhaatyc Republic of Arutiise,Corrupt Dictatorship,Some,Frightening,Unheard Of
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=tropical_isles,The Interstellar Empire of Tropical Isles,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=logical_paradox,The Federation of Logical Paradox,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=kyldellian_ancients,The Third Social Alliance of Kyldellian Ancients,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=natopia,The Restored Empire of Natopia,Left-Leaning College State,Superb,Frightening,Good
nation=sigma_octavus,The Great Desert of Sigma Octavus,Iron Fist Consumerists,Rare,All-Consuming,Rare
nation=silentiorum,The Congressional Republic of Silentiorum,Left-wing Utopia,Superb,Frightening,Superb
nation=bistrostan,The Empire of Bistrostan,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=sennianus,The State of Sennianus,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=kyldellian_larxe,The Third Social Alliance of Kyldellian Larxe,Democratic Socialists,Below Average,Frightening,Very Good
nation=aurora_islands,The Armed Corporations of Aurora Islands,Capitalist Paradise,Very Good,Frightening,Very Good
nation=havl,The Nation State of Havl,Left-wing Utopia,Superb,Fair,Superb
nation=particle,The Interdimensional Domain of Particle,Father Knows Best State,Good,Frightening,Rare
nation=marthuania,The Federation of Marthuania,Democratic Socialists,Some,Frightening,Average
nation=ximea,The Scientific Technocracy of Ximea,Democratic Socialists,Very Good,Frightening,Very Good
nation=greater_new_indus,The Interdimensional Confederacy of Greater New Indus,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=kyldellian_xezoden,The Third Social Alliance of Kyldellian Xezoden,Democratic Socialists,Below Average,Frightening,Good
nation=urgabah,The People's Socialist Republic of Urgabah,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=swietenia,The Democratic People's Kingdom of Swietenia,Civil Rights Lovefest,World Benchmark,Frightening,Corrupted
nation=imperio_de_jandira,The Technocracy of Imperio de Jandira,Democratic Socialists,Excellent,Frightening,Good
nation=alragone,The Third Social Alliance of Alragone,Democratic Socialists,Average,Frightening,Very Good
nation=nelvana_iii,The People's Woodlands of Nelvana III,Democratic Socialists,Excellent,Frightening,Excellent
nation=kyldellian_myral,The Third Social Alliance of Kyldellian Myral,Democratic Socialists,Average,Frightening,Good
nation=wilkshire,The Republic of Wilkshire,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=joaco,The Kingdom of Joaco,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=golanchia,The Socialist People's Democracy of Golanchia,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=kyldellian_galnge,The Third Social Alliance of Kyldellian Galnge,Democratic Socialists,Below Average,Frightening,Very Good
nation=sasten,The United Kingdom of Sasten,Scandinavian Liberal Paradise,Superb,Frightening,Some
nation=the_grendels,The Indomitable Borderlands of The Grendels,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=west_green_israel,The Federal Republic of West green Israel,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=ballotonia,The Free Democracy of Ballotonia,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=kyldellian_anora,The Third Social Alliance of Kyldellian Anora,Democratic Socialists,Good,Frightening,Very Good
nation=kyldellian_dracoland,The Third Social Alliance of Kyldellian Dracoland,Democratic Socialists,Average,Frightening,Good
nation=kyldellian_coltra,The Third Social Alliance of Kyldellian Coltra,Democratic Socialists,Good,Frightening,Good
nation=aerospace_forces,The Federal Alliance of Aerospace Forces,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=kyldellian_julbelf,The Third Social Alliance of Kyldellian Julbelf,Democratic Socialists,Average,Frightening,Very Good
nation=beth_gellert,The Gymanwlad Sosialaidd of Beth Gellert,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=a_baddon,The Armed Republic of A baddon,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=zachtia,The Human-Pony Alliance of Zachtia,Left-wing Utopia,Excellent,Frightening,Superb
nation=united_nations_of_earth_federation,The United Allied States of United Nations of Earth Federation,Left-wing Utopia,Superb,Frightening,Superb
nation=chukstik_illahi,The Cascadian State of Chukstik Illahi,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=krioval,The Imperial Chiefdom of Krioval,Left-wing Utopia,Frightening,Frightening,Superb
nation=the_sinistress,The Glorious Imperium of The Sinistress,Libertarian Police State,Superb,Frightening,Few
nation=midlands,The United States of Midlands,Anarchy,Superb,Frightening,Widely Abused
nation=kyldellian_gervil,The Third Social Alliance of Kyldellian Gervil,Democratic Socialists,Below Average,Frightening,Very Good
nation=christ_triumphant,The Black Swan Hegemony of Christ Triumphant,Democratic Socialists,Very Good,Frightening,Excellent
nation=the_ctan_species,The ExaCivilization of The Ctan Species,Democratic Socialists,Excellent,Frightening,Excellent
nation=trotskya,The Workers' Democracy of Trotskya,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=schala,The Disputed Territories of Schala,Corrupt Dictatorship,Some,Frightening,Unheard Of
nation=endolantron,The Beacon Spire of Endolantron,Left-wing Utopia,Excessive,Frightening,Widely Abused
nation=kisovec,The Cyberocracy of Kisovec,Scandinavian Liberal Paradise,Superb,Frightening,Average
nation=cruciland,The Fascist Legion of Cruciland,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=ramonsland,The Computerpowered Principality of Ramonsland,Left-Leaning College State,Superb,Frightening,Some
nation=theorin,The Dracocracy of Theorin,New York Times Democracy,Average,Frightening,Excellent
nation=teutionia,The Sovereign Covenant of Teutionia,Inoffensive Centrist Democracy,Very Good,Frightening,Few
nation=new_apperon,The Technate Imperium of New Apperon,Democratic Socialists,Very Good,Frightening,Average
nation=terenori,The Third Social Alliance of Terenori,Democratic Socialists,Average,Frightening,Very Good
nation=aikion,The Temporal Paradox of Aikion,Anarchy,Excellent,Frightening,Superb
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=darkium,The Galactic Imperium Invictum of Darkium,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=north_winterfell,The Kingdom of North Winterfell,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=arbat,The Confederal States of Arbat,Democratic Socialists,Some,Frightening,Very Good
nation=mettzacanoa,The Capitalist Democracy of Mettzacanoa,Corrupt Dictatorship,Very Good,Frightening,Few
nation=veradax,The Technocratic Empire of Veradax,Corrupt Dictatorship,Some,Frightening,Rare
nation=the_rhein_states,The E-Democracy of The Rhein States,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=cquuzal,The Eternal Empire of Cquuzal,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=eastfield_lodge,The Imperial Commonwealth of Eastfield Lodge,Democratic Socialists,Average,Frightening,Good
nation=omegashenron,The Holy Pink Zombie of OmegaShenron,Democratic Socialists,Excellent,Frightening,Very Good
nation=dutchyland,The Mystical Isles of Dutchyland,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_menapii,The Civitas of The Menapii,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=aequalitia,The Democratic republic of Aequalitia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=luna_amore,The N-Space Compression of Luna Amore,Benevolent Dictatorship,Frightening,Frightening,Rare
nation=steenia,The Environmental Protectorate of Steenia,Scandinavian Liberal Paradise,Excellent,Weak,Excellent
nation=universal_state_formula,The Republic of Universal State Formula,Father Knows Best State,Some,Frightening,Outlawed
nation=kotat,The Pink Kingdom of Kotat,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=arcterus,The Dominion of Arcterus,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=ceden,The Republic of Ceden,New York Times Democracy,Excellent,Frightening,Superb
nation=socialised_capital,The Community of Socialised Capital,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=emailistan,The United Socialist States of Emailistan,Left-wing Utopia,Excellent,Frightening,Excellent
nation=vancovaria,The Federal Democratic Republic of Vancovaria,Left-wing Utopia,Excessive,Frightening,Superb
nation=bolian_island,The People's Unions of Bolian island,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=dicko,The Federal Commonwealth of Dicko,Corrupt Dictatorship,Below Average,Frightening,Unheard Of
nation=evilcia,The Prolife Fauzjhian Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=athainia,The Illustrious Autocracy of Athainia,Father Knows Best State,Average,Frightening,Outlawed
nation=holy_oranz,The Ecclesiocracy of Holy Oranz,Left-wing Utopia,Frightening,Frightening,Superb
nation=the_cud,The CUP Imperial Province of The CUD,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=alanis_star,The Clarissa's Vagrant Persona of Alanis Star,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=merriwhether,The Free Democratic Republic of Merriwhether,Left-wing Utopia,Excellent,Frightening,Superb
nation=independent_federation_of_croatia,The Dictatorship of Independent Federation of Croatia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=alexandria_eschate,The Romance of Kipling's Orient of Alexandria Eschate,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=the_centauri,The Burlesque Republic of The Centauri,Compulsory Consumerist State,Very Good,Frightening,Few
nation=bhrazjhia,The Dragon Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=zolehen,The Confederacy of Zolehen,Father Knows Best State,Average,Frightening,Few
nation=cyclodeom,The Third Social Alliance of Cyclodeom,Democratic Socialists,Some,Frightening,Very Good
nation=arqhua,The Artificial Intelligence of Arqhua,Left-wing Utopia,Superb,Frightening,Superb
nation=north_cross,The White Crowned Boreal Lights of North Cross,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=testa,The Republic of Testa,Left-wing Utopia,Excellent,Frightening,Superb
nation=peterandia,The Shogunate of Peterandia,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=applejacky,The Agricultural Paradise of AppleJacky,Democratic Socialists,Excellent,Frightening,Excellent
nation=kyldellian_gilge,The Warzone States of Kyldellian Gilge,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=taineizbria,The Dark Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=basementees,The Burman Kakistocracy of Basementees,Democratic Socialists,Very Good,Frightening,Average
nation=longweather,The Imperial Dominion of Longweather,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=cenabum,The Republic of Cenabum,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=supreme_lord_kane,The KINGDOM of Supreme Lord KANE,Democratic Socialists,Average,Frightening,Few
nation=zero-one,The Queendom of Zero-One,Capitalizt,Superb,Frightening,Some
nation=daedra1a,The Modern Portfolio Theory of Daedra1a,Capitalist Paradise,Very Good,Frightening,Excellent
nation=kiasu-ism,The Republic of Kiasu-ism,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=mystery7,The Empire of Mystery7,Democratic Socialists,Below Average,Frightening,Average
nation=span,The United Socialist States of Span,Civil Rights Lovefest,Excessive,Thriving,Superb
nation=novarain,The Republic of NovaRain,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=shaktirajya,The People's Hindu Matriarchy of Shaktirajya,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=celtician,The Armed Republic of Celtician,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=dindrenzi,The Socialist Directorate of Dindrenzi,Democratic Socialists,Very Good,Frightening,Very Good
nation=montmorencia,The Kingdom of Montmorencia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=kylarnatia,The Ancient Empire of Kylarnatia,Left-Leaning College State,Excessive,Frightening,Good
nation=tyronian_socialist_state,The Flebeist Empire of Tyronian Socialist State,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=ummagumma,The Nihilist Hippy Commune of Ummagumma,Left-wing Utopia,Superb,Frightening,Superb
nation=asian-nation,The Unknown of Asian-Nation,Left-wing Utopia,Superb,Frightening,Superb
nation=zepther,The Citizenship of Zepther,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=leviatha,The Socialist Democracy of Leviatha,Left-wing Utopia,Excellent,Frightening,Excellent
nation=gooutofhere,The Culture of Gooutofhere,Mother Knows Best State,Very Good,Frightening,Few
nation=kyldellian_mencorp,The Warzone States of Kyldellian Mencorp,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=that_guy_with_a_tail,The Disputed Territories of That guy with a tail,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_imperium_collectives,The Northern Lordships and Isles of The Imperium Collectives,Psychotic Dictatorship,Some,Frightening,Rare
nation=mes,The National-Sonacist Empire of Mes,Democratic Socialists,Below Average,Frightening,Average
nation=ioavollr,The Mostly Insignificant Nation of Ioavollr,Scandinavian Liberal Paradise,Superb,Imploded,Very Good
nation=auceanznia,The Oceanic Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=shmoolandia,The Socialistic Bureaucracy of Shmoolandia,Corrupt Dictatorship,Very Good,Frightening,Few
nation=odrissia,The Technologist Enclave of Odrissia,Iron Fist Consumerists,Unheard Of,Frightening,Few
nation=ideotopia_alpha,The Commonwealth of Ideotopia Alpha,Democratic Socialists,Good,Frightening,Good
nation=merala,The FRR of Merala,Democratic Socialists,Good,Frightening,Excellent
nation=qvait,The Valkyrian Republic of Qvait,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=fantrum,The Rhodesian Literature Club of Fantrum,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=mdrunie,The Dictatorship of MDRunie,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=saurian_nations,The Antediluvian Lost World of Saurian Nations,Left-wing Utopia,Excellent,Frightening,Superb
nation=tzuland,The Military Dictatorship of Tzuland,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=nouveaurich,The Federal Republic of Nouveaurich,Anarchy,Excessive,Frightening,World Benchmark
nation=parhe,The Parhic League Metropolis of Parhe,Anarchy,World Benchmark,Frightening,Widely Abused
nation=gallade,The Méritocratique Qui Marchande of Gallade,Anarchy,Excessive,Frightening,Widely Abused
nation=kershya,The Constitutional Monarchy of Kershya,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=kyldellian_zereack,The Warzone States of Kyldellian Zereack,Democratic Socialists,Excellent,Frightening,Excellent
nation=the_necrontyr,The Eternal Empire of The Necrontyr,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
