Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=franchina,The United Socialist Alliance of Franchina,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=varayusha,The People's Republic of Varayusha,Democratic Socialists,Some,Frightening,Average
nation=shaktirajya,The People's Hindu Matriarchy of Shaktirajya,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=mexican_liberation,The Grand Imperium of Divinity of Mexican Liberation,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=greater_cuba,The Great Scientific Polity of Greater Cuba,Civil Rights Lovefest,Superb,All-Consuming,World Benchmark
nation=golanchia,The Socialist People's Democracy of Golanchia,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=kindjal,The Queendom of Kindjal,Left-wing Utopia,Excellent,Weak,Superb
nation=applejacky,The Agricultural Paradise of AppleJacky,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=senshu,The Republic of Senshu,Left-wing Utopia,Superb,Very Strong,Superb
nation=tzo,The Just of Tzo,Left-wing Utopia,Superb,Fair,Excessive
nation=sprose,The Queendom of Sprose,Scandinavian Liberal Paradise,Superb,Frightening,Some
nation=minchioria,The Transhuman Communist State of Minchioria,Democratic Socialists,Good,Frightening,Very Good
nation=the_last_issue,The Incorporated States of The Last Issue,Inoffensive Centrist Democracy,Below Average,Frightening,Few
nation=timao,The Fielzão of Timao,New York Times Democracy,Excellent,Strong,Superb
nation=half-milers,The Classy Realm of Half-Milers,Civil Rights Lovefest,Frightening,Frightening,Widely Abused
nation=the_monterey_bay_aquarium,The Environmentalists of The Monterey Bay Aquarium,Democratic Socialists,Very Good,Frightening,Very Good
nation=evilcia,The Zombie Prolife Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=oneiro,The Largely Ungoverned Territory of Oneiro,Liberal Democratic Socialists,Very Good,Frightening,World Benchmark
nation=outer_sparta,The Kingdom of Outer Sparta,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=kannap,The Android Sent by Cyberlife of Kannap,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=papajacky,The Dominion of PapaJacky,Democratic Socialists,Excellent,Frightening,Very Good
nation=main_nation_ministry,The Dictatorship of Main Nation Ministry,Moralistic Democracy,Some,Frightening,Some
nation=futanaria_dolcettia,The Theocracy of Futanaria Dolcettia,Father Knows Best State,Good,Good,Few
nation=the_kingdom_of_robo,The Shiny Happy People of The Kingdom of RobO,Scandinavian Liberal Paradise,World Benchmark,Frightening,Very Good
nation=the_palace_of_god_2,The Federal Sovereign State of The palace of God 2,Democratic Socialists,Very Good,Frightening,Excellent
nation=vengeful_queen_chryssi,The Mutation Island Hive of Vengeful Queen Chryssi,Mother Knows Best State,Some,Frightening,Few
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=che_triumphant,The Sanctuary of Che Triumphant,Democratic Socialists,Very Good,Frightening,Good
nation=saltanyas,The Republic of Saltanyas,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=boris_dragosani,The Free Falling Nation of Boris Dragosani,Left-Leaning College State,Superb,Frightening,Excellent
nation=shroomallah,The Grieving Council of Shroomallah,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=taineizbria,The Zombie Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=heliosphere,The PS2 Puppet of Heliosphere,Democratic Socialists,Some,Frightening,Good
nation=wheysal,The Divine Czardom of Wheysal,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_united_expanse,The Pacifist States of The United Expanse,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=chemung,The Christmas Zombie Horde of Chemung,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=alvestad,The Community of Alvestad,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=shugeria,The Preservatory of Shugeria,Iron Fist Socialists,World Benchmark,Frightening,Few
nation=fortune1,The Nak Nakian WA Embassy of Fortune1,Civil Rights Lovefest,Superb,Reasonable,Excellent
nation=countriopia,The Democratic Republic of Countriopia,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=bhrazjhia,The Zombie Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=finntown,The Fenno-Ugrian Front of Finntown,Left-wing Utopia,Excellent,Frightening,Excellent
nation=dindrenzi,The Socialist Directorate of Dindrenzi,Democratic Socialists,Very Good,Frightening,Very Good
nation=seranis,The Pristine Protectorate of Seranis,New York Times Democracy,Very Good,Frightening,Excessive
nation=emailistan,The United Socialist States of Emailistan,Left-wing Utopia,Excellent,Frightening,Excellent
nation=mozworld,The Eco-Republic of Mozworld,Democratic Socialists,Some,Fair,Average
nation=the_misconception,The Republic of The Misconception,Left-wing Utopia,Superb,Frightening,Superb
nation=reskellia,The Dominion of Reskellia,Democratic Socialists,Below Average,Frightening,Few
nation=dutchyland,The Mystical Isles of Dutchyland,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_nude_beach,The Sunbathers of The Nude Beach,Liberal Democratic Socialists,Good,Frightening,Superb
nation=kilobugya,The Socialist Republic of Kilobugya,Left-wing Utopia,Superb,Strong,Superb
nation=arumdaum,The Beautiful Republic of Arumdaum,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=crooked_truth,The People's Republic of Crooked Truth,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=lunheizria,The Zombie Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=marimite,The Bara Loving Free Land of Marimite,New York Times Democracy,Good,Reasonable,Excellent
nation=rolass,The World State Empire of ROLASS,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=lunas_legion,The Eternal Army of Lunas Legion,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=greater_new_indus,The Interdimensional Confederacy of Greater New Indus,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=grebulonia,The Holy Purple Cowland of Grebulonia,Left-wing Utopia,Superb,Frightening,Superb
nation=nuovoiork,The Repubblica of Nuovoiork,Civil Rights Lovefest,Superb,Frightening,Superb
nation=auceanznia,The Zombie Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=gustpolvich,The Socialist Utopia of Gustpolvich,Democratic Socialists,Excellent,Frightening,Excellent
nation=st_stephen_n_critters,The Community of St Stephen n Critters,Left-wing Utopia,World Benchmark,Developing,Superb
nation=basra,The Communist Territory of Basra,New York Times Democracy,Average,Frightening,Superb
nation=nostovya,The Free Land of Nostovya,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=shetl,The Schlaraffenstaat of Shetl,Left-wing Utopia,Superb,Frightening,Superb
nation=aethelia,The Bardic Lorekeepers of Aethelia,Left-wing Utopia,Superb,Frightening,Superb
nation=zwangzug,The Loquacious Lipograms of Zwangzug,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=stalker_queen,The Final Death of Stalker Queen,Iron Fist Consumerists,Some,Frightening,Rare
nation=ii,The II of II,New York Times Democracy,Excellent,Thriving,Superb
nation=whatthe,The Backend of Whatthe,Democratic Socialists,Very Good,All-Consuming,Average
nation=mehrabad,The Hikûmeta Gel of Mehrabad,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=scandinavian_stockholm,The Socialist Republic of Scandinavian Stockholm,Democratic Socialists,Average,Frightening,Some
nation=emville,The Ancient Occult Hivemind of Emville,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=avaerilon,The Magnificent Kingdom of Avaerilon,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=duskshire,The Dictatorship of Duskshire,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_dunwich_domes,The Cosmicist Republic of The Dunwich Domes,Authoritarian Democracy,Unheard Of,Frightening,Some
nation=united_nations_of_earth_federation,The United Allied States of United Nations of Earth Federation,Left-wing Utopia,Superb,Frightening,Superb
nation=outer_utonixick_gollinican,The Kingdom of Outer Utonixick Gollinican,Democratic Socialists,Below Average,Frightening,Good
nation=smiley_bob,The Zombie Emoticons of Smiley Bob,Left-wing Utopia,Superb,Frightening,Superb
nation=portland,The People's Republic of Portland,Scandinavian Liberal Paradise,Excellent,All-Consuming,Good
nation=witchcraft_and_wizardry,The Hogwarts School of Witchcraft and Wizardry,Democratic Socialists,Average,Frightening,Average
nation=thespolis,The Combined Syndicates of Thespolis,Left-wing Utopia,Superb,Frightening,Superb
nation=topazia,The Dominion of Topazia,Corrupt Dictatorship,Below Average,Frightening,Few
nation=pax_aurea,The Federal Commonwealth of Pax Aurea,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=nyyx,The Divine Technocracy of Nyyx,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=stevronian_union,The Flebeist Colony of Stevronian Union,Democratic Socialists,Some,Frightening,Below Average
nation=arthymia,The Draconic Lands of Arthymia,Left-Leaning College State,Superb,Frightening,Below Average
nation=pot_smoke,The Mind Altering Effects of Pot Smoke,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=varavano,The Free Land of Varavano,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=arztroska,The Free Land of Arztroska,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=kanoria,The Anti-essentialist Disorder of Kanoria,Left-wing Utopia,Superb,Frightening,Excellent
nation=edible_plywood,The Forested Republic of Edible Plywood,Inoffensive Centrist Democracy,Very Good,Thriving,Good
nation=universal_utopian_state,The Socialist Empire of Universal Utopian State,Democratic Socialists,Very Good,Frightening,Very Good
nation=o_b_e_y,The Holy Black Dictatorship of O B E Y,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=mad_citizens,The Christmas Borderlands of Mad Citizens,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=styki,The Kingdom of Styki,Father Knows Best State,Some,Strong,Unheard Of
nation=veksar,The Empire of Veksar,New York Times Democracy,Excellent,Frightening,Superb
nation=gretial,The People's Community of Gretial,Democratic Socialists,Excellent,Frightening,Excellent
nation=haven_of_liberty,The Union of Haven of liberty,Left-wing Utopia,Superb,Frightening,Excessive
nation=czechostan,The Socialist Federal Republic of Czechostan,Left-wing Utopia,Frightening,Frightening,Excessive
nation=schala,The Disputed Territories of Schala,Corrupt Dictatorship,Below Average,Frightening,Unheard Of
nation=hippies,The Psychedelic Community of Hippies,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=odacer_faustin,The People's Paradise of Odacer Faustin,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=mission_trails_regional_park,The Environment of Mission Trails Regional Park,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=fallen_titanopolis,The Ilengist Protectorate of Fallen Titanopolis,Democratic Socialists,Excellent,Frightening,Below Average
nation=amipolog,The Socialist Republic of Amipolog,Left-wing Utopia,Superb,Frightening,Superb
nation=nitiy,The Holy Queendom of Nitiy,Tyranny by Majority,Unheard Of,All-Consuming,Excellent
nation=the_stalker,The Mad King of Hell of The Stalker,Father Knows Best State,Below Average,Frightening,Few
nation=blaist_blaland,The Socialist Union of Blaist Blaland,Left-wing Utopia,Superb,Frightening,Superb
nation=zachtia,The Human-Pony Alliance of Zachtia,Left-wing Utopia,Excellent,Frightening,Superb
nation=faldawi,The Economic Vortex of Faldawi,Democratic Socialists,Very Good,Frightening,Average
nation=liberalina,The Italian Republic of Liberalina,Democratic Socialists,Average,Frightening,Average
nation=the_andromachean_entente,The Aristotelian Parpolity of The Andromachean Entente,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=qvait,The Valkyrian Republic of Qvait,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=theorin,The Dracocracy of Theorin,New York Times Democracy,Average,Frightening,Excellent
nation=celtician,The Armed Republic of Celtician,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=the_santa_cruz_beach_boardwalk,The Beach Community of The Santa Cruz Beach Boardwalk,New York Times Democracy,Good,Frightening,Superb
nation=vorin,The Grand Duchydom of Vorin,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=nimros,The Republic of Nimros,Democratic Socialists,Very Good,Frightening,Average
nation=the_unionized_stoners,The Soviet Socialist States of The Unionized Stoners,Democratic Socialists,Very Good,Frightening,Very Good
nation=motavians,The Ninefold Planet of Motavians,Democratic Socialists,Very Good,Powerhouse,Very Good
nation=eryndlynd,The Emerald Forest of Eryndlynd,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=tibetan_buddhism,The Enlightened Followers of Tibetan Buddhism,Democratic Socialists,Below Average,Frightening,Average
nation=platinia,The Dominion of Platinia,Corrupt Dictatorship,Below Average,Frightening,Few
nation=architeuthis,The American Dream of Architeuthis,Libertarian Police State,Superb,Reasonable,Rare
nation=stratovar,The United Federative Republic of Stratovar,Left-wing Utopia,Superb,Frightening,Superb
nation=sandy_point_town,The City of Sandy Point Town,Inoffensive Centrist Democracy,Some,Thriving,Average
nation=east_green_israel,The Holy Disputed Lands of East green Israel,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=bela1975,The Pioneers of Bela1975,Left-Leaning College State,Excellent,Thriving,Excellent
nation=shrewtopia,The Dominion of Shrewtopia,Father Knows Best State,Some,Strong,Rare
nation=feu_de_glace,The Queen Of the Waltz of Feu de Glace,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=benjyville,The Dog friendly land of Benjyville,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=newlandya,The Kingdom of Newlandya,Democratic Socialists,Average,Frightening,Below Average
nation=elle_macpherson,The Private Beach of Elle Macpherson,New York Times Democracy,Good,All-Consuming,Superb
nation=the_new_nordic_union,The Democratic Socialist Union of The New Nordic Union,Left-wing Utopia,Superb,Frightening,Superb
nation=seno_zhou_varada,The Socialist Local Democracy of Seno Zhou Varada,Left-wing Utopia,Frightening,Frightening,Superb
nation=united_states_of_edwards,The Federal Republic of United States of Edwards,Left-wing Utopia,Superb,Very Strong,Superb
nation=abhorsenia_and_clayran,The Most Serene Federation of Abhorsenia and Clayran,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=tyrassueb,The Principality of Tyrassueb,Left-wing Utopia,Excellent,Frightening,Excellent
nation=kisume_the_bucket_youkai,The Matriarchy of Kisume the bucket youkai,Left-wing Utopia,Superb,Frightening,Superb
nation=laevendell,The Green Communes of Laevendell,Left-wing Utopia,Superb,Frightening,Excessive
nation=smithstopia,The Federation of Smithstopia,Civil Rights Lovefest,Frightening,Frightening,Superb
nation=blackbird,The United Socialist States of Blackbird,Left-wing Utopia,Superb,Reasonable,Excellent
nation=heiltsuk,The Republic of Heiltsuk,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=hoochlandia,The Dogtatorship of Hoochlandia,Iron Fist Consumerists,Some,Frightening,Rare
nation=cenabum,The Republic of Cenabum,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=leixum,The Grand Duchy of Leixum,Democratic Socialists,Average,Frightening,Excellent
nation=havl,The Nation State of Havl,Left-wing Utopia,Superb,Fair,Superb
nation=pleasures_island,The Fiefdom of Pleasures Island,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=maplestan,The Federal Republic of Maplestan,Civil Rights Lovefest,Excellent,Frightening,Excessive
nation=fieristan,The Kingdom of Fieristan,Democratic Socialists,Average,Frightening,Below Average
nation=the_astral_eternals,The Most Serene Republic of The Astral Eternals,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=sapphiria,The Dominion of Sapphiria,Corrupt Dictatorship,Some,Frightening,Few
nation=florenzina,The Wartime Luddite Government of Florenzina,Democratic Socialists,Good,Frightening,Very Good
nation=captiotia,The Summatory Socialist Republic of Captiotia,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=yoriz,The Xenopolis of YoriZ,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_clockwork_republic,The Technocracy of The Clockwork Republic,Democratic Socialists,Excellent,Frightening,Excellent
nation=dimasalang,The Federated Devolved Countries of Dimasalang,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=death_valley_national_park,The Environment of Death Valley National Park,Inoffensive Centrist Democracy,Below Average,Frightening,Some
nation=wopruthien,The Epic collecting nation of Wopruthien,Democratic Socialists,Very Good,Frightening,Excellent
nation=the_black_forrest,The Kingdom of The Black Forrest,Inoffensive Centrist Democracy,Excellent,Powerhouse,Excellent
nation=octopus_islands,The Cephalopodic Republic of Octopus Islands,Left-Leaning College State,Excellent,Frightening,Very Good
nation=calavis,The DoGooder Intentions of Calavis,Democratic Socialists,Below Average,Frightening,Some
nation=herya,The Empire of Herya,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_last_abode_of_pando,The Forested Area of The Last Abode of Pando,Inoffensive Centrist Democracy,Very Good,Thriving,Average
nation=sovereign_wilderness,The Pastoral Mutiny of Sovereign Wilderness,Liberal Democratic Socialists,Excellent,Frightening,Excessive
nation=the_anti-social_socialists,The Sweet and Snarky Community of The Anti-Social Socialists,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=iontan,The United Islands of Iontan,Left-wing Utopia,Superb,Frightening,Excellent
nation=neu_terra,The Great Socialist Utopia of Neu Terra,Left-wing Utopia,Excellent,Frightening,Superb
nation=mazda-otta,The Theocracy of Mazda-otta,Psychotic Dictatorship,Rare,Very Strong,Rare
nation=zulanka,The Workers' State of Zulanka,Left-wing Utopia,Frightening,Frightening,Excessive
nation=pope_hope,The Cast Resurrect Magicians of Pope Hope,Civil Rights Lovefest,Superb,Powerhouse,World Benchmark
nation=zavea,The Federation of Zavea,Democratic Socialists,Good,Frightening,Below Average
nation=gender_rolls,The Bakery of Gender rolls,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=fomahault,The Workers' Republic of Fomahault,Democratic Socialists,Good,Frightening,Very Good
nation=new_camelot_of_avalonia,The Imperial Welfare Union of New Camelot of Avalonia,Left-wing Utopia,Excessive,Frightening,Excessive
nation=wessara,The Dominion of Wessara,Democratic Socialists,Below Average,Frightening,Some
nation=general_mike,The Grand Holy Imperial Empire of General Mike,Psychotic Dictatorship,Few,Frightening,Few
nation=west_green_israel,The Federal Republic of West green Israel,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=outer_verron_swicia_islands,The Environmentalist Commune of Outer Verron Swicia Islands,Left-wing Utopia,Frightening,Frightening,Superb
nation=territorio_di_nessuno,The Disputed Territories of Territorio di Nessuno,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=joaco,The Kingdom of Joaco,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=socialist_xlyvania,The Imprial Mpir of Socialist Xlyvania,Democratic Socialists,Below Average,Frightening,Very Good
nation=raghallaigh,The Let's All Just Get Along of Raghallaigh,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=elvarden,The United Socialist Cities of Elvarden,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=infidel_state,The Red Deruuu Vassal of Infidel State,Democratic Socialists,Very Good,Frightening,Some
nation=the_portuguese_workers,The Republic of The Portuguese Workers,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=drakes_beach,The Environment of Drakes Beach,Inoffensive Centrist Democracy,Very Good,Frightening,Some
nation=free_socialism,The Culture of Free Socialism,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=notyoutopia,The Man With Red Right Hand of Notyoutopia,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=little_woodhouse,The Union of Egoists of Little Woodhouse,Left-wing Utopia,Superb,Developing,Excellent
nation=yannia,The Nudist States of Yannia,Left-wing Utopia,Excessive,Frightening,Superb
nation=haven_of_control,The Dictatorship of Haven of control,Psychotic Dictatorship,Unheard Of,All-Consuming,Outlawed
nation=char_aznable_neo_zeon,The Holy Lucky Gold Christmas of Char Aznable Neo Zeon,Left-wing Utopia,Superb,Frightening,Superb
nation=frieden-und_freudenland,The Unapologetic Feminists of Frieden-und Freudenland,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=discgolfland,The Smokin Green Land of DiscGolfLand,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=maott,The Armed Republic of Maott,Left-Leaning College State,Superb,Frightening,Excellent
nation=papabellum,The Matriarchy of PapaBellum,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=wrapper,The Puddle Jumping Wads of Wrapper,New York Times Democracy,Good,Frightening,Excellent
nation=german_nightmare,The Peaceful Totalitarian Empire of German Nightmare,Democratic Socialists,Very Good,Frightening,Very Good
nation=typica,The Majestic Forest of Typica,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=barurot,The Free Pink Land of Barurot,Inoffensive Centrist Democracy,Average,Strong,Some
nation=farfelarf,The Robot Automata of Farfelarf,New York Times Democracy,Very Good,Frightening,Superb
nation=pakitsk,The Welfarist Vizierdom of Pakitsk,Scandinavian Liberal Paradise,Superb,Frightening,Good
nation=bodegraven,The Not So Holy Red Blue Utopias of Bodegraven,Civil Rights Lovefest,Superb,Frightening,Excessive
nation=western_arab_empire,The Islamic Caliphate of Western Arab Empire,Democratic Socialists,Some,Frightening,Excellent
nation=ko-oren,The Halcyon Islands of Ko-oren,Democratic Socialists,Average,Frightening,Average
nation=liliumtopia,The Gay Socialist Republic of Liliumtopia,Left-wing Utopia,World Benchmark,Frightening,Excellent
nation=soviet_polsol,The Leninist Republic of Soviet Polsol,Democratic Socialists,Very Good,Frightening,Average
nation=yogxzark,The Continuum of Yogxzark,Father Knows Best State,Average,Frightening,Outlawed
nation=the_high_times_medical_cannabis_cup,The Marijuana of The High Times Medical Cannabis Cup,New York Times Democracy,Average,Frightening,Superb
nation=west_valley_college,The Students of West Valley College,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=sarah_rainmaker,The Free Society of Sarah Rainmaker,New York Times Democracy,Average,Frightening,Excellent
nation=aguaria_major,The Transoceanic Republic of Aguaria Major,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=eeee_eeeee,The Eeeevil Dictatorship of Eeee Eeeee,Psychotic Dictatorship,Outlawed,Powerhouse,Outlawed
nation=nelvana_iii,The People's Woodlands of Nelvana III,Democratic Socialists,Excellent,Frightening,Excellent
nation=vivo_erotia,The Lumination of Vivo Erotia,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_peoples_republic_of_kent,The Theocracy of The Peoples Republic of Kent,Authoritarian Democracy,Some,Frightening,Average
nation=torregal,The Pagan Commune of Torregal,Scandinavian Liberal Paradise,Superb,Frightening,Good
nation=crazed_monkies,The Armed Republic of Crazed monkies,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=marxist-feminists,The Guiding Red Light of Marxist-Feminists,Corrupt Dictatorship,Excellent,Frightening,Rare
nation=caitlin_fairchild,The Free Society of Caitlin Fairchild,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=stratusfear,The Nomadic Peoples of Stratusfear,Left-wing Utopia,World Benchmark,Frightening,World Benchmark
nation=anarhic_morrowind,The Federation of Anarhic Morrowind,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=guiness_freaks,The Children's Crusade of Guiness Freaks,Left-Leaning College State,Superb,Frightening,Good
nation=effazio,The Republic of Effazio,Civil Rights Lovefest,Superb,Frightening,Superb
nation=star_city,The Haderanian Polity of Star City,Liberal Democratic Socialists,Excellent,Developing,Excellent
nation=sombrassino,The Eternal Peoples Commonwealth of Sombrassino,Scandinavian Liberal Paradise,Superb,Frightening,Good
nation=provident_nation,The Imperial Commonwealth of Provident Nation,Left-wing Utopia,Superb,Frightening,Excellent
nation=confederate_states_utopia,The Republic of Confederate states utopia,Father Knows Best State,Some,Frightening,Outlawed
nation=flobos,The Holy guacamole of Flobos,Democratic Socialists,Excellent,Frightening,Excellent
nation=killadonia,The Grand Republic of Killadonia,Civil Rights Lovefest,Superb,Frightening,Widely Abused
nation=anozia,The Virtual Reality of Anozia,Democratic Socialists,Below Average,Frightening,Below Average
nation=the_high_times_cannabis_cup,The Marijuana of The High Times Cannabis Cup,New York Times Democracy,Very Good,Frightening,Superb
nation=sciongrad,The Monarchical Republic of Sciongrad,Left-wing Utopia,Excellent,Frightening,Superb
nation=bienenhalde,The Principality of Bienenhalde,Democratic Socialists,Some,Frightening,Few
