Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=united_provinces_of_atlantica,The Most Serene Jarldom of United Provinces of Atlantica,Left-wing Utopia,Superb,Frightening,Superb
nation=west_green_israel,The Federal Republic of West green Israel,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=elejamie,The Unified Tracts of Elejamie,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=trotterdam,The Principality of Trotterdam,Left-Leaning College State,Superb,Frightening,Excellent
nation=megatokyo-3,The Republic of MegaTokyo-3,Inoffensive Centrist Democracy,Excellent,Frightening,Average
nation=kyupaa,The Republic of Kyupaa,Democratic Socialists,Very Good,Imploded,Very Good
nation=almonaster_nuevo,The Zombie Hunters of Almonaster Nuevo,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=uchila_eru,The Progressive Technocracy of Uchila Eru,Democratic Socialists,Very Good,Frightening,Excellent
nation=free_socialism,The Culture of Free Socialism,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=emiton,The Republic of Emiton,Democratic Socialists,Excellent,Frightening,Average
nation=vancovaria,The Federal Democratic Republic of Vancovaria,Left-wing Utopia,Excessive,Frightening,Superb
nation=milostein,The Kingdom of Milostein,Democratic Socialists,Excellent,Frightening,Good
nation=minahasa,The Confederated Communes of Minahasa,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=nostovya,The Free Land of Nostovya,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=typica,The Majestic Forest of Typica,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=dialland,The Republic of Dialland,Democratic Socialists,Very Good,Frightening,Very Good
nation=the_crooked_beat,The People's Republic of The Crooked Beat,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=this_was_probably_a_bad_idea,The Republic of This was probably a bad idea,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=crystal_palais,The Dominion of Crystal Palais,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=iontan,The United Islands of Iontan,Left-wing Utopia,Superb,Frightening,Excellent
nation=cilef,The Atheistic Collective of Cilef,Democratic Socialists,Very Good,Imploded,Very Good
nation=ummagumma,The Nihilist Hippy Commune of Ummagumma,Left-wing Utopia,Superb,Frightening,Superb
nation=pontbridge,The Republic of Pontbridge,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=tierra_del_queso,The Commonwealth of Tierra del Queso,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=luckynia,The League of Luckynia,New York Times Democracy,Very Good,Imploded,World Benchmark
nation=neo_prutenia,The Meritocratic Republic of Neo Prutenia,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=countriopia,The Democratic Republic of Countriopia,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=independent_planets,The Concordium of Independent Planets,Democratic Socialists,Very Good,Frightening,Good
nation=senshu,The Republic of Senshu,Left-wing Utopia,Superb,Very Strong,Superb
nation=chemung,The Christmas Zombie Horde of Chemung,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=nation_of_quebec,The Free Secular Federation of Nation of Quebec,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=velkia_and_the_islands,The Liberal Tropical Emirates of Velkia and the Islands,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=nelvana_iii,The People's Woodlands of Nelvana III,Democratic Socialists,Excellent,Frightening,Excellent
nation=the_iger_civilization,The Cosmopolitan State of The IGER Civilization,Left-wing Utopia,Excellent,Frightening,Superb
nation=outer_sparta,The Kingdom of Outer Sparta,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=novarain,The Republic of NovaRain,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=smithstopia,The Federation of Smithstopia,Civil Rights Lovefest,Frightening,Frightening,Superb
nation=north_cross,The White Crowned Boreal Lights of North Cross,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=sennianus,The State of Sennianus,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=that_guy_with_a_tail,The Disputed Territories of That guy with a tail,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=velon,The Galactik Imperium of Velon,Liberal Democratic Socialists,Excellent,Strong,Superb
nation=cyrenean,The Island of Cyrenean,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=span,The United Socialist States of Span,Civil Rights Lovefest,Excessive,Thriving,Superb
nation=kalix,The Kingdom of Kalix,Left-wing Utopia,Excellent,Fair,Superb
nation=aguaria_major,The Transoceanic Republic of Aguaria Major,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=kershya,The Constitutional Monarchy of Kershya,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=post_war_america,The Socialist Commonwealth of Post War America,Left-wing Utopia,Excessive,Frightening,Superb
nation=avaerilon,The Magnificent Kingdom of Avaerilon,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=zachtia,The Human-Pony Alliance of Zachtia,Left-wing Utopia,Excellent,Frightening,Superb
nation=dutchyland,The Mystical Isles of Dutchyland,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_seid,The Hivemind of The Seid,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=equgothic_nation,The United Individuals of EquGothic Nation,Democratic Socialists,Average,Imploded,Good
nation=timao,The Fielzão of Timao,New York Times Democracy,Excellent,Strong,Superb
nation=safj,The Serene Compassionate Utopia of Safj,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=stratovar,The United Federative Republic of Stratovar,Left-wing Utopia,Superb,Frightening,Superb
nation=leviatha,The Socialist Democracy of Leviatha,Left-wing Utopia,Excellent,Frightening,Excellent
nation=the_ctan_species,The ExaCivilization of The Ctan Species,Democratic Socialists,Excellent,Frightening,Excellent
nation=saganye,The Oil Painted Joy of Saganye,Democratic Socialists,Excellent,Frightening,Excellent
nation=thespinia,The Royal Republic of Thespinia,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=mexican_liberation,The Grand Imperium of Divinity of Mexican Liberation,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=joaco,The Kingdom of Joaco,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=half-milers,The Classy Realm of Half-Milers,Civil Rights Lovefest,Frightening,Frightening,Widely Abused
nation=liberillia,The Archipelagic Paradise of Liberillia,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=saltanyas,The Republic of Saltanyas,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=monterey_bay_aquarium,The Environmentalists of Monterey Bay Aquarium,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=omegashenron,The Holy Pink Zombie of OmegaShenron,Democratic Socialists,Excellent,Frightening,Very Good
nation=adavan,The Place of Adavan,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=caspersland,The United Socialist States of Caspersland,Civil Rights Lovefest,Superb,Frightening,Superb
nation=demmania,The Great Country of Demmania,Left-Leaning College State,Excellent,Frightening,Excellent
nation=theorin,The Dracocracy of Theorin,New York Times Democracy,Average,Frightening,Excellent
nation=avios,The Empire of Avios,New York Times Democracy,Very Good,Frightening,World Benchmark
nation=gothlandia,The Grand Duchy of Gothlandia,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=nuevo_meshiko,The Grand Socialist Federation of Nuevo Meshiko,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=red_dome,The Colony of Red Dome,Democratic Socialists,Good,All-Consuming,Excellent
nation=socialist_tigray,The People's Republic of Socialist Tigray,Left-wing Utopia,Superb,Frightening,Superb
nation=new_lakemba,The Commonwealth of New Lakemba,Left-wing Utopia,Superb,Frightening,Superb
nation=new_camelot_of_avalonia,The Imperial Welfare Union of New Camelot of Avalonia,Left-wing Utopia,Excessive,Frightening,Excessive
nation=juristonia,The Idiotic Cesspool of Juristonia,Liberal Democratic Socialists,Excellent,Thriving,Superb
nation=pragmatic_radicals,The Island Clusters of Pragmatic Radicals,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=the_menapii,The Civitas of The Menapii,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=wilkshire,The Republic of Wilkshire,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=jolteonia,The Principality of Jolteonia,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=whims,The Kingdom of Whims,Civil Rights Lovefest,Superb,Frightening,Superb
nation=cenabum,The Republic of Cenabum,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=asian-nation,The Unknown of Asian-Nation,Left-wing Utopia,Superb,Frightening,Superb
nation=haven_of_liberty,The Union of Haven of liberty,Left-wing Utopia,Superb,Frightening,Excessive
nation=ludewa,The Nomadic Peoples of Ludewa,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_andromachean_entente,The Aristotelian Parpolity of The Andromachean Entente,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=trotskya,The Workers' Democracy of Trotskya,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=laocracy,The Community of Laocracy,Democratic Socialists,Average,Frightening,Very Good
nation=the_astral_eternals,The Most Serene Republic of The Astral Eternals,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=xiashu,The Peaceful collective of Xiashu,Liberal Democratic Socialists,Very Good,All-Consuming,Superb
nation=auravel,The Realm of Auravel,Left-wing Utopia,Excellent,Frightening,Superb
nation=shetl,The Schlaraffenstaat of Shetl,Left-wing Utopia,Superb,Frightening,Superb
nation=thespolis,The Combined Syndicates of Thespolis,Left-wing Utopia,Superb,Frightening,Superb
nation=the_grene_knyght,The Alien Lullaby of The Grene Knyght,Left-wing Utopia,Frightening,Frightening,Superb
nation=federation_of_the_astral_plane,The Federal Republic of Federation of the Astral Plane,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=cypheri,The Republic of Cypheri,Scandinavian Liberal Paradise,Excellent,Frightening,Below Average
nation=socialised_capital,The Community of Socialised Capital,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=gerbachanglia,The Spacetime Anomaly of Gerbachanglia,Left-wing Utopia,Superb,Frightening,Superb
nation=refuge_isle,The Fanciful Tales of Refuge Isle,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=arumdaum,The Beautiful Republic of Arumdaum,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=holtmimir,The Capital of Holtmimir,Liberal Democratic Socialists,Very Good,Frightening,World Benchmark
nation=culture_of_life,The Christian Democratic Nation of Culture of Life,Liberal Democratic Socialists,Average,Frightening,Superb
nation=greater_somalia,The United States of Greater Somalia,Liberal Democratic Socialists,Very Good,Frightening,Widely Abused
nation=new_acardia,The Federal Republic of New Acardia,Inoffensive Centrist Democracy,Some,Frightening,Excellent
nation=kotat,The Pink Kingdom of Kotat,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=canadian_davsland,The Socialist Republic of Canadian Davsland,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=frigidopia,The Free Land of Frigidopia,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=iluris,The Queendom of Iluris,Liberal Democratic Socialists,Very Good,Strong,Superb
nation=lancaster_of_wessex,The Most Ancient and Noble House of Lancaster of Wessex,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=mindalia,The Pristine Redoubt of Mindalia,New York Times Democracy,Excellent,Frightening,Superb
nation=sehlysdre,The Incorporated States of Sehlysdre,Anarchy,World Benchmark,Frightening,Excessive
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=soem,The Lucky Golden Holey People of Soem,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=zulanka,The Workers' State of Zulanka,Left-wing Utopia,Frightening,Frightening,Excessive
nation=kanoria,The Anti-essentialist Disorder of Kanoria,Left-wing Utopia,Superb,Frightening,Excellent
nation=united_states_of_edwards,The Federal Republic of United States of Edwards,Left-wing Utopia,Superb,Very Strong,Superb
nation=corcaw,The Republic of Corcaw,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=greater_new_indus,The Interdimensional Confederacy of Greater New Indus,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=bhrazjhia,The Dragon Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=evilcia,The Prolife Fauzjhian Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=farrakhan,The Holy Empire of Farrakhan,Democratic Socialists,Excellent,Frightening,Very Good
nation=divine_cervine,The Benevolent Queendom of Divine Cervine,Democratic Socialists,Below Average,Frightening,Good
nation=abhorsenia_and_clayran,The Most Serene Federation of Abhorsenia and Clayran,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=libertarian_communist_planets,The United Federation of Libertarian Communist Planets,Left-wing Utopia,Excessive,Frightening,Superb
nation=achievement_hunters,The Holy Commonwealth of Achievement Hunters,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=havl,The Nation State of Havl,Left-wing Utopia,Superb,Fair,Superb
nation=killerma,The Imperial Empire of Killerma,Liberal Democratic Socialists,Excellent,Fair,Superb
nation=about_time,The Unified Actuality of About Time,Left-wing Utopia,Excellent,Frightening,Superb
nation=arcterus,The Dominion of Arcterus,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=slam-er,The Mildly Oppressive Republic of SLAM-ER,Civil Rights Lovefest,Excellent,Frightening,Excellent
nation=leuzinger,The Confederacy of Leuzinger,Democratic Socialists,Very Good,Frightening,Good
nation=julenstein,The Aurelian Kingdom of Julenstein,Democratic Socialists,Very Good,Frightening,Excellent
nation=beth_gellert,The Gymanwlad Sosialaidd of Beth Gellert,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=aerospace_forces,The Federal Alliance of Aerospace Forces,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=liberal_liberals,The CUP-Eladeni Isocracy of Liberal Liberals,Left-wing Utopia,World Benchmark,Fragile,Superb
nation=supersloth,The United Socialist States of Supersloth,Scandinavian Liberal Paradise,Superb,Fair,Excellent
nation=krioval,The Imperial Chiefdom of Krioval,Left-wing Utopia,Frightening,Frightening,Superb
nation=zrhajan,The United Communes of Zrhajan,Left-wing Utopia,Excessive,Frightening,Superb
nation=shaktirajya,The People's Hindu Matriarchy of Shaktirajya,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=magloire,The Socialist Democracy of Magloire,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=tardani,The Athenæum of Tardani,Democratic Socialists,Excellent,Frightening,Excellent
nation=simolandia,The Ominous rumblings of Simolandia,Democratic Socialists,Excellent,All-Consuming,Average
nation=alvestad,The Community of Alvestad,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=northern_german_federation,The FPCM of Northern German Federation,Inoffensive Centrist Democracy,Excellent,Frightening,Good
nation=taineizbria,The Dark Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=eutania,The Tech-Republic of Eutania,Civil Rights Lovefest,Superb,Frightening,Superb
nation=the_therians,The Universal State of The Therians,Left-wing Utopia,Excellent,Frightening,Superb
nation=montmorencia,The Kingdom of Montmorencia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=utopian_archive,The Community Wealth of Utopian Archive,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=raghallaigh,The Let's All Just Get Along of Raghallaigh,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=united_states_of_americanas,The Democratic Society of United States of Americanas,Left-wing Utopia,Superb,Frightening,Superb
nation=ahblahblah,The Principality of Ahblahblah,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=rust,The Rogue Nation of Rust,Left-wing Utopia,World Benchmark,Powerhouse,Superb
nation=headpat_central,The Compassionate Republic of Headpat Central,Left-wing Utopia,Excellent,Frightening,Superb
nation=garden_at_6th_mile_road,The Heldere n Betoverde Dimensie of Garden at 6th Mile Road,Liberal Democratic Socialists,Good,Frightening,Superb
nation=the_windmilluminati,The Empire of The Windmilluminati,Left-Leaning College State,Superb,Frightening,Excellent
nation=shanghai_commune,The People's Republic of Shanghai Commune,Left-wing Utopia,Superb,Frightening,Superb
nation=crystal_spires,The Beastling States of Crystal Spires,Civil Rights Lovefest,Superb,Good,World Benchmark
nation=universal_utopian_state,The Socialist Empire of Universal Utopian State,Democratic Socialists,Very Good,Frightening,Very Good
nation=chocolate_fishies,The Alien Invasion of Chocolate Fishies,Left-Leaning College State,Excellent,Frightening,Good
nation=redwingvksm,The Republic of Redwingvksm,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=intergalactic_penguins,The Laser-Wielding Commune of Intergalactic Penguins,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=continental_social_democrats,The République of Continental Social Democrats,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=oceanus,The Ancient Empire of Oceanus,New York Times Democracy,Good,Frightening,Excellent
nation=the_kingdom_of_robo,The Shiny Happy People of The Kingdom of RobO,Scandinavian Liberal Paradise,World Benchmark,Frightening,Very Good
nation=eastfield_lodge,The Imperial Commonwealth of Eastfield Lodge,Democratic Socialists,Average,Frightening,Good
nation=port_starboard,The Commonwealth of Port Starboard,Left-wing Utopia,Superb,Frightening,Superb
nation=neu_california,The Olde Red Republic of Neu California,Left-wing Utopia,Superb,Struggling,Superb
nation=the_impoverished,The Commonwealth of The Impoverished,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=nostalgia_13,The Free Land of Nostalgia 13,Left-wing Utopia,Excellent,Frightening,Superb
nation=woolitania,The Glorious Empire of Woolitania,New York Times Democracy,Good,Frightening,Superb
nation=martoosh,The Whisky Empire of Martoosh,Left-Leaning College State,Excellent,Frightening,Very Good
nation=grebulonia,The Holy Purple Cowland of Grebulonia,Left-wing Utopia,Superb,Frightening,Superb
nation=gosheon,The Transcendental Republic of Gosheon,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=mathematania,The People's Ambient Technocracy of Mathematania,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=mirchusko,The Rational Republic of Mirchusko,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=--neo-america--,The United States of --Neo-America--,Civil Rights Lovefest,Superb,Frightening,Superb
nation=matrixulated,The Simulnation of Matrixulated,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=urimel,The Universal Union of Urimel,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=ambaniala,The Socialist Commonwealth of Ambaniala,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=lunheizria,The Light Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=falvaard,The Vinlandic Republic of Falvaard,Left-Leaning College State,Superb,Frightening,Excellent
nation=kisume_the_bucket_youkai,The Matriarchy of Kisume the bucket youkai,Left-wing Utopia,Superb,Frightening,Superb
nation=united_states_of_nestler,The Democratic Republic of United States of Nestler,Left-wing Utopia,Superb,Frightening,Superb
nation=the_candy_of_bottles,The Rainbow Pony Kingdom of The Candy Of Bottles,Democratic Socialists,Good,Frightening,Average
nation=dindrenzi,The Socialist Directorate of Dindrenzi,Democratic Socialists,Very Good,Frightening,Very Good
nation=ancient_free_and_accepted_masons,The Archduchy and Electorate of Ancient Free and Accepted Masons,Left-Leaning College State,World Benchmark,Frightening,Excellent
nation=unger_under_over,The Free Land of Unger under over,Left-wing Utopia,Superb,Frightening,Superb
nation=ashenov,The Socialist Federal Republic of Ashenov,Left-wing Utopia,Excessive,Frightening,Excessive
nation=sharpanistan,The Common Sense Republic of Sharpanistan,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=last_outer_heaven,The United Socialist States of Last Outer Heaven,Left-wing Utopia,Excellent,Frightening,Superb
nation=kombinita_socialisma_demokratio,The Popolujo of Kombinita Socialisma Demokratio,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=united_states_of_vietnam,The Commonwealth of United States of Vietnam,Left-wing Utopia,Frightening,Frightening,Excessive
nation=outer_utonixick_gollinican,The Kingdom of Outer Utonixick Gollinican,Democratic Socialists,Below Average,Frightening,Good
nation=crysato,The Free Land of Crysato,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=greater_eireann,The North Sea Federation of Greater Eireann,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=kahootology,The Correct Answers of Kahootology,Left-wing Utopia,Excessive,Frightening,Superb
nation=talitoa,The Pacific Republic of Talitoa,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=benthamania,The Democratic Republic of Benthamania,Civil Rights Lovefest,Superb,Frightening,Superb
nation=sovereign_wilderness,The Pastoral Mutiny of Sovereign Wilderness,Liberal Democratic Socialists,Excellent,Frightening,Excessive
nation=yuletide_yggdrasil,The Generous Roots of Yuletide Yggdrasil,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=zwangzug,The Loquacious Lipograms of Zwangzug,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=blaist_blaland,The Socialist Union of Blaist Blaland,Left-wing Utopia,Superb,Frightening,Superb
nation=cromulent_peoples,The Embiggened Republic of Cromulent Peoples,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=zepther,The Citizenship of Zepther,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=trollfaceia,The Holy Roman Empire of Trollfaceia,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=sarotte,The Queendom of Sarotte,Liberal Democratic Socialists,Excellent,Powerhouse,Superb
nation=vastalon,The Federated Republic of Vastalon,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=free_secular_humanists,The Pastafarian Dudeism of Free secular Humanists,Democratic Socialists,Excellent,Thriving,Good
nation=silentiorum,The Congressional Republic of Silentiorum,Left-wing Utopia,Superb,Frightening,Superb
nation=isaris,The Interstellar Republic of Isaris,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_unionized_stoners,The Soviet Socialist States of The Unionized Stoners,Democratic Socialists,Very Good,Frightening,Very Good
nation=steenia,The Environmental Protectorate of Steenia,Scandinavian Liberal Paradise,Excellent,Weak,Excellent
nation=incense,The Principality of Incense,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=lacuna,The Last Bastion of Civilization of Lacuna,Left-wing Utopia,Superb,All-Consuming,Superb
nation=worldia555,The Republic of Worldia555,Democratic Socialists,Excellent,Frightening,Very Good
nation=information_fountains,The Most Serene Republic of Information Fountains,Left-wing Utopia,Superb,Powerhouse,Superb
nation=aelyria,The Lucky Federation of Aelyria,Left-Leaning College State,Excellent,Frightening,Excellent
nation=metrophage,The Rogue Nation of Metrophage,Democratic Socialists,Good,Frightening,Good
nation=the_omega_point,The Free Serene Confederation of The Omega Point,Left-wing Utopia,Superb,Frightening,Superb
nation=sunrise_from_the_sea,The Tumbling Waves of Sunrise from the Sea,Left-wing Utopia,Superb,All-Consuming,Superb
nation=tenkistan,The Holy Empire of Tenkistan,Anarchy,Frightening,Frightening,Corrupted
nation=nornheim,The Dominion of Nornheim,Democratic Socialists,Excellent,Frightening,Very Good
nation=toney_river,The Dream of Toney River,Left-wing Utopia,Superb,Good,Superb
nation=naked_friends,The Mingled Bubbling of Naked Friends,Liberal Democratic Socialists,Excellent,Reasonable,Superb
nation=leckenby,The Democratic Republic of Leckenby,Left-Leaning College State,Superb,Powerhouse,Very Good
nation=socialist_states_of_east_antarctica,The Union of Socialist States of East Antarctica,Left-wing Utopia,Superb,Frightening,Superb
nation=czechostan,The Socialist Federal Republic of Czechostan,Left-wing Utopia,Frightening,Frightening,Excessive
nation=wizardonia,The Grand Duchy of Wizardonia,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=mushcap,The Heteregality of Mushcap,Left-Leaning College State,Excellent,Frightening,Very Good
nation=kermitland,The People's Republic of Kermitland,Left-Leaning College State,Excellent,Frightening,Excellent
nation=havilland,The Agrarian Distributist State of Havilland,Corporate Bordello,Good,Frightening,Superb
nation=storalia,The Cheese Obsessed Republic of Storalia,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=seno_zhou_varada,The Socialist Local Democracy of Seno Zhou Varada,Left-wing Utopia,Frightening,Frightening,Superb
