Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=the_fyre_phoenix,The Rising Sun of The Fyre Phoenix,Anarchy,World Benchmark,Frightening,Superb
nation=treir,The Confederated Districts of Treir,Capitalizt,World Benchmark,Frightening,Excellent
nation=7-5,The GangLand of 7-5,Anarchy,Frightening,Frightening,Excessive
nation=point_blob,The Amorphous Mass of Point Blob,Left-Leaning College State,Superb,Frightening,Excellent
nation=lgbt_equality,The Safe Haven of LGBT Equality,New York Times Democracy,Excellent,Frightening,Superb
nation=kitten-eaters,The Free Land of Kitten-eaters,Anarchy,Excellent,Frightening,World Benchmark
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=egzarkia,The Community of Egzarkia,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=lord_dominator,The Burning Trash Fire of Lord Dominator,Corporate Police State,Few,Frightening,Unheard Of
nation=yoriz,The Xenopolis of YoriZ,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=koffee,The Richly Blended Peoples of Koffee,Capitalist Paradise,Average,Frightening,Average
nation=heierlark,The Borderlands of Heierlark,Compulsory Consumerist State,Some,Frightening,Rare
nation=lucy_cavendish,The Heavenly Light of Salvation of Lucy Cavendish,Anarchy,Frightening,Frightening,Excessive
nation=the_objectivist_commonwealth,The Free Land of The Objectivist Commonwealth,Anarchy,Superb,Frightening,Widely Abused
nation=minnesotanwasteland,The Dystopian Future of MinnesotanWasteland,Libertarian Police State,Excessive,Frightening,Few
nation=boris_dragosani,The Free Falling Nation of Boris Dragosani,Left-Leaning College State,Superb,Frightening,Excellent
nation=na-khonsu,The Nomadic Peoples of Na-Khonsu,Anarchy,Excellent,Frightening,Superb
nation=ysarga,The Republic of Ysarga,Anarchy,Excellent,Frightening,Excessive
nation=solosania,The Free Land of Solosania,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=ummagumma,The Nihilist Hippy Commune of Ummagumma,Left-wing Utopia,Superb,Frightening,Superb
nation=brexas5,The Zombie Free Colony of Brexas5,Anarchy,Frightening,Frightening,Corrupted
nation=zerophix,The Hippy State of Zerophix,Scandinavian Liberal Paradise,World Benchmark,Imploded,Excellent
nation=chavante,The Republic of Chavante,Anarchy,Superb,Frightening,Excessive
nation=the_dunwich_dominion,The Esoteric Armed Forces of The Dunwich Dominion,Left-Leaning College State,Superb,Frightening,Good
nation=winx_club,The Magic of Winx club,Father Knows Best State,Average,Frightening,Rare
nation=the_grendels,The Indomitable Borderlands of The Grendels,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=weller_centennial,The Existential Quandry of Weller Centennial,Anarchy,World Benchmark,Frightening,Superb
nation=united_canara,The Free Land of United Canara,Capitalist Paradise,Good,Frightening,Some
nation=cachexia,The Republic of Cachexia,Anarchy,World Benchmark,Frightening,Superb
nation=liberated_republics,The Free Coalition of Liberated Republics,Capitalizt,Frightening,Frightening,Excellent
nation=fungoose,The Boyqueendom of Fungoose,Benevolent Dictatorship,Superb,Frightening,Rare
nation=impending_damnation,The Free Land of Impending Damnation,Anarchy,World Benchmark,Frightening,Widely Abused
nation=brexas2,The Zombie Free Land of Brexas2,Anarchy,Frightening,Frightening,Corrupted
nation=molson_iceland,The Zombie Dominion of Molson Iceland,Father Knows Best State,Good,Frightening,Rare
nation=isla_vista,The Godless Mercantile Nexus of Isla Vista,Compulsory Consumerist State,Average,Frightening,Few
nation=nadir_dystopia,The Holy Yellow CAM of Nadir Dystopia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=omigodtheykilledkenny,The Mysterion Rising of Omigodtheykilledkenny,Capitalizt,Superb,Frightening,Excellent
nation=kyallisar,The Wasteland of Kyallisar,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=anaxonia,The Greedland of Anaxonia,Compulsory Consumerist State,Very Good,Frightening,Unheard Of
nation=shmoolandia_free_city,The Chaotic Sprawl of Shmoolandia Free City,Anarchy,Superb,Frightening,Widely Abused
nation=wiggy_munds,The Borderlands of Wiggy Munds,Civil Rights Lovefest,Frightening,Frightening,Superb
nation=spamwich,The Federal Republic of Spamwich,Anarchy,Excellent,Frightening,Excellent
nation=lolfreedomz,The Rogue Nation of Lolfreedomz,Compulsory Consumerist State,Very Good,Frightening,Unheard Of
nation=maniaca,The Blessed Kingdom of Maniaca,Benevolent Dictatorship,Superb,Frightening,Outlawed
nation=iansisle,The Gull Flag Republic of Iansisle,Left-Leaning College State,Superb,Frightening,Below Average
nation=yraipotnoj,The Serene Deliberations of Yraipotnoj,Left-wing Utopia,Excellent,Frightening,Excellent
nation=the_vistoran_interstellar_trade_alliance,The Profitable Plutocracy of The Vistoran InterStellar Trade Alliance,Benevolent Dictatorship,Excessive,Frightening,Rare
nation=economic_invincibility,The ELF-Eladen Exchange Entrepôt of Economic Invincibility,Capitalist Paradise,Excellent,Frightening,Average
nation=kingdoms_of_cal,The Royal Commonwealth of Kingdoms of Cal,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=inquista,The Most Blessed State of Inquista,Anarchy,World Benchmark,Frightening,World Benchmark
nation=neo_anarcho-canadian_empire,The Frozen Wasteland of Neo Anarcho-Canadian Empire,Corporate Bordello,Very Good,Frightening,Superb
nation=unparalleled_lunacy,The All-Circumspect Confederacy of Unparalleled Lunacy,Capitalizt,Superb,Frightening,Very Good
nation=brexas4,The Zombie Free Republic of Brexas4,Anarchy,World Benchmark,Frightening,Corrupted
nation=honeydewistania,The Dictatorship of Honeydewistania,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=candain,The Mechanized Dominion of Candain,Capitalist Paradise,Good,Frightening,Good
nation=robbionia,The White Sands of Robbionia,Anarchy,Frightening,Frightening,Widely Abused
nation=the_zocalo,The Sexy Spacefaring Shogunate of The Zocalo,Capitalist Paradise,Good,Frightening,Average
nation=monianoli,The Commonwealth of Monianoli,Capitalist Paradise,Average,Frightening,Average
nation=new_really_freeland,The Actually Really Free Land of New Really Freeland,Anarchy,Excessive,Fair,World Benchmark
nation=ragnaria,The Syndicalist Union of Ragnaria,Civil Rights Lovefest,Superb,Frightening,Superb
nation=sulsuland,The Canon Destroyers of Sulsuland,Left-Leaning College State,World Benchmark,Thriving,Good
nation=ponderosa,The Free Republic of Ponderosa,Anarchy,World Benchmark,Frightening,World Benchmark
nation=brexas,The Zombie Free Federal Republic of Brexas,Anarchy,Frightening,Frightening,Corrupted
nation=brexas6,The Zombie Free States of Brexas6,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=warpfire_9,The Rogue Nation of Warpfire 9,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=brexas7,The Zombie Free Dominion of Brexas7,Anarchy,Frightening,Frightening,Corrupted
nation=vargr_corsairs,The Confederacy of Vargr Corsairs,New York Times Democracy,Excellent,Frightening,Superb
nation=mechyrdia,The Star Empire of Mechyrdia,Corporate Bordello,Good,Frightening,Superb
nation=lund_elighton,The Commonwealth of Lund Elighton,Anarchy,Excellent,Frightening,Superb
nation=snowshoe,The Free Land of Snowshoe,Anarchy,Excessive,Frightening,Widely Abused
nation=nullarni,The Democratic Judgeship of Nullarni,Anarchy,Frightening,Frightening,Corrupted
nation=techno-titania,The Technocrati Thing of Techno-Titania,Anarchy,Superb,Frightening,World Benchmark
nation=aurorae_sinus,The Independent Colonies of Aurorae Sinus,Anarchy,Frightening,Frightening,Widely Abused
nation=ludewa,The Nomadic Peoples of Ludewa,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=soem,The Lucky Golden Holey People of Soem,Civil Rights Lovefest,World Benchmark,Frightening,Excellent
nation=amytha_red,The Free Trade Consortium of Amytha red,Capitalist Paradise,Good,Frightening,Excellent
nation=brexas3,The Zombie Free Republic of Brexas3,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=leighty_engineering_co,The Constitutional Monarchy of Leighty Engineering Co,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=aboriginal_brexan,The Zombie Free Nomadic Peoples of Aboriginal Brexan,Anarchy,Frightening,Frightening,Corrupted
nation=bright_stars,The Republic of Bright Stars,Anarchy,Excessive,Frightening,Excessive
nation=thaba-tseka,The Tribal Village of Thaba-Tseka,Capitalizt,Superb,Frightening,Average
nation=the_endless_eventide,The Dreary Moonlit Imagination of The Endless Eventide,Anarchy,Superb,Frightening,Excessive
nation=hialti,The Grim Frostbitten Kriegdom of Hialti,Civil Rights Lovefest,Frightening,Frightening,Widely Abused
nation=freedonia_inc,The Free Land of Freedonia Inc,Capitalist Paradise,Average,Frightening,Good
nation=libertania123,The Grand Duchy of Libertania123,Capitalist Paradise,Good,Frightening,Below Average
nation=falapatorius,The Undead Zombie Empire of Falapatorius,Anarchy,Frightening,Frightening,World Benchmark
nation=affluens,The Free Land of Affluens,Corporate Bordello,Excellent,Frightening,Superb
nation=tevehas,The Revanchist Ochlocracy of Tevehas,Capitalist Paradise,Very Good,Frightening,Good
nation=pax_nerdvana,The Planetary Landmass of Pax Nerdvana,Capitalizt,Frightening,Frightening,Excellent
nation=chicon,The Renmin Minzhu Zhuanzheng of ChiCon,Benevolent Dictatorship,Superb,Frightening,Few
nation=ordenza,The Most Catholic City of Ordenza,Capitalist Paradise,Some,Frightening,Few
nation=northern_atlantic_republics,The Confederation of Northern Atlantic Republics,Compulsory Consumerist State,Very Good,Frightening,Few
nation=cavaotina,The Rogue Nation of Cavaotina,Anarchy,World Benchmark,Frightening,Superb
nation=prosophobia,The Ever Regressing Backwater of Prosophobia,Iron Fist Consumerists,Rare,Imploded,Unheard Of
nation=hamronica,The Empire of Hamronica,Benevolent Dictatorship,Frightening,Frightening,Outlawed
nation=uxorem_meam,The Jingoistic States of Uxorem meam,Anarchy,Superb,Frightening,World Benchmark
nation=phantoms_nightmare,The Free Land of Phantoms Nightmare,Left-Leaning College State,Superb,Frightening,Good
nation=tornado_queendom,The Nazbol Queendom of Tornado Queendom,Mother Knows Best State,Some,Frightening,Unheard Of
nation=orwellian_observers,The Unrepublic of Orwellian Observers,Anarchy,Frightening,Frightening,Corrupted
nation=neventer,The Commune of Neventer,Democratic Socialists,Excellent,Frightening,Very Good
nation=the_colonial_fleet,The Dysfunctional Viper Pilots of The Colonial Fleet,Capitalist Paradise,Very Good,Frightening,Some
nation=ordicius,The Constitutional Monarchy of Ordicius,Capitalizt,World Benchmark,Frightening,Very Good
nation=haven_of_wealth,The Corporate Conglomerate of Haven of wealth,Capitalizt,Superb,Frightening,Good
nation=eahland,The Cynerice of Eahland,Libertarian Police State,Superb,Frightening,Few
nation=uelvan,The Migratory Fleets of Uelvan,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=riemstagrad,The Startling Empire of Riemstagrad,Anarchy,Excessive,Frightening,Excellent
nation=macassar,The Supercountry of Macassar,Anarchy,Excessive,Frightening,World Benchmark
nation=brexas8,The Commonwealth of Brexas8,Anarchy,Frightening,Frightening,Corrupted
nation=the_paradimensional_ascendancy,The Enlightened Empire of The Paradimensional Ascendancy,Capitalist Paradise,Excellent,Frightening,Excellent
nation=a_horde_of_demons,The Infernal Host of A Horde of Demons,Compulsory Consumerist State,Good,Frightening,Rare
nation=drakonian_imperium,The Grand Dominion of Drakonian Imperium,Anarchy,Frightening,Frightening,World Benchmark
nation=st_karliam_in_castro,The Free Republic of St Karliam In Castro,Anarchy,Excessive,Reasonable,Excessive
nation=escapania,The Autonomous Zones of Escapania,Capitalizt,Superb,Imploded,Excellent
nation=prolonged_suffering,The Supreme new age nation of Prolonged Suffering,Iron Fist Consumerists,Few,Frightening,Rare
nation=achaian_peloponnese,The Isaurian League of Achaian Peloponnese,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=a_post-apocalyptic_wasteland,The Nuclear Fallout of A Post-Apocalyptic Wasteland,Left-Leaning College State,Excessive,Frightening,Below Average
nation=yansu,The Corgimancer and Mob Boss of Yansu,Anarchy,World Benchmark,Frightening,Excessive
nation=skydog,The Resenha Society of Skydog,Capitalist Paradise,Excellent,Frightening,Average
nation=zerozero,The Serene Republic of ZeroZero,Capitalizt,Excellent,Frightening,Some
nation=old_wastelands,The Nuked landmass of Old Wastelands,Compulsory Consumerist State,Below Average,Frightening,Outlawed
nation=norilova,The Mojave Free Territory of Norilova,Anarchy,Excessive,Frightening,World Benchmark
nation=zjaum,The A of the B of the C of the D of Zjaum,New York Times Democracy,Excellent,Frightening,Superb
nation=corporate_investors,The Intergalactic Consortium of Corporate Investors,Anarchy,Superb,Frightening,Excellent
nation=athas,The Burnt World of Athas,Father Knows Best State,Some,Frightening,Rare
nation=hassett,The Galactic Paradise of Hassett,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=hue_manatee,The Total Lack of Hue Manatee,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=the_blessed_and_holy_land,The Holy Matriarchy of The Blessed and Holy Land,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=gaspacia,The Biker Gangs of Gaspacia,Anarchy,World Benchmark,Frightening,Superb
nation=good_good_good,The Legitimate Business League of Good good good,Capitalizt,Excellent,Frightening,Very Good
nation=kyldellian_gilge,The Warzone States of Kyldellian Gilge,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=lady_rose,The Fiefdom of Lady Rose,Civil Rights Lovefest,Superb,Frightening,Superb
nation=kazete,The Playgrounds of Kazete,Anarchy,Frightening,Frightening,Widely Abused
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Below Average
nation=vintage_teenagers,The City-State of Vintage Teenagers,Benevolent Dictatorship,Superb,Frightening,Rare
nation=august,The Dichromatic Mechanism of August,Anarchy,Excessive,Frightening,Corrupted
nation=cocaine,The Private Stash of Cocaine,Capitalist Paradise,Very Good,Frightening,Excellent
nation=sand,The Grain of Sand,Anarchy,Superb,Frightening,Superb
nation=tyranogorgon,The Free Land of Tyranogorgon,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=aschenburg,The Imperial Free City of Aschenburg,Capitalizt,Superb,Frightening,Average
nation=falconias,The Democratic Anarchy of Falconias,Anarchy,Frightening,Frightening,World Benchmark
nation=eisendoria,The Black Peoples United Kingdom of Eisendoria,Left-Leaning College State,Superb,Imploded,Below Average
nation=total_anarchya,The Undefined Lawless Territory of Total anarchya,Capitalizt,Excessive,Frightening,Very Good
nation=snowvenia,The Republic of Snowvenia,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=maasman,The Awesomeness of Maasman,Anarchy,World Benchmark,Frightening,Corrupted
nation=moderium,The Federical Federations of Moderium,Corrupt Dictatorship,Good,Frightening,Few
nation=krampustown,The Democratic States of Krampustown,Compulsory Consumerist State,Excellent,Frightening,Few
nation=29,The Twenty Nine of 29,Capitalizt,World Benchmark,Frightening,Very Good
nation=luna_free_state,The Republic of Luna Free State,Capitalizt,Excellent,Frightening,Very Good
nation=koror,The Great Nation of Koror,Anarchy,Superb,Frightening,Superb
nation=brexas10,The Grand Duchy of Brexas10,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=syvani,The Red Panda Clan of Syvani,Capitalizt,Superb,Frightening,Good
nation=navelpluis,The Universal Phenomenon of Navelpluis,Capitalizt,Excessive,Frightening,Very Good
nation=plugo,The Free Market Federation of Plugo,Capitalist Paradise,Very Good,Frightening,Very Good
nation=klopstock,The Holy Apostolic Church of Klopstock,Capitalizt,Superb,All-Consuming,Excellent
nation=willing_ignorance,The Theoretical Liberty of Willing Ignorance,Capitalist Paradise,Some,All-Consuming,Some
nation=macworld,The United Computer States of Macworld,Anarchy,Frightening,Frightening,Widely Abused
nation=tarbellville,The Republic of Tarbellville,Anarchy,Excessive,Imploded,Widely Abused
nation=new_norkadorf,The Holy Green Artifact Hunt of New Norkadorf,Capitalizt,Superb,Frightening,Excellent
nation=port_myreal,The Free Land of Port Myreal,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=ransium,The United Mangrove Archipelago of Ransium,Democratic Socialists,Average,Frightening,Excellent
nation=wolfenlandom,The Honorable Reclusive Kingdom of Wolfenlandom,Father Knows Best State,Average,Frightening,Rare
nation=candlewhisper_archive,The AI See You of Candlewhisper Archive,Anarchy,World Benchmark,Frightening,Superb
nation=khrrck,The Metropolitan Desert of Khrrck,Left-Leaning College State,Superb,Frightening,Very Good
nation=missisquoi,The Most Serene Republic of Missisquoi,Anarchy,Frightening,Very Strong,World Benchmark
nation=tinhampton,The Self-Administrative City of Tinhampton,Anarchy,Frightening,Frightening,Widely Abused
nation=western_scientificum,The Holy Orange Primitocracy of Western Scientificum,Iron Fist Consumerists,Some,Frightening,Rare
nation=cr_oscilloscopes,The Island Republic of CR Oscilloscopes,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=kahanistan,The Free Republic of Kahanistan,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=pygania,The Intramarine Realm of Pygania,Capitalist Paradise,Excellent,Frightening,Average
nation=brexas9,The Kingdom of Brexas9,Anarchy,Frightening,Frightening,Corrupted
nation=omicron_alpha,The Interstellar Wastelands of Omicron Alpha,Corporate Bordello,Excellent,Frightening,World Benchmark
nation=the_trilla_gang_mafia,The Eternal Forthright Republic of The Trilla Gang Mafia,Corporate Bordello,Very Good,Frightening,Superb
nation=native_inhabitants_of_antarctica,The Most Serene Conglomerate of Native Inhabitants of Antarctica,Anarchy,Superb,Frightening,Excellent
nation=anse_la_raye,The Far Away Kingdom of Anse La Raye,Anarchy,World Benchmark,Frightening,Excellent
nation=-------------------------,The 25 of -------------------------,Capitalizt,Superb,Frightening,Some
nation=olde_english_800,The Bottles Full of Olde English 800,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=vorlox_seventeen,The Territory of Vorlox Seventeen,Capitalist Paradise,Good,Frightening,Very Good
nation=the_boojahideen,The Brave Freedom Fighters of The Boojahideen,Capitalizt,Excessive,All-Consuming,Good
nation=i_always_choose_the_last_option,The Federal Republic of I Always Choose The Last Option,Psychotic Dictatorship,Rare,Frightening,Rare
nation=ardeetiana,The Free Land of Ardeetiana,Anarchy,Excessive,Good,World Benchmark
nation=yogxzark,The Continuum of Yogxzark,Father Knows Best State,Average,Frightening,Outlawed
nation=the_liberated_territories,The Libertarian Republics of The Liberated Territories,Capitalizt,Superb,Imploded,Good
nation=jasque,The Radioactive Republic of Jasque,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=the_brethren_c0urt,The Pirate Nation of The Brethren C0urt,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=catacomb_dwellers,The Morbid Abode of Catacomb Dwellers,Anarchy,Superb,Imploded,Widely Abused
nation=thesource,The Freedom of TheSource,Iron Fist Consumerists,Few,Frightening,Rare
nation=industria,The Production Facilities of Industria,Capitalist Paradise,Excellent,Frightening,Excellent
nation=the_strangers_club,The KRAZY CLOWN HOUSE of The Strangers Club,Corporate Bordello,Good,Frightening,Superb
nation=darkstar,The Demo-Socialist Federation of Darkstar,Left-wing Utopia,Excessive,Frightening,Widely Abused
nation=last_choicia,The Anomaly of Last Choicia,Psychotic Dictatorship,Few,Frightening,Few
nation=anarchestan,The Anarchy of Anarchestan,Anarchy,Superb,Frightening,Superb
nation=free_transhumanists,The Interstellar Coalition of Free Transhumanists,Capitalizt,Excellent,Frightening,Excellent
nation=conch_kingdom,The Sun Never Sets on the Empire of Conch Kingdom,Libertarian Police State,Superb,Frightening,Few
nation=postapocolypta,The Rogue Nation of Postapocolypta,Anarchy,Superb,Imploded,World Benchmark
nation=the_baskervilles,The Hound of The Baskervilles,Anarchy,Superb,Frightening,Excessive
nation=xeutia,The Tortilla Realm of Xeutia,Anarchy,Frightening,Frightening,Widely Abused
