Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=jt,The Queen's State of JT,Anarchy,Frightening,Very Strong,Corrupted
nation=zwanzig_sieben,The Queen's State of Zwanzig Sieben,Anarchy,Frightening,Very Strong,Corrupted
nation=azumi_gozen,The Bokei of Azumi Gozen,Anarchy,Frightening,Strong,Corrupted
nation=ge,The Queen's State of GE,Anarchy,Frightening,Very Strong,Corrupted
nation=nn,The Queen's State of NN,Anarchy,Frightening,Very Strong,Corrupted
nation=the_byrds,The Rickenbacker Jangliness of The Byrds,Anarchy,Frightening,Frightening,Corrupted
nation=biscayne_port,The Queen's State of Biscayne Port,Anarchy,Frightening,Thriving,Corrupted
nation=joli_rouge,The Rouge Nation of Joli Rouge,Anarchy,Frightening,Strong,Corrupted
nation=fw,The Queen's State of Fw,Anarchy,World Benchmark,Very Strong,Corrupted
nation=julia_tuttle,The Queen's State of Julia Tuttle,Anarchy,Frightening,Powerhouse,Corrupted
nation=tertius_zongo,The Queen's State of Tertius Zongo,Anarchy,Frightening,Very Strong,Corrupted
nation=ombella_mpoko,The Queen's State of Ombella MPoko,Anarchy,World Benchmark,Very Strong,Corrupted
nation=fs,The Queen's State of Fs,Anarchy,Frightening,Very Strong,Corrupted
nation=xz,The State of XZ,Anarchy,Frightening,Very Strong,Corrupted
nation=portland_tunnels,The Republic of Portland Tunnels,Civil Rights Lovefest,Frightening,Good,Corrupted
nation=df,The Queen's State of DF,Anarchy,Frightening,Very Strong,Corrupted
nation=pinerose,The Queen's State of Pinerose,Anarchy,Frightening,Very Strong,Corrupted
nation=rhotaec,The Queen's State of Rhotaec,Anarchy,Frightening,Very Strong,Corrupted
nation=tyson_seymour,The Queen's State of Tyson Seymour,Anarchy,Frightening,Very Strong,Corrupted
nation=hs,The Queen's State of HS,Anarchy,Frightening,Very Strong,Corrupted
nation=flerovium,The Principality of Flerovium,Civil Rights Lovefest,Frightening,Strong,Corrupted
nation=liberty_ben,The Commonwealth of Liberty Ben,Anarchy,Frightening,Strong,Corrupted
nation=trinidad,The Queen's State of Trinidad,Anarchy,Frightening,Very Strong,Corrupted
nation=bailey_command,The Queen's State of Bailey Command,Anarchy,Frightening,Very Strong,Corrupted
nation=chery_english,The Queen's State of Chery English,Anarchy,Frightening,Powerhouse,Corrupted
nation=minou_fou,The Queen's State of Minou Fou,Anarchy,Frightening,Thriving,Corrupted
nation=zr,The Queen's State of ZR,Anarchy,Frightening,Powerhouse,Corrupted
nation=st,The Queen's State of ST,Anarchy,Frightening,Very Strong,Corrupted
nation=t-a-e,The Airplanes of T-A-E,Corporate Bordello,Good,Very Strong,Corrupted
nation=ys,The State of YS,Anarchy,Frightening,Very Strong,Corrupted
nation=melody_watson,The Queen's State of Melody Watson,Anarchy,Frightening,Very Strong,Corrupted
nation=dclxvie,The Queen's State of DCLXVIe,Anarchy,Frightening,Very Strong,Corrupted
nation=bradshaw_homestead,The Queen's State of Bradshaw Homestead,Anarchy,Superb,Very Strong,Corrupted
nation=tc,The Queen's State of TC,Anarchy,Frightening,Very Strong,Corrupted
nation=bailey_tyre,The Queen's State of Bailey Tyre,Anarchy,Frightening,Strong,Corrupted
nation=hms_cockburn,The Queen's State of HMS Cockburn,Anarchy,Frightening,Very Strong,Corrupted
nation=viloyati,The Queen's State of Viloyati,Anarchy,Frightening,Very Strong,Corrupted
nation=darussalem,The State of Darussalem,Anarchy,Frightening,Very Strong,Corrupted
nation=ray,The Queen's State of Ray,Anarchy,Frightening,Very Strong,Corrupted
nation=ioke,The State of Ioke,Anarchy,Frightening,Very Strong,Corrupted
nation=global_anarchist,The Queen's State of Global Anarchist,Anarchy,Frightening,Very Strong,Corrupted
nation=marian_paroo,The World of Books and Film of Marian Paroo,Left-wing Utopia,Frightening,Imploded,Corrupted
nation=stikine,The State of Stikine,Anarchy,Frightening,Strong,Corrupted
nation=ec,The Queen's State of EC,Anarchy,Excessive,Very Strong,Corrupted
nation=bigelow_chatham,The Queen's State of Bigelow Chatham,Anarchy,Frightening,Very Strong,Corrupted
nation=autourous,The Queen's State of Autourous,Anarchy,World Benchmark,Thriving,Corrupted
nation=cs,The Queen's State of CS,Anarchy,Frightening,Very Strong,Corrupted
nation=zu,The Queen's State of Zu,Anarchy,World Benchmark,Very Strong,Corrupted
nation=hms_algoma,The Queen's State of HMS Algoma,Anarchy,Frightening,Very Strong,Corrupted
nation=jx,The Queen's State of JX,Anarchy,Frightening,Very Strong,Corrupted
nation=nunaka,The Queen's State of Nunaka,Anarchy,World Benchmark,Very Strong,Corrupted
nation=umaghiesi_sabcho,The State of Umaghiesi Sabcho,Anarchy,Frightening,Very Strong,Corrupted
nation=-anarchy,The Free Land of -Anarchy,Anarchy,Frightening,Strong,Corrupted
nation=golden_dust,The Free Land of Golden Dust,Anarchy,Frightening,Strong,Corrupted
nation=gm,The Queen's State of GM,Anarchy,Excessive,Very Strong,Corrupted
nation=tatnall,The Queen's State of Tatnall,Anarchy,Frightening,Thriving,Corrupted
nation=basseterre_beach,The Queen's State of Basseterre Beach,Anarchy,Frightening,Very Strong,Corrupted
nation=ravania_ithilia,The Mordorian Borderlands of Ravania Ithilia,Anarchy,Frightening,Strong,Corrupted
nation=mz,The Queen's State of MZ,Anarchy,Frightening,Very Strong,Corrupted
nation=sverlandsdelar,The Queen's State of Sverlandsdelar,Civil Rights Lovefest,Superb,Strong,Corrupted
nation=mel_lyon,The Queen's State of Mel Lyon,Anarchy,Frightening,Very Strong,Corrupted
nation=sariane,The Queen's State of Sariane,Anarchy,Frightening,Strong,Corrupted
nation=yh,The State of Yh,Anarchy,Frightening,Very Strong,Corrupted
nation=twincadillacvalentine,The Unexpected Gift of TwinCadillacValentine,Anarchy,Excessive,Strong,Corrupted
nation=kf,The Queen's State of KF,Anarchy,Frightening,Very Strong,Corrupted
nation=fr,The Queen's State of FR,Anarchy,Frightening,Very Strong,Corrupted
nation=clark_meadow,The State of Clark Meadow,Anarchy,World Benchmark,Strong,Corrupted
nation=dominion_emperor,The Queen's State of Dominion Emperor,Anarchy,Frightening,Very Strong,Corrupted
nation=ht,The Queen's State of HT,Anarchy,Frightening,Very Strong,Corrupted
nation=queen_margrethe,The Dowager Queendom of Queen Margrethe,Anarchy,Frightening,Strong,Corrupted
nation=perfected_igloo,The Queen's State of Perfected Igloo,Left-wing Utopia,Frightening,Basket Case,Corrupted
nation=springsteele,The Queen's State of Springsteele,Anarchy,Frightening,Very Strong,Corrupted
nation=nf,The Queen's State of NF,Anarchy,Frightening,Powerhouse,Corrupted
nation=oglethorpe_coast,The State of Oglethorpe Coast,Anarchy,Frightening,Powerhouse,Corrupted
nation=linton,The Queen's State of Linton,Anarchy,Frightening,Very Strong,Corrupted
nation=mesurier,The Queen's State of Mesurier,Anarchy,Frightening,Strong,Corrupted
nation=roche_genen,The Queen's State of Roche Genen,Anarchy,Frightening,Very Strong,Corrupted
nation=bp,The Queen's State of BP,Anarchy,Frightening,Very Strong,Corrupted
nation=art_roberts,The Queen's State of Art Roberts,Anarchy,Frightening,Very Strong,Corrupted
nation=xl,The State of XL,Anarchy,Frightening,Very Strong,Corrupted
nation=cb,The Queen's State of CB,Anarchy,Frightening,Powerhouse,Corrupted
nation=od,The State of OD,Anarchy,Frightening,Very Strong,Corrupted
nation=yq,The State of YQ,Anarchy,Frightening,Very Strong,Corrupted
nation=ef,The Queen's State of EF,Anarchy,World Benchmark,Very Strong,Corrupted
nation=vd,The Queen's State of Vd,Anarchy,Frightening,Very Strong,Corrupted
nation=dom_henrique,The Queen's State of Dom Henrique,Anarchy,Frightening,Very Strong,Corrupted
nation=aigetaec,The Queen's State of Aigetaec,Anarchy,Frightening,Very Strong,Corrupted
nation=jn,The Queen's State of JN,Anarchy,Frightening,Very Strong,Corrupted
nation=manasses_ezekias,The Queen's State of Manasses Ezekias,Anarchy,Frightening,Thriving,Corrupted
nation=keniak_island,The Queen's State of Keniak Island,Civil Rights Lovefest,Frightening,Thriving,Corrupted
nation=mx,The Queen's State of MX,Anarchy,Frightening,Powerhouse,Corrupted
nation=north-north,The Queen's State of North-North,Anarchy,Frightening,Very Strong,Corrupted
nation=sunchilde,The State of SunChilde,Anarchy,Frightening,Thriving,Corrupted
nation=ee,The Queen's State of EE,Anarchy,Excessive,Very Strong,Corrupted
nation=belau,The Queen's State of Belau,Anarchy,Frightening,Very Strong,Corrupted
nation=vj,The State of VJ,Anarchy,Frightening,Powerhouse,Corrupted
nation=wd,The Queen's State of WD,Anarchy,Frightening,Powerhouse,Corrupted
nation=tetum,The Queen's State of Tetum,Anarchy,Frightening,Thriving,Corrupted
nation=cz,The Queen's State of CZ,Anarchy,Frightening,Very Strong,Corrupted
nation=zs,The Queen's State of Zs,Anarchy,Frightening,Very Strong,Corrupted
nation=pioneer_gamble,The Queen's State of Pioneer Gamble,Anarchy,Frightening,Very Strong,Corrupted
nation=zb,The State of Zb,Anarchy,Frightening,Very Strong,Corrupted
nation=hms_dartmouth,The Queen's State of HMS Dartmouth,Anarchy,Frightening,Very Strong,Corrupted
nation=fv,The Queen's State of Fv,Anarchy,Frightening,Very Strong,Corrupted
nation=hartkapseln,The State of Hartkapseln,Anarchy,Frightening,Very Strong,Corrupted
nation=brascotia,The State of Brascotia,Anarchy,Frightening,Strong,Corrupted
nation=berbice,The Queen's State of Berbice,Anarchy,Frightening,Thriving,Corrupted
nation=raymond,The Queen's State of Raymond,Anarchy,Frightening,Very Strong,Corrupted
nation=faeroeberg,The Queen's State of Faeroeberg,Anarchy,Frightening,Very Strong,Corrupted
nation=ceylon_state,The Queen's State of Ceylon State,Anarchy,Frightening,Very Strong,Corrupted
nation=boscu,The Queen's State of Boscu,Corporate Bordello,Below Average,Very Strong,Corrupted
nation=ya,The State of YA,Anarchy,Frightening,Very Strong,Corrupted
nation=iq,The Queen's State of IQ,Anarchy,Frightening,Very Strong,Corrupted
nation=tally_ho,The Queen's State of Tally Ho,Anarchy,Frightening,Very Strong,Corrupted
nation=treaty_of_1763,The Queen's State of Treaty of 1763,Civil Rights Lovefest,Frightening,Very Strong,Corrupted
nation=anguilla_island,The Queen's State of Anguilla Island,Anarchy,Frightening,Very Strong,Corrupted
nation=gr,The Queen's State of GR,Anarchy,Frightening,Very Strong,Corrupted
nation=lesuto,The Queen's State of Lesuto,Anarchy,Frightening,Very Strong,Corrupted
nation=nj,The Queen's State of NJ,Anarchy,World Benchmark,Thriving,Corrupted
nation=yanky_flats,The Queen's State of Yanky Flats,Civil Rights Lovefest,Frightening,Reasonable,Corrupted
nation=labrosse,The Queen's State of Labrosse,Anarchy,Frightening,Very Strong,Corrupted
nation=kasba_lake,The Queen's State of Kasba Lake,Anarchy,Frightening,Very Strong,Corrupted
nation=dukar,The Queen's State of Dukar,Anarchy,Frightening,Very Strong,Corrupted
nation=uj,The Queen's State of UJ,Anarchy,Frightening,Very Strong,Corrupted
nation=alofi_city,The Queen's State of Alofi City,Anarchy,Frightening,Powerhouse,Corrupted
nation=zg,The Queen's State of ZG,Anarchy,Frightening,Very Strong,Corrupted
nation=taylor_abbott,The Queen's State of Taylor Abbott,Anarchy,Frightening,Very Strong,Corrupted
nation=nw,The Queen's State of NW,Anarchy,Frightening,Powerhouse,Corrupted
nation=nishaloma,The Queen's State of Nishaloma,Anarchy,Excellent,Strong,Corrupted
nation=high_emperor,The Queen's State of High Emperor,Civil Rights Lovefest,Frightening,Very Strong,Corrupted
nation=tufuga,The Queen's State of Tufuga,Anarchy,Frightening,Thriving,Corrupted
nation=jq,The Queen's State of JQ,Anarchy,Frightening,Very Strong,Corrupted
nation=rhw_henders,The Queen's State of RHW Henders,Civil Rights Lovefest,Frightening,Powerhouse,Corrupted
nation=the_planet_mars,The Ancient Civilization of The Planet Mars,Anarchy,Frightening,Strong,Corrupted
nation=sue_mackenzie,The Queen's State of Sue MacKenzie,Anarchy,Frightening,Very Strong,Corrupted
nation=ze,The State of Ze,Anarchy,Frightening,Very Strong,Corrupted
nation=cecil_mccrea,The Queen's State of Cecil McCrea,Anarchy,Frightening,Very Strong,Corrupted
nation=eq,The Queen's State of EQ,Anarchy,Frightening,Powerhouse,Corrupted
nation=cawthorne,The Queen's State of Cawthorne,Anarchy,Frightening,Strong,Corrupted
nation=swordfish_ii,The Disputed Territories of Swordfish II,Anarchy,Frightening,Strong,Corrupted
nation=zf,The Queen's State of ZF,Anarchy,Frightening,Very Strong,Corrupted
nation=twenty_two_zero,The Queen's State of Twenty Two Zero,Anarchy,Frightening,Very Strong,Corrupted
nation=swakopmundi,The Queen's State of Swakopmundi,Anarchy,Frightening,Very Strong,Corrupted
nation=cosa_roshe,The Queen's State of Cosa Roshe,Free-Market Paradise,Unheard Of,Very Strong,Corrupted
nation=salmon_naasson,The Queen's State of Salmon Naasson,Anarchy,Frightening,Very Strong,Corrupted
nation=oqua,The Queen's State of Oqua,Anarchy,Frightening,Strong,Corrupted
nation=ei,The Queen's State of EI,Anarchy,Frightening,Very Strong,Corrupted
nation=wj,The Queen's State of WJ,Anarchy,Frightening,Powerhouse,Corrupted
nation=cameroon_state,The State of Cameroon State,Anarchy,World Benchmark,Very Strong,Corrupted
nation=ellis_valley,The Queen's State of Ellis Valley,Civil Rights Lovefest,Frightening,Very Strong,Corrupted
nation=yk,The State of YK,Anarchy,Frightening,Very Strong,Corrupted
nation=a-,The Unimaginable Disappointment of A-,Anarchy,Frightening,Frightening,Corrupted
nation=bz,The Queen's State of BZ,Anarchy,Frightening,Very Strong,Corrupted
nation=j_e_marlowe,The Queen's State of J E Marlowe,Civil Rights Lovefest,World Benchmark,Very Strong,Corrupted
nation=brant_morrison,The State of Brant Morrison,Civil Rights Lovefest,Frightening,Very Strong,Corrupted
nation=gargantuan_puppetmaster,The Queen's State of Gargantuan Puppetmaster,Anarchy,Frightening,Very Strong,Corrupted
nation=lawrence_ellis,The Queen's State of Lawrence Ellis,Anarchy,Frightening,Very Strong,Corrupted
nation=kinshasani,The Queen's State of Kinshasani,Anarchy,Frightening,Powerhouse,Corrupted
nation=the_disco_biscuits,The Electric Factory of The Disco Biscuits,Anarchy,Frightening,Very Strong,Corrupted
nation=fort_edmonton,The Queen's State of Fort Edmonton,Civil Rights Lovefest,Frightening,Very Strong,Corrupted
nation=miami,The Queen's State of Miami,Anarchy,Excessive,Thriving,Corrupted
nation=cero_cero_one,The Queen's State of Cero Cero One,Anarchy,Frightening,Very Strong,Corrupted
nation=losol,The State of Losol,Corporate Bordello,Excellent,Strong,Corrupted
nation=zymurgysecundus,The Queen's State of Zymurgysecundus,Anarchy,Frightening,Strong,Corrupted
nation=baldwin_spencer,The Queen's State of Baldwin Spencer,Anarchy,Frightening,Very Strong,Corrupted
nation=archibaldoa,The TimSwitcher of Archibaldoa,Anarchy,Frightening,Strong,Corrupted
nation=propietario,The Queen's State of Propietario,Anarchy,Frightening,Very Strong,Corrupted
nation=leigh_keller,The Queen's State of Leigh Keller,Anarchy,Frightening,Very Strong,Corrupted
nation=the_5th_doctor,The Allied States of The 5th Doctor,Civil Rights Lovefest,Frightening,Good,Corrupted
nation=bernard_sam,The Queen's State of Bernard Sam,Anarchy,Frightening,Very Strong,Corrupted
nation=adams_home,The Queen's State of Adams Home,Civil Rights Lovefest,Excessive,Thriving,Corrupted
nation=kagawong,The Queen's State of Kagawong,Anarchy,Frightening,Strong,Corrupted
nation=tyner_brande,The Queen's State of Tyner Brande,Anarchy,Frightening,Very Strong,Corrupted
nation=constitution_campaign,The Queen's State of Constitution Campaign,Anarchy,Frightening,Strong,Corrupted
nation=fouta,The Queen's State of Fouta,Civil Rights Lovefest,Frightening,Good,Corrupted
nation=sx,The Queen's State of SX,Anarchy,Frightening,Powerhouse,Corrupted
nation=zwanzig_neun,The Queen's State of Zwanzig Neun,Anarchy,Frightening,Very Strong,Corrupted
nation=tg,The Queen's State of TG,Anarchy,Frightening,Very Strong,Corrupted
nation=player_created_puppet,The Queen's State of Player Created Puppet,Anarchy,Frightening,Very Strong,Corrupted
nation=south_china_sea,The State of South China Sea,Anarchy,Frightening,Powerhouse,Corrupted
nation=wylie,The Queen's State of Wylie,Anarchy,Frightening,Thriving,Corrupted
nation=belgique_royaume,The Queen's State of Belgique Royaume,Anarchy,Frightening,Thriving,Corrupted
nation=ioco,The Queen's State of Ioco,Anarchy,World Benchmark,Very Strong,Corrupted
nation=nx,The Queen's State of NX,Anarchy,Frightening,Very Strong,Corrupted
nation=ramos_horta,The Queen's State of Ramos Horta,Anarchy,Frightening,Very Strong,Corrupted
nation=many_fish_island,The Holy Gold of Many Fish Island,Anarchy,Frightening,Strong,Corrupted
nation=gj,The Queen's State of GJ,Anarchy,Superb,Very Strong,Corrupted
nation=ps,The Queen's State of PS,Anarchy,Frightening,Powerhouse,Corrupted
nation=swilling_mill,The Queen's State of Swilling Mill,Anarchy,Superb,Very Strong,Corrupted
nation=shichinin_no_samurai,The Shinobi of Shichinin no Samurai,Anarchy,Frightening,Strong,Corrupted
nation=mistique,The Queen's State of Mistique,Anarchy,Frightening,Very Strong,Corrupted
nation=brae_arcaibh,The Queen's State of Brae Arcaibh,Anarchy,Frightening,Strong,Corrupted
nation=calvertes,The Queen's State of Calvertes,Anarchy,Frightening,Powerhouse,Corrupted
nation=geschlossen,The Queen's State of Geschlossen,Anarchy,Frightening,Very Strong,Corrupted
nation=wb,The Queen's State of WB,Anarchy,Frightening,Very Strong,Corrupted
nation=hp,The Queen's State of HP,Anarchy,Frightening,Very Strong,Corrupted
nation=pour_char,The Queen's State of Pour Char,Anarchy,Frightening,Very Strong,Corrupted
nation=mckay_wardlaw,The Queen's State of McKay Wardlaw,Anarchy,Frightening,Very Strong,Corrupted
nation=revere_roads,The Queen's State of Revere Roads,Anarchy,Frightening,Very Strong,Corrupted
nation=durham_state,The Queen's State of Durham State,Civil Rights Lovefest,Frightening,Strong,Corrupted
nation=vx,The Queen's State of VX,Anarchy,Frightening,Very Strong,Corrupted
nation=ud,The Queen's State of UD,Anarchy,Excessive,Very Strong,Corrupted
nation=horsburgh,The Queen's State of Horsburgh,Anarchy,Frightening,Thriving,Corrupted
nation=carlton_loyalist,The Queen's State of Carlton Loyalist,Civil Rights Lovefest,Frightening,Good,Corrupted
nation=gs,The Queen's State of GS,Anarchy,Frightening,Very Strong,Corrupted
nation=nuku_alofa_city,The Queen's State of Nuku Alofa City,Anarchy,Frightening,Very Strong,Corrupted
nation=dan_guelden,The Queen's State of Dan Guelden,Anarchy,Frightening,Powerhouse,Corrupted
nation=zj,The Queen's State of ZJ,Anarchy,Frightening,Very Strong,Corrupted
nation=paul_doyle,The State of Paul Doyle,Anarchy,Frightening,Very Strong,Corrupted
nation=grafgebied,The Queen's State of Grafgebied,Anarchy,Frightening,Strong,Corrupted
nation=rupert_house,The Queen's State of Rupert House,Anarchy,Frightening,Very Strong,Corrupted
nation=sf,The Queen's State of SF,Anarchy,Frightening,Very Strong,Corrupted
nation=cassatt,The Queen's State of Cassatt,Anarchy,Frightening,Very Strong,Corrupted
nation=nz,The Queen's State of NZ,Anarchy,Frightening,Very Strong,Corrupted
nation=achtzehn,The Queen's State of Achtzehn,Anarchy,Frightening,Powerhouse,Corrupted
nation=points_south,The State of Points South,Anarchy,Frightening,Very Strong,Corrupted
nation=marantette,The Queen's State of Marantette,Anarchy,Frightening,Very Strong,Corrupted
nation=0_6,The Pyramid of 0_6,Anarchy,Frightening,Strong,Corrupted
nation=alba_inglis,The Queen's State of Alba Inglis,Anarchy,Frightening,Very Strong,Corrupted
nation=wk,The Queen's State of Wk,Anarchy,Frightening,Very Strong,Corrupted
nation=the_shetland_islands,The Queen's State of The Shetland Islands,Anarchy,Frightening,Powerhouse,Corrupted
nation=jz,The Queen's State of JZ,Anarchy,Frightening,Very Strong,Corrupted
nation=madeline_bassett,The Excessive Soppiness of Madeline Bassett,Anarchy,Frightening,Strong,Corrupted
nation=mischu,The Queen's State of Mischu,Anarchy,Superb,Thriving,Corrupted
nation=kasba_beach,The Queen's State of Kasba Beach,Anarchy,Frightening,Very Strong,Corrupted
nation=piekezot,The You're It of Piekezot,Anarchy,Frightening,Very Strong,Corrupted
nation=ez,The Queen's State of EZ,Anarchy,Frightening,Very Strong,Corrupted
nation=ub,The Queen's State of UB,Anarchy,Frightening,Very Strong,Corrupted
nation=devillier,The Queen's State of Devillier,Anarchy,Frightening,Very Strong,Corrupted
nation=jo,The Queen's State of Jo,Anarchy,Frightening,Very Strong,Corrupted
nation=kasba_cross,The Queen's State of Kasba Cross,Anarchy,Frightening,Powerhouse,Corrupted
nation=bv,The Queen's State of BV,Anarchy,Frightening,Very Strong,Corrupted
nation=san_fernando_la_brae,The Queen's State of San Fernando la Brae,Anarchy,Frightening,Very Strong,Corrupted
nation=bonney_letcher,The Queen's State of Bonney Letcher,Anarchy,Frightening,Very Strong,Corrupted
nation=tutuilau,The Queen's State of Tutuilau,Anarchy,Frightening,Very Strong,Corrupted
nation=sura_kia_ora,The Queen's State of Sura Kia Ora,Anarchy,Frightening,Very Strong,Corrupted
nation=franklin_explorer,The Queen's State of Franklin Explorer,Anarchy,Frightening,Very Strong,Corrupted
nation=h-,The Ejo of H-,Anarchy,Frightening,Frightening,Corrupted
nation=malakwa,The Queen's State of Malakwa,Anarchy,Frightening,Very Strong,Corrupted
nation=onicaxinal,The Queen's State of Onicaxinal,Anarchy,Excellent,Very Strong,Corrupted
nation=granadillo,The Queen's State of Granadillo,Anarchy,Frightening,Powerhouse,Corrupted
nation=kanata_stadacona,The Queen's State of Kanata Stadacona,Anarchy,Frightening,Very Strong,Corrupted
nation=beth_getaec,The Queen's State of Beth Getaec,Anarchy,Frightening,Very Strong,Corrupted
nation=naason_aminadab,The State of Naason Aminadab,Anarchy,Frightening,Thriving,Corrupted
nation=desert_parrot,The Parrot of Desert Parrot,Civil Rights Lovefest,Excellent,Strong,Corrupted
nation=whirlyball,The Western Windland of Whirlyball,Corporate Bordello,Excellent,Thriving,Corrupted
nation=ml,The Queen's State of ML,Anarchy,Frightening,Very Strong,Corrupted
nation=zyopolis,The Queen's State of Zyopolis,Left-wing Utopia,Frightening,Struggling,Corrupted
nation=the_ns_puppet_master,The Empire of The NS Puppet Master,Anarchy,Frightening,Strong,Corrupted
nation=ns_ar,The State of NS AR,Anarchy,Frightening,Very Strong,Corrupted
nation=portage_brady,The Queen's State of Portage Brady,Anarchy,Frightening,Very Strong,Corrupted
nation=fh,The Queen's State of FH,Anarchy,Frightening,Very Strong,Corrupted
nation=alder_fleming,The Queen's State of Alder Fleming,Anarchy,Frightening,Very Strong,Corrupted
nation=kongeriget,The Queen's State of Kongeriget,Anarchy,Frightening,Very Strong,Corrupted
nation=nys,The Queen's State of NYS,Anarchy,Frightening,Powerhouse,Corrupted
nation=ucanal,The State of Ucanal,Anarchy,Frightening,Very Strong,Corrupted
nation=scully,The State of Scully,Anarchy,Frightening,Very Strong,Corrupted
nation=anarchy_state,The Queen's State of Anarchy State,Anarchy,Frightening,Very Strong,Corrupted
nation=martin_richter,The Queen's State of Martin Richter,Anarchy,Frightening,Very Strong,Corrupted
nation=chelan,The Queen's State of Chelan,Anarchy,Frightening,Very Strong,Corrupted
nation=andres_morgan,The Community of Andres Morgan,Anarchy,Frightening,Strong,Corrupted
nation=il_vecchio_mondo,The Queen's State of Il Vecchio Mondo,Anarchy,Frightening,Thriving,Corrupted
nation=north_american_agent,The Queen's State of North American Agent,Civil Rights Lovefest,Frightening,Good,Corrupted
nation=phares_judah,The Queen's State of Phares Judah,Anarchy,Frightening,Strong,Corrupted
nation=dreizig,The Queen's State of Dreizig,Anarchy,Frightening,Very Strong,Corrupted
