Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=argorial,The Federation of Argorial,Compulsory Consumerist State,Some,Frightening,Rare
nation=frenequesta,The Scientific Collectives of Frenequesta,Left-wing Utopia,Excessive,Frightening,Superb
nation=woonsocket,The Big Bull of Woonsocket,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=electronicarts,The Profiteering Corporations of ElectronicArts,Inoffensive Centrist Democracy,Excellent,Frightening,Below Average
nation=westburn,The Principality of Westburn,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=adaia,The Salacious Exploits of Adaia,Corporate Police State,Few,Frightening,Unheard Of
nation=matofali,The Megalopolis Corporatocracy of Matofali,Compulsory Consumerist State,Good,Frightening,Few
nation=gray_mouser,The Decadent Opulence of Gray Mouser,Capitalizt,Excessive,Frightening,Very Good
nation=de_hork,The Lil'Lebowski Urban Achievers of De HoRK,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=voortrek,The Armed Republic of Voortrek,Corporate Police State,Few,Frightening,Outlawed
nation=brexas2,The Zombie Free Land of Brexas2,Anarchy,Frightening,Frightening,Corrupted
nation=obstinacy,The Disputed Territories of Obstinacy,Democratic Socialists,Good,Frightening,Average
nation=lowell_leber,The Aristocratic Regime of Lowell Leber,Capitalist Paradise,Below Average,Frightening,Very Good
nation=boloshniya,The United Economic Republic of Boloshniya,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=kabayong_malibog,The Holy Green Hotspots of Kabayong Malibog,Anarchy,World Benchmark,Frightening,Widely Abused
nation=vaktaria,The Unified Territories of Vaktaria,Compulsory Consumerist State,Below Average,Frightening,Unheard Of
nation=corporate_investors,The Intergalactic Consortium of Corporate Investors,Anarchy,Superb,Frightening,Excellent
nation=artoonia,The Artoonian Empire of Artoonia,Anarchy,Excessive,Frightening,Widely Abused
nation=s_diego,The Capitalistic Republic of S_diego,Left-Leaning College State,Superb,Frightening,Excellent
nation=chronotopia,The Desolation Dominion of Chronotopia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=bistrostan,The Empire of Bistrostan,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=go_canucks_go,The Wet Coast Hockey Republic of Go Canucks Go,Capitalist Paradise,Good,Frightening,Very Good
nation=bai_lung,The Republic of Bai Lung,Iron Fist Consumerists,Few,Frightening,Rare
nation=aboriginal_brexan,The Zombie Free Nomadic Peoples of Aboriginal Brexan,Anarchy,Frightening,Frightening,Corrupted
nation=na-khonsu,The Nomadic Peoples of Na-Khonsu,Anarchy,Excellent,Frightening,Superb
nation=candlewhisper_archive,The AI See You of Candlewhisper Archive,Anarchy,World Benchmark,Frightening,Superb
nation=the_rouge_christmas_state,The Dixieland Empire of The Rouge Christmas State,Corporate Bordello,Excellent,Frightening,Superb
nation=qiang_garrua,The Fiefdom of Qiang Garrua,Compulsory Consumerist State,Average,Frightening,Rare
nation=loop_quantum_gravity,The Kingdom of Loop Quantum Gravity,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=nouveaurich,The Federal Republic of Nouveaurich,Anarchy,Excessive,Frightening,World Benchmark
nation=ludewa,The Nomadic Peoples of Ludewa,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=the_country_without_a_name,The Rogue Nation of The Country Without a Name,Corporate Police State,Unheard Of,Frightening,Rare
nation=canterburie,The Benevolent Dictatorship of Canterburie,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=brexas6,The Zombie Free States of Brexas6,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=vargr_corsairs,The Confederacy of Vargr Corsairs,New York Times Democracy,Excellent,Frightening,Superb
nation=erriburg,The Federation of ERRIBURG,Right-wing Utopia,Rare,Frightening,Average
nation=the_omnicorp_group,The Corporate Republic of The OMNICORP Group,Father Knows Best State,Some,Frightening,Unheard Of
nation=postapocalyptic_terror,The Corporate Dictatorship of Postapocalyptic Terror,Corporate Police State,Some,Frightening,Outlawed
nation=kractero,The Empire of Kractero,Capitalist Paradise,Very Good,Frightening,Average
nation=ferret_civilization,The Coadunate Member State of Ferret Civilization,Anarchy,Frightening,Frightening,Corrupted
nation=the_vistoran_interstellar_trade_alliance,The Profitable Plutocracy of The Vistoran InterStellar Trade Alliance,Benevolent Dictatorship,Excessive,Frightening,Rare
nation=drakonian_imperium,The Grand Dominion of Drakonian Imperium,Anarchy,Frightening,Frightening,World Benchmark
nation=brexas4,The Zombie Free Republic of Brexas4,Anarchy,World Benchmark,Frightening,Corrupted
nation=shark-istan,The Imperial State of Shark-istan,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=tomie,The Funhouse of Terror of Tomie,Father Knows Best State,Below Average,Frightening,Rare
nation=corrupted_countries,The Heavily Armed Empire of Corrupted Countries,Corporate Police State,Few,Frightening,Rare
nation=anaxonia,The Greedland of Anaxonia,Compulsory Consumerist State,Very Good,Frightening,Unheard Of
nation=keyser_soze,The Huddled Terrified Masses of Keyser Soze,Capitalizt,Excellent,Frightening,Average
nation=suzi_island,The Free Republic of Suzi Island,Anarchy,Excessive,Frightening,Excellent
nation=desperaux,The Greatness of Desperaux,Compulsory Consumerist State,Average,Frightening,Outlawed
nation=arbat,The Confederal States of Arbat,Democratic Socialists,Some,Frightening,Very Good
nation=aikion,The Temporal Paradox of Aikion,Anarchy,Excellent,Frightening,Superb
nation=corporoat,The United Conglomerates of Corporoat,Anarchy,Excessive,Frightening,Widely Abused
nation=ap0calypse,The Self-Proclaimed Empire of AP0CALYPSE,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=tzorsland,The Nifty Republic of Tzorsland,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=so88er,The Incorporated States of So88er,Inoffensive Centrist Democracy,Excellent,Frightening,Good
nation=vosiycrs,The Dominion of Vosiycrs,Anarchy,Frightening,Frightening,Widely Abused
nation=theneodynasty,The Chinese Eastern Empire of TheNeoDynasty,Corporate Police State,Rare,Frightening,Outlawed
nation=world_war_z,The Zombie Apocalypse Horror of World War Z,Capitalist Paradise,Excellent,Frightening,Good
nation=wulkrieg,The Juggernaut War State of Wulkrieg,Corporate Police State,Unheard Of,Frightening,Rare
nation=neventer,The Commune of Neventer,Democratic Socialists,Excellent,Frightening,Very Good
nation=brenner_islandia,The United States of Brenner Islandia,Capitalizt,Superb,Frightening,Excellent
nation=orenia,The Rogue State of Orenia,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=brexas5,The Zombie Free Colony of Brexas5,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=g-tech_corporation,The Landsraad Hegemony of G-Tech Corporation,Democratic Socialists,Some,Frightening,Below Average
nation=basaran,The Rising Queendom of Basaran,New York Times Democracy,Very Good,Frightening,Excellent
nation=singu1arity,The Scarlet Symphony of Singu1arity,Father Knows Best State,Average,Frightening,Few
nation=oscalantine,The Incorporated States of Oscalantine,Capitalist Paradise,Very Good,Frightening,Below Average
nation=the_iron_crown_order,The Grand Corporation of The Iron Crown Order,Corporate Police State,Some,Frightening,Rare
nation=brexas3,The Zombie Free Republic of Brexas3,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=tobiasan,The Kingdom of Tobiasan,Capitalist Paradise,Good,Frightening,Average
nation=veremur,The Empire of Veremur,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=economic_nirvana,The Corporate-Owned Kingdom of Economic Nirvana,Anarchy,Superb,Frightening,Superb
nation=skyhooked,The Semi-anarchist commonwealth of Skyhooked,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=zerni,The Free Market Empire of Zerni,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=evaca,The Cam Barker Fans of Evaca,Capitalist Paradise,Excellent,Frightening,Excellent
nation=steveoville,The Police State of Steveoville,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=militech,The Incorporated States of Militech,Capitalist Paradise,Some,Frightening,Average
nation=markreich,The Ostentatious Grand Duchy of Markreich,New York Times Democracy,Very Good,Frightening,Superb
nation=the_sinistress,The Glorious Imperium of The Sinistress,Libertarian Police State,Superb,Frightening,Few
nation=starman_deluxe,The Kings are Terrible at Hockey of Starman Deluxe,Corporate Police State,Rare,All-Consuming,Outlawed
nation=privatore,The Free Land of Privatore,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=cdland,The Republic of CDland,Anarchy,Superb,Frightening,Excessive
nation=the_imperial_nation,The Supreme State of The Imperial Nation,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=borman_empire,The War Machine of Borman Empire,Compulsory Consumerist State,Excellent,Frightening,Rare
nation=laidir,The Shogunal Margraviate of Laidir,New York Times Democracy,Excellent,Frightening,Excellent
nation=kolasithar,The Imperious Autarchy of Kolasithar,Capitalizt,Superb,Frightening,Average
nation=anticountriopia,The Liberty Paradise of Anticountriopia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=city_states_nation,The Union of City States Nation,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=mercobia,The Socialist Alliance of Mercobia,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=the_completly_oppressive_states,The Shadow Corporation of The Completly Oppressive States,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=the_scandinvans,The Glorious Empire of The Scandinvans,Capitalizt,Excellent,Frightening,Average
nation=fudgedup,The Hellhole of Fudgedup,Corporate Police State,Some,Frightening,Few
nation=uranus08,The Republic of Uranus08,Father Knows Best State,Below Average,Frightening,Rare
nation=valinon,The United Star Empire of Valinon,Left-Leaning College State,Superb,Frightening,Good
nation=new_caldari,The Patriotic Capitalist State of New Caldari,Corporate Police State,Few,Frightening,Rare
nation=knootoss,The Dutch Democratic Republic of Knootoss,Civil Rights Lovefest,Superb,Frightening,Superb
nation=headcrabians,The Holy Empire of Headcrabians,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=nothreen,The Borderlands of Nothreen,Anarchy,Frightening,Frightening,Corrupted
nation=dustwind,The Void of Dustwind,Compulsory Consumerist State,Below Average,Frightening,Rare
nation=evil_incarnate,The ELF-Eladen Elite Elven Envoy of Evil Incarnate,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=haven_of_wealth,The Corporate Conglomerate of Haven of wealth,Capitalizt,Superb,Frightening,Good
nation=alexanderian_macedonia,The Federal Republic of Alexanderian Macedonia,New York Times Democracy,Very Good,Frightening,Excellent
nation=nucular,The Confederate Corporations of Nucular,Corporate Bordello,Very Good,Frightening,Superb
nation=sehlysdre,The Incorporated States of Sehlysdre,Anarchy,World Benchmark,Frightening,Excessive
nation=feoras,The Ancient and Ethereal Lady of Feoras,Anarchy,Frightening,Frightening,Widely Abused
nation=hollip,The Parent Company of Hollip,Capitalizt,Excellent,Frightening,Excellent
nation=shoemannland,The Fascist Peoples of ShoemannLand,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=samuelstani,The Mercantile Coalition League of Samuelstani,Father Knows Best State,Average,Frightening,Rare
nation=arkayn_stretenby,The Dominion of Arkayn Stretenby,Civil Rights Lovefest,Superb,Frightening,Superb
nation=restorza,The Holy Corporate Lottocracy of Restorza,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=auman,The Co-Prosperity Sphere of Auman,Father Knows Best State,Some,Frightening,Unheard Of
nation=the_fyre_phoenix,The Rising Sun of The Fyre Phoenix,Anarchy,World Benchmark,Frightening,Superb
nation=sahin_k,The Coastal MPG Movie Republic of Sahin K,Capitalist Paradise,Very Good,Frightening,Good
nation=maskellvania,The Incorporated States of Maskellvania,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=newtexas,The Big Tex Happy Taco Stands of NewTexas,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=northern_ravenlight,The Empire of Northern ravenlight,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=armacor,The Conglomerate of Armacor,Capitalizt,Superb,Frightening,Good
nation=awesomeland,The Robocracy of Awesomeland,Capitalizt,Superb,Frightening,Good
nation=j1t1a,The Aerokinetic Empire of J1t1a,Capitalizt,Excellent,Frightening,Good
nation=unsophisticate,The Borderlands of Unsophisticate,Inoffensive Centrist Democracy,Good,Frightening,Some
nation=eternal_dam_nation,The Christmas Planes of Eternal Dam Nation,Anarchy,Superb,Frightening,Corrupted
