Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=teoceto,The Holy Empire of Teoceto,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=nakina_koreazu,The Mad Empire of Nakina Koreazu,Iron Fist Consumerists,Rare,Frightening,Rare
nation=east_borland,The Exalted Supremacy of East Borland,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=argent_mesa,The Thearchic Lunar Wasteland of Argent Mesa,Psychotic Dictatorship,Outlawed,Weak,Unheard Of
nation=treadwellia,The Obesotocracy of Treadwellia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=bad_option,The Rogue Nation of Bad option,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=redrake,The Most Unholy Authocracy of Redrake,Psychotic Dictatorship,Outlawed,Imploded,Rare
nation=drunkerland,The Holly Red Drunken Tyranny of Drunkerland,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=heierlark,The Borderlands of Heierlark,Compulsory Consumerist State,Some,Frightening,Rare
nation=teebeestroika,The 37 billion inhabitants of Teebeestroika,Moralistic Democracy,Some,Frightening,Below Average
nation=brotherhood_of_nod,The Dictatorship of Brotherhood of nod,Corporate Police State,Few,Frightening,Unheard Of
nation=vapidistan,The Caliphate of Vapidistan,Iron Fist Consumerists,Outlawed,Fragile,Unheard Of
nation=unthank,The Murabian Protectorate of Unthank,Capitalist Paradise,Average,Frightening,Below Average
nation=new_palimpsest,The Unified States of New Palimpsest,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=darkmen,The Kingdom of Darkmen,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=ransium,The United Mangrove Archipelago of Ransium,Democratic Socialists,Average,Frightening,Excellent
nation=look_at_me,The Zombie Nukers of Look at me,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=geodesicdragon,The Apocalypse of GeodesicDragon,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=newne_carriebean7,The Revolutionary Military Junta of Newne Carriebean7,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=marsolpavia,The Kingdom of Marsolpavia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=sovereign_wilderness,The Pastoral Mutiny of Sovereign Wilderness,Liberal Democratic Socialists,Excellent,Frightening,Excessive
nation=winx_club,The Magic of Winx club,Father Knows Best State,Average,Frightening,Rare
nation=pencil_sharpeners,The PS2 Puppet of Pencil Sharpeners,Anarchy,Frightening,Imploded,Corrupted
nation=complete_bastards,The Dominion of Complete Bastards,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=grave_raven,The Oppressed Peoples of Grave Raven,Capitalist Paradise,Average,Frightening,Below Average
nation=yeno,The Divine Right Empire of Yeno,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=yraipotnoj,The Serene Deliberations of Yraipotnoj,Left-wing Utopia,Excellent,Frightening,Excellent
nation=seagull,The Hotdog-craving birb of Seagull,Corporate Police State,Rare,Frightening,Rare
nation=sanshouo,The Rogue Nation of Sanshouo,Father Knows Best State,Some,Frightening,Few
nation=south_tussin,The Territory of South Tussin,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=oppressiah,The Oppressing Oppressers of Oppressiah,Psychotic Dictatorship,Outlawed,Developing,Unheard Of
nation=cutote,The People's Republic of Cutote,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=lord_dominator,The Burning Trash Fire of Lord Dominator,Corporate Police State,Few,Frightening,Unheard Of
nation=peplesania,The Dictatorship of Peplesania,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=repressing_fools,The Borderlands of Repressing fools,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=outlawed,The Arab Republic of Outlawed,Psychotic Dictatorship,Outlawed,All-Consuming,Outlawed
nation=overdosed_crackheads,The Dictatorship of Overdosed crackheads,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=finalanswer_archive,The Candlewhisper Archive Puppet of Finalanswer Archive,Father Knows Best State,Some,Frightening,Few
nation=genlann,The Commonwealth of Genlann,New York Times Democracy,Good,Frightening,Superb
nation=prolonged_suffering,The Supreme new age nation of Prolonged Suffering,Iron Fist Consumerists,Few,Frightening,Rare
nation=next_meal,The Oppressed Peoples of Next Meal,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=slugistan,The Grand Felinocracy of Slugistan,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=lame_country,The Card Slave of Lame Country,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=the_dunwich_domes,The Cosmicist Republic of The Dunwich Domes,Authoritarian Democracy,Unheard Of,Frightening,Some
nation=the_happy_civilians,The Free and Holy Republic of The Happy Civilians,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=taurgur,The Borderlands of Taurgur,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=first_marketing_and_export,The Old Fashioned Peanut Gallery of First Marketing and Export,Moralistic Democracy,Few,Very Strong,Some
nation=jehovahs_witness,The Abstract Influencer of Jehovahs Witness,Father Knows Best State,Some,Frightening,Few
nation=ever_dark,The Empire of Ever dark,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=latamer,The Latamer of Latamer,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=naive_schoolgirls,The Academia Tyrannica of Naive Schoolgirls,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=furious_butts,The Jingoistic States of Furious Butts,Corporate Police State,Rare,Frightening,Rare
nation=frotesca,The Room 101 of Frotesca,Iron Fist Consumerists,Outlawed,All-Consuming,Outlawed
nation=sons_of_shub-niggurath,The Holy Empire of Sons of Shub-Niggurath,Psychotic Dictatorship,Unheard Of,Frightening,Rare
nation=alien_magic,The Rogue Nation of Alien Magic,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=prior_of_ori,The MASTER OF UNIVERSE of Prior Of Ori,Iron Fist Consumerists,Few,Frightening,Few
nation=boloshniya,The United Economic Republic of Boloshniya,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=brellach,The Holy Queendom of Brellach,Mother Knows Best State,Good,Strong,Few
nation=conservative_christian_american_states,The United States of Conservative Christian American States,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=wheysal,The Divine Czardom of Wheysal,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=wyoma,The Theocracy of Wyoma,Psychotic Dictatorship,Rare,Powerhouse,Few
nation=kotenoka,The Atomic Lolcatland of Kotenoka,Father Knows Best State,Very Good,Frightening,Few
nation=offal,The Territory of Offal,Psychotic Dictatorship,Outlawed,Powerhouse,Outlawed
nation=crushita,The Potato Papacy of Crushita,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=drawkcab_srekniht,The Desruc Soahc of Drawkcab Srekniht,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=de_hork,The Lil'Lebowski Urban Achievers of De HoRK,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=mustanoki,The Grand Duchy of Mustanoki,Iron Fist Consumerists,Few,Frightening,Outlawed
nation=zenzibar,The Polemic Hagiarchy of Zenzibar,Psychotic Dictatorship,Outlawed,All-Consuming,Outlawed
nation=brenner_islandia,The United States of Brenner Islandia,Capitalizt,Superb,Frightening,Excellent
nation=democratic_republic_of_oppression,The Corrupt Dictatorship of Democratic Republic of Oppression,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=chuching,The Orwellian Police State of Chuching,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=clutch2,The Hellish Realm of Clutch2,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=peken,The Autocrat's Dominion of Peken,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=the_emotionally_distressed_panda,The Irish Banter of The Emotionally Distressed Panda,Father Knows Best State,Some,Frightening,Few
nation=gynostan,The Womyn's Paradise of Gynostan,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=greatereastasia,The Armed Republic of GreaterEastasia,Psychotic Dictatorship,Outlawed,All-Consuming,Outlawed
nation=pallidonia,The PS2 Puppet of Pallidonia,Anarchy,Frightening,Frightening,Corrupted
nation=north_sentinel_island,The Small Indomitable Tribe of North Sentinel Island,Psychotic Dictatorship,Few,Thriving,Rare
nation=aersoldorf,The Poetic Tendencies of Aersoldorf,Psychotic Dictatorship,Unheard Of,Imploded,Few
nation=sporda,The Kingdom of Sporda,Corporate Police State,Few,Frightening,Rare
nation=british_west_zuzunia,The Tribal Ochlocracy of British West Zuzunia,Authoritarian Democracy,Outlawed,Imploded,Average
nation=soldiersend_archive,The One God's Glorious Nation of Soldiersend Archive,Capitalist Paradise,Some,Frightening,Very Good
nation=fat_beaver,The Dictatorship of Fat Beaver,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=mazda-otta,The Theocracy of Mazda-otta,Psychotic Dictatorship,Rare,Very Strong,Rare
nation=dootdootdootlydoot,The Oppressed Peoples of Dootdootdootlydoot,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=purple_empire,The Battle-Ready Legions of Purple Empire,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=krematoria,The All-Powerful Rogue Nation of Krematoria,Father Knows Best State,Below Average,Frightening,Rare
nation=black_wizard,The Empire of Black Wizard,Psychotic Dictatorship,Outlawed,Powerhouse,Outlawed
nation=stalker_queen,The Final Death of Stalker Queen,Iron Fist Consumerists,Some,Frightening,Rare
nation=isbjorn_maerenne_bava_paerani,The Sick Beat of Isbjorn Maerenne Bava Paerani,Father Knows Best State,Some,Frightening,Rare
nation=ordenza,The Most Catholic City of Ordenza,Capitalist Paradise,Some,Frightening,Few
nation=hun_land,The Hunnic Empire of Hun Land,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=effluvium,The Territory of Effluvium,Psychotic Dictatorship,Rare,Reasonable,Rare
nation=ligon_swamplands,The Oppressed Peoples of Ligon Swamplands,Psychotic Dictatorship,Outlawed,Very Strong,Unheard Of
nation=always_choosing_the_last_option,The Outcome of Always Choosing The Last Option,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=cult_of_extinction,The Mechanism of Cult of Extinction,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=daughteria,The Impulsive Republic of Daughteria,Iron Fist Consumerists,Some,Frightening,Rare
nation=boviana,The Last Federal Republic of Boviana,Iron Fist Consumerists,Rare,Frightening,Few
nation=mukadastan,The Theocratic Caliphate of Mukadastan,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=bocephus,The Territory of Bocephus,Authoritarian Democracy,Rare,Frightening,Some
nation=nova_christianum,The Republic of Nova Christianum,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=devoted_snails,The Holy Empire of Devoted Snails,Psychotic Dictatorship,Few,Struggling,Outlawed
nation=scuffleopolis,The Oppressed Peoples of Scuffleopolis,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=drandi,The Theocracy of Drandi,Psychotic Dictatorship,Unheard Of,Frightening,Few
nation=viledarkness,The Deep Shadow of VileDarkness,Iron Fist Consumerists,Few,Good,Few
nation=njyrba,The Ecclesiocracy of Njyrba,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=yummy_blubber,The Confederacy of Yummy Blubber,Iron Fist Consumerists,Few,Frightening,Few
nation=the_tempest_of_taubate,The Holy Violetist Empire of The Tempest of Taubate,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=melnew,The Lake of Melnew,Psychotic Dictatorship,Some,Frightening,Rare
nation=superfluid_helium,The Dominion of Superfluid Helium,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=retarfgang,The Real human bean of Retarfgang,Inoffensive Centrist Democracy,Average,Struggling,Some
nation=caladraxia,The Theocracy of Caladraxia,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=nwot_senoj,The Oppressed Peoples of Nwot Senoj,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=owoistan,The Former UwU's republic of OwOistan,Compulsory Consumerist State,Very Good,Frightening,Few
nation=spotted_lemurs,The Bodacious Land of Spotted Lemurs,Psychotic Dictatorship,Rare,Fair,Few
nation=really_freeland,The Really Free Land of Really Freeland,Iron Fist Consumerists,Outlawed,Powerhouse,Unheard Of
nation=calieda,The Theocracy of Calieda,Psychotic Dictatorship,Outlawed,Powerhouse,Unheard Of
nation=dnalbradley,The Orwellian Dictatorship of Dnalbradley,Psychotic Dictatorship,Outlawed,Good,Outlawed
nation=dragons_power,The Grand Duchy of Dragons Power,Psychotic Dictatorship,Outlawed,Very Strong,Outlawed
nation=rango_mango,The People's Republic of Rango Mango,Psychotic Dictatorship,Outlawed,Fair,Unheard Of
nation=willing_ignorance,The Theoretical Liberty of Willing Ignorance,Capitalist Paradise,Some,All-Consuming,Some
nation=halbhalbha,The Confederacy of Halbhalbha,Anarchy,Excellent,Frightening,Superb
nation=pigs_sheep_and_wolves,The Confederacy of Pigs Sheep and Wolves,Father Knows Best State,Very Good,Strong,Unheard Of
nation=hypermeridionalis,The Federation of Hypermeridionalis,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=pyrophylite,The Free Land of Pyrophylite,Iron Fist Consumerists,Outlawed,Good,Rare
nation=stalanatis,The Holy Galactic Imperium of Stalanatis,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=besot_bucolic_of_brawn,The Zombiefied Animal Farm of Besot Bucolic of Brawn,Iron Fist Consumerists,Outlawed,Frightening,Rare
nation=godterra,The Holy Crusader State of Godterra,Psychotic Dictatorship,Few,Frightening,Rare
nation=siym,The Empire of Siym,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=paradise,The Caliphate of Paradise,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=molson_iceland,The Zombie Dominion of Molson Iceland,Father Knows Best State,Good,Frightening,Rare
nation=peace_and_sharing,The Jingoistic States of Peace and Sharing,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=the_binary_evil_dictatorship,The Corporate Executive Council of The Binary Evil Dictatorship,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=imperial_states_america,The Royal Empire of Imperial States America,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=qf_xfxelxiquis_fiquzogf,The Esqlloyoeqzogf of Qf Xfxelxiquis Fiquzogf,Iron Fist Consumerists,Rare,Frightening,Rare
nation=anprimus,The Tribe of AnPrimus,Iron Fist Consumerists,Unheard Of,Good,Rare
nation=the_knights_of_la_llorona,The Military Order of The Knights of La Llorona,Father Knows Best State,Below Average,Frightening,Rare
nation=gaia_nation,The Nomadic Peoples of Gaia Nation,Left-Leaning College State,Excellent,All-Consuming,Some
nation=uiq,The Sultanate of Uiq,Iron Fist Consumerists,Unheard Of,Strong,Unheard Of
nation=aalapapaloopiland,The Aalapapaloopicracy of Aalapapaloopiland,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=hoochlandia,The Dogtatorship of Hoochlandia,Iron Fist Consumerists,Some,Frightening,Rare
nation=rom,The BETTER THAN U AND U KNOW IT of ROM,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=tsruhkwah,The Imperial Kentish Colony of Tsruhkwah,Psychotic Dictatorship,Rare,Frightening,Rare
nation=mad_citizens,The Christmas Borderlands of Mad Citizens,Inoffensive Centrist Democracy,Very Good,Frightening,Excellent
nation=afi-aftos,The Phantasm of Afi-Aftos,Moralistic Democracy,Some,Frightening,Below Average
nation=the_better_off_nation,The Dictatorship of The Better Off Nation,Corporate Police State,Few,Frightening,Unheard Of
nation=airavlo,The Experimental Government of Airavlo,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=mushir_khayr_ad-din_barbarossa,The Glorious Islamic Caliphates of Mushir Khayr ad-Din Barbarossa,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=annihilators_of_chan_island,The Dux Headquarters of Annihilators of Chan Island,Iron Fist Consumerists,Unheard Of,All-Consuming,Unheard Of
nation=boerengat,The Kingdom of Boerengat,Corporate Police State,Outlawed,Frightening,Outlawed
nation=rakbibistan,The Holy Empire of RakBibiStan,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=le_hel,The Nomadic of LE HEL,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=ap0calypse,The Self-Proclaimed Empire of AP0CALYPSE,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=euraustralasamerica,The Post-Communist Kleptocracy of Euraustralasamerica,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=apostolites,The Holy Empire of Apostolites,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=nothreen,The Borderlands of Nothreen,Anarchy,Frightening,Frightening,Corrupted
nation=pluvie,The Sunset on the River Nile of Pluvie,Inoffensive Centrist Democracy,Good,All-Consuming,Average
nation=turtleshroom_ii,The Great Bountiful Empire of TURTLESHROOM II,Right-wing Utopia,Rare,Frightening,Very Good
nation=fishy_apples,The Harmonious Orchard of Fishy Apples,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=freditoria,The Protectorate of Freditoria,Iron Fist Consumerists,Few,Frightening,Few
nation=matofali,The Megalopolis Corporatocracy of Matofali,Compulsory Consumerist State,Good,Frightening,Few
nation=abriia,The Dominion of Abriia,Iron Fist Consumerists,Outlawed,All-Consuming,Unheard Of
nation=klesh,The Holy Empire of Klesh,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=testlandstuff,The Oppressive Evil Empire of Testlandstuff,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=a_horde_of_demons,The Infernal Host of A Horde of Demons,Compulsory Consumerist State,Good,Frightening,Rare
nation=ejorike,The Kingdom of Ejorike,Corporate Police State,Few,Frightening,Outlawed
nation=moronistan,The Holy Empire of Moronistan,Authoritarian Democracy,Unheard Of,Struggling,Below Average
nation=qualms,The Holy Empire of Qualms,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=primanus,The Fiefdom of Primanus,Psychotic Dictatorship,Outlawed,All-Consuming,Unheard Of
nation=iblenia,The Former Autonomous Region of Iblenia,Psychotic Dictatorship,Rare,Frightening,Rare
nation=the_cult_of_the_great_cthulhu,The Delegate Ejector of The Cult of the Great Cthulhu,Left-Leaning College State,World Benchmark,Frightening,Excellent
nation=respublika_serbska,The Theocracy of Respublika SErbska,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=the_dunwich_dominion,The Esoteric Armed Forces of The Dunwich Dominion,Left-Leaning College State,Superb,Frightening,Good
nation=namjyut,The Kingdom of Namjyut,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=huntfield-hackham_bogans,The Community of Huntfield-Hackham Bogans,Corporate Police State,Few,Frightening,Unheard Of
nation=lost_caravans,The Community of Lost Caravans,Psychotic Dictatorship,Few,Fair,Few
nation=sulsuland,The Canon Destroyers of Sulsuland,Left-Leaning College State,World Benchmark,Thriving,Good
nation=democratic_peoples_society_of_mechanisia,The Dictatorship of Democratic Peoples Society of Mechanisia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=konzum_k-plus,The Shopping Mall Tyranny of Konzum K-plus,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=galactistan,The Holy Empire of Galactistan,Father Knows Best State,Some,Frightening,Few
nation=qpwo,The Christmas Golden Republic of Qpwo,Capitalist Paradise,Below Average,Frightening,Some
nation=ben_steed_cult,The Steedic Supremacy of BEN STEED CULT,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=the_dorvan_protectorate_of_ferranghia,The Community of The Dorvan Protectorate of Ferranghia,Corporate Police State,Rare,Frightening,Rare
nation=the_iron_league,The Supreme Dictatorship of The Iron League,Corporate Police State,Outlawed,Frightening,Unheard Of
nation=alerijona,The Theocracy of Alerijona,Iron Fist Consumerists,Rare,All-Consuming,Few
nation=gallifrey_trenzalore,The Retcon of Gallifrey Trenzalore,Father Knows Best State,Some,Frightening,Rare
nation=the_peoples_republic_of_baschland,The Apathetic Hegemony of The Peoples Republic of Baschland,Iron Fist Consumerists,Few,Frightening,Rare
nation=obamaopolis,The Empire of Obamaopolis,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=spetre,The Holy and Absolute Darkness of Spetre,Iron Fist Consumerists,Outlawed,Frightening,Unheard Of
nation=al-dijaj,The Sultanate of Al-Dijaj,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=the_free_joy_state,The Petrifying Procrastinations of The Free Joy State,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=ahsca,The United Island States of AHSCA,Father Knows Best State,Good,Frightening,Few
nation=rationem_mali,The Wastes of Rationem Mali,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=holy_ranticulate_throne,The Holy Empire of Holy Ranticulate Throne,Iron Fist Consumerists,Unheard Of,Strong,Rare
nation=the_wellywood_colony_of_the_balckowain,The Republic of The Wellywood Colony of the Balckowain,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=obvious_extra_vote,The Corporate Divisions of Obvious Extra Vote,Corporate Police State,Rare,Frightening,Rare
nation=isle_willte,The Republic of Isle Willte,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=r_ails,The Most Serene Republic of R ails,Psychotic Dictatorship,Outlawed,Very Strong,Unheard Of
nation=lasgana_island,The Three panels of Lasgana island,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=disgracia,The Death-Worshipping Nation of Disgracia,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=elite_leomonade,The Rootin Tootin Glass of Elite leomonade,Iron Fist Consumerists,Few,Frightening,Few
nation=realm_of_westeros,The Six Kingdoms of Realm of Westeros,Father Knows Best State,Below Average,Frightening,Outlawed
nation=achievement_hunters,The Holy Commonwealth of Achievement Hunters,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=ye_olde_kek_kingdom,The Kingdom of Ye Olde Kek Kingdom,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=shroomallah,The Grieving Council of Shroomallah,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=the_lords_love_and_grace,The Theocracy of The Lords Love and Grace,Psychotic Dictatorship,Outlawed,Good,Outlawed
nation=randomia,The Similarly Simulated Simmies of Randomia,Father Knows Best State,Some,Frightening,Few
nation=chengguan,The National Republic of Chengguan,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=bayevilless,The Free Land of Bayevilless,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=hiraethreaction,The Fiefdom of HiraethReaction,Iron Fist Consumerists,Rare,Powerhouse,Unheard Of
