Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=sankh-lanport,The Free and Independent State of Sankh-Lanport,Left-Leaning College State,Excellent,Frightening,Good
nation=san_jose,The City of San Jose,Inoffensive Centrist Democracy,Average,Frightening,Average
nation=dementistan,The Unstable State of Dementistan,Father Knows Best State,Below Average,Frightening,Few
nation=celtician,The Armed Republic of Celtician,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=pax_aurea,The Federal Commonwealth of Pax Aurea,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=dra-pol,The Kurosite People's Republic of Dra-pol,Psychotic Dictatorship,Unheard Of,All-Consuming,Unheard Of
nation=odrissia,The Technologist Enclave of Odrissia,Iron Fist Consumerists,Unheard Of,Frightening,Few
nation=moyz,The Sultanate of Moyz,Corrupt Dictatorship,Some,Frightening,Rare
nation=coinflipistan,The Commonwealth of Coinflipistan,Inoffensive Centrist Democracy,Some,Frightening,Some
nation=titananium,The Merchant Confederacy of Titananium,Iron Fist Consumerists,Rare,Frightening,Unheard Of
nation=aqualagoon,The PS2 Puppet of Aqualagoon,Psychotic Dictatorship,Some,Frightening,Outlawed
nation=ucancallmequeenbee,The Trust Territory of Ucancallmequeenbee,Democratic Socialists,Some,Frightening,Some
nation=dragodon,The Dragonic Dictatorship of Dragodon,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=she_cront,The Matriarchy of She Cront,Authoritarian Democracy,Some,Frightening,Below Average
nation=koem_kab,The Empire of Koem Kab,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=old_sandman,The Federation of Old Sandman,Inoffensive Centrist Democracy,Some,Frightening,Few
nation=prior_of_ori,The MASTER OF UNIVERSE of Prior Of Ori,Iron Fist Consumerists,Few,Frightening,Few
nation=bocephus,The Territory of Bocephus,Authoritarian Democracy,Rare,Frightening,Some
nation=smitopbot107,The Republic of SmitopBot107,Father Knows Best State,Some,Frightening,Rare
nation=escalan_corps-star_island,The Párnalen-Ístmenid of Escalan Corps-Star Island,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=virgolia,The Virgolia of Virgolia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=sanshouo,The Rogue Nation of Sanshouo,Father Knows Best State,Below Average,Frightening,Few
nation=gest_ii,The Dear Leader of Gest II,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=slattsenw,The Federal States of Slattsenw,Iron Fist Consumerists,Few,Frightening,Rare
nation=pantalm,The Dominion of Pantalm,Psychotic Dictatorship,Rare,Frightening,Unheard Of
nation=kyldellian_skyland,The Third Social Alliance of Kyldellian Skyland,Democratic Socialists,Average,Frightening,Very Good
nation=new_york_underwater,The Republic of New York Underwater,Moralistic Democracy,Few,Frightening,Below Average
nation=ziwaiworld,The Grand duchy of Ziwaiworld,Inoffensive Centrist Democracy,Below Average,Frightening,Average
nation=lakanaba,The Council Chambers of Lakanaba,Left-Leaning College State,Superb,Frightening,Good
nation=legion_of_peace,The Wa'Ebe'Akth Doot-Hokdywa of Legion Of Peace,Corrupt Dictatorship,Good,Frightening,Unheard Of
nation=disco_empire,The Dominion of Disco Empire,Democratic Socialists,Excellent,Frightening,Excellent
nation=kyldellian_berben,The Third Social Alliance of Kyldellian Berben,Democratic Socialists,Average,Frightening,Excellent
nation=the_woefully_uninformed_marx_followers,The Most Glorious Peoples of The Woefully Uninformed Marx Followers,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=kyldellian_halon,The Third Social Alliance of Kyldellian Halon,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=rommanda,The Holy Empire of Rommanda,Psychotic Dictatorship,Unheard Of,Frightening,Outlawed
nation=cocaine,The Private Stash of Cocaine,Capitalist Paradise,Very Good,Frightening,Excellent
nation=slaytania,The Union of Soviet States of Slaytania,Psychotic Dictatorship,Few,Frightening,Rare
nation=pandaland_ii,The Black and White Dynasty of Pandaland II,Left-Leaning College State,Superb,Frightening,Very Good
nation=gooutofhere,The Culture of Gooutofhere,Mother Knows Best State,Very Good,Frightening,Few
nation=kyldellian_bilge,The Third Social Alliance of Kyldellian Bilge,Democratic Socialists,Good,Frightening,Very Good
nation=alphacon,The Most Serene Republic of Alphacon,Democratic Socialists,Good,Frightening,Good
nation=the_seeker_of_power,The Autocratic Hugging Emperor of The Seeker of Power,Father Knows Best State,Average,Frightening,Outlawed
nation=next_meal,The Oppressed Peoples of Next Meal,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=kyldellian_ancients,The Third Social Alliance of Kyldellian Ancients,Democratic Socialists,Good,Frightening,Very Good
nation=sendo,The Republic of Sendo,Psychotic Dictatorship,Unheard Of,Frightening,Few
nation=americad,The Unassuming Puppet State of Americad,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=zodhamitya,The Lucky Depraved Foolishness of Zodhamitya,Mother Knows Best State,Very Good,Frightening,Rare
nation=albarusija,The Socialist Federal Republic of Albarusija,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=guer_aike,The Accursed Dreamers of Guer Aike,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=psycho_birds,The Sadistic Dungeons of Psycho Birds,Father Knows Best State,Some,Frightening,Rare
nation=josephland,The Corporate Dictatorship of Josephland,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=tvill,The Greater Doluman Empire of Tvill,Iron Fist Consumerists,Few,Frightening,Few
nation=admiral_janeway,The Federal States of Admiral Janeway,Compulsory Consumerist State,Good,Frightening,Few
nation=sapnu_puas,The Vtuber shill of Sapnu puas,Compulsory Consumerist State,Some,Frightening,Unheard Of
nation=merconitonitopia,The Magic and the Mystery of Merconitonitopia,Authoritarian Democracy,Unheard Of,Frightening,Very Good
nation=mega_sableye,The Free Land of Mega Sableye,Moralistic Democracy,Some,Frightening,Good
nation=froggend,The Principality of Froggend,Psychotic Dictatorship,Rare,Frightening,Unheard Of
nation=il_borgia_vaticano,The Sole and Holy Papacy of Il Borgia Vaticano,Inoffensive Centrist Democracy,Very Good,Frightening,Few
nation=vegaga,The Socialist Workers' Republic of Vegaga,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=krandor,The Imperial Republic of Krandor,Democratic Socialists,Average,Frightening,Some
nation=kubleanata,The Sultanate of Kubleanata,Democratic Socialists,Good,Frightening,Few
nation=superfluid_helium,The Dominion of Superfluid Helium,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=greater_istanistan,The Council Republic of Greater Istanistan,Civil Rights Lovefest,Superb,Frightening,Superb
nation=smitopbot9,The Republic of SmitopBot9,Right-wing Utopia,Some,Frightening,Average
nation=maulm,The Empire of Maulm,New York Times Democracy,Very Good,Frightening,Excessive
nation=the_real_matrix,The Little Brotherhood of The Real Matrix,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=menonten,The Third Social Alliance of Menonten,Democratic Socialists,Average,Frightening,Very Good
nation=transportation,The Mode of Transportation,Compulsory Consumerist State,Some,Frightening,Few
nation=tito_beltran,The Republic of Tito Beltran,Father Knows Best State,Below Average,Frightening,Outlawed
nation=krptonist,The Nazbol-Marxist States of Krptonist,Democratic Socialists,Good,Frightening,Good
nation=verben,The Third Social Alliance of Verben,Democratic Socialists,Good,Frightening,Average
nation=harmonious_paperclips,The Incorporated Entity of Harmonious Paperclips,Iron Fist Consumerists,Few,Frightening,Unheard Of
nation=undivulged_principles,The Confederacy of Undivulged Principles,Left-wing Utopia,Superb,Frightening,Excessive
nation=valrknut,The Clad in Gold Republic of Valrknut,Capitalist Paradise,Excellent,Frightening,Very Good
nation=kyldellian_xtugon,The Third Social Alliance of Kyldellian Xtugon,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=randomia,The Similarly Simulated Simmies of Randomia,Father Knows Best State,Some,Frightening,Few
nation=golanchia,The Socialist People's Democracy of Golanchia,Corrupt Dictatorship,Below Average,Frightening,Outlawed
nation=haedlia,The Holy Empire of Haedlia,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=the_united_republic_of_the_helghan_race,The Ascended Ultranationalists of The United Republic of the Helghan Race,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=synturia,The Intermultiversal Nexus of Synturia,Father Knows Best State,Below Average,Frightening,Rare
nation=g_c_bakura,The Shining Islands of G C Bakura,Scandinavian Liberal Paradise,Excellent,Frightening,Good
nation=the_osperian_synarchy,The Martial Order of The Osperian Synarchy,Left-Leaning College State,Superb,Frightening,Good
nation=versail,The Grand Republic of Versail,Father Knows Best State,Average,Frightening,Outlawed
nation=nihilismicus,The Empire of Nihilismicus,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=outer_sparta,The Kingdom of Outer Sparta,Liberal Democratic Socialists,Excellent,Frightening,Excellent
nation=cruciland,The Fascist Legion of Cruciland,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=mascorp,The Third Social Alliance of Mascorp,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=socks_of_all_sorts,The Trust Territory of Socks of All Sorts,Democratic Socialists,Below Average,Frightening,Some
nation=tsancity_claran,The Republic of Tsancity Claran,Father Knows Best State,Some,Frightening,Rare
nation=kyldellian_julbelf,The Third Social Alliance of Kyldellian Julbelf,Democratic Socialists,Average,Frightening,Very Good
nation=baked_america,The Most Serene Republic of Baked America,Iron Fist Consumerists,Few,Frightening,Few
nation=darths_and_droids,The Webcomic RolePlaying Game of Darths and Droids,Democratic Socialists,Good,Frightening,Some
nation=shogono,The Empire of Shogono,Father Knows Best State,Below Average,Frightening,Unheard Of
nation=omnistria,The Epic Revolution of Omnistria,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=terceira_island,The Principality of Terceira Island,Inoffensive Centrist Democracy,Some,Frightening,Average
nation=clench,The Popsicle Pete Nation of Clench,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=gorvania,The Federation of Gorvania,Capitalist Paradise,Some,Frightening,Below Average
nation=khant_uncotteralle,The Republic of Khant Uncotteralle,Father Knows Best State,Some,Frightening,Unheard Of
nation=parhe,The Parhic League Metropolis of Parhe,Anarchy,World Benchmark,Frightening,Widely Abused
nation=the_soviet_union_of_dictators,The Grand Dictatorship of The Soviet Union of Dictators,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=israeli_airstrikes,The Oppressive Oppressors of Israeli Airstrikes,Corporate Police State,Unheard Of,Frightening,Outlawed
nation=smitopbot12,The Republic of SmitopBot12,Corrupt Dictatorship,Some,Frightening,Rare
nation=newlandya,The Kingdom of Newlandya,Democratic Socialists,Average,Frightening,Below Average
nation=kyldellian_xezoden,The Third Social Alliance of Kyldellian Xezoden,Democratic Socialists,Below Average,Frightening,Good
nation=the_iger_civilization,The Cosmopolitan State of The IGER Civilization,Left-wing Utopia,Excellent,Frightening,Superb
nation=the_future_city,The Federation of The Future City,Inoffensive Centrist Democracy,Some,Frightening,Some
nation=safj,The Serene Compassionate Utopia of Safj,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=taineizbria,The Zombie Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=corfad,The Dictatorship of Corfad,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=smitopbot33,The Republic of SmitopBot33,Father Knows Best State,Some,Frightening,Few
nation=hc_eredivisie,The Thirteen Zombie Hells of HC Eredivisie,Iron Fist Consumerists,Few,Frightening,Few
nation=kyldellian_galnge,The Third Social Alliance of Kyldellian Galnge,Democratic Socialists,Below Average,Frightening,Very Good
nation=kyldellian_paloxe,The Third Social Alliance of Kyldellian Paloxe,Democratic Socialists,Below Average,Frightening,Good
nation=buccaruu,The Great Emirate of BuccaRuu,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=great_liberal_land_of_true_serbia,The Surreal Wonderland of Great Liberal Land of True Serbia,Corrupt Dictatorship,Very Good,Frightening,Rare
nation=kyldellian_myral,The Third Social Alliance of Kyldellian Myral,Democratic Socialists,Good,Frightening,Average
nation=kyldellian_anora,The Third Social Alliance of Kyldellian Anora,Democratic Socialists,Good,Frightening,Very Good
nation=new_caitarea,The Merchant Emirate of New Caitarea,Corporate Bordello,Good,Frightening,Excellent
nation=kyldellian_dracoland,The Third Social Alliance of Kyldellian Dracoland,Democratic Socialists,Average,Frightening,Very Good
nation=kyldellian_larxe,The Third Social Alliance of Kyldellian Larxe,Democratic Socialists,Below Average,Frightening,Very Good
nation=smitopbot30,The Republic of SmitopBot30,Authoritarian Democracy,Few,Frightening,Below Average
nation=menta_lee-il,The Letterman Commie Paradise of Menta Lee-IL,Iron Fist Consumerists,Outlawed,Strong,Unheard Of
nation=always_choosing_the_last_option,The Outcome of Always Choosing The Last Option,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=kyldellian_gervil,The Third Social Alliance of Kyldellian Gervil,Inoffensive Centrist Democracy,Below Average,Frightening,Very Good
nation=new_blerspees,The Democratic Republic of New Blerspees,Psychotic Dictatorship,Rare,Frightening,Few
nation=papabellum,The Matriarchy of PapaBellum,Psychotic Dictatorship,Few,Frightening,Outlawed
nation=isbjorn_maerenne_bava_paerani,The Sick Beat of Isbjorn Maerenne Bava Paerani,Iron Fist Consumerists,Some,Frightening,Rare
nation=pinguinis_australis,The State of Pinguinis Australis,Iron Fist Consumerists,Outlawed,Frightening,Outlawed
nation=smitopbot95,The Republic of SmitopBot95,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=alragone,The Third Social Alliance of Alragone,Democratic Socialists,Average,Frightening,Very Good
nation=sldemko,The United Socialist States of Sldemko,Inoffensive Centrist Democracy,Some,Frightening,Below Average
nation=kyldellian_coltra,The Third Social Alliance of Kyldellian Coltra,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=evilcia,The Zombie Prolife Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=new_chilokver,The Lucky of New Chilokver,Inoffensive Centrist Democracy,Average,Frightening,Below Average
nation=thespolis,The Combined Syndicates of Thespolis,Left-wing Utopia,Superb,Frightening,Superb
nation=a_badly_conceived_designation,The NationStates ~~TYPE~~ of A Badly Conceived Designation,Iron Fist Consumerists,Rare,Frightening,Rare
nation=angenwit,The Angenwit off Angenwit of off of Angenwit,Democratic Socialists,Good,Frightening,Some
nation=dungeon,The Black Iron Prison State of Dungeon,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=expendia,The Monastic Technocracy of Expendia,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=oslasa49,The Republic of Oslasa49,Iron Fist Consumerists,Some,Frightening,Few
nation=boviana,The Last Federal Republic of Boviana,Iron Fist Consumerists,Rare,Frightening,Few
nation=the_city_of_love,The I like anime of The city of love,Left-Leaning College State,Excellent,Frightening,Excellent
nation=mayakava,The Democratic workers republic of Mayakava,Iron Fist Consumerists,Rare,Frightening,Rare
nation=et_tu_brute,The Traitorous Senator of Et Tu Brute,Father Knows Best State,Some,Frightening,Few
nation=smitopbot23,The Republic of SmitopBot23,Moralistic Democracy,Unheard Of,Frightening,Average
nation=lasso_row,The People's Republic of Lasso Row,Iron Fist Consumerists,Some,Frightening,Unheard Of
nation=olde_english_high_gravity_800,The Bottles Full of Olde English High Gravity 800,Anarchy,Excellent,Frightening,Excellent
nation=auceanznia,The Zombie Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=davertown,The Colony of Davertown,Father Knows Best State,Below Average,Frightening,Unheard Of
nation=north_santatio_ant,The Disputed Territories of North Santatio Ant,Inoffensive Centrist Democracy,Good,Frightening,Below Average
nation=molies27,The Republic of Molies27,Iron Fist Consumerists,Some,Frightening,Few
nation=smitopbot74,The Republic of SmitopBot74,Democratic Socialists,Some,Frightening,Some
nation=smitopbot96,The Republic of SmitopBot96,Iron Fist Consumerists,Few,Frightening,Rare
nation=eastie,The Colony of Eastie,Father Knows Best State,Some,Frightening,Unheard Of
nation=kingdom_of_casetaria,The Provisional Administration of Kingdom Of Casetaria,Iron Fist Consumerists,Few,Frightening,Rare
nation=free_socialism,The Culture of Free Socialism,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=particle,The Interdimensional Domain of Particle,Father Knows Best State,Good,Frightening,Rare
nation=smitopbot46,The Republic of SmitopBot46,Father Knows Best State,Below Average,Frightening,Rare
nation=north_pacific_spy,The Guychat Fiefdom of NOrTh pAcIfiC spY,Psychotic Dictatorship,Unheard Of,Frightening,Unheard Of
nation=lunheizria,The Zombie Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=bilsa,The Beauty Land of Bilsa,Father Knows Best State,Very Good,Frightening,Outlawed
nation=bhrazjhia,The Zombie Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=demonvine,The Kingdom of Demonvine,Corporate Police State,Few,Frightening,Rare
nation=raul11,The Republic of Raul11,Moralistic Democracy,Few,Frightening,Few
nation=new_vivia_and,The Republic of New Vivia And,Authoritarian Democracy,Rare,Frightening,Below Average
nation=sonorous_rex,The Dominion of Sonorous Rex,Moralistic Democracy,Some,Frightening,Few
nation=soviet_federative_socialists,The Alien Nation of Soviet Federative Socialists,Left-Leaning College State,Superb,Frightening,Excellent
nation=beatesia,The Democratic People's Republic of Beatesia,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=abslandia,The Republic of Abslandia,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=mexican_liberation,The Grand Imperium of Divinity of Mexican Liberation,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=genlann,The Commonwealth of Genlann,New York Times Democracy,Good,Frightening,Superb
nation=smitopbot10,The Republic of SmitopBot10,Iron Fist Consumerists,Few,Frightening,Rare
nation=united_nationalist_republic,The Empire of United Nationalist Republic,Left-Leaning College State,Superb,Frightening,Average
nation=raul49,The Republic of Raul49,Inoffensive Centrist Democracy,Some,Frightening,Some
nation=dirk_diggler,The Amazing Talents of Dirk Diggler,Capitalist Paradise,Average,Frightening,Good
nation=flanderlion,The Glorious Kingdom of Flanderlion,Psychotic Dictatorship,Outlawed,Frightening,Unheard Of
nation=dee_bright_npo,The Protectorate of Dee bright NPO,Moralistic Democracy,Some,Frightening,Below Average
nation=motherland_of_awesomeism,The Sultanate of MotherLand of awESomEiSm,Father Knows Best State,Some,Frightening,Rare
nation=the_navy_blue,The Federated Socialist States of The Navy Blue,Psychotic Dictatorship,Rare,Frightening,Outlawed
nation=fred_norris,The Domain of Fred Norris,Father Knows Best State,Some,Frightening,Rare
nation=testing_nation_440,The Republic of Testing nation 440,Iron Fist Consumerists,Few,Frightening,Rare
nation=bor_ugra,The Dominion of Bor Ugra,Father Knows Best State,Some,Frightening,Rare
nation=blancovia,The Dominion of Blancovia,Iron Fist Consumerists,Few,Frightening,Rare
nation=brillnuck,The Federal Republic of Brillnuck,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=urial73,The Republic of Urial73,Father Knows Best State,Below Average,Frightening,Unheard Of
nation=heyzay,The Federal Unitary Stratocracy of HeyZay,Father Knows Best State,Average,Frightening,Rare
nation=swietenia,The Democratic People's Kingdom of Swietenia,Civil Rights Lovefest,World Benchmark,Frightening,Corrupted
nation=kohrar,The Seafood Paradise of KohrAr,Compulsory Consumerist State,Average,Frightening,Rare
nation=synarchist_neminoetr,The Free Empire of Synarchist Neminoetr,Corrupt Dictatorship,Some,Frightening,Outlawed
nation=great_slavyaniya,The Federation of Great Slavyaniya,Father Knows Best State,Some,Frightening,Rare
nation=cool_game_nation,The Dictatorship of Cool game nation,Compulsory Consumerist State,Some,Frightening,Few
nation=cthonian_wasteland,The Architeuthis Dux of Cthonian Wasteland,Inoffensive Centrist Democracy,Excellent,Frightening,Below Average
nation=galway-dublin,The Brave New World of Galway-Dublin,Civil Rights Lovefest,Superb,Frightening,Superb
nation=gaben420masterrace,The Rogue Nation of Gaben420MasterRace,Father Knows Best State,Some,Frightening,Rare
nation=kylarnatia,The Ancient Empire of Kylarnatia,Left-Leaning College State,World Benchmark,Frightening,Good
nation=socialist_tigray,The People's Republic of Socialist Tigray,Left-wing Utopia,Superb,Frightening,Superb
nation=cyclodeom,The Third Social Alliance of Cyclodeom,Democratic Socialists,Some,Frightening,Very Good
nation=dragons_of_power,The Neo Powerian Republic of Dragons of Power,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=commonwealth_of_astoria,The Communist Monarchy of Commonwealth Of Astoria,Father Knows Best State,Some,Frightening,Rare
nation=dutchyland,The Mystical Isles of Dutchyland,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=man_aike,The State of Man Aike,Iron Fist Consumerists,Unheard Of,Frightening,Outlawed
nation=democratic_republic_of_oppression,The Corrupt Dictatorship of Democratic Republic of Oppression,Iron Fist Consumerists,Unheard Of,Frightening,Unheard Of
nation=blutiges_imperium,The Grand Socialist States of Blutiges Imperium,Father Knows Best State,Average,Frightening,Rare
nation=urial41,The Republic of Urial41,Father Knows Best State,Average,Frightening,Few
nation=iblenia,The Former Autonomous Region of Iblenia,Psychotic Dictatorship,Rare,Frightening,Rare
nation=aurora_islands,The Armed Corporations of Aurora Islands,Capitalist Paradise,Very Good,Frightening,Very Good
nation=alias_jones,The Bank Robbing of Alias Jones,Iron Fist Consumerists,Rare,Frightening,Rare
nation=marthuania,The Federation of Marthuania,Democratic Socialists,Some,Frightening,Average
nation=kry_marhandenervakor,The Confederacy of Kry Marhandenervakor,Moralistic Democracy,Few,Frightening,Some
nation=falling_nation,The Disputed Territories of Falling Nation,Moralistic Democracy,Some,Frightening,Some
nation=soviet_arkansas,The Worker's Paradise of Soviet Arkansas,Iron Fist Socialists,Superb,Frightening,Outlawed
nation=urial75,The Republic of Urial75,Father Knows Best State,Below Average,Frightening,Rare
nation=papajacky,The Dominion of PapaJacky,Democratic Socialists,Excellent,Frightening,Very Good
nation=nouveaurich,The Federal Republic of Nouveaurich,Anarchy,Excessive,Frightening,World Benchmark
nation=minahasa,The Confederated Communes of Minahasa,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=cedoria,The People's Republic of Cedoria,Corrupt Dictatorship,Good,Frightening,Unheard Of
nation=joaco,The Kingdom of Joaco,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=the_tasmanian_islands,The Broken Isles of The Tasmanian Islands,New York Times Democracy,Good,Frightening,Superb
nation=steam_and_clockwork,The Brazen Panoply of Steam and Clockwork,Corporate Bordello,Very Good,Frightening,Excessive
nation=widgetalia,The Trade Congolomorate of Widgetalia,Corporate Police State,Few,Frightening,Rare
nation=saltanyas,The Republic of Saltanyas,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=terenori,The Third Social Alliance of Terenori,Democratic Socialists,Average,Frightening,Very Good
nation=molies34,The Republic of Molies34,Corrupt Dictatorship,Some,Frightening,Rare
nation=smitopbot48,The Republic of SmitopBot48,Iron Fist Consumerists,Few,Frightening,Rare
nation=goodnamesarerare,The People's Republic of Goodnamesarerare,Democratic Socialists,Very Good,Frightening,Below Average
nation=benjamin_mark,The Second Commonwealth of Benjamin Mark,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=the_blutha,The Empire of The Blutha,Authoritarian Democracy,Some,Frightening,Some
nation=sasten,The United Kingdom of Sasten,Scandinavian Liberal Paradise,Superb,Frightening,Some
nation=greater_arab_state,The Supreme National Union of Greater Arab State,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
nation=smitopbot18,The Republic of SmitopBot18,Iron Fist Consumerists,Few,Frightening,Rare
nation=jalliala,The Depressing Hellscape of Jalliala,Psychotic Dictatorship,Outlawed,Frightening,Outlawed
