Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=vancovaria,The Federal Democratic Republic of Vancovaria,Left-wing Utopia,Excessive,Frightening,Superb
nation=the_iger_civilization,The Cosmopolitan State of The IGER Civilization,Left-wing Utopia,Excellent,Frightening,Superb
nation=the_clockwork_republic,The Technocracy of The Clockwork Republic,Democratic Socialists,Excellent,Frightening,Excellent
nation=ummagumma,The Nihilist Hippy Commune of Ummagumma,Left-wing Utopia,Superb,Frightening,Superb
nation=g_c_bakura,The Shining Islands of G C Bakura,Scandinavian Liberal Paradise,Excellent,Frightening,Good
nation=thx1138,The Medicine Cabinet of THX1138,Left-wing Utopia,Superb,Frightening,Excellent
nation=safj,The Serene Compassionate Utopia of Safj,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=eloren,The Wilderness of Eloren,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=mexican_liberation,The Grand Imperium of Divinity of Mexican Liberation,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=countriopia,The Democratic Republic of Countriopia,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=minahasa,The Confederated Communes of Minahasa,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=thalasse,The PS2 Puppet of Thalasse,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=eastfield_lodge,The Imperial Commonwealth of Eastfield Lodge,Democratic Socialists,Average,Frightening,Good
nation=hesperonis,The Ur-Quan Masters of Hesperonis,Compulsory Consumerist State,Very Good,Frightening,Few
nation=muspellheim,The Brennanndi Ríki of Muspellheim,Corporate Police State,Rare,Frightening,Rare
nation=bistrostan,The Empire of Bistrostan,Inoffensive Centrist Democracy,Very Good,Frightening,Average
nation=applejacky,The Agricultural Paradise of AppleJacky,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=aethelia,The Bardic Lorekeepers of Aethelia,Left-wing Utopia,Superb,Frightening,Superb
nation=scottrick,The Doohanity of Scottrick,Civil Rights Lovefest,Frightening,Frightening,Widely Abused
nation=kiasu-ism,The Republic of Kiasu-ism,Inoffensive Centrist Democracy,Average,Frightening,Very Good
nation=disco_empire,The Dominion of Disco Empire,Democratic Socialists,Excellent,Frightening,Excellent
nation=joaco,The Kingdom of Joaco,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=united_nations_of_earth_federation,The United Allied States of United Nations of Earth Federation,Left-wing Utopia,Superb,Frightening,Superb
nation=kyldellian_skyland,The Third Social Alliance of Kyldellian Skyland,Democratic Socialists,Average,Frightening,Very Good
nation=the_ctan_species,The ExaCivilization of The Ctan Species,Democratic Socialists,Excellent,Frightening,Excellent
nation=otaku_stratus,The Athenian Paradise of Otaku Stratus,Civil Rights Lovefest,Superb,Frightening,Superb
nation=universal_utopian_state,The Socialist Empire of Universal Utopian State,Democratic Socialists,Very Good,Frightening,Very Good
nation=united_provinces_of_atlantica,The Most Serene Jarldom of United Provinces of Atlantica,Left-wing Utopia,Superb,Frightening,Superb
nation=divine_cervine,The Benevolent Queendom of Divine Cervine,Democratic Socialists,Below Average,Frightening,Good
nation=trixmonia,The Ironwill Dictatorship of Trixmonia,Father Knows Best State,Some,Frightening,Unheard Of
nation=techno,The Allmighty Nak Nakian Colony of Techno,Corporate Police State,Rare,Frightening,Unheard Of
nation=nelvana_iii,The People's Woodlands of Nelvana III,Democratic Socialists,Excellent,Frightening,Excellent
nation=the_seid,The Hivemind of The Seid,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=west_green_israel,The Federal Republic of West green Israel,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=the_captain,The Dominion of The Captain,Corporate Police State,Some,Frightening,Rare
nation=kyldellian_halon,The Third Social Alliance of Kyldellian Halon,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=chemung,The Christmas Zombie Horde of Chemung,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=verben,The Third Social Alliance of Verben,Democratic Socialists,Good,Frightening,Average
nation=rousannas,The Armed Republic of Rousannas,Democratic Socialists,Good,Frightening,Very Good
nation=complexo,The Numerical Set of Complexo,Democratic Socialists,Excellent,Frightening,Very Good
nation=xiashu,The Peaceful collective of Xiashu,Liberal Democratic Socialists,Very Good,All-Consuming,Superb
nation=kershya,The Constitutional Monarchy of Kershya,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=myrth,The NPO High Inquisitor of Myrth,Compulsory Consumerist State,Very Good,Frightening,Few
nation=alphacon,The Most Serene Republic of Alphacon,Democratic Socialists,Good,Frightening,Good
nation=emailistan,The United Socialist States of Emailistan,Left-wing Utopia,Excellent,Frightening,Excellent
nation=leviatha,The Socialist Democracy of Leviatha,Left-wing Utopia,Excellent,Frightening,Excellent
nation=kyldellian_berben,The Third Social Alliance of Kyldellian Berben,Democratic Socialists,Average,Frightening,Excellent
nation=kyldellian_bilge,The Third Social Alliance of Kyldellian Bilge,Democratic Socialists,Good,Frightening,Very Good
nation=nuevo_meshiko,The Grand Socialist Federation of Nuevo Meshiko,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=zachtia,The Human-Pony Alliance of Zachtia,Left-wing Utopia,Excellent,Frightening,Superb
nation=auravel,The Realm of Auravel,Left-wing Utopia,Excellent,Frightening,Superb
nation=zurkerx,The Constitutional Empire of Zurkerx,Anarchy,Excessive,Frightening,Excellent
nation=that_guy_with_a_tail,The Disputed Territories of That guy with a tail,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=greater_somalia,The United States of Greater Somalia,Liberal Democratic Socialists,Very Good,Frightening,Widely Abused
nation=aerospace_forces,The Federal Alliance of Aerospace Forces,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=stoklomolvi,The Liaoist Federation of Stoklomolvi,New York Times Democracy,Very Good,Frightening,Superb
nation=aguaria_major,The Transoceanic Republic of Aguaria Major,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=sunset,The Republic of Sunset,Civil Rights Lovefest,Superb,Frightening,Superb
nation=psypheria,The Liberated Cartel of Psypheria,Capitalizt,Excellent,Frightening,Good
nation=ninjitsutopia,The Revolutionary Federation of NinjitsUtopia,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=nostovya,The Free Land of Nostovya,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=saganye,The Oil Painted Joy of Saganye,Democratic Socialists,Excellent,Frightening,Excellent
nation=menonten,The Third Social Alliance of Menonten,Democratic Socialists,Average,Frightening,Very Good
nation=mascorp,The Third Social Alliance of Mascorp,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=ferrianona,The Green Regency of Ferrianona,Democratic Socialists,Some,Frightening,Average
nation=transhumanstan,The Cloud of Transhumanstan,Civil Rights Lovefest,Excellent,Frightening,Excessive
nation=socialist_xlyvania,The Imprial Mpir of Socialist Xlyvania,Democratic Socialists,Below Average,Frightening,Very Good
nation=simolandia,The Ominous rumblings of Simolandia,Democratic Socialists,Excellent,All-Consuming,Average
nation=saltanyas,The Republic of Saltanyas,Left-wing Utopia,Frightening,Frightening,Corrupted
nation=falvaard,The Vinlandic Republic of Falvaard,Left-Leaning College State,Superb,Frightening,Excellent
nation=iontan,The United Islands of Iontan,Left-wing Utopia,Superb,Frightening,Excellent
nation=avios,The Empire of Avios,New York Times Democracy,Very Good,Frightening,World Benchmark
nation=greater_new_indus,The Interdimensional Confederacy of Greater New Indus,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=krptonist,The Nazbol-Marxist States of Krptonist,Democratic Socialists,Average,Frightening,Good
nation=dutchyland,The Mystical Isles of Dutchyland,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=kyldellian_xtugon,The Third Social Alliance of Kyldellian Xtugon,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=enrichment,The Commonwealth of Enrichment,Democratic Socialists,Some,Frightening,Average
nation=valkalan,The Directorate of Valkalan,Capitalist Paradise,Average,Frightening,Below Average
nation=sennianus,The State of Sennianus,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=kyldellian_myral,The Third Social Alliance of Kyldellian Myral,Democratic Socialists,Average,Frightening,Good
nation=kyldellian_anora,The Third Social Alliance of Kyldellian Anora,Democratic Socialists,Good,Frightening,Very Good
nation=smithstopia,The Federation of Smithstopia,Civil Rights Lovefest,Frightening,Frightening,Superb
nation=miratejo,The Republic of Miratejo,Compulsory Consumerist State,Very Good,Frightening,Rare
nation=smugglers_and_mercs,The Alliance of Smugglers and Mercs,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=the_astral_eternals,The Most Serene Republic of The Astral Eternals,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=cecilly,The Queendom of Cecilly,Left-Leaning College State,Excellent,Frightening,Excellent
nation=kyldellian_gervil,The Third Social Alliance of Kyldellian Gervil,Democratic Socialists,Below Average,Frightening,Very Good
nation=herya,The Empire of Herya,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=ubiquistania,The Allied Green and Red States of Ubiquistania,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=logical_paradox,The Federation of Logical Paradox,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=cilef,The Atheistic Collective of Cilef,Democratic Socialists,Very Good,Imploded,Very Good
nation=trotskya,The Workers' Democracy of Trotskya,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=corcaw,The Republic of Corcaw,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=kyldellian_larxe,The Third Social Alliance of Kyldellian Larxe,Democratic Socialists,Below Average,Frightening,Very Good
nation=new_camelot_of_avalonia,The Imperial Welfare Union of New Camelot of Avalonia,Left-wing Utopia,Excessive,Frightening,Excessive
nation=alragone,The Third Social Alliance of Alragone,Democratic Socialists,Average,Frightening,Very Good
nation=canterburie,The Benevolent Dictatorship of Canterburie,Inoffensive Centrist Democracy,Good,Frightening,Excellent
nation=evilcia,The Zombie Prolife Kingdom of Evilcia,Left-wing Utopia,Superb,Frightening,Superb
nation=socialist_tigray,The People's Republic of Socialist Tigray,Left-wing Utopia,Superb,Frightening,Superb
nation=ludewa,The Nomadic Peoples of Ludewa,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=kyldellian_dracoland,The Third Social Alliance of Kyldellian Dracoland,Democratic Socialists,Average,Frightening,Very Good
nation=thespolis,The Combined Syndicates of Thespolis,Left-wing Utopia,Superb,Frightening,Superb
nation=federation_of_the_astral_plane,The Federal Republic of Federation of the Astral Plane,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=andaricus,The Constitutional Republic of Andaricus,Anarchy,Frightening,Frightening,Excessive
nation=kyldellian_paloxe,The Third Social Alliance of Kyldellian Paloxe,Democratic Socialists,Below Average,Frightening,Good
nation=athretvari,The High-Technate of Athretvari,New York Times Democracy,Very Good,Frightening,Excellent
nation=zepther,The Citizenship of Zepther,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=gothlandia,The Grand Duchy of Gothlandia,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=kyldellian_galnge,The Third Social Alliance of Kyldellian Galnge,Democratic Socialists,Below Average,Frightening,Very Good
nation=super_happy_land,The Social Democracy of Super Happy Land,New York Times Democracy,Very Good,Frightening,Excellent
nation=kyldellian_ancients,The Third Social Alliance of Kyldellian Ancients,Democratic Socialists,Good,Frightening,Very Good
nation=markreich,The Ostentatious Grand Duchy of Markreich,New York Times Democracy,Very Good,Frightening,Superb
nation=kyldellian_coltra,The Third Social Alliance of Kyldellian Coltra,Democratic Socialists,Good,Frightening,Good
nation=the_new_centro_states_of_china_and_nk,The Lorasia Commonwealth States of The New Centro States of China and NK,Democratic Socialists,Good,Frightening,Excellent
nation=zulanka,The Workers' State of Zulanka,Left-wing Utopia,Frightening,Frightening,Excessive
nation=kyldellian_xezoden,The Third Social Alliance of Kyldellian Xezoden,Democratic Socialists,Below Average,Frightening,Good
nation=the_therians,The Universal State of The Therians,Left-wing Utopia,Excellent,Frightening,Excellent
nation=kyldellian_julbelf,The Third Social Alliance of Kyldellian Julbelf,Democratic Socialists,Average,Frightening,Very Good
nation=donkervader,The Slow Loud Breathers of Donkervader,Iron Fist Consumerists,Unheard Of,Frightening,Rare
nation=bolian_island,The People's Unions of Bolian island,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=qvait,The Valkyrian Republic of Qvait,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=kiaville,The Democratic States of Kiaville,Left-wing Utopia,Excellent,Frightening,Superb
nation=iznogoud,The Caliphate of Iznogoud,Corporate Police State,Some,Frightening,Rare
nation=miiros,The Consortium of Miiros,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=shaktirajya,The People's Hindu Matriarchy of Shaktirajya,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=whereisthatistan,The Anarcho-Capitalist Ogre Fans of Whereisthatistan,Left-Leaning College State,Excellent,Frightening,Good
nation=red_dome,The Colony of Red Dome,Democratic Socialists,Good,All-Consuming,Excellent
nation=bhrazjhia,The Zombie Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=outer_utonixick_gollinican,The Kingdom of Outer Utonixick Gollinican,Democratic Socialists,Below Average,Frightening,Good
nation=the_grene_knyght,The Alien Lullaby of The Grene Knyght,Left-wing Utopia,Frightening,Frightening,Superb
nation=wizardonia,The Grand Duchy of Wizardonia,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=vargr_corsairs,The Confederacy of Vargr Corsairs,New York Times Democracy,Excellent,Frightening,Superb
nation=ambaniala,The Socialist Commonwealth of Ambaniala,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=cypheri,The Republic of Cypheri,Scandinavian Liberal Paradise,Excellent,Frightening,Below Average
nation=last_outer_heaven,The United Socialist States of Last Outer Heaven,Left-wing Utopia,Excellent,Frightening,Superb
nation=arcterus,The Dominion of Arcterus,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=merala,The FRR of Merala,Democratic Socialists,Good,Frightening,Excellent
nation=terenori,The Third Social Alliance of Terenori,Democratic Socialists,Average,Frightening,Very Good
nation=unger_under_over,The Free Land of Unger under over,Left-wing Utopia,Superb,Frightening,Superb
nation=the_colonial_fleet,The Dysfunctional Viper Pilots of The Colonial Fleet,Capitalist Paradise,Very Good,Frightening,Some
nation=krioval,The Imperial Chiefdom of Krioval,Left-wing Utopia,Frightening,Frightening,Superb
nation=cyclodeom,The Third Social Alliance of Cyclodeom,Democratic Socialists,Some,Frightening,Very Good
nation=post_war_america,The Socialist Commonwealth of Post War America,Left-wing Utopia,Excessive,Frightening,Superb
nation=mdrunie,The Dictatorship of MDRunie,Inoffensive Centrist Democracy,Excellent,Frightening,Some
nation=merriwhether,The Free Democratic Republic of Merriwhether,Left-wing Utopia,Excellent,Frightening,Superb
nation=colonino,The Grand State of Colonino,Inoffensive Centrist Democracy,Very Good,Frightening,Good
nation=cenabum,The Republic of Cenabum,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=crysato,The Free Land of Crysato,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=rolass,The World State Empire of ROLASS,Psychotic Dictatorship,Few,Frightening,Unheard Of
nation=taineizbria,The Zombie Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=tokora,The Democratic Republic of Tokora,Democratic Socialists,Good,Frightening,Good
nation=socialised_capital,The Community of Socialised Capital,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=crystal_spires,The Beastling States of Crystal Spires,Civil Rights Lovefest,Superb,Good,World Benchmark
nation=fafhrd,The Barbaric Magnificence of Fafhrd,Compulsory Consumerist State,Very Good,Frightening,Few
nation=adavan,The Place of Adavan,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=the_republic_of_invictus,The Democratic Republic of The Republic of Invictus,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=canadian_davsland,The Socialist Republic of Canadian Davsland,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=aequalitia,The Democratic republic of Aequalitia,Civil Rights Lovefest,Superb,Frightening,Superb
nation=stratovar,The United Federative Republic of Stratovar,Left-wing Utopia,Superb,Frightening,Superb
nation=sakkra,The Herpetological Empire of Sakkra,New York Times Democracy,Excellent,Frightening,Superb
nation=zargovia,The Sultanate of Zargovia,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=auceanznia,The Zombie Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=ashenov,The Socialist Federal Republic of Ashenov,Left-wing Utopia,Excessive,Frightening,Excessive
nation=rightwingconservatives,The CUP Federal Syndicrats of RightWingConservatives,Free-Market Paradise,Few,Frightening,Excessive
nation=obstinacy,The Disputed Territories of Obstinacy,Democratic Socialists,Good,Frightening,Average
nation=fauzjhia,The Communist Easter Egg Kingdom of Fauzjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=alanis_star,The Clarissa's Vagrant Persona of Alanis Star,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=headpat_central,The Compassionate Republic of Headpat Central,Left-wing Utopia,Excellent,Frightening,Superb
nation=arkayn_stretenby,The Dominion of Arkayn Stretenby,Civil Rights Lovefest,Superb,Frightening,Superb
nation=supercade,The Unholy Capitalist Empire of Supercade,Inoffensive Centrist Democracy,Excellent,Struggling,Very Good
nation=gruenberg,The Goat-Enabled Plutocracy of Gruenberg,Compulsory Consumerist State,Below Average,Frightening,Few
nation=about_time,The Unified Actuality of About Time,Left-wing Utopia,Excellent,Frightening,Superb
nation=lunheizria,The Zombie Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=crazed_monkies,The Armed Republic of Crazed monkies,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=greater_eireann,The North Sea Federation of Greater Eireann,Civil Rights Lovefest,Excessive,Frightening,Excessive
nation=greater_saxonprussin,The Republic of Greater Saxonprussin,Democratic Socialists,Very Good,Frightening,Very Good
nation=miraclia,The Miraculous Miracle of Miraclia,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=czechostan,The Socialist Federal Republic of Czechostan,Left-wing Utopia,Frightening,Frightening,Excessive
nation=gunfreak,The Empire of Gunfreak,Democratic Socialists,Excellent,Weak,Very Good
nation=praeceps,The Hoppy of Praeceps,Democratic Socialists,Excellent,Frightening,Very Good
nation=thespinia,The Royal Republic of Thespinia,Liberal Democratic Socialists,Very Good,Frightening,Excellent
nation=arumdaum,The Beautiful Republic of Arumdaum,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=liberillia,The Archipelagic Paradise of Liberillia,Civil Rights Lovefest,Frightening,Frightening,Excessive
nation=nation_of_quebec,The Free Secular Federation of Nation of Quebec,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=the_eldar_empire,The SubspaceRealm of The Eldar Empire,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=swietenia,The Democratic People's Kingdom of Swietenia,Civil Rights Lovefest,World Benchmark,Frightening,Corrupted
nation=mindalia,The Pristine Redoubt of Mindalia,New York Times Democracy,Excellent,Frightening,Superb
nation=haven_of_liberty,The Union of Haven of liberty,Left-wing Utopia,Superb,Frightening,Excessive
nation=mes,The National-Sonacist Empire of Mes,Democratic Socialists,Below Average,Frightening,Average
nation=benthamania,The Democratic Republic of Benthamania,Civil Rights Lovefest,Superb,Frightening,Superb
nation=western_arab_empire,The Islamic Caliphate of Western Arab Empire,Democratic Socialists,Some,Frightening,Excellent
nation=godular,The An'Kazar Control Framework of Godular,Civil Rights Lovefest,Excellent,Frightening,Excellent
nation=ejoland,The Socialist Republic of Ejoland,Liberal Democratic Socialists,Below Average,Frightening,Widely Abused
nation=nostalgia_13,The Free Land of Nostalgia 13,Left-wing Utopia,Excellent,Frightening,Superb
nation=north_winterfell,The Kingdom of North Winterfell,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=alelusia,The Democratic Republic of Alelusia,Left-wing Utopia,Superb,Frightening,Widely Abused
nation=united_states_of_nestler,The Democratic Republic of United States of Nestler,Left-wing Utopia,Superb,Frightening,Superb
nation=cornfederacy_of_corn,The Golden Ears of Cornfederacy of Corn,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=gerbachanglia,The Spacetime Anomaly of Gerbachanglia,Left-wing Utopia,Superb,Frightening,Superb
nation=vastalon,The Federated Republic of Vastalon,Liberal Democratic Socialists,Good,Frightening,Excellent
nation=beth_gellert,The Gymanwlad Sosialaidd of Beth Gellert,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=blogotopia,The Anarchy of Blogotopia,Left-Leaning College State,Superb,Frightening,Very Good
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Very Good
nation=the_united_expanse,The Pacifist States of The United Expanse,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=ahblahblah,The Principality of Ahblahblah,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=intergalactic_penguins,The Laser-Wielding Commune of Intergalactic Penguins,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_unionized_stoners,The Soviet Socialist States of The Unionized Stoners,Democratic Socialists,Very Good,Frightening,Very Good
nation=sasten,The United Kingdom of Sasten,Scandinavian Liberal Paradise,Superb,Frightening,Some
nation=the_necrontyr,The Eternal Empire of The Necrontyr,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=dindrenzi,The Socialist Directorate of Dindrenzi,Democratic Socialists,Very Good,Frightening,Very Good
nation=huelavia,The United States of HUElavia,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=uinted_communist_of_africa,The Democratic Union of Uinted Communist of Africa,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=edgemaster,The Infection of Edgemaster,Compulsory Consumerist State,Very Good,Frightening,Few
nation=united_states_of_edwards,The Federal Republic of United States of Edwards,Left-wing Utopia,Superb,Very Strong,Superb
nation=anozia,The Virtual Reality of Anozia,Democratic Socialists,Below Average,Frightening,Below Average
nation=absolutus,The People's Socialist Republic of Absolutus,Democratic Socialists,Very Good,Frightening,Good
nation=demotek,The Eco-communalist Democracy of Demotek,Left-Leaning College State,Superb,Frightening,Excellent
nation=mutant_wasteland,The New Paradigm of Mutant wasteland,Left-Leaning College State,Superb,Frightening,Excellent
nation=ebon_citadel,The Weeping Halls of Ebon Citadel,Democratic Socialists,Good,Frightening,Average
nation=look_at_me,The Zombie Nukers of Look at me,Corporate Police State,Unheard Of,Frightening,Unheard Of
nation=ducky_ii,The Kingdom of Ducky II,Democratic Socialists,Average,Frightening,Very Good
nation=ragnaria,The Syndicalist Union of Ragnaria,Civil Rights Lovefest,Superb,Frightening,Superb
nation=senorak_valley,The Dearly Departed of Senorak Valley,Scandinavian Liberal Paradise,Excellent,Frightening,Very Good
nation=blaist_blaland,The Socialist Union of Blaist Blaland,Left-wing Utopia,Superb,Frightening,Superb
nation=calavis,The DoGooder Intentions of Calavis,Democratic Socialists,Below Average,Frightening,Some
nation=tehunitedstates,The Armed Republic of TehUnitedStates,Anarchy,World Benchmark,Frightening,Corrupted
nation=che_triumphant,The Sanctuary of Che Triumphant,Democratic Socialists,Very Good,Frightening,Good
nation=zrhajan,The United Communes of Zrhajan,Left-wing Utopia,Excessive,Frightening,Superb
nation=shetl,The Schlaraffenstaat of Shetl,Left-wing Utopia,Superb,Frightening,Superb
nation=solborg,The Fylke-Republic of Solborg,Civil Rights Lovefest,Superb,Frightening,Superb
nation=refuge_isle,The Fanciful Tales of Refuge Isle,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=adorable_kittens,The Meadows of Adorable Kittens,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=woolitania,The Glorious Empire of Woolitania,New York Times Democracy,Good,Frightening,Superb
nation=kanoria,The Anti-essentialist Disorder of Kanoria,Left-wing Utopia,Superb,Frightening,Excellent
nation=culture_of_life,The Christian Democratic Nation of Culture of Life,Liberal Democratic Socialists,Average,Frightening,Superb
nation=the_yahya,The Holy Empire of The Yahya,Liberal Democratic Socialists,Some,Frightening,Excellent
nation=new_rogernomics,The Kingdom of New Rogernomics,Civil Rights Lovefest,Superb,Frightening,Superb
