Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=sunny_glade,The Naked Revel of Sunny Glade,Left-wing Utopia,World Benchmark,Powerhouse,Superb
nation=anothing,The Community of Anothing,Civil Rights Lovefest,World Benchmark,Good,Superb
nation=friends_of_dorothy,The Divine Cabaret of Friends of Dorothy,Civil Rights Lovefest,World Benchmark,Good,World Benchmark
nation=jasque,The Radioactive Republic of Jasque,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=hydrogen_jukebox,The Free Land of Hydrogen Jukebox,Left-wing Utopia,World Benchmark,Developing,World Benchmark
nation=tubercular_sky,The Free Land of Tubercular Sky,Left-wing Utopia,World Benchmark,Imploded,Excessive
nation=constantine_lambros,The Selene Crown Prince of Constantine Lambros,Civil Rights Lovefest,World Benchmark,Powerhouse,Corrupted
nation=anarchist_reign,The Dominion of Anarchist Reign,Anarchy,World Benchmark,Thriving,World Benchmark
nation=eyeball_kicks,The Free Land of Eyeball Kicks,Scandinavian Liberal Paradise,World Benchmark,Weak,Good
nation=sulsuland,The Canon Destroyers of Sulsuland,Left-Leaning College State,World Benchmark,Thriving,Good
nation=mercantana,The Invisible Hand of Mercantana,Anarchy,World Benchmark,Frightening,Corrupted
nation=chocolate_lake,The Childhood Memory of Chocolate Lake,Left-Leaning College State,Superb,Powerhouse,Excellent
nation=south_st_maarten,The Constitutional Monarchy of South St Maarten,Left-Leaning College State,Superb,Frightening,Excellent
nation=nuraria,The Federal Nudist Republic of Nuraria,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=ceffyltir,The Democratic Geniocracy of Ceffyltir,Left-Leaning College State,Superb,Frightening,Very Good
nation=water,The Life of Water,Anarchy,Superb,Frightening,Excellent
nation=koror,The Great Nation of Koror,Anarchy,Superb,Frightening,Superb
nation=loveboys,The Free Land of Loveboys,Scandinavian Liberal Paradise,Superb,Basket Case,Average
nation=appleantis,The Colony of Appleantis,Civil Rights Lovefest,Superb,Very Strong,Superb
nation=idontdrogium,The Free Territories of Idontdrogium,Scandinavian Liberal Paradise,Superb,Struggling,Very Good
nation=-llamatron-,The Chaos of -Llamatron-,Capitalizt,Superb,Frightening,Some
nation=windows_of_the_skull,The Free Land of Windows of the Skull,Scandinavian Liberal Paradise,Superb,Basket Case,Excellent
nation=lxxv,The Republic of LXXV,Anarchy,Superb,Very Strong,Corrupted
nation=uzomite,The Most Serene Republic of UzoMite,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=qqbar,The Protectorate of QQBar,Civil Rights Lovefest,Superb,Good,Corrupted
nation=ganymedeuropa,The Soviet Republic of GanymedEuropa,Left-Leaning College State,Superb,Frightening,Very Good
nation=gay_parrot,The Glories Infinite of Gay Parrot,Anarchy,Superb,Strong,Excessive
nation=jean_genet,The Rogue Nation of Jean Genet,Left-wing Utopia,Superb,Reasonable,Superb
nation=marg,The People's Republic of Marg,Anarchy,Superb,Strong,Corrupted
nation=eris-,The Chaos of Eris-,Civil Rights Lovefest,Superb,Very Strong,World Benchmark
nation=teahead_joyride,The Free Land of Teahead Joyride,Scandinavian Liberal Paradise,Superb,Basket Case,Very Good
nation=canada_jack,The Dominion of Canada Jack,Civil Rights Lovefest,Superb,Reasonable,Superb
nation=taxandrie,The Cruel Irony of Taxandrie,Capitalizt,Superb,Frightening,Good
nation=denver_flats,The Borderlands of Denver Flats,Left-Leaning College State,Superb,Good,Very Good
nation=sayshell,The Republic of Sayshell,Left-Leaning College State,Superb,Fragile,Excellent
nation=the_united_anarchy_of_a_thousand_islands,The Grand Duchy of The United Anarchy Of A Thousand Islands,Left-Leaning College State,Superb,Frightening,Very Good
nation=snurdly,The People's Republic of Snurdly,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=pimmental,The Mushroom Bay of Pimmental,Left-Leaning College State,Superb,Powerhouse,Excellent
nation=nataliah,The Principality of Nataliah,Civil Rights Lovefest,Superb,Very Strong,World Benchmark
nation=democracylandistan,The People's Republic of Democracylandistan,Scandinavian Liberal Paradise,Superb,Strong,Excellent
nation=stewiacke,The Fiefdom of Stewiacke,Left-wing Utopia,Superb,Developing,Superb
nation=der_kleine_prinz,The Protectorate of Der Kleine Prinz,Left-wing Utopia,Superb,Fair,Superb
nation=alenka,The Free Land of Alenka,Civil Rights Lovefest,Superb,Thriving,Excellent
nation=the_glorious_union_of_soviet_republics,The Supreme United Socialists of The Glorious Union of Soviet Republics,Left-wing Utopia,Superb,Frightening,Superb
nation=the_stolen_lands,The Empire of The Stolen Lands,Libertarian Police State,Superb,Frightening,Outlawed
nation=char_aznable_neo_zeon,The Holy Lucky Gold Christmas of Char Aznable Neo Zeon,Left-wing Utopia,Superb,Frightening,Superb
nation=jefffliu,The Magic Land of Jefffliu,Civil Rights Lovefest,Superb,Frightening,Superb
nation=teh_east_pacific,The Feeder of Teh east pacific,Left-Leaning College State,Superb,Imploded,Very Good
nation=tower_road,The Free Land of Tower Road,Civil Rights Lovefest,Superb,Strong,Superb
nation=robbinston,The Contrived Inhibition of Robbinston,Civil Rights Lovefest,Superb,Very Strong,Excellent
nation=silver_bow,The Artemis Queendom of Silver Bow,Scandinavian Liberal Paradise,Superb,Basket Case,Excellent
nation=luz_alta,The Protectorate of Luz Alta,Scandinavian Liberal Paradise,Superb,Basket Case,Excellent
nation=the_holy_empire_of_amxbx,The Gay Space Communists of The Holy Empire of Amxbx,Left-wing Utopia,Superb,Frightening,Superb
nation=nitaruyete,The Matriarchy of Nitaruyete,Left-Leaning College State,Superb,Strong,Excellent
nation=saunatonttu,The Republic of Saunatonttu,Left-wing Utopia,Superb,Good,Excellent
nation=fartheadistan,The Community of Fartheadistan,Left-wing Utopia,Superb,Good,Superb
nation=zocken,The Nomadic Peoples of Zocken,Left-Leaning College State,Superb,Powerhouse,Excellent
nation=dalaland,The Principality of DalaLand,Scandinavian Liberal Paradise,Superb,Thriving,Excellent
nation=kromdraai,The Other Way of Kromdraai,Scandinavian Liberal Paradise,Superb,Developing,Very Good
nation=hasaere,The Special Admin District of Hasaere,Civil Rights Lovefest,Superb,Thriving,Superb
nation=nolaerie_storage_unit2,The Archival Pack Rat of Nolaerie Storage Unit2,Left-Leaning College State,Superb,Reasonable,Excellent
nation=the_naked_few,The Sovereign Power of The Naked Few,Left-wing Utopia,Superb,Weak,Superb
nation=sharx,The Oceanus of Sharx,Left-wing Utopia,Superb,Fair,World Benchmark
nation=tracadie,The Kingdom of Tracadie,Left-wing Utopia,Superb,Weak,Superb
nation=la_isla_de_la_eterna_primavera,The Free Land of La isla de la eterna primavera,Scandinavian Liberal Paradise,Superb,Fair,Excellent
nation=gir-,The Waffles of GIR-,Capitalizt,Superb,Very Strong,Some
nation=pictou,The Sweet Dreams of Pictou,Left-wing Utopia,Superb,Fragile,World Benchmark
nation=weeaboonashion,The Ghostly JDS of WeeabooNashion,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=kiikkulandia,The Dictatorship of Kiikkulandia,Left-Leaning College State,Superb,Frightening,Good
nation=ubpssif,The Rogue Nation of UBPSSIF,Civil Rights Lovefest,Superb,Strong,Widely Abused
nation=laliena,The Rogue Nation of Laliena,Anarchy,Superb,Very Strong,World Benchmark
nation=orenborg,The Community of Orenborg,Left-wing Utopia,Superb,Powerhouse,Excessive
nation=jk239,The Federal Republic of JK239,Civil Rights Lovefest,Superb,Frightening,Superb
nation=zuchat,The Kingdom of ZUChat,Civil Rights Lovefest,Superb,Frightening,Superb
nation=la_chicane,The Nomadic Peoples of La Chicane,Left-wing Utopia,Superb,Fragile,Superb
nation=rainbow_beach,The Free Land of Rainbow Beach,Left-wing Utopia,Superb,Good,Superb
nation=centre_street,The Sacred Fire of Centre Street,Left-wing Utopia,Superb,Fragile,Superb
nation=jeffersonian_republicans,The Commonwealth of Jeffersonian Republicans,Scandinavian Liberal Paradise,Superb,Developing,Average
nation=waking_dream,The Free Land of Waking Dream,Left-wing Utopia,Superb,Strong,Widely Abused
nation=sunrise_from_the_sea,The Tumbling Waves of Sunrise from the Sea,Left-wing Utopia,Superb,All-Consuming,Superb
nation=toney_river,The Dream of Toney River,Left-wing Utopia,Superb,Good,Superb
nation=despencers_ghost,The Fantastic Leaping of DeSpencers Ghost,Left-wing Utopia,Superb,Powerhouse,World Benchmark
nation=zombie_dude,The Operation Bite-Mark of Zombie Dude,Civil Rights Lovefest,Superb,Strong,Superb
nation=the_flower_child,The Holy Blue Purple Red Love of The Flower Child,Left-wing Utopia,Superb,Developing,Excessive
nation=southwest_china,The Hegemonic Directorate of Southwest China,Civil Rights Lovefest,Superb,Very Strong,Superb
nation=concordia_university,The Dominion of Concordia University,Left-wing Utopia,Superb,Weak,Excellent
nation=garthrin,The Republic of Garthrin,Anarchy,Superb,Strong,Excessive
nation=vazimbafirenena,The Holy Empire of Vazimbafirenena,Left-Leaning College State,Superb,Frightening,Very Good
nation=tincan_banana,The Protectorate of Tincan Banana,Scandinavian Liberal Paradise,Superb,Fair,Very Good
nation=new_scrunk,The Republic of New Scrunk,Left-wing Utopia,Superb,Strong,Excessive
nation=monkys,The Oppressed Peoples of MonkyS,Civil Rights Lovefest,Superb,Strong,Superb
nation=issues_author,The Principality of Issues Author,Civil Rights Lovefest,Superb,Strong,Superb
nation=euffo,The Free Land of Euffo,Anarchy,Superb,Very Strong,Widely Abused
nation=dabiranar,The Oppressed Peoples of Dabiranar,Anarchy,Superb,Thriving,Superb
nation=pucketopia,The Community of Pucketopia,Civil Rights Lovefest,Superb,All-Consuming,World Benchmark
nation=devletia,The Imperial State of Devletia,Anarchy,Superb,Frightening,World Benchmark
nation=vultureland,The Rogue Nation of Vultureland,Left-Leaning College State,Superb,Reasonable,Very Good
nation=woblib,The The The The The The The The of Woblib,Anarchy,Superb,Frightening,Excessive
nation=justin_fashanu,The Emphatic Dreams of Justin Fashanu,Left-wing Utopia,Superb,Reasonable,World Benchmark
nation=belzig,The Community of Belzig,Left-wing Utopia,Superb,Developing,Superb
nation=upalong,The Kingdom of Upalong,Left-wing Utopia,Superb,Weak,Superb
nation=the_undead_sailor,The Dominion of The Undead Sailor,Left-wing Utopia,Superb,Weak,Superb
nation=nouvelle-acadie,The Kingdom of Nouvelle-Acadie,Left-wing Utopia,Superb,Good,Superb
nation=nudist_dreamland,The Founder of Nudist Dreamland,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=rocky_mountain_ranger,The Joy Forever of Rocky Mountain Ranger,Left-wing Utopia,Superb,Reasonable,Widely Abused
nation=los_cristianos,The Free Land of Los Cristianos,Anarchy,Superb,Powerhouse,Superb
nation=stench_of_youth,The Free Land of Stench of Youth,Left-wing Utopia,Superb,Weak,Superb
nation=all_demodians,The Calisotan Republic of All Demodians,Civil Rights Lovefest,Superb,Thriving,Excellent
nation=fem_vii,The Anomaly of Fem VII,Civil Rights Lovefest,Superb,Good,Corrupted
nation=the_ice_house,The Cold Land of The Ice House,Left-wing Utopia,Superb,Developing,Superb
nation=the_witch_court,The United Magical Lands of The Witch Court,Left-wing Utopia,Superb,Fair,Widely Abused
nation=barely_true,The Community of Barely True,Civil Rights Lovefest,Superb,Good,Superb
nation=orgullo_gay,The Chicos muy guapos of Orgullo Gay,Left-wing Utopia,Superb,Weak,Superb
nation=tyab,The Glorious Holy Zombie Dragon of Tyab,Libertarian Police State,Superb,Frightening,Few
nation=porpoise_isle,The Principality of Porpoise Isle,Left-Leaning College State,Superb,Frightening,Excellent
nation=mai-kolachi,The Trans-Caspian Federation of Mai-Kolachi,Civil Rights Lovefest,Superb,Frightening,Superb
nation=rielovia,The Free Land of Rielovia,Anarchy,Superb,All-Consuming,Widely Abused
nation=labbos,The Commonwealth of Labbos,Left-Leaning College State,Superb,Frightening,Average
nation=homines_iter_aevus,The Community of Homines Iter Aevus,Civil Rights Lovefest,Superb,Very Strong,Superb
nation=iron_buddha,The Black Lotus Sect of Iron Buddha,Scandinavian Liberal Paradise,Excellent,Imploded,Very Good
nation=simenon,The Free Land of Simenon,Civil Rights Lovefest,Excellent,Fragile,Superb
nation=the_prophet,The Discordian Wisdom of The Prophet,Scandinavian Liberal Paradise,Excellent,Strong,Excellent
nation=onzinn,The Nonsenss of Onzinn,Civil Rights Lovefest,Excellent,Reasonable,Corrupted
nation=flowings,The Darwinian Forces of Flowings,Scandinavian Liberal Paradise,Excellent,Struggling,Good
nation=ledger_lily,The Maretriarchy of Ledger Lily,Civil Rights Lovefest,Excellent,Very Strong,Superb
nation=rireinutire,The Matriarchy of Rireinutire,Left-Leaning College State,Superb,Strong,Excellent
nation=writhing_emotion,The Gambler's Steampunk Revolver of Writhing Emotion,Anarchy,Excellent,Powerhouse,World Benchmark
nation=felisedoj,The Federation of Felisedoj,Left-wing Utopia,Excellent,Good,World Benchmark
nation=true_minds,The Ceaseless Wonder of True Minds,Left-wing Utopia,Excellent,Very Strong,Superb
nation=hukaa,The Queendom of Hukaa,Left-Leaning College State,Excellent,Reasonable,Excellent
nation=encyclopedia,The Fading Knowledge of Encyclopedia,Left-Leaning College State,Excellent,Good,Very Good
nation=reiere,The Special Admin District of Reiere,Civil Rights Lovefest,Excellent,Very Strong,World Benchmark
nation=costamar,The Republic of Costamar,Anarchy,Excellent,Thriving,Excellent
nation=my_minds_eye,The Uncountable Black Sheep of MY minds EYE,Left-wing Utopia,Excellent,Imploded,Superb
nation=kalix,The Kingdom of Kalix,Left-wing Utopia,Excellent,Fair,Superb
nation=gaian_stepdaughters,The Green Faction of Gaian Stepdaughters,Scandinavian Liberal Paradise,Excellent,Reasonable,Excellent
nation=jalde,The Oppressed Peoples of Jalde,Scandinavian Liberal Paradise,Excellent,Reasonable,Excellent
nation=mmxiii,The Crash Dummy of MMXIII,Left-Leaning College State,Excellent,Strong,Average
nation=medjai_guard,The Lonely Survivor of Medjai Guard,Left-wing Utopia,Excellent,Fragile,Superb
nation=skappola,The National Triumvirate of Skappola,Left-Leaning College State,Excellent,Frightening,Good
nation=spanish_africa,The Eterna Primavera of Spanish Africa,Left-wing Utopia,Excellent,Reasonable,World Benchmark
nation=twink_ahoy,The Community of Twink Ahoy,Left-wing Utopia,Excellent,Weak,Superb
nation=jabloko,The Federal Republic of Jabloko,Left-wing Utopia,Excellent,Frightening,World Benchmark
nation=northwest_badlands,The Republic of Northwest badlands,Left-wing Utopia,Excellent,Frightening,Superb
nation=plino,The Northern Kingdom of Plino,Civil Rights Lovefest,Excellent,Strong,Corrupted
nation=deerhunter,The Holy Empire of Deerhunter,Scandinavian Liberal Paradise,Excellent,Strong,Excellent
nation=entitize,The Fully-Elected Nation of Entitize,Left-wing Utopia,Excellent,All-Consuming,Superb
nation=kierekiko,The Community of Kierekiko,Civil Rights Lovefest,Excellent,Powerhouse,Superb
nation=the_pierce,The Republic of The Pierce,Civil Rights Lovefest,Excellent,Powerhouse,Excellent
nation=leighty_engineering_co,The Constitutional Monarchy of Leighty Engineering Co,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=minyos,The Mapped Marvellousness of Minyos,Civil Rights Lovefest,Excellent,Reasonable,Superb
nation=tintamarre,The Free Land of Tintamarre,Left-wing Utopia,Excellent,Weak,Excessive
nation=pooier_eddy,The Oerekot of Pooier eddy,Capitalizt,Excellent,Frightening,Excellent
nation=superschaap,The Woolly Warrior of Superschaap,Scandinavian Liberal Paradise,Excellent,Fair,Very Good
nation=pointe-aux-coques,The Colony of Pointe-aux-Coques,Left-wing Utopia,Excellent,Strong,Excellent
nation=bedford_central_school,The Glorious Yesterday of Bedford Central School,Left-wing Utopia,Excellent,Very Strong,Superb
nation=jamul,The Rural Lands of Jamul,Left-Leaning College State,Excellent,Frightening,Very Good
nation=christopher_marlowe,The Fond Pretence of Christopher Marlowe,Scandinavian Liberal Paradise,Excellent,Weak,Very Good
nation=grind,The Blank Wall of Grind,Civil Rights Lovefest,Excellent,Strong,Excessive
nation=chetata,The Emirate of Chetata,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=new_netherrealm,The Holy Empire of New Netherrealm,Left-Leaning College State,Excellent,Powerhouse,Average
nation=rireinu,The Homeworld of Rireinu,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=klagan,The Republic of Klagan,Left-wing Utopia,Excellent,Fair,World Benchmark
nation=interal,The Dominion of Interal,Scandinavian Liberal Paradise,Excellent,Basket Case,Very Good
nation=x-burden,The Dominion of X-burden,Civil Rights Lovefest,Excellent,Good,Excessive
nation=hedonistic_puritanism,The Revolting Masses of Hedonistic Puritanism,Scandinavian Liberal Paradise,Excellent,Basket Case,Average
nation=eternidad,The Community of Eternidad,Left-wing Utopia,Excellent,Fair,World Benchmark
nation=benevolent_40,The Human-Grey Hybrid Skills of Benevolent 40,Left-wing Utopia,Excellent,Fair,Excessive
nation=sandy_shoals,The Free Land of Sandy Shoals,Scandinavian Liberal Paradise,Excellent,Basket Case,Below Average
nation=myerladia,The Allied States of Myerladia,Left-Leaning College State,Excellent,Thriving,Very Good
nation=enfps,The Free Land of ENFPs,Scandinavian Liberal Paradise,Excellent,Fair,Average
nation=vospolunion,The Matriarchy of Vospolunion,Civil Rights Lovefest,Excellent,Good,Superb
nation=new_lyrane,The Senate and People of New Lyrane,New York Times Democracy,Excellent,All-Consuming,Excellent
nation=ladyrebels,The Insane Zombie Nudist Colony of LadyRebels,Mother Knows Best State,Excellent,All-Consuming,Few
nation=grand_beringia,The Majestic Fascist Dominion of Grand Beringia,New York Times Democracy,Excellent,All-Consuming,Excellent
nation=sosuere,The Special Admin District of Sosuere,Inoffensive Centrist Democracy,Excellent,All-Consuming,Excellent
nation=humanity_,The Kingdom of Humanity_,Liberal Democratic Socialists,Excellent,Struggling,World Benchmark
nation=themaritimes,The Wide Sea of TheMaritimes,Liberal Democratic Socialists,Excellent,Thriving,Superb
nation=misiere,The Special Admin District of Misiere,New York Times Democracy,Excellent,Powerhouse,World Benchmark
nation=sterkfontein,The Afrikaner Village of Sterkfontein,Liberal Democratic Socialists,Excellent,Imploded,Excellent
nation=missing,The Link of Missing,Corrupt Dictatorship,Excellent,Developing,Few
nation=naked_friends,The Mingled Bubbling of Naked Friends,Liberal Democratic Socialists,Excellent,Reasonable,Superb
nation=hotaere,The Special Admin District of Hotaere,Inoffensive Centrist Democracy,Excellent,Powerhouse,Very Good
nation=millford,The Republic of Millford,Democratic Socialists,Excellent,Basket Case,Average
nation=ru-486,The Second Chance of RU-486,Democratic Socialists,Excellent,Fair,Very Good
nation=xliv,The United States of XLIV,Corporate Bordello,Excellent,Very Strong,Corrupted
nation=burning,The Darwinian Force of Burning,Democratic Socialists,Excellent,Reasonable,Excellent
nation=6wizards,The Space Pirates of 6wizards,Corrupt Dictatorship,Excellent,Weak,Unheard Of
nation=bakilliorshire,The Old Nation of Bakilliorshire,Corporate Bordello,Excellent,Strong,Corrupted
nation=zops,The Republic of Zops,Corporate Bordello,Excellent,Strong,Corrupted
nation=charlotte_ii,The Legacy of Charlotte II,New York Times Democracy,Excellent,Very Strong,Corrupted
nation=meditation_on_a_pair_of_wire_cutters,The Indubitable Hexagram 49 of Meditation on a Pair of Wire Cutters,Liberal Democratic Socialists,Excellent,Developing,Widely Abused
nation=deep_thunder,The People's Republic of Deep Thunder,Liberal Democratic Socialists,Excellent,Developing,Superb
nation=drunken_taxicabs,The Free Land of Drunken Taxicabs,Liberal Democratic Socialists,Excellent,Basket Case,Excellent
nation=escobar_santarem,The Queendom of Escobar Santarem,Corporate Bordello,Excellent,Strong,Corrupted
nation=al_qantarah,The Psytrance Jamahiriya of Al Qantarah,New York Times Democracy,Excellent,Powerhouse,Superb
nation=ionona,The Federation of Ionona,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=neues_zweites_reich,The Federation of Neues Zweites Reich,Inoffensive Centrist Democracy,Excellent,Strong,Excellent
nation=althusser_metonymy_china_wall,The Empire of Althusser Metonymy China Wall,New York Times Democracy,Excellent,All-Consuming,World Benchmark
nation=hestabury,The Grand Duchy of Hestabury,Democratic Socialists,Excellent,Weak,Below Average
nation=kitodonia,The Community of Kitodonia,New York Times Democracy,Excellent,Powerhouse,Superb
nation=aritelinai,The Matriarchy of Aritelinai,Liberal Democratic Socialists,Excellent,Good,Superb
nation=woodmere_lake,The Most Serene Republic of Woodmere Lake,Inoffensive Centrist Democracy,Excellent,Strong,Very Good
nation=gymnostan,The Most Serene Republic of Gymnostan,New York Times Democracy,Excellent,Strong,Superb
nation=mindelo,The High Resolution Scanjet of Mindelo,Democratic Socialists,Excellent,Reasonable,Below Average
nation=sir_knottt,The Solarian Knight of Sir Knottt,Inoffensive Centrist Democracy,Excellent,Good,Excellent
nation=xxx,The XXX of XXX,Corporate Bordello,Excellent,Frightening,Excellent
nation=haytan,The Protectorate of Haytan,Corporate Bordello,Excellent,Powerhouse,Superb
nation=new_lyrein,The Maretriarchy of New Lyrein,New York Times Democracy,Excellent,Powerhouse,Excellent
nation=dovekie,The Borderlands of Dovekie,Democratic Socialists,Excellent,Weak,Excellent
nation=a_copy_of_a_copy_of_a_copy,The Copy of A Copy of a Copy of a Copy,Corporate Bordello,Excellent,Powerhouse,Superb
nation=loriedana,The Legacy of Loriedana,Capitalist Paradise,Excellent,Strong,Good
nation=ann_xxiii,The Magical Queendom of Ann XXIII,Corrupt Dictatorship,Excellent,Basket Case,Rare
nation=cold_thunder,The Terrors Manifold of Cold Thunder,Liberal Democratic Socialists,Excellent,Reasonable,World Benchmark
nation=kota_pencapaian,The Twelve Moon First Fortress of Kota Pencapaian,Inoffensive Centrist Democracy,Excellent,Thriving,Average
nation=helpless_victims_of_wealth,The Disputed Territories of Helpless Victims of Wealth,Democratic Socialists,Excellent,Fair,Good
nation=rireinu_zoning_bureau,The Mother of All Bureaucracies of Rireinu Zoning Bureau,Inoffensive Centrist Democracy,Excellent,All-Consuming,Very Good
nation=pudding_beach,The Deadly Criminal Enclaves of Pudding Beach,Corporate Bordello,Excellent,Frightening,Superb
nation=oh_um_i_cant_remember,The Uhh you know that one place of Oh um I cant remember,Capitalist Paradise,Excellent,Frightening,Excellent
nation=eldorado2,The Soul-Crushing Factories of Eldorado2,Capitalist Paradise,Excellent,Frightening,Average
nation=satanic_spinach,The Free Land of Satanic Spinach,Liberal Democratic Socialists,Excellent,Basket Case,Excellent
nation=anprima,The Nomadic Peoples of Anprima,Inoffensive Centrist Democracy,Excellent,Strong,Some
nation=glycyrrhiza,The Unitary Kritarchy of Glycyrrhiza,Father Knows Best State,Excellent,Powerhouse,Rare
nation=cacheu,The Royal Nuts of Cacheu,New York Times Democracy,Excellent,Reasonable,Excellent
nation=marxist_rebel,The Revolutionary Order of Marxist Rebel,New York Times Democracy,Excellent,Strong,Superb
nation=yandina,The Howling Mine of Yandina,Capitalist Paradise,Excellent,Frightening,Good
nation=mr_allstar,The Long Live the Mad King of Mr Allstar,Liberal Democratic Socialists,Excellent,Basket Case,Superb
nation=kathmandue,The Kingdom of Kathmandue,New York Times Democracy,Excellent,Frightening,Excellent
nation=wyntel,The Republic of Wyntel,Liberal Democratic Socialists,Excellent,Fragile,World Benchmark
nation=debby,The Legacy of Debby,Corporate Bordello,Excellent,Thriving,Superb
nation=carlos_eduardo,The Protectorate of Carlos Eduardo,Liberal Democratic Socialists,Excellent,Fragile,Superb
nation=lordeh,The Grand Tea Party of Lordeh,Inoffensive Centrist Democracy,Excellent,Frightening,Good
nation=teroyire,The Matriarchy of Teroyire,Inoffensive Centrist Democracy,Excellent,Very Strong,Very Good
nation=kroksadia,The Democratic Republic of Kroksadia,New York Times Democracy,Excellent,Thriving,Superb
nation=neo_luxor,The Queendom of Neo Luxor,Inoffensive Centrist Democracy,Excellent,Thriving,Some
nation=the_scandinavian_peoples_republic,The People's Republic of The Scandinavian Peoples Republic,Liberal Democratic Socialists,Excellent,Strong,Superb
nation=paupurr,The Free Land of Paupurr,New York Times Democracy,Excellent,Very Strong,Excessive
nation=new_colums,The Most Serene Republic of New Colums,New York Times Democracy,Excellent,Good,Superb
nation=tinis,The Union of Tinis,Liberal Democratic Socialists,Excellent,Imploded,Superb
nation=tmutarakhan,The Least Serene Republic of Tmutarakhan,Inoffensive Centrist Democracy,Excellent,Powerhouse,Good
nation=amwestheim,The United Federal Provinces of Amwestheim,New York Times Democracy,Excellent,Frightening,World Benchmark
nation=minaere,The Province of Minaere,New York Times Democracy,Excellent,All-Consuming,World Benchmark
nation=porthia,The Darwinian Gates of Porthia,Inoffensive Centrist Democracy,Excellent,Strong,Below Average
nation=yversy,The Borderlands of Yversy,Democratic Socialists,Excellent,Fair,Average
nation=sunrise_trail,The Glories Old of Sunrise Trail,Liberal Democratic Socialists,Excellent,Developing,Superb
nation=triton_mass_drivers,The Colonies of Triton Mass Drivers,Inoffensive Centrist Democracy,Excellent,Thriving,Below Average
nation=boss_landia,The Yeet hitter of Boss landia,Inoffensive Centrist Democracy,Excellent,All-Consuming,Good
nation=amazonas_desert,The Confederacy of Amazonas Desert,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=the_vacuum_flotilla_over_saturn,The Nomadic People of The Vacuum Flotilla over Saturn,New York Times Democracy,Excellent,Very Strong,Excellent
nation=his_excellency,The Liberal Dictatorship of His Excellency,Democratic Socialists,Excellent,Frightening,Below Average
nation=fleshy-g,The Queendom of Fleshy-G,New York Times Democracy,Excellent,Good,Superb
nation=north_lauchyperpsonity,The Corporate Dominion of North Lauchyperpsonity,Corporate Bordello,Excellent,Frightening,Excellent
nation=isolandanavia,The Republic of Isolandanavia,New York Times Democracy,Excellent,Strong,Excellent
nation=the_jordan_rift_valley,The Empire of The Jordan Rift Valley,Inoffensive Centrist Democracy,Excellent,Strong,Very Good
