Unique URL,Nation Name,WA Category,Civil Rights,Economy,Political Freedom
nation=constantinopolis,The Holy Socialist Republic of Constantinopolis,Liberal Democratic Socialists,Excellent,Frightening,World Benchmark
nation=killadonia,The Grand Republic of Killadonia,Civil Rights Lovefest,Superb,Frightening,Widely Abused
nation=aerospace_forces,The Federal Alliance of Aerospace Forces,Civil Rights Lovefest,World Benchmark,Frightening,Excessive
nation=impending_damnation,The Free Land of Impending Damnation,Anarchy,World Benchmark,Frightening,Widely Abused
nation=khenala,The Imperial Commonwealth of Khenala,Left-Leaning College State,Superb,Frightening,Excellent
nation=gothlandia,The Grand Duchy of Gothlandia,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=ax_anax,The Mobile Airship Fleet of Ax Anax,Democratic Socialists,Very Good,Imploded,Average
nation=respublica_veneta,The Modern Consulship of Respublica Veneta,Left-wing Utopia,Superb,Frightening,Superb
nation=pope_hope,The Cast Resurrect Magicians of Pope Hope,Civil Rights Lovefest,Superb,Powerhouse,World Benchmark
nation=elevation,The United States of Elevation,Democratic Socialists,Good,Frightening,Excellent
nation=fengate,The Empire of Fengate,New York Times Democracy,Excellent,Frightening,Excellent
nation=thx1138,The Medicine Cabinet of THX1138,Left-wing Utopia,Superb,Frightening,Excellent
nation=nuevo_meshiko,The Grand Socialist Federation of Nuevo Meshiko,Scandinavian Liberal Paradise,World Benchmark,Frightening,Excellent
nation=united_states_of_edwards,The Federal Republic of United States of Edwards,Left-wing Utopia,Superb,Very Strong,Superb
nation=auceanznia,The Zombie Fauzjhian Province of Auceanznia,Left-wing Utopia,Superb,Frightening,Superb
nation=equa_lib,The Classless Free Land of Equa Lib,Left-wing Utopia,World Benchmark,Frightening,Widely Abused
nation=taineizbria,The Zombie Fauzjhian Province of Taineizbria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=new_dracora,The Heavily Industrialized State of New Dracora,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=joaco,The Kingdom of Joaco,Liberal Democratic Socialists,Excellent,Frightening,Superb
nation=the_crooked_beat,The People's Republic of The Crooked Beat,Left-wing Utopia,World Benchmark,Frightening,Superb
nation=ducky_ii,The Kingdom of Ducky II,Democratic Socialists,Average,Frightening,Very Good
nation=typica,The Majestic Forest of Typica,Left-wing Utopia,Excessive,Frightening,World Benchmark
nation=grandkirche,The Most Holy and Serene Empire of GrandKirche,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=the_menapii,The Civitas of The Menapii,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=greater_new_indus,The Interdimensional Confederacy of Greater New Indus,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=aztec_national_league,The Nahua Altepetl of Aztec National League,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=girldom,The Allied States of Girldom,New York Times Democracy,Very Good,Frightening,Excellent
nation=czechostan,The Socialist Federal Republic of Czechostan,Left-wing Utopia,Frightening,Frightening,Excessive
nation=pragmatic_radicals,The Island Clusters of Pragmatic Radicals,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=scandaland,The Constitutional Monarchy of Scandaland,Scandinavian Liberal Paradise,Superb,Frightening,Average
nation=biotopia,The Commonwealth of Biotopia,Inoffensive Centrist Democracy,Excellent,Frightening,Very Good
nation=juristonia,The Idiotic Cesspool of Juristonia,Liberal Democratic Socialists,Excellent,Thriving,Superb
nation=socialist_xlyvania,The Imprial Mpir of Socialist Xlyvania,Democratic Socialists,Below Average,Frightening,Very Good
nation=sasten,The United Kingdom of Sasten,Scandinavian Liberal Paradise,Superb,Frightening,Some
nation=scolopendra,The Federated Segments of Scolopendra,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=myledia,The Ever - existing omnistate of Myledia,Left-Leaning College State,Superb,Frightening,Excellent
nation=bhrazjhia,The Zombie Fauzjhian Provincie of Bhrazjhia,Left-wing Utopia,Superb,Frightening,Superb
nation=alphacon,The Most Serene Republic of Alphacon,Democratic Socialists,Good,Frightening,Good
nation=kunigund,The Lovely Fields of Kunigund,Civil Rights Lovefest,Superb,Frightening,Superb
nation=cogitation,The Modified Democratic States of Cogitation,New York Times Democracy,Excellent,Frightening,Excellent
nation=leviatha,The Socialist Democracy of Leviatha,Left-wing Utopia,Excellent,Frightening,Excellent
nation=kyldellian_berben,The Third Social Alliance of Kyldellian Berben,Democratic Socialists,Average,Frightening,Excellent
nation=blackbird,The United Socialist States of Blackbird,Left-wing Utopia,Superb,Reasonable,Excellent
nation=demeter,The Mystery Cult of Demeter,Democratic Socialists,Good,Frightening,Very Good
nation=kwabena_kingdom,The New Constitutional Monarchy of Kwabena Kingdom,Democratic Socialists,Excellent,Frightening,Excellent
nation=sakkra,The Herpetological Empire of Sakkra,New York Times Democracy,Excellent,Frightening,Superb
nation=tomzilla,The Imperial Republic of Tomzilla,Civil Rights Lovefest,Superb,Frightening,Superb
nation=lunheizria,The Zombie Fauzjhian Province of Lunheizria,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=the_astral_eternals,The Most Serene Republic of The Astral Eternals,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=new_camelot_of_avalonia,The Imperial Welfare Union of New Camelot of Avalonia,Left-wing Utopia,Excessive,Frightening,Excessive
nation=zulanka,The Workers' State of Zulanka,Left-wing Utopia,Frightening,Frightening,Excessive
nation=north_cross,The White Crowned Boreal Lights of North Cross,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=smithstopia,The Federation of Smithstopia,Civil Rights Lovefest,Frightening,Frightening,Superb
nation=duxburian_union,The WELCOME HOME of Duxburian Union,Capitalist Paradise,Very Good,Frightening,Very Good
nation=greater_tern,The Free Commonwealth of Greater Tern,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=whestion,The Federal Republic of Whestion,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_black_forrest,The Kingdom of The Black Forrest,Inoffensive Centrist Democracy,Excellent,Powerhouse,Excellent
nation=kanoria,The Anti-essentialist Disorder of Kanoria,Left-wing Utopia,Superb,Frightening,Excellent
nation=brillnuck,The Federal Republic of Brillnuck,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=uiiop,The Collective of Uiiop,Civil Rights Lovefest,Superb,Frightening,Superb
nation=shazbotdom,The Empire of Shazbotdom,Anarchy,Superb,Frightening,Superb
nation=yoriz,The Xenopolis of YoriZ,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=eternal_phoenix,The Most Serene Republic of Eternal Phoenix,Inoffensive Centrist Democracy,Excellent,Frightening,Below Average
nation=zavea,The Federation of Zavea,Democratic Socialists,Good,Frightening,Below Average
nation=supersloth,The United Socialist States of Supersloth,Scandinavian Liberal Paradise,Superb,Fair,Excellent
nation=neo_kittious,The Flock of Neo Kittious,Corrupt Dictatorship,Average,Frightening,Few
nation=new_jamiea,The Quokka Isles And Republic of New Jamiea,New York Times Democracy,Excellent,Frightening,Superb
nation=canadian_davsland,The Socialist Republic of Canadian Davsland,Civil Rights Lovefest,Excessive,Frightening,World Benchmark
nation=huelavia,The United States of HUElavia,Civil Rights Lovefest,Excessive,Frightening,Widely Abused
nation=antirrhopus,The Mysterious Island of Antirrhopus,Liberal Democratic Socialists,Very Good,Frightening,Superb
nation=star_city,The Haderanian Polity of Star City,Liberal Democratic Socialists,Excellent,Developing,Excellent
nation=aquamarine,The Rogue Territory of Aquamarine,New York Times Democracy,Excellent,Frightening,Superb
nation=liecthenbourg,The Kylarite Meme of Liecthenbourg,Civil Rights Lovefest,Superb,Frightening,World Benchmark
nation=the_united_expanse,The Pacifist States of The United Expanse,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=ubiquistania,The Allied Green and Red States of Ubiquistania,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=silentiorum,The Congressional Republic of Silentiorum,Left-wing Utopia,Superb,Frightening,Superb
nation=aethelia,The Bardic Lorekeepers of Aethelia,Left-wing Utopia,Superb,Frightening,Superb
nation=christ_triumphant,The Black Swan Hegemony of Christ Triumphant,Democratic Socialists,Very Good,Frightening,Excellent
nation=new_dornalia,The Colonial Republic of New Dornalia,Left-Leaning College State,Superb,Frightening,Excellent
nation=applejacky,The Agricultural Paradise of AppleJacky,Scandinavian Liberal Paradise,Excellent,Frightening,Excellent
nation=nyyx,The Divine Technocracy of Nyyx,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=thespolis,The Combined Syndicates of Thespolis,Left-wing Utopia,Superb,Frightening,Superb
nation=stephine21,The Republic of Stephine21,Capitalist Paradise,Excellent,Frightening,Good
nation=theorin,The Dracocracy of Theorin,New York Times Democracy,Average,Frightening,Excellent
nation=moroboshi,The Interplanetary Republic of Moroboshi,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=urgabah,The People's Socialist Republic of Urgabah,Scandinavian Liberal Paradise,Superb,Frightening,Excellent
nation=polyester_football,The Unified Provinces of Polyester Football,Civil Rights Lovefest,Superb,Frightening,Superb
nation=xoriet,The Prinzessin der Ozelote of Xoriet,Democratic Socialists,Average,Frightening,Below Average
nation=arcturus_novus,The Union of Arcturus Novus,Civil Rights Lovefest,World Benchmark,Frightening,World Benchmark
nation=shaktirajya,The People's Hindu Matriarchy of Shaktirajya,Civil Rights Lovefest,Superb,Frightening,Excellent
nation=ambaniala,The Socialist Commonwealth of Ambaniala,Civil Rights Lovefest,Excessive,Frightening,Superb
nation=the_norwegian_lands,The Democratic Republic of The Norwegian Lands,Inoffensive Centrist Democracy,Excellent,Frightening,Excellent
nation=kirbymoogle,The Commonwealth of KirbyMoogle,Civil Rights Lovefest,Excellent,Frightening,Corrupted
nation=hobb,The Fraternal Protectorate of Hobb,Inoffensive Centrist Democracy,Very Good,Frightening,Very Good
nation=saugeen,The Frequently Inebriated Nation of Saugeen,Civil Rights Lovefest,Frightening,Frightening,Corrupted
nation=tokora,The Democratic Republic of Tokora,Democratic Socialists,Good,Frightening,Good
nation=grebulonia,The Holy Purple Cowland of Grebulonia,Left-wing Utopia,Superb,Frightening,Superb
nation=omnistria,The Epic Revolution of Omnistria,Civil Rights Lovefest,World Benchmark,Frightening,Superb
nation=arcterus,The Dominion of Arcterus,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=kazejin,The Banana Republic of Kazejin,Anarchy,Excessive,Frightening,Excessive
nation=the_grene_knyght,The Alien Lullaby of The Grene Knyght,Left-wing Utopia,Frightening,Frightening,Superb
nation=kyldellian_skyland,The Third Social Alliance of Kyldellian Skyland,Democratic Socialists,Average,Frightening,Very Good
nation=kundu,The Great Empire of Kundu,Left-Leaning College State,Excellent,Frightening,Very Good
nation=neo_nibu,The Fool on the Hill of Neo Nibu,Left-wing Utopia,Superb,Frightening,Excellent
nation=chasinglola,The Holy Red Zombie Excellence of ChasingLola,Left-Leaning College State,Superb,Frightening,Excellent
nation=united_nations_of_earth_federation,The United Allied States of United Nations of Earth Federation,Left-wing Utopia,Superb,Frightening,Superb
nation=the_enduring_house_of_august,The Cardinal Bloodlines of The Enduring House of August,Benevolent Dictatorship,Superb,Frightening,Rare
nation=equestrian_states,The Pony Principality of Equestrian States,Liberal Democratic Socialists,Very Good,Frightening,World Benchmark
nation=farnhamia,The Serenìsima Repùblica of Farnhamia,Left-Leaning College State,Excellent,Frightening,Very Good
nation=pogaria,The Holy Empire of Pogaria,Democratic Socialists,Excellent,Developing,Excellent
nation=laidir,The Shogunal Margraviate of Laidir,New York Times Democracy,Excellent,Frightening,Excellent
nation=territorio_di_nessuno,The Disputed Territories of Territorio di Nessuno,Left-wing Utopia,Superb,Frightening,World Benchmark
nation=escalan_corps-star_island,The Párnalen-Ístmenid of Escalan Corps-Star Island,Civil Rights Lovefest,Frightening,Frightening,World Benchmark
nation=vancili,The Federation of Vancili,Inoffensive Centrist Democracy,Good,Frightening,Good
nation=dalobar,The United Socialist States of Dalobar,Left-wing Utopia,Superb,Imploded,World Benchmark
nation=ice_800,The Infinite Supply of Ice 800,Libertarian Police State,Excellent,Frightening,Few
nation=ragnaria,The Syndicalist Union of Ragnaria,Civil Rights Lovefest,Superb,Frightening,Superb
nation=wizardonia,The Grand Duchy of Wizardonia,Civil Rights Lovefest,Excellent,Frightening,Superb
nation=jute,The Community of Jute,Left-wing Utopia,Superb,Frightening,Excellent
nation=clu,The Empire of CLU,Left-Leaning College State,Superb,Frightening,Excellent
nation=trackeendy,The Democratic Kingdom of Trackeendy,New York Times Democracy,Good,Frightening,Superb
nation=snorlaxia,The Perfidious Theocracy of Snorlaxia,Left-Leaning College State,Excessive,Frightening,Very Good
nation=neonymphonia,The Sympathic Syneidocracy of Neonymphonia,Left-wing Utopia,Frightening,Frightening,Widely Abused
nation=arumdaum,The Beautiful Republic of Arumdaum,Left-wing Utopia,World Benchmark,Frightening,Excessive
nation=neojoven,The Wolfstar Democratic Republic of Neojoven,Inoffensive Centrist Democracy,Good,Frightening,Very Good
nation=kiaville,The Democratic States of Kiaville,Left-wing Utopia,Excellent,Frightening,Superb
nation=knootoss,The Dutch Democratic Republic of Knootoss,Civil Rights Lovefest,Superb,Frightening,Superb
nation=adavan,The Place of Adavan,Scandinavian Liberal Paradise,Superb,Frightening,Very Good
nation=avios,The Empire of Avios,New York Times Democracy,Very Good,Frightening,World Benchmark
